,Sentences,Speaker
72,"And so that’s who we are, that’s what we do, and that’s just the way it’s always going to be for us.",CHAIRMAN POWELL.
73,"Steve Liesman, CNBC.",STEVE LIESMAN.
74,"Thank you, Mr. Chairman.",STEVE LIESMAN.
75,"Can you explain how—the stock market being at a near all-time high, corporate spreads being very tight—how does the level of the market factor into your decisions to raise interest rates?",STEVE LIESMAN.
76,Is there a concern on your part?,STEVE LIESMAN.
77,"And then, as sort of a second and related part, can you tell us what happens in 2020 and 2021 that—I know you can’t tell us when you’re shaking your head [laughter]—that prompts—that prompts you—the Fed to think that the rates need to still be  above neutral in that time period?",STEVE LIESMAN.
78,Thank you.,STEVE LIESMAN.
79,Sure.,CHAIRMAN POWELL.
80,"So in terms of financial markets and monetary policy, we—as we say in our statement every cycle, we do take financial conditions into consideration because financial—broader financial conditions do affect the broader economy, and they’re one of the many things that we take into account.",CHAIRMAN POWELL.
81,"The part of it that we control, though, is what we do with the federal funds rate and that has—that has effects out through, you know, out through the full interest rate curve and into financial asset prices generally.",CHAIRMAN POWELL.
82,"So the answer is, we take everything into account, but, you know, broader financial conditions are just one of the things that we take into account.",CHAIRMAN POWELL.
83,"In terms of ’20 and ’21, why—your question was why the funds rate needs to be above overshoots of their personal estimates of neutral a couple—three years out.",CHAIRMAN POWELL.
84,"You know, it’s far out into the future.",CHAIRMAN POWELL.
85,I think it’s hard to be confident that that’s—that that’s the way things are going to be.,CHAIRMAN POWELL.
86,What we’re going to be doing as we—as we go through time is asking at every meeting whether monetary policy is set to achieve our goals.,CHAIRMAN POWELL.
87,"And I think that that’s an assessment of where policy will need to be some years down the road, and I’ll leave it at that.",CHAIRMAN POWELL.
88,Thanks.,HOWARD SCHNEIDER.
89,Howard Schneider with Reuters.,HOWARD SCHNEIDER.
90,"Chair Powell, I think—is this too good to be true?",HOWARD SCHNEIDER.
91,"Because you’ve got four years here of unemployment below 4 percent—very low, substantially below NAIRU, what appears to be NAIRU—but no reaction of inflation there.",HOWARD SCHNEIDER.
92,And so I don’t think that’s ever happened since the 1960s.,HOWARD SCHNEIDER.
93,Why do you think it’s going to happen now?,HOWARD SCHNEIDER.
94,"Or in the alternative, is this forecast for unemployment just being driven by your confidence intervals to the extent that, well, we don’t know what else to do, so just extend the lie out—line out until something happens?",HOWARD SCHNEIDER.
95,"No, you’re right.",CHAIRMAN POWELL.
96,"The Committee forecasts what they—what they show, in general, is an economy where unemployment remains in the high and middle 3s throughout the entire forecast period and inflation remains very close to 2 percent.",CHAIRMAN POWELL.
97,That is what the forecast shows.,CHAIRMAN POWELL.
98,"And that is based on our understanding of the way the inflation process works now and on the fact that the inflation seems to be fairly nonreactive to changes in slack— that is to say, a flat Phillips curve.",CHAIRMAN POWELL.
99,And it’s just—it’s a—it’s a world of strongly anchored inflation expectations.,CHAIRMAN POWELL.
100,"And that’s not just our forecast, that’s many forecasts.",CHAIRMAN POWELL.
101,So that is—that is —that is the forecast.,CHAIRMAN POWELL.
102,"So you may ask—I mean, the sense is,  what does the longer-run natural rate of unemployment mean?",CHAIRMAN POWELL.
103,And so that really is a longer-run concept that we think  the economy will return to over the longer run.,CHAIRMAN POWELL.
104,"But, obviously, that longer run, you know, isn’t— Now let’s just admit that the inflation process has changed dramatically from  where it was in the 1960s to where it is now.",CHAIRMAN POWELL.
105,It’s in a good place now.,CHAIRMAN POWELL.
106,"We can’t take for granted that it will remain the way it is, and, you know, we will be, of course, watching carefully.",CHAIRMAN POWELL.
107,"If inflation reacts more strongly or more weakly to the strong economy, then we’ll adjust policy appropriately.",CHAIRMAN POWELL.
108,"If I could follow up on that, what are you buying with interest rates?",HOWARD SCHNEIDER.
109,"Well, interest rates, of course, have effects on growth, have effects—I mean if—I guess the—your question was, what are you buying with by raising interest rates?",CHAIRMAN POWELL.
110,"The question is, what would the economy look like if you didn’t raise rates?",CHAIRMAN POWELL.
111,"It would look very different, I think, if we didn’t raise rates.",CHAIRMAN POWELL.
112,"We’re always trying to, you know, work our way between the—sort of the two—the two problems we face.",CHAIRMAN POWELL.
113,"One is that if we move too quickly, we can, you know, snuff out a recovery unnecessarily, and inflation falls short of its 2 percent target.",CHAIRMAN POWELL.
114,"Or if we move too slowly, we have an economy that can overheat.",CHAIRMAN POWELL.
115,So we’re—that—that’s happened through history.,CHAIRMAN POWELL.
116,"We don’t see any signs of that now, but we’re always trying to navigate between those two shoals.",CHAIRMAN POWELL.
117,"And we think that gradually, you know, raising interest rates is the way that we kind of take both of those risks seriously.",CHAIRMAN POWELL.
118,Thanks very much.,SAM FLEMING.
119,Sam Fleming from  the Financial Times.,SAM FLEMING.
120,The Fed has recently been saying that financial stability risks are moderate.,SAM FLEMING.
121,What kind of developments could prompt a change in that assessment to elevated risks?,SAM FLEMING.
122,"And is there an argument for moving the countercyclical capital buffer, even when risks are moderate, rather than waiting CHAIRMAN POWELL.",SAM FLEMING.
123,So I think one of the most important lessons from the financial crisis is really the importance of the stability of the financial system.,SAM FLEMING.
124,"And so we—since the financial crisis, as you’re aware, we’ve had a major focus on building up our monitoring of financial conditions and financial stability issues.",SAM FLEMING.
125,"We’ve also put in place many, many initiatives to strengthen the financial system  through higher capital and better regulation, more transparency, central clearing, margins on uncleared derivatives, all kinds of things like that, which are meant to strengthen the financial system.",SAM FLEMING.
126,"We’ve done many of those things, and we feel that the financial system is in a much better place.",SAM FLEMING.
127,"As we look at—as we look at conditions most recently—and this was at our last meeting, and it was in our minutes for the last meeting—quarterly, we have a briefing at the FOMC, and also at the Board, of the staffs’ views on financial stability, and the staff judged the overall vulnerabilities to be moderate.",SAM FLEMING.
128,"If you dig into the different aspects of that question, households or balance sheets are in good shape.",SAM FLEMING.
129,"You know, employment is high, wages are rising, that sort of thing.",SAM FLEMING.
130,"The banking system, as I mentioned, is—you know, much higher capital, much higher liquidity—is much stronger.",SAM FLEMING.
131,"If you look at asset prices, it is true that some asset prices are in the upper range of their historical—upper reach of their historical ranges.",SAM FLEMING.
132,"And then if you look at nonfinancial corporates, you get—there is the story of leverage there.",SAM FLEMING.
133,"So it’s not that there aren’t any vulnerabilities, but we see them as moderate.",SAM FLEMING.
134,"Now, you ask about the countercyclical capital buffer.",SAM FLEMING.
135,"The countercyclical capital buffer is a tool that we added to our toolkit, I think, finally, back in 2016.",SAM FLEMING.
136,We said that we would deploy it when vulnerabilities were meaningfully above normal.,SAM FLEMING.
137,"We revisit that on a regular schedule, and the last time we revisited it was, I think, last year—sometime last year—and assessment was that vulnerabilities were moderate, but it remains a kit—a tool for our toolkit that we can deploy, you know, when and as we feel appropriate.",SAM FLEMING.
138,Has the chance of needing to deploy it increased?,SAM FLEMING.
139,"As I said, I think I’m in the camp of seeing vulnerabilities as relatively moderate.",CHAIRMAN POWELL.
140,I think the financial system—I think another thing that we learned in the crisis is that we need to be alert to the buildup of vulnerabilities as a long expansion continues.,CHAIRMAN POWELL.
141,"I don’t see that in troubling—troubling amounts at this point, but, you know, I think it’s appropriate for us to monitor that very carefully.",CHAIRMAN POWELL.
142,"Marty Crutsinger, Associated Press.",MARTY CRUTSINGER.
143,"The researchers at the European Central Bank this week put out a paper saying that the impact of a trade war on the U.S. could be dire, that the U.S. economy could drop by 2 percent in the first year after a widespread trade war.",MARTY CRUTSINGER.
144,"Could you talk about the discussion you’ve had—your policy statement, does it mention the trade tensions?",MARTY CRUTSINGER.
145,You did not mention them.,MARTY CRUTSINGER.
146,What do you—what kind of outlook do you have right now for the trade war?,MARTY CRUTSINGER.
147,Sure.,CHAIRMAN POWELL.
148,"So I guess I need to start by saying that we’re not responsible for trade policy, and we don’t comment on particular, you know, trade actions and that sort of thing.",CHAIRMAN POWELL.
149,"But you will have seen that we have this very extensive network of business contacts around the country through the Reserve Banks largely, and we’ve been hearing a rising chorus of concerns from  businesses all over the country about disruption of supply chains, materials costs and increases, and loss of markets, and things like that.",CHAIRMAN POWELL.
150,"So we’ve been hearing quite a lot of that, and we—the Reserve Bank presidents talk about it in the meeting, and it goes in the minutes.",CHAIRMAN POWELL.
151,"So we, you know, that’s—we’re very transparent about hearing all that.",CHAIRMAN POWELL.
152,"I think a national level, it’s hard to see much happening at this point.",CHAIRMAN POWELL.
153,"And—or you can look at it the other way:  You can ask, if all of the tariffs that have been announced are applied, what would be the effect at the aggregate level?",CHAIRMAN POWELL.
154,And they’re still relatively small.,CHAIRMAN POWELL.
155,"You know, we worry about a couple of things.",CHAIRMAN POWELL.
156,"One is loss of business confidence, which could reduce investment.",CHAIRMAN POWELL.
157,"Again, we don’t really see effects that we could measure yet.",CHAIRMAN POWELL.
158,"Also, the possibility of a financial market reaction over time to unexpected trade developments.",CHAIRMAN POWELL.
159,"More than anything, though, I would worry, in the longer run, where this is going, you know.",CHAIRMAN POWELL.
160,"If the— if the end place we get to is lower tariffs, that would be good, you know.",CHAIRMAN POWELL.
161,"Trade generally supports productivity, supports higher incomes.",CHAIRMAN POWELL.
162,"And, you know, fair trade—fair trade under internationally accepted rules can be a good thing.",CHAIRMAN POWELL.
163,"I think if this, perhaps inadvertently, goes to a place where we have widespread tariffs that remain in place for a long time—a more protectionist world—that’s going to be bad for the United States’ economy and for American workers, and families, and also for other economies.",CHAIRMAN POWELL.
164,"Hi, Heather Long from  the Washington Post.",HEATHER LONG.
165,This is the third time this year that the FOMC has raised its growth forecasts.,HEATHER LONG.
166,I’m wondering if you could share a little bit about what’s causing that rise and whether you see supply-side effects coming through from  the fiscal policy—fiscal stimulus yet.,HEATHER LONG.
167,Thanks.,HEATHER LONG.
168,So it’s true.,CHAIRMAN POWELL.
169,This year has—we’ve kept raising our forecast for this year.,CHAIRMAN POWELL.
170,"This—as the year’s gone on, the economy has come in stronger than we expected, and that’s a really good thing.",CHAIRMAN POWELL.
171,"And the economy, as I mentioned at the beginning, is strong, and there’s good reason to expect that to continue.",CHAIRMAN POWELL.
172,You ask why.,CHAIRMAN POWELL.
173,"You know, some of it is, no doubt, the effect of the fiscal policy changes, the tax cuts, and the spending increases—that’s got to be oil patch.",CHAIRMAN POWELL.
174,"But, you know, the growth picture is very much supported by very high readings of household confidence, business confidence, so it’s a—it’s a—it’s a—it’s a pretty particularly bright moment, I think.",CHAIRMAN POWELL.
175,"If you look back over the last decade, this is a pretty good moment for the U.S. economy.",CHAIRMAN POWELL.
176,And the supply-side effects?,HEATHER LONG.
177,"Oh, supply-side effects, yeah.",CHAIRMAN POWELL.
178,"So, you know, we hope they’re huge, frankly.",CHAIRMAN POWELL.
179,"You know, the idea is, you cut—you reduce taxation on corporations and particularly—and allow  faster expensing for investment.",CHAIRMAN POWELL.
180,"The idea is to encourage more investment, and that is one of the things that drives productivity, which is one of the main things that drives rising incomes.",CHAIRMAN POWELL.
181,"So the effects are very uncertain, they’re—you know, they’re—the literature is—it’s—there’s no clear answer to exactly how these mechanisms work or how effective they are.",CHAIRMAN POWELL.
182,And it would be soon to be seeing supply-side effects.,CHAIRMAN POWELL.
183,The other—supply-side effects are probably both more uncertain and they’re probably slower to come in.,CHAIRMAN POWELL.
184,"But, you know, as I said, we—I certainly hope—I hope that we’ll be marking up our estimates of potential growth as well.",CHAIRMAN POWELL.
185,Craig Torres from Bloomberg News.,CRAIG TORRES.
186,"Taking a page from your risk-management approach in Jackson Hole, Mr. Chairman, I’m wondering if you can talk about what risks would make the Committee—plausible risks—go faster in 2019.",CRAIG TORRES.
187,What risks would make them go slower?,CRAIG TORRES.
188,If you could talk about scenarios.,CRAIG TORRES.
189,"And then I’d like to ask, do you see yourself, as this stimulus tails off, which it does in the forecast, possibly cutting rates to soft-land the economy?",CRAIG TORRES.
190,"I know the forecast doesn’t show that, but I’m curious how you soft-land without CHAIRMAN POWELL.",CRAIG TORRES.
191,"Okay, so I think I mentioned in the opening remarks maybe something that addressed your question about what would make us go faster and slower.",CRAIG TORRES.
192,"You know, the main thing where we might need to move along a little bit quicker would be if inflation—inflation surprises to the upside.",CRAIG TORRES.
193,We don’t see that.,CRAIG TORRES.
194,We really don’t see that.,CRAIG TORRES.
195,"It’s not in our forecast, but any—so I would—I regard that as a risk.",CRAIG TORRES.
196,I think either a significant— significant—correction and lasting correction in financial markets or a slowing down in the economy that’s inconsistent with our forecast—those are the kinds of things we’d react to.,CRAIG TORRES.
197,"In terms of what, you know, what we would do—you know, I think we’re always going to be adjusting monetary policy to—in light of conditions on the ground.",CRAIG TORRES.
198,"So if the economy is weakening, then it’s very possible we’d be—we’d be cutting rates and, you know, vice versa.",CRAIG TORRES.
199,And so I can’t rule that out.,CRAIG TORRES.
200,"It—I think it’s quite difficult, though, to know what the effects— what the sort of end effects of fiscal policy are going to be in 2020.",CRAIG TORRES.
201,"It’s difficult to know what the policy will be, let alone what their effects will be that far out.",CRAIG TORRES.
202,"So we have to make estimates, but we know that they’re highly uncertain.",CRAIG TORRES.
203,Edward Lawrence from  Fox Business.,EDWARD LAWRENCE.
204,"Thank you, Chairman.",EDWARD LAWRENCE.
205,The unemployment rate is now at 3.9 percent.,EDWARD LAWRENCE.
206,The average hourly wages rose 2.9 percent for the past 12 months.,EDWARD LAWRENCE.
207,"Inflation, according  to your numbers, holding steady.",EDWARD LAWRENCE.
208,"The amount of job vacancies that we have out there and the number of people coming back into the workforce this year—where is the point at which, then, we are actually above the natural rate of unemployment  and the Federal Reserve should reexamine the consistency of the rate hikes going forward so not to cool an expanding economy?",EDWARD LAWRENCE.
209,"You mean—you mean, where’s the point at which inflation— force participation has surprised us on the upside.",CHAIRMAN POWELL.
210,"There is a long-run trend there, and we’ve now had basically five flat years.",CHAIRMAN POWELL.
211,"If you look—if you look at labor force participation, since the fourth quarter of ’13 till now, you really have a—kind of an oscillation that basically is a sideways movement in the face of a significant downward trend, thanks to aging and other factors.",CHAIRMAN POWELL.
212,"That’s a gain of well more than a percentage point in participation, so that’s really— that’s really a good thing.",CHAIRMAN POWELL.
213,"Those are people who are remaining in contact with the labor force and looking for jobs, finding jobs.",CHAIRMAN POWELL.
214,So that’s a great thing.,CHAIRMAN POWELL.
215,"And, by the way, it’s a signal.",CHAIRMAN POWELL.
216,It’s one of the things that has allowed the unemployment rate not to fall further.,CHAIRMAN POWELL.
217,"And it’s a—it’s a signal, too, that there may be more there on the supply side, that there may be more labor supply than the prior trend would indicate.",CHAIRMAN POWELL.
218,So it’s a very positive thing to see people staying in the labor force.,CHAIRMAN POWELL.
219,"And, you know, we don’t know how long it can continue.",CHAIRMAN POWELL.
220,"We have models, and we look at this—we look at this question all the  time.",CHAIRMAN POWELL.
221,"And, you know, admittedly, we’ve been surprised on the positive side here, so we’re open to the idea that that may continue or not.",CHAIRMAN POWELL.
222,"Hi, Chair.",DONNA BORAK.
223,Donna Borak with CNN.,DONNA BORAK.
224,"Just to follow up on the tariff question, you said earlier that it seems as the effects of the tariff so far haven’t quite materialized—those weren’t your words verbat[im]—but Wal-Mart, Gap, Coca-Cola, General Motors, Macy’s have all said that they expect the tariffs to affect the prices of everyday consumer goods.",DONNA BORAK.
225,"So my question is, when—should there be an effect—when would you expect to see that?",DONNA BORAK.
226,And at what point do you start to become worried that it’s actually going to affect consumer spending and dampening economic growth?,DONNA BORAK.
227,It’s a concern.,CHAIRMAN POWELL.
228,It’s a risk.,CHAIRMAN POWELL.
229,"You know, so you could see prices might provide a basis for companies to raise prices in a world where they’ve been very reluctant to and unable to raise prices, where raising prices is really difficult, you know, with the ability to shop on the internet.",CHAIRMAN POWELL.
230,"This could provide, you know, a way for—again, we don’t see it in the numbers.",CHAIRMAN POWELL.
231,"And, you know, until we see it in the numbers, it’s hard to say how one would react.",CHAIRMAN POWELL.
232,"And the other question would be, if you’re just talking about the effect on inflation is, is it just a one-time increase in the price level, or is it actually fueling higher inflation going forward?",CHAIRMAN POWELL.
233,"And that’s a real—that’s an important question in, in how we would think about the appropriate response.",CHAIRMAN POWELL.
234,"But is there a sense of timing, in terms of when you might see that kick in, the effect of?",DONNA BORAK.
235,Don’t see it yet.,CHAIRMAN POWELL.
236,"You know, don’t see it yet, but we—you’re hearing—I mean, broadly across the economy, it’s not just tariffs.",CHAIRMAN POWELL.
237,"You’re hearing—we’re hearing a lot of talk of labor shortages, of material costs in particular industries.",CHAIRMAN POWELL.
238,"We’re hearing a lot, you know, what amount to supply-side constraints and things like that, but we’re not seeing it.",CHAIRMAN POWELL.
239,"We’re seeing a sort of modest increase in wages, inflation right around 2 percent, no sense of it moving up really, so we’re not seeing it yet.",CHAIRMAN POWELL.
240,"And, you know, we just aren’t, and we’re watching very carefully.",CHAIRMAN POWELL.
241,"Mr. Chairman, Michael McKee, Bloomberg Radio and Television.",MICHAEL MCKEE.
242,Financial conditions are still extremely loose by all the measures that track that.,MICHAEL MCKEE.
243,The flow of funds shows the decline in short-term borrowing other than in Treasuries.,MICHAEL MCKEE.
244,So I’m wondering if that suggests a change in the way that tightening  affects the economy.,MICHAEL MCKEE.
245,"And along those lines, you mentioned that you dropped the word “accommodative” doesn’t suggest a change in policy.",MICHAEL MCKEE.
246,"serve any purpose anymore if, as you say, you can’t be confident out to 2021 what’s going to happen with the economy?",MICHAEL MCKEE.
247,A couple questions in there.,CHAIRMAN POWELL.
248,"So the dot plot—I mean, I—it’s not new.",CHAIRMAN POWELL.
249,I don’t think it’s a new point that forecasts two and three out—two or three years out are fairly uncertain.,CHAIRMAN POWELL.
250,The dot plot is individual FOMC participants who are writing down their individual views on the evolution of the economy and of appropriate monetary policy.,CHAIRMAN POWELL.
251,We don’t vote on that.,CHAIRMAN POWELL.
252,These are individual forecasts.,CHAIRMAN POWELL.
253,"I think market participants generally find  that interesting information, and so it seems to me to be serving a purpose.",CHAIRMAN POWELL.
254,I think the point with “accommodative” was that its useful life was over.,CHAIRMAN POWELL.
255,"You know, we put that in the statement in 2015, just when we lifted off, and the idea was to provide assurance that we weren’t trying to slow down the economy, but, in fact, we were still—interest rates were still going to be pushing to support economic activity.",CHAIRMAN POWELL.
256,"Well, that—you know, that purpose has been well served, and the language now doesn’t really say anything that’s important to the way the Committee is thinking about policy going forward.",CHAIRMAN POWELL.
257,That’s why that came out.,CHAIRMAN POWELL.
258,Did I get— did I get all of your ques—?,CHAIRMAN POWELL.
259,The idea that financial conditions remain loose even though you raised rates 200 basis points?,MICHAEL MCKEE.
260,"Yeah, you know, it’s—if you look at a broad financial conditions index, that’s pretty much the answer you’ll get.",CHAIRMAN POWELL.
261,"We don’t control that, and, as I mentioned earlier, we do take financial conditions into account in what we do.",CHAIRMAN POWELL.
262,"And financial conditions are affecting the broader economy, so, by definition, we’re taking them  into account.",CHAIRMAN POWELL.
263,"But if you look at—look at interest rates, you know, interest rates—look at long-term interest know, with your long and variable lags, that should be—that should be having an effect over time.",CHAIRMAN POWELL.
264,"Hi, Victoria Guida with Politico.",VICTORIA GUIDA.
265,"So Nellie Liang was just put forward by President Donald Trump to the Fed Board, and I was just curious, you know, given that she’s a longtime veteran of the Fed, whether you could speak to what role you played in, you know, recommending candidates to the President, giving input on who he should nominate.",VICTORIA GUIDA.
266,"And then also, if I—if I may follow up on the financial stability discussion from earlier, you know, you’ve mentioned before that corporate debt is at high levels, and I was curious whether, you know, you have any qualms about loosening up restrictions on leveraged lending by making that guidance less of a—less of a cudgel, I guess, while—at a time when leveraged lending is gaining steam?",VICTORIA GUIDA.
267,"Okay, so in terms of nominations to the Fed, those are entirely, completely under the control of the White House and, ultimately, the President.",CHAIRMAN POWELL.
268,"And traditionally, the Fed Chair has been consulted on those, and I’m happy to say that that has continued.",CHAIRMAN POWELL.
269,"But these are—these are really decisions for the White House, and, you know, we are—think of us as just being consulted.",CHAIRMAN POWELL.
270,"I will say that I’m very happy and excited about the team that we’re putting together, and I’m very much looking forward to having those offices up and down our hall filled.",CHAIRMAN POWELL.
271,"It’s been pretty quiet, more quieter than usual, which is saying something on the Board hall.",CHAIRMAN POWELL.
272,So we’re looking forward to getting some people confirmed.,CHAIRMAN POWELL.
273,"In terms of corporate debt, so this is a—this is a—you know, I was an investor for a long time in areas that were very close to the leveraged lending markets.",CHAIRMAN POWELL.
274,"So, you know, I have had a lot of experience in that.",CHAIRMAN POWELL.
275,That market has evolved really significantly since before the crisis.,CHAIRMAN POWELL.
276,"essentially in the business of distributing these loans and bonds rather than keeping them on their balance sheet, to a much greater degree.",CHAIRMAN POWELL.
277,"But it’s also true—and there’s significant research on this—that excessive risk-taking in the leveraged lending markets does have channels for affecting the real economy, if there’s overheating and that kind of thing in those markets, so we monitor that carefully.",CHAIRMAN POWELL.
278,"You know, the guidance is—isn’t binding, as you pointed out, that the leveraged lending isn’t binding, and that’s just—that’s just the way that the law is interpreted.",CHAIRMAN POWELL.
279,"So it’s something we’re monitoring, and, as I mentioned, we think overall vulnerabilities are moderate.",CHAIRMAN POWELL.
280,"Binya Appelbaum, the New York Times.",BINYAMIN APPELBAUM.
281,"If I could come back to “accommodative,” do you think of policy as accommodative at present?",BINYAMIN APPELBAUM.
282,"How close are you to neutrality, and do you share the view of some of your colleagues that you’ll eventually need to be restrictive?",BINYAMIN APPELBAUM.
283,"Okay, so are we accommodative now?",CHAIRMAN POWELL.
284,"So I think if you look at the—look at the dot plot in the SEP, you’ll see that the federal funds rate, even after today’s move, is below the longer-run neutral estimate of every single participant that—who submits a— an estimate of that.",CHAIRMAN POWELL.
285,"So that’s why this is the perfect time to take the language out, because, you know, it’s perfectly clear that there can’t be a signal because, you know, by definition, that means an accommodative policy.",CHAIRMAN POWELL.
286,So  it wasn’t because policy  is not accommodative.,CHAIRMAN POWELL.
287,It is still accommodative.,CHAIRMAN POWELL.
288,"The thinking was more, as I mentioned, it’s more that the language has run its useful life.",CHAIRMAN POWELL.
