,Sentences,Speaker
35,Movements in these indicators reflect many factors and therefore may not provide an accurate reading on changes in the inflation expectations that are most relevant for wages and prices.,CHAIR YELLEN.
36,"Nonetheless, in considering future policy decisions, we will continue to carefully monitor actual and expected progress toward our inflation goal.",CHAIR YELLEN.
37,Let me now turn to the individual economic projections submitted for this meeting by FOMC participants.,CHAIR YELLEN.
38,"As always, each participant’s projections are conditioned on his or her own view of appropriate monetary policy, which, in turn, depends on each person’s assessment of the multitude of factors that shape the outlook.",CHAIR YELLEN.
39,Participants’ projections for growth of inflation-adjusted gross domestic product are slightly lower in the near term than the projections made for the March FOMC meeting.,CHAIR YELLEN.
40,"The median growth projection now remains at 2 percent through 2018, in line with its estimated longer-run rate.",CHAIR YELLEN.
41,"The median projection for the unemployment rate edges down from 4.7 percent at the end of this year to 4.6 percent in the next two years, somewhat below the median assessment of the longer-run normal unemployment rate.",CHAIR YELLEN.
42,The median path of the unemployment rate is little changed from March.,CHAIR YELLEN.
43,"Finally, the median inflation projection stands at 1.4 percent this year, a bit firmer than in March, and then rises to 1.9 percent next year and 2 percent in 2018.",CHAIR YELLEN.
44,"Returning to monetary policy, as I said, the Committee maintained its target range for the federal funds rate.",CHAIR YELLEN.
45,"This decision reflects the Committee’s careful approach in setting monetary policy, particularly in light of the mixed readings on the labor market and economic growth that I have discussed as well as continuing below-target inflation.",CHAIR YELLEN.
46,"Proceeding cautiously in raising our interest rate target will allow us to verify that economic growth will return to a moderate pace, that the labor market will strengthen further, and that inflation will continue to make progress toward our 2 percent objective.",CHAIR YELLEN.
47,"Caution is all the more appropriate given that short-term interest rates are still near zero, which means that monetary policy can more effectively respond to surprisingly strong inflation pressures in the future than to a weakening labor market and falling inflation.",CHAIR YELLEN.
48,"Although the financial market stresses that emanated from abroad at the start of this year have eased, vulnerabilities in the global economy remain.",CHAIR YELLEN.
49,"In the current environment of sluggish global growth, low inflation, and already very accommodative monetary policy in many advanced economies, investor perceptions of, and appetite for, risk can change abruptly.",CHAIR YELLEN.
50,"As our statement notes, we will continue to closely monitor global economic and financial developments.",CHAIR YELLEN.
51,We continue to expect that the evolution of the economy will warrant only gradual increases in the federal funds rate.,CHAIR YELLEN.
52,"We expect the rate to remain, for some time, below levels that are anticipated to prevail in the longer run because headwinds weighing on the economy mean that the interest rate needed to keep the economy operating near its potential is low by historical standards.",CHAIR YELLEN.
53,"These headwinds—which include developments abroad, subdued household formation, and meager productivity growth—could persist for some time.",CHAIR YELLEN.
54,"But, if they gradually fade over the next few years as we expect, then the interest rate required to keep the economy operating at an even keel should move higher as well.",CHAIR YELLEN.
55,This view is consistent with participants’ projections of appropriate monetary policy.,CHAIR YELLEN.
56,"The median projection for the federal funds rate rises only gradually to 1½ percent at the end of next year and 2½ percent by the end of 2018, somewhat below its estimated longer-run normal level.",CHAIR YELLEN.
57,"Although the median federal funds rate at the end of this year is unchanged from March, a number of participants revised down their projections.",CHAIR YELLEN.
58,"For 2017 and 2018, the median projection is ¼ to ½ percentage point lower than in March, roughly in line with the ¼ percentage point downward revision made to the estimated longer-run level of the federal funds rate.",CHAIR YELLEN.
59,"As I have noted on previous occasions, participants’ projections for the federal funds rate, including the median path, are not a fixed plan for future policy.",CHAIR YELLEN.
60,Policy is not on a preset course.,CHAIR YELLEN.
61,"These forecasts represent participants’ individual assessments of appropriate policy given their projections of economic growth, employment, inflation, and other factors.",CHAIR YELLEN.
62,"However, the economic outlook is inherently uncertain, so each participant’s assessment of appropriate policy is also necessarily uncertain, especially at longer time horizons, and will change in response to changes to the economic outlook and associated risks.",CHAIR YELLEN.
63,"Finally, the Committee will continue its policy of reinvesting proceeds from maturing Treasury securities and principal payments from agency debt and mortgage-backed securities.",CHAIR YELLEN.
64,"As highlighted in our policy statement, we anticipate continuing this policy until normalization of the level of the federal funds rate is well under way.",CHAIR YELLEN.
65,Maintaining our sizable holdings of longer-term securities should help maintain accommodative financial conditions and should reduce the risk that we might have to lower the federal funds rate to zero in the event of a future large adverse shock.,CHAIR YELLEN.
66,"Thank you, I will be happy to take your questions.",CHAIR YELLEN.
67,Thanks very much.,SAM FLEMING.
68,Sam Fleming from the Financial Times.,SAM FLEMING.
69,One of the big uncertainties hanging over markets right now is clearly the vote in the United Kingdom next week.,SAM FLEMING.
70,"How much of a factor was that in today’s decision, relative to the questions you’ve elucidated about, the domestic jobs numbers and inflation data?",SAM FLEMING.
71,And could you talk a little bit about the channels that you think about when you talk about the potential impact of a Brexit on the U.S. economy?,SAM FLEMING.
72,Thank you.,SAM FLEMING.
73,"Well, Brexit, the upcoming U.K. decision on whether or not to leave the European Union, is something we discussed, and I think it’s fair to say that it was one of the factors that factored into today’s decisions—clearly this is a very important decision for the United Kingdom and for Europe.",CHAIR YELLEN.
74,It is a decision that could have consequences for economic and financial conditions in global financial markets.,CHAIR YELLEN.
75,"If it does so, it could have consequences in turn for the U.S. economic outlook that would be a factor in deciding on the appropriate path of policy.",CHAIR YELLEN.
76,So it is certainly one of the uncertainties that we discussed and that factored into today’s decision.,CHAIR YELLEN.
77,Thank you.,STEVE LIESMAN.
78,"The Fed’s outlook for rates has come down sharply for 2018 especially, but it’s been coming down gradually over time—almost a full percentage point in some cases, compared to a year ago—and yet the GDP outlook remains the same.",STEVE LIESMAN.
79,"What has happened in, say, just the past quarter to the Committee’s outlook for rates to bring it down so much for, say, 2018, where it’s now just 2.4 percent and further from the long run than it was, say, in the prior estimate that was out there?",STEVE LIESMAN.
80,Has there been a dramatic change in the Committee’s view on the relationship of GDP to rates?,STEVE LIESMAN.
81,And maybe you could also explain why the Fed has to keep lowering these rates and getting that forecast wrong.,STEVE LIESMAN.
82,"So, as I mentioned in my opening remarks, there is really a great deal of uncertainty around each individual’s assessment of the appropriate level of rates, particularly as we go further out in the forecast horizon and when we come to the long term.",CHAIR YELLEN.
83,"And I think what we can see, and what many econometric and other studies show, is that the so-called neutral rate—namely, the level of the federal funds rate that is consistent with the economy growing roughly at trend and operating near full employment—that rate is quite depressed by historical standards.",CHAIR YELLEN.
84,"Many estimates would put it, in real or inflation-adjusted terms, near zero.",CHAIR YELLEN.
85,"Now, the path that you see in the dot plot for rates over time is importantly influenced—there is accommodation, and as we achieve our objectives, I think most participants feel that the accommodation in the current stance of policy needs to be gradually removed, but a very important influence in the out years is, what will happen to that neutral rate that will just keep the economy operating on an even keel?",CHAIR YELLEN.
86,"And I’ve often in my statements and remarks talked about headwinds that reflect lingering effects of the financial crisis; to the extent that there are headwinds, I think many of us expect that these headwinds would gradually diminish over time, and that’s a reason why you see the upward path for rates.",CHAIR YELLEN.
87,"But there are also more long-lasting or persistent factors that may be at work that are holding down the longer-run level of neutral rates—for example, slow productivity growth, which is not just a U.S. phenomenon but a global phenomenon.",CHAIR YELLEN.
88,"You know, obviously, there is a lot of uncertainty about what will happen to productivity growth, but productivity growth could stay long for a prolonged time, and we have an aging—aging societies in many parts of the world that could depress this neutral rate.1  And I think all of us are involved in a process of constantly reevaluating where is that neutral rate going, and I think what you see is a downward shift in that assessment over time, the sense that maybe more of what’s causing this neutral rate to be low are factors that are not going to be rapidly disappearing but will be part of the new normal.",CHAIR YELLEN.
89,"Now,                                                  1 Chair Yellen intended to say, “You know, obviously, there is a lot of uncertainty about what will happen to productivity growth, but productivity growth could stay low for a prolonged time, and we have an aging—aging societies in many parts of the world that could depress this neutral rate.”  you still see an assessment that that neutral rate will move up somewhat, but it has been coming down, and I think it continues to be marked lower.",CHAIR YELLEN.
90,"And it is highly uncertain, for all of the dots.",CHAIR YELLEN.
91,"Hi, I’m Jason Lange with Reuters.",JASON LANGE.
92,"The median participant forecast for the fed funds rate for 2017 and 2018 came down quite dramatically, but this stands in contrast with the 2016 meeting forecast.",JASON LANGE.
93,"As you mentioned, there were a number—actually, six—participants who saw only one rate hike this year.",JASON LANGE.
94,Can you comment on what it would take for two rate increases to be a—the likely or appropriate policy path?,JASON LANGE.
95,"And about this disconnect between the median view and the view of the, say, the voting members of the Committee?",JASON LANGE.
96,"If there is one, I should add.",JASON LANGE.
97,Thank you.,JASON LANGE.
98,"Well, I’m not going to comment on participants versus voters.",CHAIR YELLEN.
99,"You know, monetary policy—the Committee feels that monetary policy—when we are looking at several years, we should show the public what the views are of all the participants in the Committee, especially given that voting—voting rotates every year, and so that’s a decision we made.",CHAIR YELLEN.
100,But you asked me what it would take to have two increases.,CHAIR YELLEN.
101,"So, you know, the Committee as a whole never discusses, how many increases should we have this year or next year—that’s not a decision we’re making as a Committee.",CHAIR YELLEN.
102,We’re making decisions on a meeting-by-meeting basis and trying to give a sense to the public of what we’re looking for and what the basis of a decision will be.,CHAIR YELLEN.
103,"And, as I indicated, first of all, international uncertainties loom large here; we mentioned Brexit, the U.K. decision, obviously how that turns out is something that will factor into future decisions.",CHAIR YELLEN.
104,And we’re also looking at the prospects for economic growth and continued progress in the labor market.,CHAIR YELLEN.
105,"The forecast that you see in the SEP and the statement indicate the Committee continues to expect we will have moderate growth, 2 percent growth—so, you know, suggests healthy growth for the rest of the year and a pickup in growth in the second quarter, and we expect to see continuing progress in the labor market.",CHAIR YELLEN.
106,"Now, we had questions about the growth outlook because we did see slower growth in the fourth quarter and in the first quarter.",CHAIR YELLEN.
107,"I have to say there, with respect to the slowdown we saw in consumer spending, that seemed to be out of line with fundamentals.",CHAIR YELLEN.
108,"We expected it to pick up, and we’ve seen very good evidence that it has picked up.",CHAIR YELLEN.
109,"But now, the labor market appears to have slowed down, and we need to assure ourselves that the underlying momentum in the economy has not diminished.",CHAIR YELLEN.
110,"So, as I said, we will be carefully assessing data on the labor market to make sure that job gains are going to continue at a pace sufficient to result in further improvement in the labor market.",CHAIR YELLEN.
111,And we will be watching the spending data to make sure growth is picking up in line with our expectations.,CHAIR YELLEN.
112,"Of course, with respect to inflation, we’re constantly evaluating whether or not incoming information is roughly in line with our expectations.",CHAIR YELLEN.
113,"So we will be evaluating that at every meeting; every meeting is live, and we could make a decision at any meeting to adjust the funds rate, but that’s the kind of thing that we will want to see to make such decisions.",CHAIR YELLEN.
114,The Fed created a labor market conditions index a couple of years ago that was designed to sort of bring together a lot of these factors in the labor market that you’ve talked about.,BINYAMIN APPELBAUM.
115,"As I’m sure you know, it’s been falling since January.",BINYAMIN APPELBAUM.
116,That suggests to some people that it was your decision to raise rates in December that has caused this weakening in the labor market.,BINYAMIN APPELBAUM.
117,"Could you address what role, if any, you think the Fed’s decision to raise rates has played in the slowdown we are now seeing?",BINYAMIN APPELBAUM.
118,"Well, let me just say the labor market conditions index is a kind of experimental research product that’s a summary measure of many different indicators, and, essentially, that measure tries to assess the change in the labor market conditions.",CHAIR YELLEN.
119,"As I look at it, and as that index looks at things, the state of the labor market is still healthy, but there’s been something of a loss of momentum:  The 200,000 jobs a month we saw, for example, in the first quarter of the year, that’s slowed in recent months.",CHAIR YELLEN.
120,"Exactly what the reasons are for that slowing, it’s difficult to say.",CHAIR YELLEN.
121,"It may turn out—you know, again, we should never pay too much attention to, for example, one job market report.",CHAIR YELLEN.
122,"There’s a large error around that, we often see large revisions, we should not overblow the significance of one data point, especially when other indicators of the labor market are still flashing green:  Initial claims for unemployment insurance remain low; perceptions of the labor market remain fine; data from the JOLTS on job openings continue to reach new highs.",CHAIR YELLEN.
123,"So there’s a good deal of incoming data that does signal continued progress and strength in the labor market, but, as I say, it does bear watching.",CHAIR YELLEN.
124,"So, the Committee doesn’t feel and doesn’t expect, and I don’t expect, that labor market—progress in the labor market has come to an end.",CHAIR YELLEN.
125,We have tried to make clear to the public and through our actions and through the revisions you see—have seen over time in the dot plot—that we do not have a fixed plan for raising rates over time.,CHAIR YELLEN.
126,"We look at incoming data and are prepared to adjust our views to keep the economy on track, and, in light of that data dependence of our policy, I really don’t think that a single rate increase of 25 basis points in December has any—has had much significance for the outlook.",CHAIR YELLEN.
127,And we will continue to adjust our thinking in light of incoming data in whatever direction is appropriate.,CHAIR YELLEN.
128,"Chair Yellen, I want to come back to these longer-run rate projections that you’ve been asked about.",JON HILSENRATH.
129,"So, yields on 10-year Treasury notes have fallen below 1.6 percent; on 5-year notes, they’re near 1 percent.",JON HILSENRATH.
130,"Elsewhere in the world, in Germany and Japan, long-term bond yields are negative.",JON HILSENRATH.
131,Does—how do you explain this low level of long-term bond yields?,JON HILSENRATH.
132,And does it give you any pause in looking at your own projections and coming to a conclusion about whether those projections are possibly still way too high when the bond market is at a much lower level?,JON HILSENRATH.
133,So I think the levels of longer-term rates reflect essentially two things.,CHAIR YELLEN.
134,"One is market expectations about the path of short-term rates over, if we’re considering, say, a 10-year Treasury security, what would be the path of short-term rates over the next 10 years.",CHAIR YELLEN.
135,"And the second factor is the so-called term premium, or the extra yield that investors demand in order to hold a longer-term security instead of to invest short term.",CHAIR YELLEN.
136,"And clearly, market expectations for the path of short-term interest rates over the next 10 years remain low, and that is a factor.",CHAIR YELLEN.
137,"That is an important factor that’s, I think, holding down the level of longer-term yields.",CHAIR YELLEN.
138,"But, perhaps as important, or maybe even more important, the term premium is also low and has probably come down.",CHAIR YELLEN.
139,"Now, when we engaged in longer-term asset purchases, our very purpose in doing that was to drive down longer-term yields by making these assets scarce—scarcer and, hence, more valuable to the public that wants to invest in long-term securities, and we were consciously attempting to drive down that term premium.",CHAIR YELLEN.
140,"Now, we continue to hold a large quantity of those securities, but we’re not adding to them.",CHAIR YELLEN.
141,"But, in many parts of the world—the ECB, for example, and the Bank of Japan are also engaging in quantitative easing, buying longer-term assets and pushing down those term premia.",CHAIR YELLEN.
142,So I think term premia are very low as well as the expected path of short rates.,CHAIR YELLEN.
143,"Do these yield levels give you any uncertainty, any doubt about whether—are you going to be able to get rates to where projections say they’re going?",JON HILSENRATH.
144,"Well, so I want to say again, we’re quite uncertain about where rates are heading in the longer term.",CHAIR YELLEN.
145,"We write down our best estimates at this time of what is a longer-run normal level of the federal funds rate, and those are numbers about which there is great uncertainty.",CHAIR YELLEN.
146,"As I said, we have good reason to believe that the so-called neutral rate or rate compatible with the economy operating at full employment is low at the present time.",CHAIR YELLEN.
147,"And many of us believe, as a base case, it’s reasonable to assume that those rates will move up over time, but we’re not certain of that.",CHAIR YELLEN.
148,"It is—it’s one of the uncertainties that—and there could be revisions in either direction, but thus far, in recent SEPs, I’d say the revisions have mainly been—have been in the downward direction.",CHAIR YELLEN.
149,"The idea that a low neutral rate may be more—closer to the new normal, but you still do see some reversion.",CHAIR YELLEN.
150,So we’re really quite uncertain about that.,CHAIR YELLEN.
151,"In your speech in Philadelphia, you called the slowdown in job growth last month “concerning,” and you mentioned today that you want to verify that the underlying momentum in the economy and in the labor market is still continuing.",YLAN MUI.
152,"What do you need to see to convince you that the labor market is still moving toward full employment, and for how long would you need to see it?",YLAN MUI.
153,"So I can’t give you a formula, I know you would probably like to have a number that’s a cutoff for what we need to see in a particular report.",CHAIR YELLEN.
154,"There are a lot of different indicators of the labor market—for example, the labor market conditions index that Binya referred to has 19 different indicators.",CHAIR YELLEN.
155,"Clearly, we will be looking at the next job report, and if we were to see a healthy pace of job growth, you know, above that needed to kind of maintain the status quo in the labor market.",CHAIR YELLEN.
156,"So, you know, I should say, over time, we should expect to see, as the economy comes closer to maximum employment, the likely pace of job gains is probably going to slow down somewhat.",CHAIR YELLEN.
157,And we have seen some slowing.,CHAIR YELLEN.
158,"But the recent couple of months was very low and, arguably, not even at the pace we need to see to maintain stable labor market conditions.",CHAIR YELLEN.
159,So we want to see an adequate pace of job creation.,CHAIR YELLEN.
160,"There might be revisions to previous months that would change our views, but there will be other surveys of employment intentions and other indicators of the labor market that we’ll focus—we’ll be focusing on.",CHAIR YELLEN.
161,"So, there is no formula for what it takes, but we will be looking at the labor market.",CHAIR YELLEN.
162,Did you want to follow up?,CHAIR YELLEN.
163,"Sorry, I had a quick follow-up.",YLAN MUI.
164,"Also in your speech in Philadelphia, you did not say that you felt that it would be probably appropriate for a rate hike to occur in the coming months.",YLAN MUI.
165,Do you—did you intentionally leave that out?,YLAN MUI.
166,"You know, we do need to make sure that there is sufficient momentum.",CHAIR YELLEN.
167,I don’t know what the timetable is going to be to gain that assurance.,CHAIR YELLEN.
168,"Every meeting is live; there is no meeting that is off the table, that—no meeting is out in terms of a possible rate increase.",CHAIR YELLEN.
169,"But, we really need to look at the data, and I can’t prespecify a timetable.",CHAIR YELLEN.
170,"So I’m, you know, not comfortable to say it’s in the next meeting or two, but it could be, it could be, it’s not impossible.",CHAIR YELLEN.
171,"It’s not impossible that by July, for example, we would see data that led us to believe that we’re on a perfectly fine course, and that data was an aberration, and other concerns would have passed.",CHAIR YELLEN.
172,"Ma’am, Peter Barnes, Fox Business.",PETER BARNES.
173,Hi.,PETER BARNES.
174,"We are in an election season, and in the past, the Fed has been sensitive to making policy changes in election years.",PETER BARNES.
175,You have three more meetings before the November presidential election.,PETER BARNES.
176,"Could you comment on whether or not the election will come into play, and any concern that if you change policy ahead of the election and, based on your forecast today, you obviously could—are you concerned that that could then lead to charges that the Fed is trying to change policy to influence the outcome of the election, because the Fed has been sensitive to that in the past?",PETER BARNES.
177,Thank you.,PETER BARNES.
178,So we are very focused on assessing the economic outlook and making changes that are appropriate without taking politics into account.,CHAIR YELLEN.
179,"Look, if the data—incoming data were, in the coming months, to justify the kind of gradual increases that we have long discussed, that we see as appropriate in light of the outlook, I think markets should not be surprised by such a decision if we make it.",CHAIR YELLEN.
180,"And it’s obviously consistent with the data that we’ve seen, and the Committee will feel free to move in the coming months if we think it’s appropriate.",CHAIR YELLEN.
181,"Jeanna Smialek, Bloomberg.",JEANNA SMIALEK.
182,You mentioned in your remarks at the beginning that we are getting a slightly different signal when you look at inflation versus when you look at inflation expectations.,JEANNA SMIALEK.
183,Could you detail a little bit which you look at and sort of weight more?,JEANNA SMIALEK.
184,Are you more concerned with the inflation expectations or focusing more on the slight pickup in actual inflation?,JEANNA SMIALEK.
185,"Well, we’re looking at both.",CHAIR YELLEN.
186,"You know, I would say, with respect to the behavior of inflation, inflation is behaving roughly in the manner I would have expected; I have really not seen significant surprises there.",CHAIR YELLEN.
187,"We’ve long said that an important reason that inflation is as low as it’s been is because of past declines in energy prices and increases in the value of the dollar, and as those factors began to dissipate, we would see inflation moving up.",CHAIR YELLEN.
188,"Now, that’s exactly what we’re seeing, what we’re—that’s in line with our thinking and with the data.",CHAIR YELLEN.
189,"So, those things have stabilized, their influence is dissipating.",CHAIR YELLEN.
190,"And with respect to core inflation, which—now, that’s partly influenced also by the dollar, but trying to pull out the dollar and import price influence—core inflation seems to be behaving roughly as one would expect with well-anchored inflation expectations and in improving labor markets.",CHAIR YELLEN.
191,"So I’m not seeing anything—inflation, even core inflation, is running under 2 percent.",CHAIR YELLEN.
192,I continue to think the evidence supports a projection that it will move up over the next couple of years back toward our 2 percent objective.,CHAIR YELLEN.
193,"But, we’ve seen in the past, and economic theory suggests, that inflation expectations are relevant to price and wage setting decisions.",CHAIR YELLEN.
194,So we do monitor indicators of inflation expectations carefully.,CHAIR YELLEN.
195,"Now, it’s very hard to know exactly what inflation expectations are relevant to actual price and wage decisions.",CHAIR YELLEN.
196,"And so, for example, we have seen the Michigan survey, a measure of household inflation expectations, move down.",CHAIR YELLEN.
197,"It’s hard—that’s a preliminary number, it’s hard to know what to make of it.",CHAIR YELLEN.
198,We’ve certainly taken note of it.,CHAIR YELLEN.
199,But survey-based measures that—where forecasters are queried—have really all been quite stable.,CHAIR YELLEN.
200,And measures of inflation compensation—I always try to be careful to call it “inflation compensation” rather than “inflation expectations” because they’re not inflation expectations.,CHAIR YELLEN.
201,"Inflation expectations influence those market measures, but there’s also an inflation risk premium.",CHAIR YELLEN.
202,And there are actually good reasons to think that the inflation risk premium could have declined significantly and may be depressing those measures.,CHAIR YELLEN.
203,"So we watch them, we’ve taken note in the statement that they’ve moved down, but actual inflation is behaving more or less as would be expected.",CHAIR YELLEN.
204,Marty Crutsinger with the Associated Press.,MARTIN CRUTSINGER.
205,"When the April minutes were released, they caught markets by surprise.",MARTIN CRUTSINGER.
206,"In there, they showed—they seemed to show that there was an active discussion of a possible June rate increase, something that we hadn’t gotten from the policy statement that was issued right after the meeting.",MARTIN CRUTSINGER.
207,Was that a conscious decision to hold back and tell us in—when the minutes came out about the June discussion?,MARTIN CRUTSINGER.
208,"And if so, could you tell us what surprises we could see in the June minutes?",MARTIN CRUTSINGER.
209,So the minutes are always—have to be an accurate discussion of what happened at the meeting.,CHAIR YELLEN.
210,So they’re not changed after the fact in order to correct possible misconceptions.,CHAIR YELLEN.
211,"There was a good deal of discussion at that meeting of the possibility of moving in June, and that appeared in the minutes.",CHAIR YELLEN.
212,"I suppose in the April statement, we gave no obvious hint or kind of calendar-based signal that June was a possibility.",CHAIR YELLEN.
213,"But I think if you look at the statement, we pointed to slower growth but pointed out that the fundamentals—there was no obvious fundamental reason for growth to have slowed.",CHAIR YELLEN.
214,"And we pointed to fundamentals underlying household spending decisions that remained on solid ground, suggesting that maybe this was something transitory that would disappear.",CHAIR YELLEN.
215,"We noted that labor market conditions continued to improve in line with our expectations, and we did downgrade somewhat our expressions of concern about the global risk environment.",CHAIR YELLEN.
216,So I do think that there were hints in the April statement that the Committee was changing its views of what it was seeing in a direction.,CHAIR YELLEN.
217,"We continue to say that we think, if economic developments evolve in line with our expectations, the gradual and cautious further increases we expect to be appropriate.",CHAIR YELLEN.
218,And I suppose I was somewhat surprised with the market interpretation of it.,CHAIR YELLEN.
219,But the June meeting minutes—the minutes of the April meeting were an accurate summary of what had happened.,CHAIR YELLEN.
220,Jeremy Tordjman with the AFP news agency.,JEREMY TORDJMAN.
221,"The Fed has repeatedly voiced its concern over the slow pace of wage growth, and I was wondering, do you think that increasing the federal minimum wage could be of any help?",JEREMY TORDJMAN.
222,Could it boost the higher wages and eventually drive up the inflation?,JEREMY TORDJMAN.
223,So I think that the minimum wage increases that have gone into effect—estimates that I’ve seen suggest it’s a relatively minor influence on the aggregate level of wage inflation.,CHAIR YELLEN.
224,I would take somewhat faster wage increases to be a sign that labor market slack is diminishing and that the labor market is approaching conditions that are consistent with maximum employment.,CHAIR YELLEN.
225,"So, I think, you know, I think we have seen some hints, perhaps preliminary indications, that wage growth is picking up.",CHAIR YELLEN.
226,"And as much as anything, I think it’s a sign of a generally healthy labor market, which is what our mandated objective is, to achieve maximum employment.",CHAIR YELLEN.
227,And so it would be a symptom of it.,CHAIR YELLEN.
228,Greg Robb from MarketWatch.,GREG ROBB.
229,"There’s been a lot of discussion in last couple months about the slow pace of demand in the global economy, and some economists think that central banks should think about using helicopter money, maybe in Japan first or Europe first.",GREG ROBB.
230,"But then, former Fed Chairman Ben Bernanke weighed in saying that he thought it would be a good thing for the Fed to put helicopter money in its toolkit in case there was a downturn in the United States.",GREG ROBB.
231,So I’d like to get your comments on that.,GREG ROBB.
232,"So, in normal times, I think it’s very important that there be a separation between monetary and fiscal policy, and it’s a primary reason for independence of a central bank.",CHAIR YELLEN.
233,"We have seen all too many examples of countries that end up with high or even hyperinflation because those in charge of fiscal policy direct their central bank to help them finance it by printing money, and maintaining price stability and low and stable inflation is very much aided by having central bank independence.",CHAIR YELLEN.
234,"Now, that said, in unusual times where the concern is with very weak growth or possibly deflation—rather rare circumstances—first of all, fiscal policy can be a very important tool.",CHAIR YELLEN.
235,"And it’s natural that if it can be employed that, just as monetary policy is doing a lot to try to stimulate growth, that fiscal policy should play a role.",CHAIR YELLEN.
236,"And normally, you would hope, in an economy with those severe downside risks, monetary and fiscal policy would not be working at cross purposes to get—but together.",CHAIR YELLEN.
237,"Now, whether or not in such extreme circumstances, there might be a case for, let’s say, coordination—close coordination, with the central bank playing a role in financing fiscal policy; this is something that academics are debating, and it is something that one might legitimately consider.",CHAIR YELLEN.
238,"I would see this as a very abnormal, extreme situation where one needs an all-out attempt, and even then it’s a matter that academics are debating, but only in an unusual situation.",CHAIR YELLEN.
239,"Justine Underhill, Yahoo Finance.",JUSTINE UNDERHILL.
240,"So now that the Fed has started the process of raising rates, various Fed officials have said, including Ben Bernanke, that the Fed could go cash flow negative in this scenario as capital losses are taken on the portfolio of bonds.",JUSTINE UNDERHILL.
241,"Do you still see this happening, and when might this happen?",JUSTINE UNDERHILL.
