,Sentences,Speaker
19,We therefore said that we would be paying close attention to global economic and financial developments and assessing their implications for the economic outlook.,CHAIRMAN POWELL.
20,"Today the FOMC decided that the cumulative effects of those developments over the last several months warrant a patient, wait-and-see approach regarding future policy changes.",CHAIRMAN POWELL.
21,"In particular, our statement today says, “In light of global economic and financial developments and muted inflation pressures, the Committee will be patient as it determines what future adjustments to the target range for the federal funds rate may be appropriate.” This change was not driven by a major shift in the baseline outlook for the economy.",CHAIRMAN POWELL.
22,"Like many forecasters, we still see “sustained expansion of economic activity, strong labor market conditions, and inflation near .",CHAIRMAN POWELL.
23,. . 2 percent” as the likeliest case.,CHAIRMAN POWELL.
24,But the crosscurrents I mentioned suggest the risk of a less favorable outlook.,CHAIRMAN POWELL.
25,"In addition, the case for raising rates has weakened somewhat.",CHAIRMAN POWELL.
26,The traditional case for rate increases is to protect the economy from risks the recent drop in oil prices is likely to push headline inflation lower still in coming months.,CHAIRMAN POWELL.
27,"Further, as we noted in our postmeeting statement, while survey-based measures of inflation expectations have been stable, financial market measures of inflation compensation have moved lower.",CHAIRMAN POWELL.
28,"Similarly, the balance—the risk of financial imbalances appears to have receded, as a number of indicators that showed elevated levels of financial risk appetite last fall have moved closer to historical norms.",CHAIRMAN POWELL.
29,"In this environment, we believe we can best support the economy by being patient in evaluating the outlook before making any future adjustment to policy.",CHAIRMAN POWELL.
30,Let me now turn to balance sheet normalization.,CHAIRMAN POWELL.
31,"Over its past three meetings, the FOMC has held in-depth discussions on the final stages of this process.",CHAIRMAN POWELL.
32,"Today we made some important progress in clarifying the path forward, as summarized in the Statement Regarding Monetary Policy Implementation and Balance Sheet Normalization that we released with today’s FOMC statement.",CHAIRMAN POWELL.
33,The Committee made the fundamental decision today to continue indefinitely using our current operating procedure for implementing monetary policy.,CHAIRMAN POWELL.
34,"That is, we will continue to use our administered rates to control the policy rate with an ample supply of reserves so that active management of reserves is not required.",CHAIRMAN POWELL.
35,"This is often called a “floor system” or an “abundant reserves system.”  Under the current set of operating procedures, as outlined in the implementation note released today, this means that the federal funds rate, our active policy tool, is held within its target range by appropriately setting the Federal Reserve’s administered rates of interest on reserves, as well as the offer rate on the overnight reverse repo facility, without managing the supply of reserves actively.",CHAIRMAN POWELL.
36,As the minutes of our recent discussions have broader financial conditions.,CHAIRMAN POWELL.
37,Settling this central question clears the way for the FOMC to address a number of further questions regarding the remaining stages of balance sheet normalization.,CHAIRMAN POWELL.
38,"The decision to retain our current operating procedure means that, after allowing for currency in circulation, the ultimate size of our balance sheet will be driven principally by financial institutions’ demand for reserves, plus a buffer so that fluctuations in reserve demand do not require us to make frequent sizable market interventions.",CHAIRMAN POWELL.
39,"Estimates of the level of reserve demand are quite uncertain, but we know that this demand in the post-crisis environment is far larger than before.",CHAIRMAN POWELL.
40,Higher reserve holdings are an important part of the stronger liquidity position that financial institutions must now hold.,CHAIRMAN POWELL.
41,"Moreover, based on surveys and market intelligence, current estimates of reserve demand are considerably higher than estimates of a year or so ago.",CHAIRMAN POWELL.
42,"The implication is that the normalization of the size of the portfolio will be completed sooner, and with a larger balance sheet, than in previous estimates.",CHAIRMAN POWELL.
43,"In light of these estimates and the substantial progress we have made in reducing reserves, the Committee is now evaluating the appropriate timing for the end of balance sheet runoff.",CHAIRMAN POWELL.
44,This decision will likely be part of a plan for gradually reaching our ultimate balance sheet goals while minimizing risks to achieving our dual-mandate objectives and avoiding unnecessary market disruption.,CHAIRMAN POWELL.
45,We will be finalizing these plans at coming meetings.,CHAIRMAN POWELL.
46,The process of balance sheet normalization is unprecedented.,CHAIRMAN POWELL.
47,"Throughout this process we’ve attempted to lay out our plans well in advance, and we’ve been willing to make changes as we learn more about the process.",CHAIRMAN POWELL.
48,The implementation and normalization statement released federal funds rate is our active monetary policy tool.,CHAIRMAN POWELL.
49,"Second, as far as the particular details of normalization are concerned, we will not hesitate to make changes in light of economic and financial developments.",CHAIRMAN POWELL.
50,"This does not mean that we would use the balance sheet as an active tool, but occasional changes could be warranted.",CHAIRMAN POWELL.
51,"Third, we repeat a sentence of the normalization principles we adopted in June of 2017.",CHAIRMAN POWELL.
52,"While the federal funds rate would remain our active tool of policy in a wide range of scenarios, we recognize that the economy could again present conditions in which federal funds rate policy is not sufficient.",CHAIRMAN POWELL.
53,"In those cases, the FOMC would be prepared to use its full range of tools, including balance sheet policy.",CHAIRMAN POWELL.
54,Times of economic uncertainty put a premium on the clarity and predictability of FOMC policy.,CHAIRMAN POWELL.
55,"We are committed to clearly explaining what we are doing and why we’re doing it, both regarding the path of rates and also regarding management of the balance sheet.",CHAIRMAN POWELL.
56,We believe that this transparency is how we can best contribute to macroeconomic stability.,CHAIRMAN POWELL.
57,Thank you.,CHAIRMAN POWELL.
58,I’ll be glad to take your questions.,CHAIRMAN POWELL.
59,Howard Schneider with Reuters.,HOWARD SCHNEIDER.
60,So you’ve said many times recently that policy was still accommodative and that it needn’t be so.,HOWARD SCHNEIDER.
61,You’ve said recently that policy—the state of the policy was still accommodative and that the economy didn’t require that anymore.,HOWARD SCHNEIDER.
62,Is that still the case?,HOWARD SCHNEIDER.
63,"If so, how do you justify the removal of the need for some further interest rate increases?",HOWARD SCHNEIDER.
64,"Basically, are we at neutral now, or does the economy still need accommodation?",HOWARD SCHNEIDER.
65,We think that our policy is at the appropriate point right now.,CHAIRMAN POWELL.
66,policy stance is appropriate.,CHAIRMAN POWELL.
67,Heather Long from the Washington Post.,HEATHER LONG.
68,"Last week, the IMF said risks are clearly skewed to the downside for the U.S. and global economy.",HEATHER LONG.
69,"Can you clarify—does the FOMC see risks as skewed to the downside, particularly after you removed the statement about risks being balanced?",HEATHER LONG.
70,"We had an extensive discussion of the baseline and also of the risks to the baseline, and the risks are, of course, the fact that financial conditions have tightened, that global growth has slowed, as well as some, let’s say, government-related risks like Brexit and trade discussions, and also the effects and ultimate disposition of the shutdown.",CHAIRMAN POWELL.
71,"So we looked at—we look at those, and the way we think of it is that policy—we will use our policy, and we have, to offset risks to the baseline.",CHAIRMAN POWELL.
72,"So we view the baseline as still solid, and part of that is the way we adjusted our baseline to address those risks.",CHAIRMAN POWELL.
73,So that’s the way we’re thinking about that now.,CHAIRMAN POWELL.
74,Thanks.,SAM FLEMING.
75,Sam Fleming from the Financial Times.,SAM FLEMING.
76,The Fed has linked its commitment to patience in part to subdued inflation outcomes.,SAM FLEMING.
77,"Would you be comfortable with continuing patience even if there are modest, if transient, overshoots to the inflation target by core inflation?",SAM FLEMING.
78,How sensitive are you right now to developments in core inflation when determining the next move?,SAM FLEMING.
79,Thanks.,SAM FLEMING.
80,"You know, generally speaking, we think the outlook is favorable, and we think that these crosscurrents that I referred to—these risks—are going to be with us for a while.",CHAIRMAN POWELL.
81,We think our stance is appropriate.,CHAIRMAN POWELL.
82,We think there’s no pressing need to data.,CHAIRMAN POWELL.
83,It will include all data relevant to our dual mandate of stable prices and maximum employment.,CHAIRMAN POWELL.
84,"Remember that our inflation objective is a symmetric one, meaning that we are—we’re always trying to get to 2 percent, and we don’t look at—we look at inflation equally on both sides.",CHAIRMAN POWELL.
85,"So I can’t get into specific hypotheticals, but I do believe that we have a symmetric objective, and I believe we’ll act that way.",CHAIRMAN POWELL.
86,We learned from the last minutes of the meeting that some of the tweaks you make to the statement have a lot more portent than we thought.,RICHARD MILLER.
87,"In light of that, I’m wondering if you can provide us with a “decoder ring” for this statement.",RICHARD MILLER.
88,“Adjustments”—does that suggest the next move in interest rates is as likely to be up as down?,RICHARD MILLER.
89,"And when you twin “in light of global economic and financial developments” with “muted inflation pressures,” does that suggest you have to see both the cessation of these crosscurrents that you’ve talked about and inflation moving up before you get off the dime, so to speak, and move?",RICHARD MILLER.
90,Sorry—say again what the first question was?,CHAIRMAN POWELL.
91,"First question is, “adjustments”—is that meant to imply the next move is as most likely to be up as down?",RICHARD MILLER.
92,Yes.,CHAIRMAN POWELL.
93,I’m just going to say that the—it’s going to depend entirely on the data.,CHAIRMAN POWELL.
94,We’re not making a judgment.,CHAIRMAN POWELL.
95,We don’t have a strong prior.,CHAIRMAN POWELL.
96,We will be—we will patiently wait and let the data clarify.,CHAIRMAN POWELL.
97,"Some of the crosscurrents that I refer to may be with us for a while, and I think we’ll be looking at seeing those clear up as it relates to—as they relate to the outlook for the U.S. and that will be an important aspect as well.",CHAIRMAN POWELL.
98,Your second end of these muted inflation pressures—are they both sort of things that are necessary for you to change this “patient” stance?,CHAIRMAN POWELL.
99,"You know, it’s really hard to speak about generalities.",CHAIRMAN POWELL.
100,"We’ll be looking at everything, but I do think that, you know, muted inflation pressures—you know, you would want—I would want to see a need for further rate increases, and, for me, a big part of that would be inflation.",CHAIRMAN POWELL.
101,"It wouldn’t be the only thing, but it would certainly be important.",CHAIRMAN POWELL.
102,"Steve Liesman, CNBC.",STEVE LIESMAN.
103,"Mr. Chairman, did the Committee discuss an actual change to the runoff policy or the runoff schedule right now?",STEVE LIESMAN.
104,"If so, is that under consideration right now, and when might we know?",STEVE LIESMAN.
105,"The second thing is, I have to nail down this thing.",STEVE LIESMAN.
106,"You guys, Fed folks, keep mentioning the “market average” or the “market outlook” for the size of the balance sheet.",STEVE LIESMAN.
107,"Are you endorsing the market average, which is 3½ trillion?",STEVE LIESMAN.
108,"And if you’re not endorsing it, why do you keep mentioning it?",STEVE LIESMAN.
109,Okay.,CHAIRMAN POWELL.
110,So today I’m here to talk about decisions and also discussions about decisions that haven’t been made.,CHAIRMAN POWELL.
111,"So we’re talking about the latter thing, which is discussions, and so I can’t get ahead of where decisions are.",CHAIRMAN POWELL.
112,"But so the Committee is—what we’re looking to do is create a whole plan that will bring us to our goal, our longer-run goal, which is a balance sheet no larger than it needs to be for us to efficiently conduct—efficiently and effectively conduct monetary policy, but to do so in a way that doesn’t put our goals at risk or result in unnecessary market turmoil.",CHAIRMAN POWELL.
113,"So there are a lot of pieces to that, and we’ve learned over time that it’s—when making these—when designing these plans, like, for example, the original normalization plan, it’s good to take your time.",CHAIRMAN POWELL.
114,Let the best ideas rise to want to get ahead of that process today.,CHAIRMAN POWELL.
115,But—so we’ve discussed—there are a number of pieces to that puzzle.,CHAIRMAN POWELL.
116,"There are several different pieces to them, and I think they’re coming—and I’m very pleased with the progress that we’ve made, and, you know, the piece that you mentioned is something that is in those discussions.",CHAIRMAN POWELL.
117,That’s the first question.,CHAIRMAN POWELL.
118,I’m not going to give our estimate or ratify anybody else’s estimate of what the equilibrium balance sheet is here today.,CHAIRMAN POWELL.
119,"There are estimates out there, but I’m not at a point today where I’m going to be giving out numbers on that.",CHAIRMAN POWELL.
120,"But there are estimates, and I think they’re consistent with what I said, broadly speaking.",CHAIRMAN POWELL.
121,"So, just to clarify—I’m sorry, you did discuss reducing the pace of the runoff?",STEVE LIESMAN.
122,"That sounds like what you said, to me.",STEVE LIESMAN.
123,"Yes, it’s—so, again, we haven’t made any decisions.",CHAIRMAN POWELL.
124,There no decisions have been made.,CHAIRMAN POWELL.
125,"There are different pieces of the thing, and that is in the discussion as one of many pieces that is in the discussion.",CHAIRMAN POWELL.
126,"And that was reflected in the last minutes, actually.",CHAIRMAN POWELL.
127,Thanks.,NICK TIMIRAOS.
128,Nick Timiraos of the Wall Street Journal.,NICK TIMIRAOS.
129,"Chairman Powell, I want to follow up on Steve’s question.",NICK TIMIRAOS.
130,"The size of the balance sheet obviously matters a great deal, but, so, too, if you follow the arguments that were made when the Fed was purchasing these assets, does the duration of those holdings.",NICK TIMIRAOS.
131,"So once you are—once you reach the terminal level of reserves and you have to reinvest maturing mortgage-backed securities into Treasuries, it will matter a great deal, of course, where along the curve the Fed resumes those reinvestments.",NICK TIMIRAOS.
132,"And so I wonder, what does your staff research show about the degree of accommodation meeting minutes, which would be to simply reflect issuance of the outstanding Treasury maturities?",NICK TIMIRAOS.
133,And which approach do you think is more appropriate in the current environment?,NICK TIMIRAOS.
134,These are great questions.,CHAIRMAN POWELL.
135,"Let me say that the question of the ultimate composition of our balance sheet in the longer run is a very important one, and it’s one that we see ourselves as coming to, you know, fairly soon, as in, in coming meetings.",CHAIRMAN POWELL.
136,"It won’t be the first thing we work on, but it will be one of the first things that we try to resolve.",CHAIRMAN POWELL.
137,"We had discussions at one of the last two meetings on this, and we haven’t come to a judgment on that.",CHAIRMAN POWELL.
138,"And, you know, I wouldn’t comment beyond saying that we understand that’s a key question, and there are, you know, there are issues to be decided.",CHAIRMAN POWELL.
139,"There are benefits and costs to doing—to taking different approaches, and I wouldn’t want to prejudge them today.",CHAIRMAN POWELL.
140,"Binya Appelbaum, New York Times.",BINYAMIN APPELBAUM.
141,I am struggling a little bit to understand what has changed since we sat here with you six weeks ago.,BINYAMIN APPELBAUM.
142,You’ve said today that you think that inflation would be the reason that the Fed would need to continue raising rates.,BINYAMIN APPELBAUM.
143,Has the inflation outlook shifted that dramatically in the last six weeks?,BINYAMIN APPELBAUM.
144,Can you speak specifically to why you’ve moved from a posture of saying we expect to keep raising rates this year to a posture of standing still?,BINYAMIN APPELBAUM.
145,I’d point to a couple of things.,CHAIRMAN POWELL.
146,"First, the narrative of slowing global growth continues, if you will.",CHAIRMAN POWELL.
147,The incoming data have shown more of that.,CHAIRMAN POWELL.
148,"We’ve seen that both in China and in Western Europe, and so that’s an important—that has important implications for us, and that story has—let’s just say it continues.",CHAIRMAN POWELL.
149,"And, in addition—I mean, I think important—possibly less important now—probably shutdown is gone and there isn’t another shutdown, then we’ll get most of that back in the second period—second quarter.",CHAIRMAN POWELL.
150,"So those things—in addition, you know, you have to look back.",CHAIRMAN POWELL.
151,Financial conditions began to tighten in the fourth quarter.,CHAIRMAN POWELL.
152,"And they now have persisted and remain tighter—significantly tighter, let’s say—than they were, and that’s something that we have to take into account as well.",CHAIRMAN POWELL.
153,So that’s where we are.,CHAIRMAN POWELL.
154,Michael McKee from Bloomberg Television and Radio.,MICHAEL MCKEE.
155,"You said you like to be a plain speaker, so let me try to have you put this as plainly as possible.",MICHAEL MCKEE.
156,"Is it fair to characterize this as not a pause in a tightening cycle, but the end of the tightening cycle now—a new regime for the Fed?",MICHAEL MCKEE.
157,"And, if not, can you put a time frame on “patient”?",MICHAEL MCKEE.
158,Does “patient” have some sort of time frame?,MICHAEL MCKEE.
159,"And I’m wondering about your reaction to the criticism you got on your December 19th news conference, your later statements—do you feel you’ve put a “Powell put” into the markets?",MICHAEL MCKEE.
160,"So, patience—I think we’re going to know in hindsight, because the length of this patient period is going to depend entirely on incoming data and its implications for the outlook.",CHAIRMAN POWELL.
161,"So that’s going to be—so it’s hard to say, you know, it’s hard to think of what to call it at this point or how to label it.",CHAIRMAN POWELL.
162,"So really, your second question is about how do we think about financial conditions.",CHAIRMAN POWELL.
163,"And I would say this:  We think about a broad range of financial conditions, not just one or two things.",CHAIRMAN POWELL.
164,"You know, it’s interest rates, it’s risk spreads, it’s currency, it’s the stock market, it’s credit availability, it’s many, many factors.",CHAIRMAN POWELL.
165,"And what matters for financial conditions is, when think about it.",CHAIRMAN POWELL.
166,"So we don’t react to, you know, to most things that happen in the financial markets.",CHAIRMAN POWELL.
167,"But when we see a sustained change in financial conditions, then that’s something that has to play into our thinking.",CHAIRMAN POWELL.
168,"In fact, our policy works through changing financial conditions, so it’s sort of the essence of what we do.",CHAIRMAN POWELL.
169,Victoria Guida with Politico.,VICTORIA GUIDA.
170,"I just wanted to ask, first of all, about whether the Fed is gathering information about some of the new money laundering information that’s come out about Deutsche Bank and Danske Bank and whether you have any concerns there?",VICTORIA GUIDA.
171,"And then, also, I was just wondering if you could say whether there’s any kind of timeline on when the Fed might make a decision on real-time payments and whether you’re going to build a real-time payment system?",VICTORIA GUIDA.
172,Right.,CHAIRMAN POWELL.
173,"So, on the first question, I can—we don’t comment on individual investigations or whether they’re happening.",CHAIRMAN POWELL.
174,"I will say that we take our enforcement powers very seriously, and we put them to work when we feel it’s justified.",CHAIRMAN POWELL.
175,"In terms of real-time payments, it’s something we’re very actively working on.",CHAIRMAN POWELL.
176,"As you obviously know, we have some proposals out, and we’re considering them.",CHAIRMAN POWELL.
177,"You know, the thing is, it’s very important in that space to consult with the full range of market participants and interest groups, consumer groups, and we’ve done that, as I’m sure you know, over a period of years.",CHAIRMAN POWELL.
178,"We don’t have plenary authority to just do things, for the most part, in the payment space.",CHAIRMAN POWELL.
179,"We’ve been more of a convener, bringing industry and the public—public interest groups—and all those groups around the table.",CHAIRMAN POWELL.
180,"And we’ve—I think we’ve played a constructive role in that colleagues may have noticed, President Trump, for the past six months, has been urging the Fed not to raise rates—to stop raising rates.",CHAIRMAN POWELL.
181,How would you respond to those who would suggest that the Fed just caved to the president’s demands?,CHAIRMAN POWELL.
182,"So what we care about—and, really, the only thing we care about at the Fed—is doing our job for the American people and using our tools appropriately.",CHAIRMAN POWELL.
183,So that’s very strongly our culture.,CHAIRMAN POWELL.
184,I think anyone who knows the Fed or who has worked at the Fed would recognize that description.,CHAIRMAN POWELL.
185,So we’re always going to do what we think is the right thing.,CHAIRMAN POWELL.
186,We’re never going to take political considerations into account or discuss them as part of our work.,CHAIRMAN POWELL.
187,"You know, we’re human.",CHAIRMAN POWELL.
188,We make mistakes.,CHAIRMAN POWELL.
189,But we’re not going to make mistakes of character or integrity.,CHAIRMAN POWELL.
190,"And I would want the public to know that, and I would want them to see that in our actions.",CHAIRMAN POWELL.
191,Edward Lawrence from Fox Business News.,EDWARD LAWRENCE.
192,"Thank you, Mr. Chairman.",EDWARD LAWRENCE.
193,The long-term federal funds rate is 2.8 percent.,EDWARD LAWRENCE.
194,I’ve talked the last year with a number of Fed presidents who worry that under 3 percent is not enough to handle the next recession.,EDWARD LAWRENCE.
195,"You say that’s your first tool, that’s your primary means of adjusting monetary policy.",EDWARD LAWRENCE.
196,"So with a larger balance sheet—with a larger balance sheet, could you—how could you handle that next recession, then, with the combination of those two?",EDWARD LAWRENCE.
197,"I guess the sense of your question is that we could be in a situation in the future—we hope not, but—we could be in a situation where we’d like to cut rates more than we can effectively, and we hit the zero lower bound.",CHAIRMAN POWELL.
198,We don’t think anything like that is in the cards.,CHAIRMAN POWELL.
199,"Now, there’s no reason to think that it would be.",CHAIRMAN POWELL.
200,But as we said in today’s and forward guidance about the interest rate.,CHAIRMAN POWELL.
201,Even if you have a large balance sheet—$4 trillion?,EDWARD LAWRENCE.
202,Above $4 trillion?,EDWARD LAWRENCE.
203,Yes.,CHAIRMAN POWELL.
204,There would be room to do substantially more.,CHAIRMAN POWELL.
205,"Chairman Powell, Donna Borak with CNN.",DONNA BORAK.
206,"I just wanted to go back to—you had mentioned on the crosscurrents, the government shutdown issue.",DONNA BORAK.
207,You mentioned a couple of weeks ago that that information would clearly show up in the data.,DONNA BORAK.
208,"I’m wondering, as you guys discussed during this week’s meeting, what the potential economic impact would be of the shutdown, the possibility of a second one, whether or not it would diminish consumer confidence, have some severe ripple effects?",DONNA BORAK.
209,"Just talking to other folks outside, businesses—clearly they were suffering and seeing a lot of pain.",DONNA BORAK.
210,"I’m just wondering about, for American families that missed two paychecks, how is this going to play out for them for the months to come?",DONNA BORAK.
211,Right.,CHAIRMAN POWELL.
212,"So let me give you the economic side of it first—is that, even with a fairly long shutdown, as long as that’s the end of it and everyone gets their backpay—except the contractors, I guess, the private-sector contractors, but—some people get their backpay, then the lost GDP will be regained in the second quarter.",CHAIRMAN POWELL.
213,So that’s that.,CHAIRMAN POWELL.
214,"I would say that the—you know, we all see the suffering and the heartbreak and all the pain people go through.",CHAIRMAN POWELL.
215,"I see, you know, federal employees doing their work, and I’m, you know, really grateful they did.",CHAIRMAN POWELL.
216,"I mean, to be doing your work while you’re not getting paid, it’s something we And I’m just wondering if you’re thinking about the path of future policy and the possibility of reaching this point again on February 15?",CHAIRMAN POWELL.
217,So would there be a permanent effect?,CHAIRMAN POWELL.
218,"As I mentioned, there wouldn’t be if there isn’t another shutdown.",CHAIRMAN POWELL.
219,"If there were going to be a permanent effect or a lasting effect, let’s say, it would be from a longer shutdown or perhaps a second shutdown, and that would be through the channel of a loss of confidence in our ability to make policy in the United States.",CHAIRMAN POWELL.
220,That would be the channel.,CHAIRMAN POWELL.
221,And I think that was something that we and many others were worried about as there was talk of an even longer shutdown.,CHAIRMAN POWELL.
222,"In terms of ideas for not having more shutdowns, I know Congress is actually looking at some of those, so I think that could be a profitable thing to explore.",CHAIRMAN POWELL.
223,"Marty Crutsinger, AP.",MARTIN CRUTSINGER.
224,The Beige Book that was prepared for this meeting noted a rising concern among business contacts about higher trade tariffs and the tensions there.,MARTIN CRUTSINGER.
225,Did that play a part in the discussion and the decision that you made on shifting the wording in your statement?,MARTIN CRUTSINGER.
226,"So, trade—you sound like you’re an avid reader of the Beige Book, and that’s great—the trade, as you will know, then—trade has been a big feature in the Beige Book for some time now.",CHAIRMAN POWELL.
227,The Beige Book is a collection of all of our—of the comments that our Reserve Bank presidents get from their Districts.,CHAIRMAN POWELL.
228,"It’s incredibly valuable, because you’re getting actual reports from people who are on the line.",CHAIRMAN POWELL.
229,"And there have been real concerns about trade right along the line, both in terms of availability of materials and costs and retaliation linger, then there could be more and more uncertainty, and you worry over time that that could have an effect on business confidence.",CHAIRMAN POWELL.
230,"So far, the actual amount of tariffs that have been applied both here and in China is not enough to have material effects on GDP either here or in China.",CHAIRMAN POWELL.
231,"So the concern is more a longer—for me—a longer, drawn-out set of negotiations back and forth, which could result in sapping business confidence.",CHAIRMAN POWELL.
232,Uncertainty is not the friend of business.,CHAIRMAN POWELL.
233,I’m Nancy Marshall-Genzer from Marketplace.,NANCY MARSHALL-GENZER.
234,I want to talk to you about corporate debt.,NANCY MARSHALL-GENZER.
235,Are you worried that by taking a pause in raising interest rates—we’ve had low interest rates for so long—are you contributing to a bubble in corporate debt?,NANCY MARSHALL-GENZER.
236,"So, we did—we’ve called out corporate debt as a risk—more of a macroeconomic risk, I think, than a financial stability risk, the sense of that being that if you have companies that are highly levered and we do go into a downturn, they’re going to be less able to weather that and keep serving their customers and, you know, may have to do layoffs and things like that.",CHAIRMAN POWELL.
237,"So they can amplify, in effect, a negative downturn.",CHAIRMAN POWELL.
238,So we watch that.,CHAIRMAN POWELL.
239,We also watch carefully for the exposure of the financial system to these companies.,CHAIRMAN POWELL.
240,"In other words, banks are arranging a lot of these loans.",CHAIRMAN POWELL.
241,"The question is, what is their exposure?",CHAIRMAN POWELL.
242,Do they retain big pieces of the loans?,CHAIRMAN POWELL.
243,Do they have obligations to underwrite loans which build up in a pipeline?,CHAIRMAN POWELL.
244,So we monitor those risks very carefully.,CHAIRMAN POWELL.
245,"And, frankly, the banks monitor them much better with our support and help than they did before the crisis.",CHAIRMAN POWELL.
246,So it’s a concern.,CHAIRMAN POWELL.
247,It’s something that we’re watching.,CHAIRMAN POWELL.
248,"Of course, you know, November, December, and January were much slower months for those sorts of things.",CHAIRMAN POWELL.
249,"But, you know, it’ll be something that we’re have reacted strongly to the decision and the press conference.",CHAIRMAN POWELL.
250,"The Dow Jones industrial average is up more than, like, 500 points.",CHAIRMAN POWELL.
251,"There’s a sense in the market that there’s, you know, what people call the “Powell put” on the markets.",CHAIRMAN POWELL.
252,Are financial markets wrong in that assessment?,CHAIRMAN POWELL.
253,"You know, I would point to all the continuity here.",CHAIRMAN POWELL.
254,"You know, the thing we did on the balance sheet is something we’ve been working on for, frankly, years—the thing we announced today.",CHAIRMAN POWELL.
255,And so we’re providing clarity there.,CHAIRMAN POWELL.
256,I think that’s a constructive thing to do.,CHAIRMAN POWELL.
257,My—honestly—only motivation is to do the right thing for the economy and for the American people—that’s it.,CHAIRMAN POWELL.
258,"And this situation, I think, calls for patience—I think it does.",CHAIRMAN POWELL.
259,And it’s just the stance of policy we think is appropriate.,CHAIRMAN POWELL.
260,"We see these uncertainties, and we see a time when we can afford to—we have the luxury of being able to wait and watch, and that’s what we’re planning to do.",CHAIRMAN POWELL.
261,And I think it’s the right thing.,CHAIRMAN POWELL.
262,I feel strongly that it is.,CHAIRMAN POWELL.
263,"Chairman Powell, the Office of the Comptroller of the Currency last year completed its fintech charter.",JOHN HELTMAN.
264,And one of the questions around that charter has been whether the Federal Reserve will allow such a chartered bank to access the payment system.,JOHN HELTMAN.
265,"I’m curious if you think a fintech charter is a good idea in general, and what conditions you think might be necessary to allow the Fed to allow such a chartered institution access to the payment system.",JOHN HELTMAN.
266,I’m not going to be able to help you much on that.,CHAIRMAN POWELL.
267,"Those are great questions, and those are questions that are, you know, that our great supervisory people are Mr. Chairman, you’ve echoed the widespread concern about slowing growth in China and elsewhere in the world, but I wonder whether it’s possible that slower growth abroad might actually be beneficial to this country, in some respects, at least—for example, perhaps increasing capital inflows and putting downward pressure on long-term rates in this country, as happened in the Asian financial crisis in the late ’90s.",CHAIRMAN POWELL.
268,"You know, Steve, it’s certainly possible.",CHAIRMAN POWELL.
269,"Ultimately, though, you know, a strong global economy is good for us.",CHAIRMAN POWELL.
270,We export to these countries.,CHAIRMAN POWELL.
271,We trade with these countries.,CHAIRMAN POWELL.
272,"I mean, part of the story of 2017, for example, was that European growth kept coming in stronger and stronger, and that meant the euro was strong, and that supported our exports.",CHAIRMAN POWELL.
273,"So, ultimately, I think we benefit from having strong growth abroad, although you point to an interesting case.",CHAIRMAN POWELL.
274,"Chairman Powell, Mark Hamrick with Bankrate.",MARK HAMRICK.
275,Thank you.,MARK HAMRICK.
276,"As you probably heard, the Congressional Budget Office is projecting that federal debt is expected to surge to about $29 trillion over the next 10 years, reaching the highest share since the end of World War II.",MARK HAMRICK.
277,"First of all, does that sound like it could be a reasonable forecast, with the Administration seeming to take plenty of opportunities to question the legitimacy of CBO?",MARK HAMRICK.
