,Sentences,Speaker
29,"In the meantime, continued observance of social-distancing measures and wearing households and businesses weather the downturn as well as limit lasting damage to the economy that could otherwise impede the recovery.",CHAIR POWELL.
30,"In addition, as we have seen since last summer, the economy has proved more resilient than expected, in part reflecting the adaptability of households and businesses.",CHAIR POWELL.
31,"Finally, monetary policy is playing a key role in supporting the recovery and will continue to do so.",CHAIR POWELL.
32,"The Fed’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",CHAIR POWELL.
33,"Today we unanimously reaffirmed our Statement on Longer-Run Goals and Monetary Policy Strategy, as we typically do each January.",CHAIR POWELL.
34,"As we say in that statement, we view maximum employment as a “broad-based and inclusive goal.”  Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent.",CHAIR POWELL.
35,"As the Committee reiterated in today’s policy statement, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",CHAIR POWELL.
36,We expect to maintain an accommodative stance of monetary policy until these employment and inflation outcomes are achieved.,CHAIR POWELL.
37,"With regard to interest rates, we continue to expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.",CHAIR POWELL.
38,"In addition, we will continue to increase our holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed toward our maximum-employment and price-stability goals.",CHAIR POWELL.
39,The increase in our balance sheet since last March has materially eased financial conditions and is providing substantial support to the economy.,CHAIR POWELL.
40,"The economy is a long way from our employment and inflation goals, and it is likely to take some time for substantial further progress to be achieved.",CHAIR POWELL.
41,"Our forward guidance for the federal funds rate, along with our balance sheet guidance, will ensure that the stance of monetary policy remains highly accommodative as the recovery progresses.",CHAIR POWELL.
42,Our guidance is outcome based and ties the path of the federal funds rate and the balance sheet to progress toward reaching our employment and inflation goals.,CHAIR POWELL.
43,"Thus, if progress toward our goals were to slow, the guidance would convey our intention to increase policy accommodation through a lower expected path of the federal funds rate and a higher expected path of the balance sheet.",CHAIR POWELL.
44,"Overall, our interest rate and balance sheet tools are providing powerful support to the economy and will continue to do so.",CHAIR POWELL.
45,"We’ve also taken actions to more directly support the flow of credit in the economy, deploying our emergency lending powers to an unprecedented extent, enabled in large part by financial backing and support from Congress and the Treasury.",CHAIR POWELL.
46,"Although the CARES Act facilities are no—are no longer open to new activity, our other facilities remain in place.",CHAIR POWELL.
47,"To conclude, we understand that our actions affect communities, families, and businesses across the country.",CHAIR POWELL.
48,Everything we do is in service to our public mission.,CHAIR POWELL.
49,We are committed to using our full range of tools to support the economy and to help assure that the recovery from this difficult period will be as robust as possible.,CHAIR POWELL.
50,Thank you.,CHAIR POWELL.
51,I look forward to your questions.,CHAIR POWELL.
52,Thank you.,MICHELLE SMITH.
53,Jeanna Smialek.,MICHELLE SMITH.
54,Thank you for taking our questions.,MICHELLE SMITH.
55,I was hoping that you would first react to the wild ride that game stock—GameStop’s stock has had this week.,MICHELLE SMITH.
56,"And then, secondarily, you and your colleagues have repeatedly made it clear that you really plan to use macroprudential tools as the first line of defense when it comes to financial stability risks.",MICHELLE SMITH.
57,But your macroprudential tools primarily apply to the banks.,MICHELLE SMITH.
58,"I’m wondering what your plan is, if you see some sort of large financial stability risk emanating from the nonbank financial sector in the coming months, especially as it relates to search-for-yield kind of activities.",MICHELLE SMITH.
59,"You know, what, what do you see as the solution there?",MICHELLE SMITH.
60,Thanks.,MICHELLE SMITH.
61,"So, on, on your first question, I don’t want to comment on a particular company or, or day’s market activity or things like that.",CHAIR POWELL.
62,It’s just not really something that I would typically comment on.,CHAIR POWELL.
63,"In terms of macroprudential policy tools, so, as you know, no doubt, we rely on sort of always-on, through-the-cycle macroprudential policy tools, particularly the stress tests and also the elevated levels of liquidity and capital and, and, and also resolution planning that we—that we impose on the largest financial institutions.",CHAIR POWELL.
64,We don’t use time-varying tests and tools as some other countries do.,CHAIR POWELL.
65,And we think it’s a good approach because—for us to use ones that are always-on—because we don’t really think we’d be successful in every case in picking the exact right time to intervene in markets.,CHAIR POWELL.
66,So that’s for banks.,CHAIR POWELL.
67,"You really asked about nonbanks, the nonbank sector.",CHAIR POWELL.
68,And so we monitor financial conditions very broadly.,CHAIR POWELL.
69,"And while we don’t have jurisdiction over, over many areas in the nonbank sector, other agencies do.",CHAIR POWELL.
70,"And so we do coordinate through the Financial Stability Oversight Council and with other agencies who have responsibility for, for nonbank supervision.",CHAIR POWELL.
71,and the dislocations that we saw from the outsized economic and financial shock of the pandemic really appeared in the nonbank sector.,CHAIR POWELL.
72,"So that’s—right now we are engaged in, in carefully examining, understanding, and thinking about what, what in the nonbank sector will need to be addressed in the next year or so.",CHAIR POWELL.
73,Thank you.,MICHELLE SMITH.
74,"James Politi, FT. JAMES POLITI.",MICHELLE SMITH.
75,"Thank you so much, Michelle and Chair Powell.",MICHELLE SMITH.
76,I had a question on fiscal policy.,MICHELLE SMITH.
77,"Last year you consistently said that the economy needed more fiscal support and, I believe, were pleased when the $900 billion package was approved in December.",MICHELLE SMITH.
78,"We have—now have a new, new President, a new Congress.",MICHELLE SMITH.
79,We have a weakening short-term outlook.,MICHELLE SMITH.
80,Do you believe the economy still needs additional support on the fiscal side?,MICHELLE SMITH.
81,And in what areas?,MICHELLE SMITH.
82,Thank you.,CHAIR POWELL.
83,"So I guess I’d start by saying that the, the fiscal response that we’ve seen to this downturn has been strong, and I think we can say now that it’s been sustained after the passage of the—of the, the most recent act in, in late December.",CHAIR POWELL.
84,And that’s really a key reason why the recovery has been as strong as it’s been.,CHAIR POWELL.
85,Fiscal policy has been absolutely essential.,CHAIR POWELL.
86,"When we look back on, on the history of this period, we’ll see a strong and sustained fiscal policy response.",CHAIR POWELL.
87,"I would—I would add that we’re, as I mentioned, a long way from a full recovery.",CHAIR POWELL.
88,Something like 9 million people remain unemployed as a consequence of the pandemic.,CHAIR POWELL.
89,That’s as many people as lost their jobs at the peak of the Global Financial Crisis and the Great Recession.,CHAIR POWELL.
90,"Many small businesses are under pressure, and there are other needs to be addressed.",CHAIR POWELL.
91,And the path ahead is still pretty uncertain.,CHAIR POWELL.
92,Congress and the Administration and not for the Fed.,CHAIR POWELL.
93,And these discussions are going on right now.,CHAIR POWELL.
94,"So there’s a discussion, as you know, right now around, around those precise questions, and, and that’s appropriate, but not for us to play a role in talking about specific policies.",CHAIR POWELL.
95,Thank you.,MICHELLE SMITH.
96,Steve Liesman.,MICHELLE SMITH.
97,"Thank you, Mr. Chairman.",STEVE LIESMAN.
98,I wonder if I could follow up on Jeanna’s question here.,STEVE LIESMAN.
99,"I understand that you do address issues of, of valuations through macroprudential policies in the first instance, but there’s a range of assets.",STEVE LIESMAN.
100,And I know you do watch a range of assets.,STEVE LIESMAN.
101,"But from Bitcoin to corporate bonds to the stock market in general to some of these more specific meteoric rises in stocks like GameStop, how do you address the concern that super easy monetary policy—asset purchases and zero interest rates—are potentially fueling a bubble that could cause economic fallout should it burst?",STEVE LIESMAN.
102,Let me—let me provide a little context.,CHAIR POWELL.
103,The shock that the—from the pandemic was unprecedented both in its nature and in its size and in the amount of unemployment that it created and in the shock to economic activity.,CHAIR POWELL.
104,There’s nothing close to it in our modern economic history.,CHAIR POWELL.
105,So our response was really to that.,CHAIR POWELL.
106,"And we—we’ve done what we could, first, to restore market function and to provide a bit of relief, then to support the recovery.",CHAIR POWELL.
107,"And, hopefully, we’ll be able to do the third thing, which is to avoid longer-run damage to the—to the economy.",CHAIR POWELL.
108,Our role assigned by Congress is maximum employment and stable prices and also look after financial stability.,CHAIR POWELL.
109,"So, in a world where, almost a year later, we’re, we’re still 9 million jobs, at least—that’s one way of counting it; it can actually be counted much higher than that—short of maximum employment and people are out of the labor force who were in the labor labor force—it’s very much appropriate that monetary policy be highly accommodative to support maximum employment and price stability, which is getting inflation back to 2 percent and averaging 2 percent over time.",CHAIR POWELL.
110,"So, on, on matters of financial stability, we have a framework.",CHAIR POWELL.
111,We don’t look at one thing or two things.,CHAIR POWELL.
112,We look at—and we made that framework public after the financial crisis so that it could be criticized and understood and we could be held accountable.,CHAIR POWELL.
113,"And, you know, the things that we look at are—we do look at asset prices.",CHAIR POWELL.
114,We also look at leverage in the banking system.,CHAIR POWELL.
115,"We look at leverage in the non—the nonbanking system, which is to say, corporates and households.",CHAIR POWELL.
116,And we look at also funding risk.,CHAIR POWELL.
117,"And if you look at it across that range of, of, of readings, they’re each different, but we monitor them carefully.",CHAIR POWELL.
118,And I would say that financial stability vulnerabilities overall are moderate.,CHAIR POWELL.
119,"Our overall goal is to assure that the financial system itself is resilient to, to shocks of all kinds, that it’s strong and resilient.",CHAIR POWELL.
120,"And that includes not just the banks, but money market funds and, and all different kinds of nonbank financial structures as well.",CHAIR POWELL.
121,"So when we get to the nonfinancial sector, we don’t—we don’t have jurisdiction over that.",CHAIR POWELL.
122,"But—so I would just say that our—that there are many things that go in, as you know, to, to setting asset prices.",CHAIR POWELL.
123,"So if you look at what’s really been driving asset prices, really, in the last couple of months, it isn’t monetary policy.",CHAIR POWELL.
124,It’s been expectations about vaccines.,CHAIR POWELL.
125,"And it’s also financial—sorry, fiscal policy.",CHAIR POWELL.
126,"Those are—those are the news items that have been driving, driving asset purchases—sorry, asset values in, in recent months.",CHAIR POWELL.
127,"So I, I know that monetary policy does play a role there, but that’s how we look at it.",CHAIR POWELL.
128,"And I think, you know, I think that the connection between low interest rates and, and asset different factors are driving asset prices at any given time.",CHAIR POWELL.
129,"Can I follow up, Michelle, if you don’t mind?",STEVE LIESMAN.
130,"Mr. Chairman, do you rule out or see as one of your tools in the toolkit the idea of adjusting monetary policy to address asset values?",STEVE LIESMAN.
131,"So, you know, that’s—as you know, that’s one of the very difficult questions in all of monetary policy.",CHAIR POWELL.
132,"And we don’t rule it out as a theoretical matter, but we, we clearly look to macroprudential tools, regulatory tools, supervisory tools, other kinds of tools rather than monetary policy in, in addressing financial stability issues.",CHAIR POWELL.
133,"It’s not—you know, the, the monetary policy we know strengthens economic activity and job creation through fairly well-understood channels.",CHAIR POWELL.
134,And a strong economy is actually a great supporter of financial stability.,CHAIR POWELL.
135,"That will mean strong, you know, well-capitalized institutions, and, and households will be—will be working.",CHAIR POWELL.
136,"And, and so we know that.",CHAIR POWELL.
137,"We don’t actually understand the tradeoff between—the sense of it is, would you—if you raise interest rates and thereby tighten financial conditions and reduce economic activity now in order to address asset bubbles and things like that, what—will that even help?",CHAIR POWELL.
138,"Will it—will it actually cause more damage, or will it help?",CHAIR POWELL.
139,So I think that’s unresolved.,CHAIR POWELL.
140,"And I, I think it’s, it’s something we, we look at as not, not theoretically ruled out but not something we, we—we’ve ever done and not something we would plan to do.",CHAIR POWELL.
141,We would rely on macroprudential and other tools to deal with financial stability issues.,CHAIR POWELL.
142,Thank you.,STEVE LIESMAN.
143,Thank you.,MICHELLE SMITH.
144,Michael Derby.,MICHELLE SMITH.
145,"term rise in inflation related to the recovery, how will you determine whether or not it’s something that’s temporary or more enduring?",MICHELLE SMITH.
146,And how much inflation is the Fed willing to tolerate before it acts to restrain price pressures?,MICHELLE SMITH.
147,"So, on inflation, a couple of things—there are a couple of things that are worth mentioning.",CHAIR POWELL.
148,One is just that we know that we measure inflation on a trailing 12-month basis.,CHAIR POWELL.
149,"And as we—as we lap the very low inflation readings of March and April of last year, we’ll see measured 12-month inflation move up a few tenths.",CHAIR POWELL.
150,"This is just—they’re called base effects, and, and that’s a—that’s a transient thing that we think will pass.",CHAIR POWELL.
151,"There’s also the possibility—indeed, it’s in some forecasts—that as the economy fully reopens, there’ll be a burst of spending, and—because people will be enthusiastic that the pandemic is over, potentially, and that that could also create some upward pressure on inflation.",CHAIR POWELL.
152,"Now, again, we would see that as something likely to be transient and not to be very large.",CHAIR POWELL.
153,"In both cases, we don’t see those as either lasting or particularly large.",CHAIR POWELL.
154,"So the way we would react is, we’re going to be patient.",CHAIR POWELL.
155,Expect us to wait and see and not react if we see small and what we would review—we would view as very likely to be transient effects on inflation.,CHAIR POWELL.
156,"I think if you—you know, it helps to look back at, at the inflation dynamics that the United States has had now for some decades and notice that there has been, you know, significant disinflationary pressure for some time, for a couple of decades.",CHAIR POWELL.
157,Inflation has averaged less than 2 percent for a quarter of a century.,CHAIR POWELL.
158,"And the inflation dynamics, with the flat Phillips curve and low persistence of inflation, is very much intact.",CHAIR POWELL.
159,"Those things, they change over time.",CHAIR POWELL.
160,"We understand that inflation dynamics evolve constantly over time, but they don’t know, troubling inflation.",CHAIR POWELL.
161,"Of course, if we did get sustained inflation at a level that was uncomfortable, we have tools for that.",CHAIR POWELL.
162,"It’s far harder to deal with, with too low inflation.",CHAIR POWELL.
163,"We know what to do with higher inflation, which is, you know, should the need arise, we, we would have those tools.",CHAIR POWELL.
164,And we don’t expect to see that at all.,CHAIR POWELL.
165,"In terms of how much, you know, what we’ve said is we’d like to see—because inflation has been running persistently below 2 percent, we’d like to see it run moderately above 2 percent for some time.",CHAIR POWELL.
166,We have not adopted a formula.,CHAIR POWELL.
167,We’re not going to adopt a formula.,CHAIR POWELL.
168,"We’re going to—we, we use policy rules and formulas in everything we do, consult them constantly, but we don’t set policy by them.",CHAIR POWELL.
169,We don’t do that.,CHAIR POWELL.
170,And so we’re going to preserve an element of judgment.,CHAIR POWELL.
171,"And, again, we’ll seek inflation moderately above 2 percent for some time.",CHAIR POWELL.
172,"And we’ll, we’ll show what that means when we get inflation above 2 percent.",CHAIR POWELL.
173,"The, the way to achieve credibility on that is to actually do it.",CHAIR POWELL.
174,And so that’s what we’re planning on doing.,CHAIR POWELL.
175,Thank you.,MICHELLE SMITH.
176,Rachel Siegel.,MICHELLE SMITH.
177,"Thank you, Michelle, and thank you, Chair Powell, for taking our questions.",RACHEL SIEGEL.
178,I have a two-pronged question about vaccines.,RACHEL SIEGEL.
179,"So you specifically mentioned progress in the rollout of vaccines, but there is still plenty that we don’t know about supply over the coming weeks and months.",RACHEL SIEGEL.
180,So I’m curious how you and your colleagues are factoring in vaccine rollouts and funding for distribution in your forecasts and what that timeline looks like.,RACHEL SIEGEL.
181,"And then, secondly, I’m wondering if you, yourself haven’t—has been—have been vaccinated, along with other FOMC members.",RACHEL SIEGEL.
182,Thank you.,RACHEL SIEGEL.
183,"sees, right?",RACHEL SIEGEL.
184,"We see that we’re, we’re vaccinating people and at a rate of about a million a day, apparently, and that it’ll take quite a while to get—to get to the numbers that the experts say are required to get to herd immunity.",RACHEL SIEGEL.
185,And we think it’s going to be a struggle.,RACHEL SIEGEL.
186,"You’ll notice that we, we said that the, the pandemic still, still provides considerable downside risks to the economy.",RACHEL SIEGEL.
187,"And that’s one of the reasons why, is that—is the slowness of the rollout.",RACHEL SIEGEL.
188,The other—another reason why is just the arrival of these new virus strains.,RACHEL SIEGEL.
189,We don’t know how to—we don’t know how to model that.,RACHEL SIEGEL.
190,"You know, we can have a base case, but we realize no one knows how the—how this new vaccine will roll out, how successful it will be, how high we’ll be able to drive vaccination, and those sorts of things.",RACHEL SIEGEL.
191,"So we have a base case, and we—but we always—we always look at, at the range of possibilities.",RACHEL SIEGEL.
192,"In this case, we particularly look at the downside risks.",RACHEL SIEGEL.
193,"You know, that’s really what we do is, we, we set policies so that we’re, we’re, you know, we’re going to remain accommodative until we actually see improvement in the economy and not just in the outlook, in the data.",RACHEL SIEGEL.
194,"So that’s, that’s how we think about, about that.",RACHEL SIEGEL.
195,"And I would—I would also add, there’s nothing more important to the economy now than, than people getting vaccinated.",RACHEL SIEGEL.
196,"You know, if you—if you, you think about the places where the economy is weak—I mentioned bars and restaurants.",RACHEL SIEGEL.
197,"That’s 400,000 jobs we lost last month, and that’s all because of the spread of the pandemic.",RACHEL SIEGEL.
198,"Many other areas of the economy—actually, there was actually job creation in—you know, in goods production and in some service parts—industries as well.",RACHEL SIEGEL.
199,But we’re just not going to be able to get that last group of people back to work—and it’s a big group of people—until we get the pandemic behind us.,RACHEL SIEGEL.
200,"stay focused on it as a country and, and get there.",RACHEL SIEGEL.
201,"And, you know, we clearly can, but we’re going to have to stay focused.",RACHEL SIEGEL.
202,"And that includes—you know, that includes us at the Fed, monetary policy.",RACHEL SIEGEL.
203,"I, I have been vaccinated once, and I expect to get my second vaccine sometime soon.",RACHEL SIEGEL.
204,Thank you.,RACHEL SIEGEL.
205,Thank you.,MICHELLE SMITH.
206,Michael McKee.,MICHELLE SMITH.
207,"A question—I have a question that I was going to ask, but I need to follow up for a second on the questions about the markets and macroprudential, and that is, you have one tool you can use.",MICHAEL MCKEE.
208,Would you be discussing—have you discussed raising margin requirements under Regulation T?,MICHAEL MCKEE.
209,"And, if not, why not?",MICHAEL MCKEE.
210,"No, we haven’t—we haven’t done that.",CHAIR POWELL.
211,"I mean, remember, we’re, we’re focused on maximum employment, price stability, financial stability as I defined it—the broad financial sector.",CHAIR POWELL.
212,"And, and that—that’s not, you know—over the years, we, we consult the fact that we have that authority.",CHAIR POWELL.
213,"But, no, it’s not something we’re looking at right now at all.",CHAIR POWELL.
214,All right.,MICHAEL MCKEE.
215,"My follow-up question is, a lot of people in the markets think that you’re basically stuck right now, because you can’t really go lower with the zero bound, rejecting negative interest rates, and you can’t really go higher because of the threat of a taper tantrum.",MICHAEL MCKEE.
216,Is the Fed locked into a very narrow corridor now?,MICHAEL MCKEE.
217,"And, if not, you did say you would signal any change in interest rates a long time ahead.",MICHAEL MCKEE.
218,But [former] New York Fed President Bill Dudley says there’s no way you can avoid a taper tantrum.,MICHAEL MCKEE.
219,So how do you do that?,MICHAEL MCKEE.
220,think it’s providing significant support for economic activity and hiring.,MICHAEL MCKEE.
221,"We, you know, we, we adopted a new monetary policy framework of flexible average inflation targeting in August.",MICHAEL MCKEE.
222,"In September, we, we implemented rate guidance that, that was consistent with and based on that new framework.",MICHAEL MCKEE.
223,"In December, we did the same for asset purchases.",MICHAEL MCKEE.
224,"So we now have, you know, strong guidance on, on rates and on asset purchases that’s providing very strong support for economic activity.",MICHAEL MCKEE.
225,"If you look at the sectors of the economy that are interest sensitive, you will see very strong activity:  housing, durable goods, automobile sales.",MICHAEL MCKEE.
226,"So, you know, our, our policies are working.",MICHAEL MCKEE.
227,"And we think that, that they are—we think our policy stance is, is right.",MICHAEL MCKEE.
228,"That said, there’s clearly more that we can do.",MICHAEL MCKEE.
229,"With asset purchases, for example, we can, you know—that’s, that’s a tool we can do more—we can strengthen our guidance, too, if we were to think that that were appropriate.",MICHAEL MCKEE.
230,"What you see is an economy where what’s holding it back is not the lack of, of policy support from the Fed.",MICHAEL MCKEE.
231,It’s the pandemic.,MICHAEL MCKEE.
232,"It’s, it’s the spread of the disease and people’s reluctance or, or inability to partake in certain kinds of economic activities, which amount to a, a meaningful part of the economy.",MICHAEL MCKEE.
233,"So that’s, that’s what I would say.",MICHAEL MCKEE.
234,"We certainly have things that we can do, but we think we’re—we think we’re in the right place.",MICHAEL MCKEE.
235,"You know, in terms of—in terms of tapering, it’s just premature.",MICHAEL MCKEE.
236,"We just created the, the guidance.",MICHAEL MCKEE.
237,"We said we’d want to see substantial further progress toward our goals before we modify our, our asset purchase guidance.",MICHAEL MCKEE.
238,"It’s just too early to be talking about dates, which we should be focused on, on progress.",MICHAEL MCKEE.
239,We’ll need to see actual progress.,MICHAEL MCKEE.
240,"And when, when we see ourselves getting to that point, we’ll communicate clearly about it to, to the public so nobody considering what will be a pretty gradual taper.",MICHAEL MCKEE.
241,"Well, if I might, you—your policies are working, and you can maybe do more.",MICHAEL MCKEE.
242,"But the question is, can you stop doing it when it’s time?",MICHAEL MCKEE.
243,Yes.,CHAIR POWELL.
244,"So, you know, I, I was here—we had all the same questions back in—after the Global Financial Crisis.",CHAIR POWELL.
245,We raised interest rates.,CHAIR POWELL.
246,"We froze the balance sheet size, and then we shrank the balance sheet size.",CHAIR POWELL.
247,"So there’s no reason why we, we won’t be able to do that again.",CHAIR POWELL.
248,"In fact, we learned a lot from that experience.",CHAIR POWELL.
249,"And, you know, we, we understand—as we understood then, but even more so—we understand that the—that the way to do it is to communicate well in advance, to, to do predictable things, and to move gradually.",CHAIR POWELL.
250,"And that’s, that’s what we’re going to do.",CHAIR POWELL.
251,We’re going to be very transparent.,CHAIR POWELL.
252,"But, honestly, no—you know, the whole focus on exit is premature, if I may say.",CHAIR POWELL.
253,"We’re focused on finishing the job we’re doing, which is to support the economy, to give the economy the support it needs.",CHAIR POWELL.
254,There are people out there who’ve lost their jobs.,CHAIR POWELL.
255,"It’s essential that we get them back to work as quickly as possible, and we want to do everything we can to do that.",CHAIR POWELL.
256,And that is our primary focus right now.,CHAIR POWELL.
257,"It’s, it’s, it’s too soon to be—to be worried about that.",CHAIR POWELL.
258,"You know, when we come to exit, we have a—we have an understanding of how to do that, and we’ll do it very carefully.",CHAIR POWELL.
259,"But in the meantime, our focus is on giving the economy the support it needs.",CHAIR POWELL.
260,Thank you.,MICHELLE SMITH.
261,Victoria Guida.,MICHELLE SMITH.
262,"Hi, Chair Powell.",VICTORIA GUIDA.
263,I just wanted to go back to fiscal stimulus for a second.,VICTORIA GUIDA.
264,"You know, we just had a $900 billion package, and now Congress is talking about doing worried should lawmakers be about, you know, causing concerning levels of inflation?",VICTORIA GUIDA.
265,"I, I would say that, again, we have been struggling with disinflationary forces for some time.",CHAIR POWELL.
266,"If you look around the world—look in Western Europe, look at Japan—around the world, large economies have, have felt much more downward pressure on inflation, have fallen short of their inflation goals, for some time now.",CHAIR POWELL.
267,That is the broad global macroeconomic context that we all live in.,CHAIR POWELL.
268,"And we believe that those global forces—which are, you know, aging demographics, advancing technology, and globalization—those, those forces are still in effect.",CHAIR POWELL.
269,"Now, they may slow down, and, and it’s, it’s an interesting question, the extent to which, for example, globalization may slow down or even reverse.",CHAIR POWELL.
270,"Notwithstanding that, inflation dynamics in the United States have, have consisted of a flat Phillips curve and low persistence for, for a long time.",CHAIR POWELL.
271,We do not expect in the near term that that will change significantly.,CHAIR POWELL.
272,"It may evolve over time, but significant time.",CHAIR POWELL.
273,"You know, these things are—these things are, are changing, but they don’t change at a rapid rate.",CHAIR POWELL.
274,"And there’s—I, I don’t believe that, that they will.",CHAIR POWELL.
275,"So I wouldn’t—I’m, I’m not—I’m much more worried about falling short of a complete recovery and losing people’s careers and lives that they—that they built because they don’t get to work—back to work in time and things like that.",CHAIR POWELL.
276,"I’m more concerned about that and the damage that will do not just to their lives, but to the United States economy, to the productive capacity of the economy.",CHAIR POWELL.
277,"I’m more concerned about that than about the possibility, which exists, of higher inflation.",CHAIR POWELL.
278,"Frankly, we welcome slightly higher inflation, somewhat higher inflation.",CHAIR POWELL.
279,"The kind of troubling inflation that people like me grew up with seems, seems far away and unlikely in, in the both domestic and global context that we’ve been in for some time.",CHAIR POWELL.
280,"Chair Powell, Treasury Secretary Yellen, in a memo to her employees yesterday, spoke of the close working relationship with the Federal Reserve.",STEVE MATTHEWS.
281,"And I’m wondering how you would describe the relationship with, with Treasury under Chair Yellen, if you’ve met with, with, with Treasury Secretary Yellen and, and/or President Biden since he has taken office.",STEVE MATTHEWS.
282,"And, you know, secondly, about that, as you know, in the last four years, there was constant criticism from the—of the Fed from the President and from other officials of the Administration.",STEVE MATTHEWS.
283,"Do you have any kind of assurance or expectation that this will now be more of a hands-off attitude, in terms of commenting on monetary policy from the Administration?",STEVE MATTHEWS.
284,Okay.,CHAIR POWELL.
285,So I have the highest respect and admiration for Secretary Yellen.,CHAIR POWELL.
286,"And I’m, I’m sure that we’re going to have a, a good working relationship together.",CHAIR POWELL.
287,Absolutely sure.,CHAIR POWELL.
288,We’ll also have a good institutional relationship between the Fed and the Treasury.,CHAIR POWELL.
289,"And I expect that that’ll be very good and, and very productive.",CHAIR POWELL.
290,It’ll be collaborative.,CHAIR POWELL.
291,We’ll work together.,CHAIR POWELL.
292,"Now, the way that works is, is that, you know, we know—the agencies know each other well, and this is true of finance ministries and central banks around the world.",CHAIR POWELL.
293,We know to stay in our lanes.,CHAIR POWELL.
294,We know we have different authorities.,CHAIR POWELL.
295,"We know that we work together on some things to—you know, for the benefit of the public.",CHAIR POWELL.
296,"And I’m, I’m absolutely sure that we’re going to do that.",CHAIR POWELL.
297,"I, you know, haven’t—I haven’t spoken to, to Secretary Yellen—I’m going to be calling her “Chair Yellen” most of the time, so you just have to be patient with me—Secretary Yellen.",CHAIR POWELL.
298,I haven’t spoken to her since I congratulated her on being nominated.,CHAIR POWELL.
299,"I do expect very soon to know, 70 years.",CHAIR POWELL.
300,"The Treasury Secretary and the, and the Fed Chair have had weekly or so meetings, lunches, breakfast, calls, depending on the situation.",CHAIR POWELL.
301,So I expect that will—that will happen soon.,CHAIR POWELL.
