,Sentences,Speaker
29,"Nonetheless, it remains the case that the drivers of higher inflation have been predominantly connected to the dislocations caused by the pandemic—specifically, the effects on supply and demand from the shutdown, the uneven reopening, and the ongoing effects of the virus itself.",CHAIR POWELL.
30,"We understand the difficulties that high inflation poses for individuals and families, particularly those with limited means to absorb higher prices for essentials such as food and transportation.",CHAIR POWELL.
31,Our tools cannot ease supply constraints.,CHAIR POWELL.
32,"Like most forecasters, we continue to believe that our dynamic economy will adjust to the supply and demand imbalances and that, as it does, inflation will decline to levels much closer to our 2 percent longer-run goal.",CHAIR POWELL.
33,"Of course, it is very difficult to predict the persistence of supply constraints or their effects on inflation.",CHAIR POWELL.
34,"Global supply chains are complex; they will return to normal function, but the timing of that is highly uncertain.",CHAIR POWELL.
35,We are committed to our longer-run goal of 2 percent inflation and to having longer-term inflation expectations well anchored at this goal.,CHAIR POWELL.
36,"If we were to see signs that the path of inflation, or [of] longer-term inflation expectations, was moving materially and persistently beyond levels consistent with our goal, we would use our tools to preserve price stability.",CHAIR POWELL.
37,We will be watching carefully to see whether the economy is evolving in line with expectations.,CHAIR POWELL.
38,"The Fed’s policy actions have been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",CHAIR POWELL.
39,Our asset purchases have been a critical tool.,CHAIR POWELL.
40,They helped preserve financial stability early in the pandemic and since then have helped foster smooth market functioning and accommodative financial conditions to support the economy.,CHAIR POWELL.
41,"Last December, the Committee stated its intention to continue asset purchases at a pace of at least $120 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals.",CHAIR POWELL.
42,"At today’s meeting, the Committee judged that the economy has met this test, and decided to begin reducing the pace of its asset purchases.",CHAIR POWELL.
43,"Beginning later this month, we will reduce the monthly pace of our net asset purchases by $10 billion for Treasury securities and $5 billion for agency mortgage-backed securities.",CHAIR POWELL.
44,"We also announced another reduction of this size in the monthly purchase pace starting in mid-December, since that month’s purchase schedule will be released by the Federal Reserve Bank of New York prior to our December FOMC meeting.",CHAIR POWELL.
45,"If the economy evolves broadly as expected, we judge that similar reductions in the pace of net asset purchases will likely be appropriate each month, implying that increases in our securities holdings would cease by the middle of next year.",CHAIR POWELL.
46,"That said, we are prepared to adjust the pace of purchases if warranted by changes in the economic outlook.",CHAIR POWELL.
47,"And even after our balance sheet stops expanding, our holdings of securities will continue to support accommodative financial conditions.",CHAIR POWELL.
48,Our decision today to begin tapering our asset purchases does not imply any direct signal regarding our interest rate policy.,CHAIR POWELL.
49,We continue to articulate a different and more stringent test for the economic conditions that would need to be met before raising the federal funds rate.,CHAIR POWELL.
50,"To conclude, we understand that our actions affect communities, families, and businesses across the country.",CHAIR POWELL.
51,Everything we do is in service to our public mission.,CHAIR POWELL.
52,We at the Fed will do everything we can to complete the recovery in employment and achieve our price-stability goal.,CHAIR POWELL.
53,Thank you.,CHAIR POWELL.
54,I look forward to your questions.,CHAIR POWELL.
55,Thank you.,MICHELLE SMITH.
56,We’ll go to Nick at the Wall Street Journal.,MICHELLE SMITH.
57,Hi.,NICK TIMIRAOS.
58,Nick Timiraos of the Wall Street Journal.,NICK TIMIRAOS.
59,"Chair Powell, the markets anticipate you will raise rates once or twice next year.",NICK TIMIRAOS.
60,Are they wrong?,NICK TIMIRAOS.
61,So I would say it this way.,CHAIR POWELL.
62,"We try to focus on what we can control—and that is how to communicate as clearly as possible, in this highly uncertain world, how we’re thinking about the economic outlook and the balance of risks and how policy will evolve in that case and also in the cases, which are frequent, where the economy evolves in unexpected ways.",CHAIR POWELL.
63,"So the focus at this meeting is on tapering asset purchases, not on raising rates.",CHAIR POWELL.
64,"It is time to taper, we think, because the economy has achieved substantial further progress toward our goals, measured from last December.",CHAIR POWELL.
65,We don’t think it’s time yet to raise interest rates.,CHAIR POWELL.
66,"There is still ground to cover to reach maximum employment, both in terms of employment and in terms of participation.",CHAIR POWELL.
67,"Getting to your question, our baseline expectation is that supply bottlenecks and shortages will persist well into next year, and elevated inflation as well, and that, as the pandemic subsides, supply chain bottlenecks will abate—and job growth will move back up.",CHAIR POWELL.
68,"And as that happens, inflation will decline from today’s elevated levels.",CHAIR POWELL.
69,"Of course, the timing of that is highly uncertain.",CHAIR POWELL.
70,"But, certainly, we should see inflation moving down by the second or third quarter.",CHAIR POWELL.
71,The time for lifting rates and beginning to remove accommodation will depend on the path of the economy.,CHAIR POWELL.
72,We think we can be patient.,CHAIR POWELL.
73,"If a response is called for, we will not hesitate.",CHAIR POWELL.
74,"So, what I will tell you is, we will be watching carefully to see whether the economy evolves in line with our expectations, and policy will adapt appropriately.",CHAIR POWELL.
75,And that’s what I would say.,CHAIR POWELL.
76,"Based on—if I could follow up, based on your current outlook for the labor market, do you think it’s possible—or likely, even—that maximum employment could be achieved by the second half of next year?",NICK TIMIRAOS.
77,"So if you look at the progress that we’ve made over the course of the last year, if that pace were to continue, then the answer would be:  “Yes, I do think that that is possible.”  Of course, we measure maximum employment based on a wide range of figures, but it’s certainly within the realm of possibility.",CHAIR POWELL.
78,Thank you.,NICK TIMIRAOS.
79,Thank you.,MICHELLE SMITH.
80,"Next, we’ll go to Jeanna at the New York Times.",MICHELLE SMITH.
81,"Hi, Chair Powell.",JEANNA SMIALEK.
82,I was wondering if you could detail a little bit how you’re thinking about wages at this moment.,JEANNA SMIALEK.
83,"Obviously, we’re seeing strong wage growth, particularly for people in sort of lower-income fields.",JEANNA SMIALEK.
84,I wonder if you see that as a positive thing or as a potential start to a wage–price spiral and sort of how you sort of delineate those two things.,JEANNA SMIALEK.
85,"So wages have been moving up strongly, very strongly.",CHAIR POWELL.
86,"And, in particular, I would point to the employment compensation index reading that we got last Friday.",CHAIR POWELL.
87,"Now, in real terms, they’ve been—they had been running a little bit below inflation, so real wages were not really increasing.",CHAIR POWELL.
88,"I think, with the ECI reading, it becomes close to maybe not increasing, but close to back to zero in terms of the real increase.",CHAIR POWELL.
89,"So wages moving up, of course, is how standard of living increases over the years for generation upon generation.",CHAIR POWELL.
90,"It’s very important, and it’s generally a good thing.",CHAIR POWELL.
91,"You know, the concern is a somewhat unusual case where, if wages were to be rising persistently and materially above inflation and productivity gains, that could put upward pressure on, or downward pressure on margins and cause companies to—or employers, really—to raise prices as a result, and you can see yourself, find yourself in what we used to call a wage–price spiral.",CHAIR POWELL.
92,We don’t have evidence of that yet.,CHAIR POWELL.
93,Productivity has been very high.,CHAIR POWELL.
94,The ECI reading is just one reading.,CHAIR POWELL.
95,"Again, if you look back, we—so we’ll be watching this carefully.",CHAIR POWELL.
96,"But I would say that, at this point, we don’t see troubling increases in wages.",CHAIR POWELL.
97,"And we don’t expect those to emerge, but we’ll be watching carefully.",CHAIR POWELL.
98,"Next, we’ll go to Steve Liesman from CNBC.",JOE PAVEL.
99,"Thank you, Mr. Chairman.",STEVE LIESMAN.
100,I wonder if you could perhaps give us your thinking about the tradeoffs between inflation and unemployment.,STEVE LIESMAN.
101,"You talked about the shortfall of unemployment—reemployment relative to before the pandemic, and yet you have inflation, which is affecting everybody.",STEVE LIESMAN.
102,"Are we at, or close to, a point where the risk of inflation is greater than the benefit that you’d—for recovering these lost jobs so that now, from a risk-management standpoint, it makes sense to move more aggressively on rate hikes?",STEVE LIESMAN.
103,And kind of a related question:  The statement today says you’ll keep policy accommodative until you hit that 2 percent inflation target.,STEVE LIESMAN.
104,"Our surveys show looking for 5 percent inflation this year, 3½ percent next year—it sure seems like you’re on track to modestly or moderately exceed that 2 percent target.",STEVE LIESMAN.
105,Thanks.,STEVE LIESMAN.
106,Yes.,CHAIR POWELL.
107,"So I’m not sure I totally got your first question, but I would say—in fact, could you just quickly, succinctly, say your first question again?",CHAIR POWELL.
108,Sure.,STEVE LIESMAN.
109,"The idea that the tradeoff between inflation and unemployment, that you would keep policy accommodative to put this 5 million folks, or find these 5 million jobs again, at the same time all Americans will be suffering from higher inflation—is that tradeoff worth it, or is it better or smarter to raise rates right now to combat inflation and perhaps not lean so heavily on the employment side of the mandate?",STEVE LIESMAN.
110,"Yes, so, you know, this isn’t the traditional Phillips curve situation where there’s a direct tradeoff, where that’s really what we’re talking about.",CHAIR POWELL.
111,The inflation that we’re seeing is really not due to a tight labor market.,CHAIR POWELL.
112,"It’s due to bottlenecks, and it’s due to shortages, and it’s due to very strong demand meeting those.",CHAIR POWELL.
113,So I think it’s not the classical situation where you have that precise tradeoff.,CHAIR POWELL.
114,"But, you know, in this situation, we do have a provision in our Statement on Longer-Run Goals, as you know, that says when those two things are in tension, what we do is, we take into account the employment shortfalls and inflation deviations and the potentially different time horizons over which employment and inflation are projected to return to levels judged consistent with the mandate.",CHAIR POWELL.
115,So we used to call that the “balanced approach” paragraph.,CHAIR POWELL.
116,"We have to think about the amount of the deviation, we have to think about the time it will take, and we have to make policy in a world where the two goals are in tension.",CHAIR POWELL.
117,It’s very difficult.,CHAIR POWELL.
118,But what it really boils down to is something that’s common sense.,CHAIR POWELL.
119,And that is risk management.,CHAIR POWELL.
120,We have to be aware of the risks that we’re—particularly now the risk of significantly higher inflation.,CHAIR POWELL.
121,"We see shortages and bottlenecks persisting into next year, well into next year.",CHAIR POWELL.
122,"We see higher inflation persisting, and we have to be in position to address that risk should it become really a threat to—should it create a threat of more persistent, longer-term inflation.",CHAIR POWELL.
123,And that’s what we think our policy is doing now.,CHAIR POWELL.
124,It’s putting us in a position to be able to address the range of plausible outcomes.,CHAIR POWELL.
125,Thank you.,JOE PAVEL.
126,"Next, we’ll go to Colby Smith at the Financial Times.",JOE PAVEL.
127,Thank you.,COLBY SMITH.
128,"Chair Powell, what are the economic conditions that would perhaps warrant a faster pace of tapering?",COLBY SMITH.
129,And I’m wondering how you would also characterize the risks that the Fed may actually need to accelerate that process eventually.,COLBY SMITH.
130,Thank you.,COLBY SMITH.
131,"So I guess, as I said in my opening remarks, assuming the economy performs broadly as expected, the Committee judges that similar reductions in the pace of net asset purchases will likely be appropriate each month, and we’re prepared to deviate from that path if warranted by changes in the economic outlook.",CHAIR POWELL.
132,So I’m not going to give you a lot more detail on what that might be.,CHAIR POWELL.
133,"Of course, if we do see something like that happening, if it becomes a question, then we’ll communicate very transparently and openly about that.",CHAIR POWELL.
134,But I’m just going to leave it with the words that are in the statement.,CHAIR POWELL.
135,"Sorry, was there a second part?",CHAIR POWELL.
136,Yes.,COLBY SMITH.
137,It’s just on characterizing the risks that you might actually have to do so later on.,COLBY SMITH.
138,"You know, I would just leave you with the words we have here.",CHAIR POWELL.
139,We are prepared to speed up or slow down the pace of reductions in asset purchases if it’s warranted by changes in the economic outlook.,CHAIR POWELL.
140,"And, again, if we feel like something like that’s happening, then we’ll be very transparent about it.",CHAIR POWELL.
141,We wouldn’t want to surprise markets.,CHAIR POWELL.
142,"We’ll say, in light of this factor or these factors, we are considering doing this, and then we would either do it or not do it.",CHAIR POWELL.
143,"But so—but I’m not going to, you know, start making up examples of what that might be today.",CHAIR POWELL.
144,Thanks.,CHAIR POWELL.
145,Thank you.,COLBY SMITH.
146,Thank you.,JOE PAVEL.
147,"Next one, Rachel Siegel at the Washington Post.",JOE PAVEL.
148,"Hi, Chair Powell.",RACHEL SIEGEL.
149,Thank you so much for taking our questions.,RACHEL SIEGEL.
150,"You mentioned at the beginning that the Fed understands the difficulties that high inflation poses for individuals and families, especially those with limited means.",RACHEL SIEGEL.
151,"What is your message to those families or consumers that are struggling with higher prices right now, and do you feel that your expectations around transitory inflation, that message is reaching them?",RACHEL SIEGEL.
152,Thank you.,RACHEL SIEGEL.
153,Yes.,CHAIR POWELL.
154,"So, first of all, it is our job to—and we accept responsibility and accountability for inflation in the medium term.",CHAIR POWELL.
155,We’re accountable to Congress and to the American people for maximum employment and price stability.,CHAIR POWELL.
156,The level of inflation we have right now is not at all consistent with price stability.,CHAIR POWELL.
157,"By the way, we’re also not at maximum employment, as I mentioned.",CHAIR POWELL.
158,So I would want to assure people that we will use our tools as appropriate to get inflation under control.,CHAIR POWELL.
159,"We don’t think it’s a good time to raise interest rates, though, because we want to see the labor market heal further.",CHAIR POWELL.
160,"And we have very good reason to think that that will happen as the Delta variant declines, so—which it’s doing now.",CHAIR POWELL.
161,So “transitory” is a word that people have had different understandings of.,CHAIR POWELL.
162,"For some, it carries a sense of “short lived,” and that’s, you know, there’s a real time component—measured in months, let’s say.",CHAIR POWELL.
163,"Really, for us, what “transitory” has meant is that if something is transitory, it will not leave behind it permanently or very persistently higher inflation.",CHAIR POWELL.
164,"So that’s why we, you know, we took a step back from “transitory.”   We said “expected to be transitory,” first of all, to show uncertainty around that—we’ve always said that, by the way, in other contexts; we just hadn’t done it in the statement—but also to acknowledge, really, that it means different things to different people.",CHAIR POWELL.
165,And then we added some language to really explain more what we’re talking about in paragraph two and paragraph three.,CHAIR POWELL.
166,"We said that “supply and demand imbalances related to the pandemic and the reopening of the economy have contributed to sizable price increases,” and we said, “Progress on vaccinations and an easing of supply constraints are expected to support continued gains in economic activity and employment as well as a reduction in inflation.”  So we’re trying to explain what we mean and also acknowledging more uncertainty about “transitory.”   So it’s, I mean, it’s become a word that’s attracted a lot of attention that maybe is distracting from our message, which we want to be as clear as possible.",CHAIR POWELL.
167,"Ultimately, the only other thing I would say is, look, we understand completely that it’s particularly people who are living paycheck to paycheck or seeing higher grocery costs, higher gasoline costs—when the winter comes, higher heating costs for their homes.",CHAIR POWELL.
168,We understand completely what they’re going through.,CHAIR POWELL.
169,"And, you know, we will use our tools over time to make sure that that doesn’t become a permanent feature of life.",CHAIR POWELL.
170,"Really, that’s one of our principal jobs, along with achieving maximum employment.",CHAIR POWELL.
171,And that’s our commitment.,CHAIR POWELL.
172,Thank you.,MICHELLE SMITH.
173,We’ll go to Chris Rugaber of the Associated Press.,MICHELLE SMITH.
174,Great.,CHRIS RUGABER.
175,"Thank you, Michelle.",CHRIS RUGABER.
176,"Thank you, Chair Powell.",CHRIS RUGABER.
177,"Well, I wonder if you could update us.",CHRIS RUGABER.
178,"You talked about getting back to full employment, and so could you update how you define that?",CHRIS RUGABER.
179,"I mean, you’ve, you know—a few months ago, yourself and other Fed officials talked about getting back to the pre-COVID labor market.",CHRIS RUGABER.
180,There were even hints you might try to do something better than that.,CHRIS RUGABER.
181,"Now we heard talk of, as you mentioned, people retiring, and there’s talk of not being able to get back as—all the jobs back because of that and other trends.",CHRIS RUGABER.
182,You did mention the prime-age folks.,CHRIS RUGABER.
183,"So can you give us some examples of things you're looking at, specifically, to measure full employment?",CHRIS RUGABER.
184,"Will you be looking at prime-age employment population ratio, for example, and, if so, do you need to see it get back to pre-COVID levels to achieve maximum employment, or is there something short of that that would work?",CHRIS RUGABER.
185,Thank you.,CHRIS RUGABER.
186,Thanks.,CHAIR POWELL.
187,"So maximum employment is, it’s a broad—what would we say?—broad-based and inclusive goal that’s not directly measurable and changes over time due to various factors.",CHAIR POWELL.
188,You can’t specify a specific goal.,CHAIR POWELL.
189,"So it’s taking into account quite a broad range of things, and, of course, employment—levels of employment—[and] participation are a part of that.",CHAIR POWELL.
190,"But, in addition, there are other measures of what’s going on in the labor market, like wages is a key measure of how tight the labor market is—the level of quits, the amount of job openings, the flows in and out of various states.",CHAIR POWELL.
191,"So we look at so many different things, and you make an overall judgment.",CHAIR POWELL.
192,"Now, the temptation at the beginning of the recovery was to look at the data in February of 2020 and say, well, that’s the goal because we didn’t know any—that’s what we knew.",CHAIR POWELL.
193,We knew that was achievable in a context of low inflation.,CHAIR POWELL.
194,"I think we’re in a, you know, we’re learning that.",CHAIR POWELL.
195,"We have to be humble about what we know about this economy, which is still very, you know, COVID-affected, by the way.",CHAIR POWELL.
196,A lot of what we’re seeing in the last 90 days is because of Delta.,CHAIR POWELL.
197,We were on a path to a very different place.,CHAIR POWELL.
198,Delta put us on a different path.,CHAIR POWELL.
199,And we see these things.,CHAIR POWELL.
200,"But, so I think we’re going to have to—ideally, we would have, we would see further development of the labor market in a context where there isn’t another COVID spike, and then we would be able to see, I think, a lot.",CHAIR POWELL.
201,"We would see whether—how does participation react in that world, in that sort of post-COVID world?",CHAIR POWELL.
202,"Right now, people are staying out of the labor market because of caretaking [and] because of fear of COVID to a significant extent.",CHAIR POWELL.
203,"You know, we thought that schools reopening and elapsing unemployment benefits would produce some sort of additional labor supply.",CHAIR POWELL.
204,"That doesn’t seem to have been the case, interestingly.",CHAIR POWELL.
205,"So I think there’s room for a whole lot of humility here, as we try to think about what maximum employment would be.",CHAIR POWELL.
206,"We’re going to have to see some time post-COVID so that we know—or post-Delta, anyway—to see what is possible.",CHAIR POWELL.
207,"And I think the learning for those of us who lived through the last cycle is that, over time, you can get to places that didn’t look possible.",CHAIR POWELL.
208,"Now, what we also have now, though, is, we have high inflation.",CHAIR POWELL.
209,"So we have a completely different situation now where we have high inflation, and we have to balance that with what’s going on in the employment market.",CHAIR POWELL.
210,"So it’s a complicated situation, and I would say, we will, we hope to achieve significantly greater clarity about where this economy is going and what the characteristics of the post-pandemic economy are over the first half of next year.",CHAIR POWELL.
211,Thanks.,JOE PAVEL.
212,We’ll go to Howard Schneider at Reuters.,JOE PAVEL.
213,"Thanks, and thanks for doing this.",HOWARD SCHNEIDER.
214,"So, given that answer about employment, I would like to get back to Steve’s question a little bit.",HOWARD SCHNEIDER.
215,"On a headline basis, just as it’s evolved this year, do you feel that the two tests on inflation have been met?",HOWARD SCHNEIDER.
216,"Sorry, the two tests?",CHAIR POWELL.
217,The two tests in the statement—the guidance that it has to hit 2 percent and be on track to moderately be above 2 percent.,HOWARD SCHNEIDER.
218,Has the economy cleared that?,HOWARD SCHNEIDER.
219,That’s a decision for the Committee.,CHAIR POWELL.
220,I would put it to you this way.,CHAIR POWELL.
221,"When we reach maximum employment, when we reach a state where labor market conditions are at maximum employment in the Committee’s judgment, it’s very possible that the inflation test will already be met.",CHAIR POWELL.
222,"We’re aware that that language sounds, it sounds a little out of touch with what’s going on, but, you know, we’re not at maximum employment.",CHAIR POWELL.
223,"When that is the case, we’ll look to see whether the inflation test is met, and there’s a good chance that it will be if you look at how inflation has evolved in the last year and a half.",CHAIR POWELL.
224,"So, to follow up, so you’re not willing to commit that the current levels of inflation and their persistence have met “moderately” and “for some time.”  So, given that, I mean, how should we wonder what “moderately” over and “for some time” mean?",HOWARD SCHNEIDER.
225,"What I’m really saying is, that question is not before us right now.",CHAIR POWELL.
226,"You know, we had the question on when to taper.",CHAIR POWELL.
227,We’ve now answered that question and the speed of it and all that.,CHAIR POWELL.
228,"We have not focused on whether we meet the liftoff test, because we don’t meet the liftoff test now because we’re not at maximum employment.",CHAIR POWELL.
229,"What I’m saying is, given where inflation is and where it’s projected to be, let’s say we do meet the maximum-employment test.",CHAIR POWELL.
230,"Then the Committee—the question for the Committee at that time will be, has the inflation test been met?",CHAIR POWELL.
231,"And, you know, I don’t want to get ahead of the Committee on that, but the answer may very well be “Yes, it’s been met.”  But we’re not asking that question today, because we’re not running a liftoff test.",CHAIR POWELL.
232,We’re not evaluating the liftoff test today.,CHAIR POWELL.
233,We didn’t have that discussion at today’s meeting.,CHAIR POWELL.
234,"We did talk about the economy and the development of the economy, but we didn’t ask ourselves whether the liftoff test is met, because, you know, it’s clearly not met on the maximum-employment side.",CHAIR POWELL.
235,Thank you.,HOWARD SCHNEIDER.
236,Thank you.,MICHELLE SMITH.
237,Let’s go to Matthew Boesler at Bloomberg.,MICHELLE SMITH.
238,"Hi, Chair Powell.",MATTHEW BOESLER.
239,Matthew Boesler with Bloomberg.,MATTHEW BOESLER.
240,"So, when you’re looking at this question of assessing whether or not the U.S. economy is at maximum employment, do you have a framework for making that judgment that is independent of what inflation is doing?",MATTHEW BOESLER.
241,"And, if not, does it kind of complicate that assessment, given all of the uncertainty about inflation right now and the inclination to believe that, you know, the high inflation we’re seeing is not related to capacity utilization in the labor market?",MATTHEW BOESLER.
242,Thank you.,MATTHEW BOESLER.
243,"So we don’t actually define maximum employment as—we define it in terms of inflation, but, of course, there is a connection there.",CHAIR POWELL.
244,Maximum employment has to be a level that is consistent with stable prices.,CHAIR POWELL.
245,But that’s not really how we think about it.,CHAIR POWELL.
246,We think about maximum employment as looking at a broad range of things.,CHAIR POWELL.
247,"You can’t just look at—unlike inflation, where you can have a number.",CHAIR POWELL.
248,"But with maximum employment, you could be in a situation, hypothetically, where the unemployment rate is low, but there are many people who are out of the labor force and will come back in.",CHAIR POWELL.
249,"And so you wouldn’t really be at maximum employment, because there’s this group that isn’t counted as unemployed.",CHAIR POWELL.
250,So we look at a range of things.,CHAIR POWELL.
251,"So the thing is, by many measures, we are at a very tight labor market.",CHAIR POWELL.
252,I mentioned quits and job openings and wages and things.,CHAIR POWELL.
253,"Many of them are signaling a tight labor market, but the issue is, how persistent is that?",CHAIR POWELL.
254,"Because you have people who are held out of the labor market, you know, of their own—they’re holding themselves out of the labor market because of caretaking needs or because of fear of COVID, or, for whatever reason, they’re staying out.",CHAIR POWELL.
255,"And it’s clear that there are, you know—with tremendous demand for workers and wages moving up, it does seem like we’re set up to go back to a higher job-creation rate.",CHAIR POWELL.
256,So that would suggest that you’re not at maximum employment.,CHAIR POWELL.
257,"So, at the end of the day, it is a judgment thing.",CHAIR POWELL.
258,"But, of course, at the end of it, it also has to be a level of employment that’s consistent with price stability.",CHAIR POWELL.
259,"And if I could just follow up briefly, you know, you’ve talked a little bit about this possibility that the two goals might be in tension and how you would have to balance those two things.",MATTHEW BOESLER.
260,"Could you talk a little bit about what the Fed’s process for balancing those two goals would be in the event that, say, come next year, you decide there’s a serious risk of persistent inflationary pressures despite ongoing employment shortfalls?",MATTHEW BOESLER.
261,Yes.,CHAIR POWELL.
262,"I mean, again, it’s a risk-management thing.",CHAIR POWELL.
263,"It’s not—I can’t reduce it to an equation, but, ultimately, it’s about risk management.",CHAIR POWELL.
264,"So you want to be in a position to act, to cover the full range of plausible outcomes, not just the base case.",CHAIR POWELL.
265,"And in this case, the risk is skewed.",CHAIR POWELL.
266,"For now, it appears to be skewed toward higher inflation.",CHAIR POWELL.
267,"So we need to be in a position to act in case it becomes necessary to do so or appropriate to do so, and we think we will be.",CHAIR POWELL.
268,So that’s how we’re thinking about it.,CHAIR POWELL.
269,"And I think, though, that, judgmentally, too, it’s appropriate to be patient.",CHAIR POWELL.
270,It’s appropriate for us to see what the labor market and what the economy look like when they heal further.,CHAIR POWELL.
271,"We know that we were on a path to a different place, as I mentioned, when Delta arrived.",CHAIR POWELL.
272,"And Delta stopped, it stopped job creation.",CHAIR POWELL.
273,It stopped that transition away from a goods-focused economy where there’s excess demand for goods because there—services are not available.,CHAIR POWELL.
274,People are not traveling.,CHAIR POWELL.
275,"That transition itself could help bring inflation down, because, presumably, people would spend a little less on goods while they start spending more on travel and all sorts of travel services and things like that.",CHAIR POWELL.
276,"So we want to see that healthy process unfold as we decide what the true state of the economy is, and we think it will evolve in a way that will mean lower inflation.",CHAIR POWELL.
277,Bottlenecks should be abating.,CHAIR POWELL.
278,"We start to see that now with some of them, but, overall, they haven’t gotten better overall, and, you know, we’re very aware of that.",CHAIR POWELL.
279,So that’s really how we’re thinking about it.,CHAIR POWELL.
280,We’re thinking that time will tell us more.,CHAIR POWELL.
281,"In the meantime, we don’t think it’s time to raise rates now.",CHAIR POWELL.
282,"You know, if we do conclude that it’s necessary to do so, then we’ll be patient, but we won’t hesitate.",CHAIR POWELL.
283,Thank you.,MICHELLE SMITH.
284,Let’s go to Edward Lawrence at Fox Business.,MICHELLE SMITH.
285,"Thank you, Mr. Chairman, for taking the call.",EDWARD LAWRENCE.
286,So the Federal Reserve—I want to talk about climate change.,EDWARD LAWRENCE.
287,The Federal Reserve released a statement today—says “the Federal Reserve supports the efforts .,EDWARD LAWRENCE.
288,. . to identify key issues and potential solutions for the climate-related challenges most relevant to central banks and supervisory” outcomes.,EDWARD LAWRENCE.
289,"Is this putting us on the path to regulate what banks can offer loans on or invest in, like coal plants or fossil fuels?",EDWARD LAWRENCE.
290,So that’s not a decision for bank regulators or for any agency.,CHAIR POWELL.
291,That’s a decision for elected representatives.,CHAIR POWELL.
292,So we feel that any role that we have—and we do think we have a role in climate change.,CHAIR POWELL.
293,"It relates to our existing mandates, and our existing mandates are, really, prudential regulation of financial institutions.",CHAIR POWELL.
294,"We expect them, and the public will expect us to expect them, to understand and be in a position to manage their risks.",CHAIR POWELL.
295,"So that’s physical risk, and it’s transition risk for climate.",CHAIR POWELL.
296,"And, by the way, the large financial institutions are doing this already, and, you know, we think that’s right within our mandate.",CHAIR POWELL.
297,"There’s also a financial stability question, the overall stability of the financial system.",CHAIR POWELL.
298,"And so, from that standpoint, we can do research.",CHAIR POWELL.
299,We can try to help understand what will the pathways be through which climate change effects the economy—both physical risk and transition risk.,CHAIR POWELL.
300,"That’s what we can do, and that’s what we will do.",CHAIR POWELL.
301,And we’ll do it well.,CHAIR POWELL.
