,Sentences,Speaker
50,"And when you say you are prepared to take further action, which is a stronger characterization than in your last meeting, does that mean you are prepared to do a full-on new asset purchase program?",MARK FELSENTHAL.
51,"Well, there’s been a great deal of economic news since our last meeting.",CHAIRMAN BERNANKE.
52,The incoming data were somewhat disappointing—but not entirely clear how to read them.,CHAIRMAN BERNANKE.
53,We had issues with weather and seasonal adjustment and other factors.,CHAIRMAN BERNANKE.
54,"Meanwhile, Europe has had additional problems.",CHAIRMAN BERNANKE.
55,We’ve seen some of those effects in financial markets.,CHAIRMAN BERNANKE.
56,"So, I think, there is some case to be made for making some additional judgments about where the economy is going.",CHAIRMAN BERNANKE.
57,"That being said, the step we took, the extension of the maturity extension program, I think, is a substantive step, and it will provide some additional support.",CHAIRMAN BERNANKE.
58,"And yes, additional asset purchases would be among the things that we would certainly consider if we need to take additional measures to strengthen the economy.",CHAIRMAN BERNANKE.
59,Jon Hilsenrath from the Wall Street Journal.,JON HILSENRATH.
60,"Mr. Chairman, I’d like to ask you to respond to a different set of criticisms.",JON HILSENRATH.
61,"This criticism—which you hear from Capitol Hill and Wall Street and different places—is that the Fed has already pushed interest rates to an extraordinarily low level, a historically low level, and that there isn’t anything more that the Fed can do to help the recovery.",JON HILSENRATH.
62,That—the criticism is that the Fed at this point should stand down and let Congress or the White House attend to the economy’s ailments or let market forces attend to the economy’s ailments.,JON HILSENRATH.
63,"What do you think of those arguments, and how would you respond to them?",JON HILSENRATH.
64,panacea.,JON HILSENRATH.
65,Monetary policy by itself is not going to solve our economic problems.,JON HILSENRATH.
66,"We welcome help and support from any other part of the government, from other economic policymakers.",JON HILSENRATH.
67,"So, collaboration is—would be great.",JON HILSENRATH.
68,"I wouldn’t accept the proposition, though, that the Fed has no more ammunition.",JON HILSENRATH.
69,"I do think that our tools, while they are nonstandard, still can create more-accommodative financial conditions, can still provide support for the economy, can still help us return to a more normal economic situation.",JON HILSENRATH.
70,"That being said, again, any other support that is forthcoming, any other economic policies that are undertaken that are helpful in terms of making our economy stronger are welcome.",JON HILSENRATH.
71,But I do think that monetary policy still does have some capacity to strengthen the economy by easing financial conditions.,JON HILSENRATH.
72,Thank you.,ZACH GOLDFARB.
73,Mitt Romney recently said that QE2 had a relatively little impact on the economy.,ZACH GOLDFARB.
74,"He said that was in part because of the President’s policies, and he said that QE3 was unwarranted and could have negative effects.",ZACH GOLDFARB.
75,Do you agree that QE2 had little effect on the economy?,ZACH GOLDFARB.
76,Do you think the President’s policies has had an effect on the effectiveness of monetary policy?,ZACH GOLDFARB.
77,And do you think it’s appropriate for a presidential candidate to comment on the future path of monetary policy?,ZACH GOLDFARB.
78,"Well, I’ll just say first that we think that both of the asset purchase programs, so-called QE1 and QE2, did have significant effects on asset prices and financial conditions.",CHAIRMAN BERNANKE.
79,"And although there were certain problems in transmission—for example, the housing market has not been as responsive as it’s been in some times in the past—we do think that they were both effective in providing support for the economy, and in particular, so-called QE2 ended what looked to be an incipient deflation problem when we first introduced it.",CHAIRMAN BERNANKE.
80,"So, I do think those have been effective, and as I said to Mr. Hilsenrath, we think that these kinds want to reiterate that the Federal Reserve is nonpartisan, we are very serious about taking our decisions based on purely economic grounds without political considerations, and we’ll continue to do that.",CHAIRMAN BERNANKE.
81,Thanks.,JIM PUZZANGHERA.
82,Jim Puzzanghera with the L.A. Times.,JIM PUZZANGHERA.
83,"Long-term interest rates, mortgage rates are already at historic lows.",JIM PUZZANGHERA.
84,How much more help can an extension of Operation Twist do and—to lower interest rates?,JIM PUZZANGHERA.
85,"Well, the interest rates are quite low, and they’re being pushed down more by safe-haven flows and other factors.",CHAIRMAN BERNANKE.
86,"That being said, I think we can lower interest rates more.",CHAIRMAN BERNANKE.
87,"But beyond that, Operation Twist and asset purchases work also through other channels.",CHAIRMAN BERNANKE.
88,"In particular, by acquiring securities in the market and bringing them onto the Fed’s balance sheet, we essentially induce investors to move into substitute securities.",CHAIRMAN BERNANKE.
89,"So, for example, an investor who sells a Treasury security to the Fed may end up buying a corporate bond instead, and so the effect will be to lower corporate bond rates and corporate spreads.",CHAIRMAN BERNANKE.
90,"Or a bank may, having sold its Treasury securities, may decide to make a loan instead.",CHAIRMAN BERNANKE.
91,"So, it’s not just the effect on the long-term interest rate, but there’s a broader set of effects that feed through other asset prices, other interest rates, other spreads, and provide a broader ease in financial conditions which is supportive to the economy.",CHAIRMAN BERNANKE.
92,Thank you.,JEFF KEARNS.
93,Jeff Kearns from Bloomberg News.,JEFF KEARNS.
94,"Given the projections today going out to ’14, seeing unemployment almost where it is now for another two years, can you look past 2014, and can you—now that we’re five years past the top of the stock market, six years past the top of the housing market, can this go on for a decade?",JEFF KEARNS.
95,Can this go on longer?,JEFF KEARNS.
96,Can you reassure Americans that it won’t go on for a dozen years like the Depression?,JEFF KEARNS.
97,doesn’t go on indefinitely.,JEFF KEARNS.
98,"Unemployment is still too high, but it has come down.",JEFF KEARNS.
99,"It was about 10 percent at the peak, and now it’s closer to 8 percent.",JEFF KEARNS.
100,"It’s going down too slowly, but it is going down.",JEFF KEARNS.
101,"Our sense is that people are finding jobs, but just not at the rate that we would like to see.",JEFF KEARNS.
102,"And, you know, as I said, and as the statement says, if we don’t see continued improvement in the labor market, we’ll be prepared to take additional steps if appropriate.",JEFF KEARNS.
103,"Binya Appelbaum, New York Times.",BINYAMIN APPELBAUM.
104,I’m looking at the projections you all released today that show that unemployment will be between 8 and 8.2 percent at the end of the year.,BINYAMIN APPELBAUM.
105,You told Congress earlier this month that the defining factor in your decision about whether to do more would be whether unemployment was coming down.,BINYAMIN APPELBAUM.
106,That’s barely a decrease.,BINYAMIN APPELBAUM.
107,"And I guess I’m struggling to understand why, in that context, you are not doing more now, particularly when you say that you can do more and that you would do more if it wasn’t happening.",BINYAMIN APPELBAUM.
108,"Well, first of all, again, we are—we did take a substantive step today by extending the maturity extension program to the end of the year.",CHAIRMAN BERNANKE.
109,"Again, I think that’s a meaningful additional step.",CHAIRMAN BERNANKE.
110,"The projections included that step, right?",BINYAMIN APPELBAUM.
111,"It depends on—each individual has their own path of optimal policy, so we’ll provide more information about that in the minutes.",CHAIRMAN BERNANKE.
112,"But—and again, we’re prepared to do more.",CHAIRMAN BERNANKE.
113,"We have to get, I think, further information about the state of the economy, about where things are going, about what’s happening in Europe.",CHAIRMAN BERNANKE.
114,"I guess I would add to that, though, that, you know, each of these nonstandard programs does have various costs and risks associated with it with respect to market functioning, with respect to financial stability, with should be some conviction that they’re needed, but if we do come to that conviction, then we’ll take those additional steps.",CHAIRMAN BERNANKE.
115,"Kristina Peterson, Dow Jones.",KRISTINA PETERSON.
116,"I know that you’ve said that European policymakers are the first line of defense for the European debt crisis, but under what circumstances would the Fed decide to get more directly involved or coordinate action with other central banks?",KRISTINA PETERSON.
117,"Well, as you say, the Europeans are the first line.",CHAIRMAN BERNANKE.
118,Europe is a wealthy area.,CHAIRMAN BERNANKE.
119,They have adequate resources to address these problems.,CHAIRMAN BERNANKE.
120,"They are very committed to addressing these problems because keeping the euro zone together, keeping the euro-zone trading bloc together is very important to the economies of those countries, so we leave to them the leadership.",CHAIRMAN BERNANKE.
121,The Federal Reserve is very much involved in talking with and consulting with European leaders.,CHAIRMAN BERNANKE.
122,"I talk frequently to central bankers in Europe, including Mario Draghi and others.",CHAIRMAN BERNANKE.
123,We try to provide whatever help and support we can.,CHAIRMAN BERNANKE.
124,"We did, of course, coordinate earlier in the provision of the dollar swaps to other central banks, which have been useful in reducing pressures in dollar funding markets and allowing European banks to continue lending in dollars, including to U.S. borrowers.",CHAIRMAN BERNANKE.
125,"So, at this point, we are consulting frequently.",CHAIRMAN BERNANKE.
126,We are prepared to work together if that can be done constructively.,CHAIRMAN BERNANKE.
127,"But at this point, you know, we are mostly just in consultation mode.",CHAIRMAN BERNANKE.
128,"Peter Barnes, Fox Business.",PETER BARNES.
129,"Sir, you had talked about trying to get maybe a little help from some of the other branches of government, so that leads to the questions about the “fiscal cliff.”  Have you seen any evidence that the lack of progress on resolving the fiscal-cliff issue is having an impact on the economy right now?",PETER BARNES.
130,"Is it slowing economic growth seeing it, and if you haven’t seen it yet, when could we—might we start to see it hit the economy and hurt the economy?",PETER BARNES.
131,"Well, I think it’s still a bit early, but as we move forward in the year, we do anticipate that the uncertainty associated with the so-called fiscal cliff will have some economic effects.",CHAIRMAN BERNANKE.
132,"We heard anecdotes today in the meeting about firms that might be government contractors that were, you know, not sure about whether the contracts would still be in place come January and making employment decisions based on that.",CHAIRMAN BERNANKE.
133,"More generally, financial markets don’t like uncertainty and, particularly, uncertainty of this magnitude, and that, I think, will be a negative.",CHAIRMAN BERNANKE.
134,"So that uncertainty is there, that’s going to be an issue.",CHAIRMAN BERNANKE.
135,"I think most importantly, though, is that Congress get the policy right.",CHAIRMAN BERNANKE.
136,I’ve talked about three elements for fiscal policy.,CHAIRMAN BERNANKE.
137,"The first is to do no harm as far as the recovery is concerned, to try to avoid a fiscal cliff that would significantly damage the recovery.",CHAIRMAN BERNANKE.
138,"But second, to maintain the effort to achieve a sustainable fiscal path over the longer term.",CHAIRMAN BERNANKE.
139,"And third, to use fiscal policy effectively—to have a better tax code, to make good use of government spending programs and make them efficient and effective, and so on.",CHAIRMAN BERNANKE.
140,"So I think if Congress does all those things, the ultimate benefits would be substantial.",CHAIRMAN BERNANKE.
141,Peter Cook with Bloomberg Television.,PETER COOK.
142,"If I could follow up on my colleague Peter Barnes’s question regarding the fiscal cliff, just listening to your answer here, how beneficial would it be for the U.S. economy right now, given some of the talk on Capitol Hill that the lawmakers and the Administration deal with the fiscal-cliff issues, perhaps temporarily kick the can down the road into next year, deal with it sooner rather than later.",PETER COOK.
143,beneficial given the state of the economy at this present moment?,PETER COOK.
144,"Well, that’s a difficult problem.",CHAIRMAN BERNANKE.
145,I’m not entirely sure.,CHAIRMAN BERNANKE.
146,"On the one hand, a little clarity would probably be helpful for the reasons that I described, because people are uncertain about what’s going to happen.",CHAIRMAN BERNANKE.
147,"On the other hand, investors I know would like to see Congress take actions that put us on a long-term, sustainable fiscal path, and simply kicking the can down the road without any other indication of what might be done, what kinds of policies might be enacted, could be a negative for sentiment because it might induce people to worry more about the seriousness of Congress in addressing our fiscal issues.",CHAIRMAN BERNANKE.
148,Shahien Nasiripour with the Financial Times.,SHAHIEN NASIRIPOUR.
149,"Mr. Chairman, one critique of the Fed’s accommodative actions over the past few years has been that it’s helped those with the least propensity to spend—the wealthy, large businesses and corporations—while the Fed’s impact on those with the most propensity to spend—the cash-strapped and middle-income households—has been muted.",SHAHIEN NASIRIPOUR.
150,"I was hoping that you could perhaps address this criticism, particularly with a focus on access to credit.",SHAHIEN NASIRIPOUR.
151,Sure.,CHAIRMAN BERNANKE.
152,"Well, access to credit is a major issue, there’s no question about it.",CHAIRMAN BERNANKE.
153,Mortgage access is much tighter than it’s been for a long time.,CHAIRMAN BERNANKE.
154,Even credit card access is more restricted than it has been in the past.,CHAIRMAN BERNANKE.
155,"And that—what that does is, to some extent, it mutes the impact of the Fed’s actions.",CHAIRMAN BERNANKE.
156,"That being said, I don’t think it’s at all accurate to say that Federal Reserve policy is not helping the broad public.",CHAIRMAN BERNANKE.
157,"First of all, many Americans are able to take advantage of lower interest rates.",CHAIRMAN BERNANKE.
158,Many people have refinanced or bought homes.,CHAIRMAN BERNANKE.
159,Others have taken out loans to buy cars.,CHAIRMAN BERNANKE.
160,Auto loans are cheap and broadly available.,CHAIRMAN BERNANKE.
161,"So, there has been impact through lower interest rates, but I think more broadly is the indirect couple of years, then they’re more likely to expand, to add capital, to add products, and, consequently, they are more likely to hire.",CHAIRMAN BERNANKE.
162,"And although, again, the extent to which the payrolls have increased in the last few years has been disappointing, there have been significant increases, and the unemployment rate has come down by 2 percentage points.",CHAIRMAN BERNANKE.
163,"Some of that comes from the broad impact of Fed policy on spending, on investment, and those effects affect the broad public indirectly by promoting hiring and by promoting demand for products that people are producing.",CHAIRMAN BERNANKE.
164,"Hi, thanks.",KEVIN HALL.
165,Kevin Hall with McClatchy Newspapers.,KEVIN HALL.
166,If you could flesh out a little bit more detail about what—where you think the choke points are in the economy.,KEVIN HALL.
167,"SIFMA yesterday had their midyear outlook conference call in which they blamed a full percentage point of the slowdown on fiscal cliff and, more importantly, Europe and said, you know, much bigger pass-through than anyone anticipated.",KEVIN HALL.
168,"Today, the Business Roundtable said, Europe, not so much; it’s basically the economy.",KEVIN HALL.
169,"The CEO of Boeing said, clearly, we’re already trimming jobs, we’re already cutting back; everybody else in the aerospace, he thinks, is doing the same.",KEVIN HALL.
170,What are you hearing?,KEVIN HALL.
171,Are you on the phone with people your predecessor was given to calling occasionally?,KEVIN HALL.
172,What is your sense of where the choke points are that are continuing to thwart hiring?,KEVIN HALL.
173,Sure.,CHAIRMAN BERNANKE.
174,I gave a list of some of the headwinds in my opening remarks.,CHAIRMAN BERNANKE.
175,I do think that the European situation is slowing U.S. economic growth.,CHAIRMAN BERNANKE.
176,"First of all, Europe is, if not in a recession in every country, certainly many countries are in recession, and that affects our trade with Europe and the demand for our products.",CHAIRMAN BERNANKE.
177,"More broadly, the effects of European concerns on financial markets have added to volatility, have brought down stock prices, have increased credit spreads, and generally have been a negative for economic growth.",CHAIRMAN BERNANKE.
178,"growth more generally, including in Asia, which also has reduced somewhat our ability to export.",CHAIRMAN BERNANKE.
179,So that’s one set of concerns that’s been important.,CHAIRMAN BERNANKE.
180,"I’d mentioned two others, I think, as being primarily important.",CHAIRMAN BERNANKE.
181,One is housing.,CHAIRMAN BERNANKE.
182,"Housing usually plays a very important role in economic recovery, both through construction itself and related industries, but also because higher house prices increase consumer wealth and promote consumer spending.",CHAIRMAN BERNANKE.
183,Housing does seem to be doing somewhat better.,CHAIRMAN BERNANKE.
184,"There are some good signs in housing, but nevertheless, we are not getting the size of the boost, the amount of help in the recovery that we would normally get from a housing recovery.",CHAIRMAN BERNANKE.
185,"The other area is, as you indicated, is fiscal.",CHAIRMAN BERNANKE.
186,"And that happens at all different levels:  federal, state, and local.",CHAIRMAN BERNANKE.
187,"Notwithstanding programs earlier on, in the last year or two and going forward we have been seeing fiscal consolidation.",CHAIRMAN BERNANKE.
188,"Particularly at the state and local level, of course, tight budgets have led to a lot of layoffs and cancellation of projects and so on.",CHAIRMAN BERNANKE.
189,I understand that these are necessary steps from the perspective of individual states and localities.,CHAIRMAN BERNANKE.
190,"I’m not criticizing that; it’s just a fact, though, that these contractions are affecting the pace of growth in the broader economy.",CHAIRMAN BERNANKE.
191,"So I think those would be the main things I would point to, and put them all together, and you have an economy which is growing less quickly than it normally would following a recession of the magnitude that we saw.",CHAIRMAN BERNANKE.
192,Thank you.,MARCY GORDON.
193,Marcy Gordon with the AP.,MARCY GORDON.
194,"Given the environment that you’ve sketched out and the fact that interest rates are at historically low points, would it make sense—would it be an option for the government to issue more long-term debt at this point and take advantage of that?",MARCY GORDON.
195,"Well, the government is very gradually increasing the duration of its debt—the Treasury, I mean—and it’s been doing that for some period of time.",CHAIRMAN BERNANKE.
196,"we announced today, the maturity extension program, is we’re taking longer-term debt off the market in order to induce investors to move into other assets and to lower longer-term interest rates.",CHAIRMAN BERNANKE.
197,"To the extent that the Treasury actively sought to lengthen duration of its borrowing, it would, to some extent, offset the benefits of that—of those policies.",CHAIRMAN BERNANKE.
198,"So my understanding of what the Treasury is doing is that they have a plan, they’re sticking to that plan, and therefore, on the margin, the effects of the Fed’s actions can be felt.",CHAIRMAN BERNANKE.
199,Darren Gersh with Nightly Business Report.,DARREN GERSH.
200,You clearly seem to be waiting on the labor market.,DARREN GERSH.
201,Can you be a little more specific?,DARREN GERSH.
202,What exactly are you looking for?,DARREN GERSH.
203,Is there a rate of job growth you need to look—to see?,DARREN GERSH.
204,"And also, if the unemployment rate comes down, is that enough?",DARREN GERSH.
205,Or are you going to also look at labor participation and the whole gestalt?,DARREN GERSH.
206,"Well, I can’t give you any specific numbers because this is ultimately a Committee decision, but what the Committee is going to do is review all the labor market indicators, including unemployment, including participation, and other measures of labor market activity, and try to make a sense—try to get a sense of whether or not the labor market is improving in a sustainable way.",CHAIRMAN BERNANKE.
207,It’s not a month-to-month proposition.,CHAIRMAN BERNANKE.
208,"You know, this year already, we’ve seen a few months of very strong job gains, and we saw two months of weaker gains.",CHAIRMAN BERNANKE.
209,"Obviously, month to month, there is going to be statistical noise—there is going to be weather, there’s going to be a lot of factors that can cause job gains to vary.",CHAIRMAN BERNANKE.
210,"So the question is, is the improvement sustainable?",CHAIRMAN BERNANKE.
211,Is it long lasting?,CHAIRMAN BERNANKE.
212,"That’s the kind of thing that we’ll be looking at, but I really can’t be too much more specific than that.",CHAIRMAN BERNANKE.
213,"we—when you speak of the fiscal cliff, typically you don’t differentiate between the automatic tax-hike aspect of that and the automatic spending cuts, which leaves the impression that you are giving equal weight to both sides.",CHAIRMAN BERNANKE.
214,Some would contend that the automatic tax hikes would be more onerous.,CHAIRMAN BERNANKE.
215,How do you parse the relative importance of those two aspects?,CHAIRMAN BERNANKE.
216,"And if I may be permitted, I am also curious to know how the Fed is going to conduct open market operations, if, as the New York Fed statement says, by the end of this year, they will essentially have no short-term securities to use.",CHAIRMAN BERNANKE.
217,"Well, on the fiscal cliff, I mean, just the way that the programs are set up, the dollar amount associated with the tax expirations—tax-cut expirations, including the payroll tax cut and so on, is larger than the spending cuts, as I understand it.",CHAIRMAN BERNANKE.
218,But I’m not making any judgment about individual programs.,CHAIRMAN BERNANKE.
219,"The point here is that putting all these things together, you have a very substantial withdrawal of income from the economy that will affect spending and will affect the ability of the economy to recover in the short run.",CHAIRMAN BERNANKE.
220,"Now, again, in making decisions about, you know, how to modify those automatic changes, Congress obviously has to look at the long run, you know—what is the most efficient tax structure, what’s the best way to spend our limited resources?",CHAIRMAN BERNANKE.
221,"Those are tough decisions that Congress has to make, but in terms of the fiscal cliff, in terms of what’s going to happen in January, the—it’s really the total of both spending cuts and tax increases which has the impact, which not only we, but others like the Congressional Budget Office, have identified as being a concern.",CHAIRMAN BERNANKE.
222,"We’ll still be able to do open market operations with our securities, even if the amount of short-term debt is very low.",CHAIRMAN BERNANKE.
223,"And indeed, of course, over time, the—as securities come close to maturation, we will have other securities that are of short duration.",CHAIRMAN BERNANKE.
224,a lot of questions raised as to whether the Volcker rule would have helped prohibit the trading loss of J.P. Morgan.,CHAIRMAN BERNANKE.
225,"Given that regulators are in the middle of the rule-writing process and also examining what exactly went wrong, as a supervisor, do you think at this moment it’s the right time to perhaps “pump the brakes,” so to speak, and slow down the rule-writing process or has this recent episode really made it a stronger case for proceeding with the Volcker rule expeditiously?",CHAIRMAN BERNANKE.
226,"And, secondly, if I may, since—given that you’ve suggested that regulators might be late on the rule, surpassing the July 21st deadline, could you perhaps give us a target on when regulators are looking to release the rule?",CHAIRMAN BERNANKE.
227,Thank you.,CHAIRMAN BERNANKE.
228,"Well, on the second question, it’s a five-agency rule, I believe, and so a lot of coordination and cooperation is needed, and we had something like 18,000 comment letters, so it’s been a very difficult process in terms of the amount of work that has to be done, amount of coordination that has to be done, so I don’t have a date for you.",CHAIRMAN BERNANKE.
229,"I think if there’s a silver lining to the events you referred to, it may be that there’s some things we can learn in terms of writing the rule and thinking about how it would work.",CHAIRMAN BERNANKE.
230,"One aspect of our rule that I think would have been important in the context of the loss is that, in the rule, a bank would be required to provide a plan in advance explaining how the hedge was going to be done, how it was going to work.",CHAIRMAN BERNANKE.
231,"It would be necessary to have an auditing process to make sure that, in fact, that was being followed, that there were adequate risk management and governance rules to oversee the process, and it would be necessary that compensation for the executives involved in the management of the position would not be such that it would incentivize them to take proprietary positions.",CHAIRMAN BERNANKE.
232,"So, one aspect of the rule that might have been relevant—and again, we governance aspects of it, and that might have potentially changed the outcome.",CHAIRMAN BERNANKE.
233,"Mark Gregory, BBC.",MARK GREGORY.
234,"How much worse will the situation in Europe have to get before it starts seriously denting the prospects for recovery in the American economy, and thus really changing the direction of Fed’s policymaking?",MARK GREGORY.
235,"Well, we hope it doesn’t get worse.",CHAIRMAN BERNANKE.
236,"I think it’s already one of the factors that has been a drag on U.S. recovery—not the only factor by any means, there are a number of others that I mentioned, but it has been having an effect, and it’s been having an effect on the economies of other countries as well, countries that export to Europe.",CHAIRMAN BERNANKE.
237,So it is a significant issue.,CHAIRMAN BERNANKE.
238,"We are hopeful that Europe will take additional measures and do all that’s necessary to stabilize the situation and to provide the basis for an ongoing stable structure that—in which banks and sovereigns are both stabilized, in which there’s a program for growth, and in which fiscal arrangements are clear—are made much clearer.",CHAIRMAN BERNANKE.
239,So there’s a lot of work to be done.,CHAIRMAN BERNANKE.
240,"Again, we think that the policymakers in Europe have very strong incentives to get this right, and we’re very hopeful that they will get it right, and we are in close contact with them as they work on these issues.",CHAIRMAN BERNANKE.
241,"But again, it is also important for us to be prepared for any further problems that might emerge from Europe, and we have been doing that.",CHAIRMAN BERNANKE.
242,"For example, you know, we recently did our stress tests of the large bank holding companies to make sure they had enough capital even in the face of a severe financial crisis or a European crisis.",CHAIRMAN BERNANKE.
243,"We have been monitoring the exposures of banks and other financial institutions to Europe and, of course, monitoring the situation there very closely.",CHAIRMAN BERNANKE.
244,"So we are hoping for the best, we are hoping that European policymakers will take the additional steps they need to take to stabilize the situation.",CHAIRMAN BERNANKE.
245,system.,CHAIRMAN BERNANKE.
246,"Thank you, Mr. Chairman.",GREG ROBB.
247,"Greg Robb, MarketWatch.",GREG ROBB.
248,I just wanted to get back to lending and credit.,GREG ROBB.
