,Sentences,Speaker
61,"So, as you—as you pointed out, we’ve said that we would continue asset purchases at this pace until we see substantial further progress.",CHAIR POWELL.
62,"And that’s actual progress, not forecast progress.",CHAIR POWELL.
63,"So—and that’s a difference from, from our past approach.",CHAIR POWELL.
64,"So—and what we mean by that is, is pretty straightforward.",CHAIR POWELL.
65,"It is, we want to see that, that the labor markets have moved—labor market conditions have moved—you know, have made substantial progress toward maximum employment, and inflation has made substantial progress toward the 2 percent goal.",CHAIR POWELL.
66,That’s what we’re going to want to see.,CHAIR POWELL.
67,"Now, that obviously includes an element of judgment.",CHAIR POWELL.
68,And when we see—we’ll be—we’ll be carefully looking ahead.,CHAIR POWELL.
69,"We, we also understand that we, we will want to provide as much advance notice of any potential taper as possible.",CHAIR POWELL.
70,"So when we see that we’re on track, when we see actual data coming in that suggests that we’re on track to perhaps achieve substantial further progress, then we’ll say so.",CHAIR POWELL.
71,And we’ll say so well in advance of any decision to actually taper.,CHAIR POWELL.
72,"If, if I could follow up on that, this shift in the dots—why wouldn’t that suggest a weakening of the commitment here?",HOWARD SCHNEIDER.
73,"An awful lot of people shifted into 2022, it seems.",HOWARD SCHNEIDER.
74,"I, I don’t see that at all.",CHAIR POWELL.
75,"You know, we, we have a, a range of perspectives on the Committee.",CHAIR POWELL.
76,I welcome that.,CHAIR POWELL.
77,"And, you know, we, we have—we debate things, we discuss things, and we always come together around a—around a, a solution.",CHAIR POWELL.
78,"But, you know, the, the strong bulk of the Committee is, is not showing a rate increase during this forecast period.",CHAIR POWELL.
79,"And, you know, as, as data improve, as the outlook improves very significantly since the December meeting, you would expect forecasts to move up.",CHAIR POWELL.
80,It’s probably not a surprise that some people would bring in their estimate of the appropriate time for liftoff.,CHAIR POWELL.
81,"Nonetheless, you know, the bulk of the Committee—the, the largest part by far of the Committee is, is—doesn’t show a rate increase during this period.",CHAIR POWELL.
82,"And, again, part of that is wanting to see actual data rather than just a forecast at this point.",CHAIR POWELL.
83,"We do expect that we’ll begin to make faster progress on both spending—you know, labor markets and inflation as the year goes on because of the progress with the vaccines, because of the fiscal support that we’re getting.",CHAIR POWELL.
84,We expect that to happen.,CHAIR POWELL.
85,"But, you know, we’ll have to see it first.",CHAIR POWELL.
86,"Great, thank you.",MICHELLE SMITH.
87,Victoria.,MICHELLE SMITH.
88,"Hi, Chair Powell.",VICTORIA GUIDA.
89,I wanted to ask about the supplementary leverage ratio.,VICTORIA GUIDA.
90,"You know, there’s been a lot of talk about what you all are going to do this month, which—I’m happy to hear an update if you have one.",VICTORIA GUIDA.
91,"But just sort of more broadly, do you think, long term, that the leverage ratio poses problems for implementing monetary policy at a time when the reserve supply is going to remain large?",VICTORIA GUIDA.
92,"And, if so, do you think the changes to the leverage ratio, including the SLR, are the way to deal with that problem?",VICTORIA GUIDA.
93,"Victoria, we’ll have something to announce on that in coming days.",CHAIR POWELL.
94,And I’m not going to expound upon your questions.,CHAIR POWELL.
95,Why don’t you—why don’t you ask another question if you’d like to?,CHAIR POWELL.
96,"Because, because that one—I’m just going to say that we’ll have something in coming days.",CHAIR POWELL.
97,Sure.,VICTORIA GUIDA.
98,Okay.,VICTORIA GUIDA.
99,"Well, then I’ll ask about unemployment.",VICTORIA GUIDA.
100,"You know, there’s—the unemployment rate is—you all have projections for the U-6 rate, but you’ve also been, you know, really emphasizing the fact that that’s not the only thing that you all are looking at.",VICTORIA GUIDA.
101,You’re also looking at labor force participation and things like that.,VICTORIA GUIDA.
102,So are you all looking at ways of maybe adding to how you’re projecting the unemployment rate to the Summary of Economic Projections?,VICTORIA GUIDA.
103,"Well, let me say, as we say in our Statement on Longer-Run Goals and Monetary Policy Strategy, we look to a range of indicators on the labor market.",CHAIR POWELL.
104,"We never only looked at the unemployment rate, which is the only indicator of, of labor market outcomes that’s in the SEP.  We look at a very broad range.",CHAIR POWELL.
105,"You hear us talk all the time about participation; about employment to population, which is the combination of the two; about different measures of, of unemployment.",CHAIR POWELL.
106,"So it’s wages, it’s, it’s the job flows, it’s, you know, all of those things.",CHAIR POWELL.
107,They go into an assessment—disparities of various groups.,CHAIR POWELL.
108,All that goes into an assessment of maximum employment.,CHAIR POWELL.
109,"The, the—trying to incorporate all of that into the Summary of Economic Projections would not be practical.",CHAIR POWELL.
110,"You know, obviously, the thing that we do include is just the unemployment rate, and that’s a very insufficient statistic.",CHAIR POWELL.
111,"So—it, it doesn’t include a lot of other things that we—that we do look at.",CHAIR POWELL.
112,"And I, I wouldn’t want to say that we’re looking to include the other dozen things that we look at into the SEP.",CHAIR POWELL.
113,"But at time—from time to time, we do look at, at adding different things.",CHAIR POWELL.
114,"But I, I would just say the SEP is, it’s a summary.",CHAIR POWELL.
115,It’s one device.,CHAIR POWELL.
116,It’s not going to include all of the things that we look at.,CHAIR POWELL.
117,"I think you know the things that we look at—we, we talk about them all the time.",CHAIR POWELL.
118,So we’re not actually looking actively at significantly broadening those indicators in the SEP right now.,CHAIR POWELL.
119,Thank you.,MICHELLE SMITH.
120,"Chris Rugaber, Associated Press.",MICHELLE SMITH.
121,Thank you.,CHRIS RUGABER.
122,"Chair Powell, I wanted to ask about the forecast overall.",CHRIS RUGABER.
123,"You’re forecasting a very low unemployment rate next year and in 2023, you have inflation—or, the Fed overall is, in the SEP, forecasting inflation at or above 2 percent by 2023, yet no rate hike in any of this—in any of this forecast horizon.",CHRIS RUGABER.
124,So is this telling us that we could see a higher inflation rate than was projected?,CHRIS RUGABER.
125,"Or do you not—as you’ve been talking about, is the unemployment rate insufficient?",CHRIS RUGABER.
126,"Or what is this telling us about the Fed’s reaction function, that it seems you’re meeting the Fed’s dual mandate by 2023, yet, again, no rate hike expected?",CHRIS RUGABER.
127,"So I guess the first thing to say is that the, the SEP is not a Committee forecast.",CHAIR POWELL.
128,"It’s, it’s not something we sit around and debate and discuss and approve, and say, “This represents our, you know, our reaction function as a Committee.”  It’s a compilation of projections from different people.",CHAIR POWELL.
129,"And I—since we don’t debate it or discuss it, it would be hard for me to say why—exactly why each participant did what they were going to do.",CHAIR POWELL.
130,So all I would say about this is that we’ve—we laid out what I think is very clear guidance on liftoff.,CHAIR POWELL.
131,"And it’s really three things:  labor market conditions that are consistent with our estimates of maximum employment—and, as I mentioned, we consider a wide range of indicators in assessing labor market conditions, not just the unemployment rate; inflation that has reached 2 percent, and not just on a transitory basis; and inflation that’s on track to run moderately above 2 percent for some time.",CHAIR POWELL.
132,The first two of those three are very much data based; the third does have a little bit of a—of an element of expectations in it.,CHAIR POWELL.
133,So we are very much determined to implement this guidance in a robust way.,CHAIR POWELL.
134,It is the guidance that we chose carefully to implement our new framework.,CHAIR POWELL.
135,"And to meet these standards, we’ll need to see data, as I mentioned.",CHAIR POWELL.
136,"So what does—what does this, this SEP really say?",CHAIR POWELL.
137,It says that we’re committed to our framework and to the guidance we’ve provided to implement that framework.,CHAIR POWELL.
138,We will wait until the requirements set forth in that guidance are clearly met before considering a change in our policy rate.,CHAIR POWELL.
139,"And the last thing I’ll say is this:  The state of the economy in two or three years is highly uncertain, and I wouldn’t want to focus too much on the exact timing of a potential rate increase that far into the future.",CHAIR POWELL.
140,"So that’s how I would think about the, the SEP. MICHELLE SMITH.",CHAIR POWELL.
141,Thank you.,CHAIR POWELL.
142,Paul Kiernan.,CHAIR POWELL.
143,"Thank you, Chairman Powell.",PAUL KIERNAN.
144,My question is twofold.,PAUL KIERNAN.
145,"One, how high are you comfortable letting inflation rise?",PAUL KIERNAN.
146,"There, there is some ambiguity in, in your new target, as you mentioned, “expectations driven.”  And, and do you think that that ambiguity might cause markets to price in a lower tolerance for inflation than the Fed actually has, thereby causing financial conditions to tighten prematurely?",PAUL KIERNAN.
147,Is that a concern?,PAUL KIERNAN.
148,Thanks.,PAUL KIERNAN.
149,So we’ve said we’d like to see inflation run moderately above 2 percent for some time.,CHAIR POWELL.
150,"And we’ve resisted, basically, generally, the temptation to try to quantify that.",CHAIR POWELL.
151,"Part of that just is, talking about inflation is one thing; actually having inflation run above 2 percent is the real thing.",CHAIR POWELL.
152,"So I—you know, over the years we’ve, we’ve talked about 2 percent inflation as a goal, but we haven’t achieved it.",CHAIR POWELL.
153,"So I, I would say we’d like to, you know, perform.",CHAIR POWELL.
154,"That’s what we’d really like to do, is to get inflation moderately above 2 percent.",CHAIR POWELL.
155,"I don’t want to be too specific about what that means, because I think it’s hard to do that.",CHAIR POWELL.
156,And we haven’t done it yet.,CHAIR POWELL.
157,"You know, when we’re actually above 2 percent, we can do that.",CHAIR POWELL.
158,"I—look, I, I would say this.",CHAIR POWELL.
159,"The fundamental change in, in our framework is that we, we’re not going to act preemptively based on forecasts for the most part.",CHAIR POWELL.
160,And we’re going to wait to see actual data.,CHAIR POWELL.
161,"And I think it will take people time to, to adjust to that—and to adjust to that new practice.",CHAIR POWELL.
162,And the only way we can really build the credibility of that is by doing it.,CHAIR POWELL.
163,So that’s how I would think about that.,CHAIR POWELL.
164,Thank you.,MICHELLE SMITH.
165,Matthew Boesler.,MICHELLE SMITH.
166,"Hi, Chair Powell.",MATTHEW BOESLER.
167,This is Matthew Boesler with Bloomberg News.,MATTHEW BOESLER.
168,So there’s a widespread presumption at this point that the U.S. will reach herd immunity sometime this year.,MATTHEW BOESLER.
169,"And all along, you’ve said that the path of the economy is going to be determined by the course of the virus.",MATTHEW BOESLER.
170,"I’m curious, based on the projections that you released today that show unemployment will still be above estimates of maximum employment through the end of next year and perhaps sometime into 2023, do you think policymakers need to be doing more here to sort of align the herd immunity and full employment timelines, if you will?",MATTHEW BOESLER.
171,Thank you.,MATTHEW BOESLER.
172,"So, on, on herd immunity, I, I’m really going to leave that question to the experts.",CHAIR POWELL.
173,We don’t control that.,CHAIR POWELL.
174,We’re not responsible for defining it.,CHAIR POWELL.
175,"And we’ll, we’ll leave that whole discussion to the experts.",CHAIR POWELL.
176,"I mean, we’re—what we’re focused on is, is the part that we control, which is the support that we provide to the economy.",CHAIR POWELL.
177,And there we’ve provided very clear guidance.,CHAIR POWELL.
178,"And in the case of asset purchases, it’s at their current level until we make substantial further progress.",CHAIR POWELL.
179,"There is an element of judgment in that, and we’ll, we’ll—therefore, we’ll supply clear communication well in advance of, of actually tapering, and we just went through, you know, the, the criteria for raising interest rates.",CHAIR POWELL.
180,They’re very specific.,CHAIR POWELL.
181,"And, you know, we’re, we’re very much committed to having them fulfilled robustly.",CHAIR POWELL.
182,"I, I would agree with you that the, the path of the virus continues to be very important.",CHAIR POWELL.
183,"We, we have these, you know, new strains with—which, which can be quite virulent.",CHAIR POWELL.
184,And we’re not actually done yet.,CHAIR POWELL.
185,"And I, I—we’re clearly on a good path with, with cases coming down, as I mentioned, but we’re not done.",CHAIR POWELL.
186,And I’d hate to see us take our eye off the ball before we actually finish the job.,CHAIR POWELL.
187,So that’s how I would look at that.,CHAIR POWELL.
188,"If I could just briefly follow up, how do you see sort of the disconnect in terms of an economy that is expected to be widely reopened this year but full employment taking longer to achieve?",MATTHEW BOESLER.
189,"Is it, is it the case that factors related to the virus will still be with us over the coming years?",MATTHEW BOESLER.
190,Is that how to interpret the forecasts?,MATTHEW BOESLER.
191,I think there’s some of that.,CHAIR POWELL.
192,"Sure, there’ll be some of that.",CHAIR POWELL.
193,There will still be some social distancing.,CHAIR POWELL.
194,"People may be, for example, going into spaces that, that, you know, that involve close contact with others.",CHAIR POWELL.
195,Some people will do that right away.,CHAIR POWELL.
196,Others will hold back.,CHAIR POWELL.
197,And so I think there’ll—there’ll be some of that.,CHAIR POWELL.
198,"In addition, though, remember, there are—there are 10 million people—in the range of 10 million people who need to get back to work.",CHAIR POWELL.
199,And it’s going to take some time for that to happen.,CHAIR POWELL.
200,"You know, it can—it can happen maybe, maybe more quickly than it has in the past, because it involves the reopening of a sector of the economy, as opposed to stimulating aggregate demand and waiting for that to produce job demand for workers.",CHAIR POWELL.
201,This could be a different sort of a process.,CHAIR POWELL.
202,And it could be quicker.,CHAIR POWELL.
203,We don’t know that.,CHAIR POWELL.
204,"But it’s, it’s just a lot of people who have—who need to get back to work.",CHAIR POWELL.
205,And it’s not going to happen overnight.,CHAIR POWELL.
206,It would be—it’s going to take some time.,CHAIR POWELL.
207,"No matter how well the economy performs, unemployment will take quite a time to go—to go down, and so will participation.",CHAIR POWELL.
208,So that’s all I can say.,CHAIR POWELL.
209,I think the faster the better; we’d love to see it come sooner rather than later.,CHAIR POWELL.
210,We’d welcome nothing more than that.,CHAIR POWELL.
211,"But, realistically, given the numbers, it’s going to take some time.",CHAIR POWELL.
212,"Thank you, Steve Liesman.",MICHELLE SMITH.
213,"Mr. Chairman, thank you.",STEVE LIESMAN.
214,"I wonder if you could—kind of a three-parter here, but all related.",STEVE LIESMAN.
215,"Would you comment on the current level of the 10-year yield and some other long rates out there, whether or not you think they would have a negative effect on the economy?",STEVE LIESMAN.
216,"And, if not, is there a level that would give you concern?",STEVE LIESMAN.
217,"And, finally, the third part:  Other central bankers have expressed concern about what’s happened to yields in their countries and even some taken action, but not you.",STEVE LIESMAN.
218,"Could you give us your general idea or orientation towards the idea of, of coming into the market and affecting a particular tenor of the bond market?",STEVE LIESMAN.
219,Do—do you like that idea?,STEVE LIESMAN.
220,Do you not like it?,STEVE LIESMAN.
221,"Is it at the top of your toolbox, or is it something that you think is at the bottom of the toolbox?",STEVE LIESMAN.
222,Sure.,CHAIR POWELL.
223,"So we monitor a broad range of financial conditions, and we’re always attentive to market developments, of course.",CHAIR POWELL.
224,"We’re still a long way from our goals, and it’s important that financial conditions do remain accommodative to support the achievement of those goals.",CHAIR POWELL.
225,"And if you look at various indexes of financial conditions, what you’ll see is that they generally do show financial conditions overall to be highly accommodative.",CHAIR POWELL.
226,And that is appropriate.,CHAIR POWELL.
227,"So that’s, that’s how we look at it.",CHAIR POWELL.
228,"I would add, as I’ve said, I would be concerned by disorderly conditions in markets or by a persistent tightening of financial conditions that threaten the achievement of our goals.",CHAIR POWELL.
229,We think the stance of our—of monetary policy remains appropriate.,CHAIR POWELL.
230,Our guidance on the federal funds rate and on asset purchases is providing strong support for the economy.,CHAIR POWELL.
231,And we’re committed to maintaining that patiently accommodative stance until the job is well and truly done.,CHAIR POWELL.
232,"Could, could you give us an idea of how you sort of feel about that tool, of being able to come into a particular part of the market and either operating—doing an Operation Twist or something like that?",STEVE LIESMAN.
233,Is that something you feel to be the top of your toolbox or something that you don’t really prefer?,STEVE LIESMAN.
234,"You know, we—the tools we have are the tools we have.",CHAIR POWELL.
235,"What I’m telling you is that the stance of monetary policy we have today, we believe, is appropriate.",CHAIR POWELL.
236,"We think that our asset purchases in their current form—which is to say, you know, across the curve, $80 billion in Treasuries, $40 billion in mortgage-backed securities on net—we think that that’s, that’s the right place for our asset purchases.",CHAIR POWELL.
237,"Now, we can—we can change them, of course, in, in a number of different dimensions should we deem that that’s appropriate.",CHAIR POWELL.
238,"But, for now, we think that our policy stance on that is appropriate.",CHAIR POWELL.
239,Thank you.,MICHELLE SMITH.
240,Rachel Siegel.,MICHELLE SMITH.
241,"Hi, Chair Powell.",RACHEL SIEGEL.
242,Thanks very much for taking my question.,RACHEL SIEGEL.
243,"You’ve spoken about the pandemic’s disproportionate toll on Black Americans, Hispanic Americans, Asian Americans, and other groups in the labor market.",RACHEL SIEGEL.
244,And I’m curious if you can speak to specific indicators that the Fed will be using to measure job gains for groups that have persistently higher rates of unemployment compared to white Americans.,RACHEL SIEGEL.
245,"And, relatedly, since you’ve described vaccines as key to the economic recovery, is the Fed concerned about lower vaccination rates in communities of color?",RACHEL SIEGEL.
246,And what barriers do you think exist there?,RACHEL SIEGEL.
247,Thanks very much.,RACHEL SIEGEL.
248,"So, which measures.",CHAIR POWELL.
249,"So we, we do monitor and communicate very regularly about different labor market—disparities in the labor market, let’s say.",CHAIR POWELL.
250,"So the African American unemployment rate is substantially elevated, and so is the Hispanic unemployment rate.",CHAIR POWELL.
251,"So we look at those and we see those as, you know—it’s, it’s slack in the labor market.",CHAIR POWELL.
252,"It’s, it’s sad to see, because those disparities had really come down to record lows since we started keeping the data that way.",CHAIR POWELL.
253,"As recently as a year ago, February of last year, we had those, those disparities quite low.",CHAIR POWELL.
254,"What happens in a downturn, though, is they move up at twice the speed of white unemployment.",CHAIR POWELL.
255,So we monitor those things.,CHAIR POWELL.
256,"We—our tools, of course, affect unemployment generally, but we’re going to look at those as, as a form of slack in the labor market and hope that, you know, that there’s progress there.",CHAIR POWELL.
257,"And, and this particular downturn, of course, was just a direct hit on, on a part of the economy that employs many minorities and lower-paid workers.",CHAIR POWELL.
258,"The public-facing workers in the service industries in many cases don’t have a lot of financial assets, they’re not tremendously well paid, they might have other jobs, and things like that.",CHAIR POWELL.
259,So this was a direct hit on that part of the economy.,CHAIR POWELL.
260,And it’s the slowest part of the economy to recover.,CHAIR POWELL.
261,"So, you know, we’d like to see those people continue to get supported, you know, as we—as the broader economy recovers, which, which it’s very much doing now.",CHAIR POWELL.
262,"In terms of disparate levels of vaccination, that’s—those are facts and unfortunate facts.",CHAIR POWELL.
263,"They’re really not something we, we have within our policy toolkit to address.",CHAIR POWELL.
264,"But it is—it is true, though, that the data we have suggests that there are—there are significant disparities between different ethnic groups and—you know, but that’s, that’s not for us.",CHAIR POWELL.
265,"That’s for fiscal authorities and the government more generally to, to work on.",CHAIR POWELL.
266,Thank you.,MICHELLE SMITH.
267,Jeanna Smialek.,MICHELLE SMITH.
268,"Hey, Chair Powell.",JEANNA SMIALEK.
269,Thanks for taking our questions.,JEANNA SMIALEK.
270,"I was wondering if you could talk a little bit about how you see the fiscal policy support that has come down the line affecting the economy’s potential in the longer term, just in the sense that you’ve talked a lot about the potential for labor market scarring and how that might weigh on our, sort of, future prospects.",JEANNA SMIALEK.
271,And I wonder whether you see that sort of working in reverse.,JEANNA SMIALEK.
272,"You know, if we put people back into the labor market more quickly, does that improve our chances?",JEANNA SMIALEK.
273,"So I do think that fiscal policy overall will have really helped us to avoid much of the scarring that we were very, very concerned about at the beginning.",CHAIR POWELL.
274,"And I think that’s just the size and the speed with which Congress has delivered—you know, with the CARES Act and since then, has—is going to wind up very much accelerating the return to full employment.",CHAIR POWELL.
275,It’s going to make a huge difference in people’s lives.,CHAIR POWELL.
276,And it has already.,CHAIR POWELL.
277,"As I mentioned in my remarks—opening remarks, the recovery has been faster than we expected.",CHAIR POWELL.
278,"Part of that just is, it’s very hard to predict, given we’ve never seen an event like this.",CHAIR POWELL.
279,"But part of it is just the strength of the fiscal response, which I think will, will look good over the years.",CHAIR POWELL.
280,"Longer term, you know, to, to really—that’s—the first part of it is about avoiding scarring, and I think we’ve not avoided all of the scarring, but we’ve probably avoided the worst cases there.",CHAIR POWELL.
281,"And, and I hope we keep at it, and we will keep at it with our policies, of course, to do whatever we can to make sure that’s—that continues.",CHAIR POWELL.
282,"Longer term though, what it takes to drive productive capacity per capita or per hour worked, to raise living standards over time, is investment:  investment in people’s skills and aptitudes, investment in plant and equipment, investment in software.",CHAIR POWELL.
283,"It takes a lot of investment to, to support a more productive economy and raise living standards.",CHAIR POWELL.
284,"And that’s—you know, that hasn’t been the principal focus with these measures—our measures, certainly.",CHAIR POWELL.
285,And we don’t have those tools.,CHAIR POWELL.
286,"But what Congress has been doing has mainly been replacing lost income and beginning to, you know, support people as the economy returns to normal.",CHAIR POWELL.
287,"But there should be a focus on—a longer-term focus, I think, would be healthy on, on the investment front.",CHAIR POWELL.
288,Thank you.,MICHELLE SMITH.
289,James Politi.,MICHELLE SMITH.
290,"Thank you, Chair Powell.",JAMES POLITI.
291,I wanted to ask a question about the euro zone.,JAMES POLITI.
292,"While the outlook for the U.S. economy has much improved, progress in the euro zone has been far less encouraging.",JAMES POLITI.
293,"And it’s showing signs of serious weakness due, due to the slower vaccination rollout and renewed lockdowns and restrictions.",JAMES POLITI.
294,"How worried are you about transatlantic economic divergence and the possibility that, that trouble in the euro zone and weakness in the euro zone could, could drag down the U.S. recovery as it did, in a way, in the aftermath of the financial crisis?",JAMES POLITI.
295,"You’re right that the pace of the recovery is that we’re having diverging recoveries here, as we did after the last crisis.",CHAIR POWELL.
296,"And in this case, as well as the other one, the U.S.’s recovery is, is leading the global recovery.",CHAIR POWELL.
297,"And, you know, we conduct policy, of course, here.",CHAIR POWELL.
298,"Our, our focus is on—our, you know—our, our objectives are domestic ones.",CHAIR POWELL.
299,"It’s, it’s maximum employment and price stability here in the United States.",CHAIR POWELL.
300,"We monitor developments abroad, and we know—because they know we know that they can—those can affect our outcomes.",CHAIR POWELL.
301,"So I think U.S. demand—very strong U.S. demand, if, if—as the economy improves is going to support global activity as well over time.",CHAIR POWELL.
302,"That, that’ll be through imports.",CHAIR POWELL.
303,"And, you know, when the U.S. economy is strong, that strength tends to be—tends to support global, global activity as well.",CHAIR POWELL.
304,So that’s one thing.,CHAIR POWELL.
