Local time,Ask,Bid,AskVolume,BidVolume
03.11.2021 01:59:42.290 GMT+0100,160.822,160.776,0.0143,0.0209
03.11.2021 02:01:13.694 GMT+0100,160.852,160.80100000000002,0.0143,0.0209
03.11.2021 02:01:19.479 GMT+0100,160.834,160.785,0.0143,0.0209
03.11.2021 02:01:19.632 GMT+0100,160.81799999999998,160.774,0.0143,0.0209
03.11.2021 02:01:24.372 GMT+0100,160.855,160.804,0.0143,0.0209
03.11.2021 02:04:23.572 GMT+0100,160.84799999999998,160.806,0.0143,0.0209
03.11.2021 02:06:15.236 GMT+0100,160.853,160.80100000000002,0.0143,0.0209
03.11.2021 02:06:23.931 GMT+0100,160.819,160.77200000000002,0.0143,0.0209
03.11.2021 02:06:28.644 GMT+0100,160.855,160.80200000000002,0.0143,0.0209
03.11.2021 02:08:34.893 GMT+0100,160.881,160.834,0.0143,0.0209
03.11.2021 02:10:00.970 GMT+0100,160.851,160.806,0.0143,0.0209
03.11.2021 02:10:31.163 GMT+0100,160.882,160.833,0.0143,0.0209
03.11.2021 02:10:57.155 GMT+0100,160.866,160.816,0.0143,0.0209
03.11.2021 02:10:57.415 GMT+0100,160.84799999999998,160.806,0.0143,0.0209
03.11.2021 02:14:02.786 GMT+0100,160.821,160.77,0.0143,0.0209
03.11.2021 02:24:02.393 GMT+0100,160.82,160.776,0.0143,0.0209
03.11.2021 02:31:41.282 GMT+0100,160.823,160.774,0.0143,0.0209
03.11.2021 02:35:03.649 GMT+0100,160.82,160.776,0.0143,0.0209
03.11.2021 02:36:20.418 GMT+0100,160.819,160.773,0.0143,0.0209
03.11.2021 02:37:50.300 GMT+0100,160.816,160.77100000000002,0.0143,0.0209
03.11.2021 02:38:22.105 GMT+0100,160.78799999999998,160.739,0.0143,0.0209
03.11.2021 02:39:37.632 GMT+0100,160.79,160.738,0.0143,0.0209
03.11.2021 02:41:44.137 GMT+0100,160.816,160.769,0.0143,0.0209
03.11.2021 02:41:45.906 GMT+0100,160.789,160.741,0.0143,0.0209
03.11.2021 02:42:52.138 GMT+0100,160.81799999999998,160.77,0.0143,0.0209
03.11.2021 02:46:20.369 GMT+0100,160.81799999999998,160.77100000000002,0.0143,0.0209
03.11.2021 02:46:51.830 GMT+0100,160.803,160.757,0.0143,0.0209
03.11.2021 02:46:52.172 GMT+0100,160.82,160.773,0.0143,0.0209
03.11.2021 02:47:03.136 GMT+0100,160.792,160.74,0.0143,0.0209
03.11.2021 02:47:16.826 GMT+0100,160.819,160.776,0.0143,0.0209
03.11.2021 02:48:19.043 GMT+0100,160.854,160.805,0.0143,0.0209
03.11.2021 02:48:32.673 GMT+0100,160.819,160.77200000000002,0.0143,0.0209
03.11.2021 02:52:39.336 GMT+0100,160.82,160.77,0.0143,0.0209
03.11.2021 02:54:35.648 GMT+0100,160.81799999999998,160.77100000000002,0.0143,0.0209
03.11.2021 02:56:05.283 GMT+0100,160.81799999999998,160.769,0.0143,0.0209
03.11.2021 02:57:43.305 GMT+0100,160.853,160.805,0.0143,0.0209
03.11.2021 02:59:03.820 GMT+0100,160.851,160.805,0.0143,0.0209
03.11.2021 03:00:55.871 GMT+0100,160.85,160.80100000000002,0.0143,0.0209
03.11.2021 03:04:21.016 GMT+0100,160.853,160.805,0.0143,0.0209
03.11.2021 03:05:49.391 GMT+0100,160.822,160.77100000000002,0.0143,0.0209
03.11.2021 03:05:49.615 GMT+0100,160.854,160.808,0.0143,0.0209
03.11.2021 03:06:36.208 GMT+0100,160.816,160.774,0.0143,0.0209
03.11.2021 03:06:36.592 GMT+0100,160.853,160.80100000000002,0.0143,0.0209
03.11.2021 03:16:05.358 GMT+0100,160.882,160.83200000000002,0.0143,0.0209
03.11.2021 03:16:38.560 GMT+0100,160.85,160.80200000000002,0.0143,0.0209
03.11.2021 03:16:41.394 GMT+0100,160.881,160.83200000000002,0.0143,0.0209
03.11.2021 03:17:37.512 GMT+0100,160.866,160.819,0.0143,0.0209
03.11.2021 03:17:37.802 GMT+0100,160.879,160.83700000000002,0.0143,0.0209
03.11.2021 03:20:09.361 GMT+0100,160.855,160.808,0.0143,0.0209
03.11.2021 03:20:40.495 GMT+0100,160.881,160.835,0.0143,0.0209
03.11.2021 03:20:40.781 GMT+0100,160.87,160.823,0.0143,0.0209
03.11.2021 03:20:58.741 GMT+0100,160.884,160.834,0.0143,0.0209
03.11.2021 03:20:58.896 GMT+0100,160.868,160.817,0.0143,0.0209
03.11.2021 03:21:06.668 GMT+0100,160.851,160.80100000000002,0.0143,0.0209
03.11.2021 03:22:36.010 GMT+0100,160.854,160.804,0.0143,0.0209
03.11.2021 03:26:17.143 GMT+0100,160.84799999999998,160.80100000000002,0.0143,0.0209
03.11.2021 03:29:57.457 GMT+0100,160.85,160.805,0.0143,0.0209
03.11.2021 03:34:12.467 GMT+0100,160.852,160.803,0.0143,0.0209
03.11.2021 03:34:13.178 GMT+0100,160.885,160.83200000000002,0.0143,0.0209
03.11.2021 03:34:38.807 GMT+0100,160.85,160.808,0.0143,0.0209
03.11.2021 03:35:39.050 GMT+0100,160.881,160.833,0.0143,0.0209
03.11.2021 03:35:44.064 GMT+0100,160.868,160.817,0.0143,0.0209
03.11.2021 03:35:44.580 GMT+0100,160.853,160.806,0.0143,0.0209
03.11.2021 03:43:13.076 GMT+0100,160.854,160.804,0.0143,0.0209
03.11.2021 03:46:41.138 GMT+0100,160.85,160.808,0.0143,0.0209
03.11.2021 03:49:17.846 GMT+0100,160.852,160.805,0.0143,0.0209
03.11.2021 03:50:56.925 GMT+0100,160.855,160.808,0.0143,0.0209
03.11.2021 03:56:06.341 GMT+0100,160.853,160.806,0.0143,0.0209
03.11.2021 03:58:16.478 GMT+0100,160.85,160.808,0.0143,0.0209
03.11.2021 04:00:59.487 GMT+0100,160.881,160.839,0.0143,0.0209
03.11.2021 04:01:36.148 GMT+0100,160.912,160.87,0.0143,0.0209
03.11.2021 04:02:42.401 GMT+0100,160.912,160.866,0.0143,0.0209
03.11.2021 04:05:04.543 GMT+0100,160.917,160.87,0.0143,0.0209
03.11.2021 04:08:19.198 GMT+0100,160.917,160.866,0.0143,0.0209
03.11.2021 04:11:10.054 GMT+0100,160.916,160.863,0.0143,0.0209
03.11.2021 04:11:45.780 GMT+0100,160.898,160.855,0.0143,0.0209
03.11.2021 04:11:45.917 GMT+0100,160.912,160.87,0.0143,0.0209
03.11.2021 04:12:26.135 GMT+0100,160.941,160.89700000000002,0.0143,0.0209
03.11.2021 04:12:28.241 GMT+0100,160.917,160.866,0.0143,0.0209
03.11.2021 04:12:36.749 GMT+0100,160.94299999999998,160.901,0.0143,0.0209
03.11.2021 04:13:05.170 GMT+0100,160.916,160.863,0.0143,0.0209
03.11.2021 04:13:13.602 GMT+0100,160.933,160.886,0.0143,0.0209
03.11.2021 04:13:15.539 GMT+0100,160.946,160.898,0.0143,0.0209
03.11.2021 04:15:26.772 GMT+0100,160.944,160.898,0.0143,0.0209
03.11.2021 04:17:20.391 GMT+0100,160.912,160.87,0.0143,0.0209
03.11.2021 04:17:40.297 GMT+0100,160.94299999999998,160.899,0.0143,0.0209
03.11.2021 04:19:42.837 GMT+0100,160.912,160.863,0.0143,0.0209
03.11.2021 04:24:49.964 GMT+0100,160.914,160.864,0.0143,0.0209
03.11.2021 04:27:02.228 GMT+0100,160.91299999999998,160.86700000000002,0.0143,0.0209
03.11.2021 04:28:18.905 GMT+0100,160.914,160.864,0.0143,0.0209
03.11.2021 04:30:51.435 GMT+0100,160.914,160.86700000000002,0.0143,0.0209
03.11.2021 04:35:12.113 GMT+0100,160.917,160.866,0.0143,0.0209
03.11.2021 04:37:17.261 GMT+0100,160.948,160.89700000000002,0.0143,0.0209
03.11.2021 04:38:01.570 GMT+0100,160.914,160.863,0.0143,0.0209
03.11.2021 04:38:01.871 GMT+0100,160.948,160.899,0.0143,0.0209
03.11.2021 04:38:04.380 GMT+0100,160.912,160.868,0.0143,0.0209
03.11.2021 04:38:10.726 GMT+0100,160.944,160.89700000000002,0.0143,0.0209
03.11.2021 04:38:23.987 GMT+0100,160.97299999999998,160.93,0.0143,0.0209
03.11.2021 04:40:51.877 GMT+0100,160.97299999999998,160.92700000000002,0.0143,0.0209
03.11.2021 04:46:04.488 GMT+0100,160.977,160.933,0.0143,0.0209
03.11.2021 04:53:47.382 GMT+0100,160.975,160.931,0.0143,0.0209
03.11.2021 04:56:57.648 GMT+0100,160.976,160.933,0.0143,0.0209
03.11.2021 04:59:56.371 GMT+0100,160.979,160.92700000000002,0.0143,0.0209
03.11.2021 05:03:40.877 GMT+0100,160.976,160.928,0.0143,0.0209
03.11.2021 05:10:33.964 GMT+0100,160.976,160.92700000000002,0.0143,0.0209
03.11.2021 05:12:34.702 GMT+0100,160.979,160.931,0.0143,0.0209
03.11.2021 05:13:41.358 GMT+0100,160.975,160.93,0.0143,0.0209
03.11.2021 05:17:02.331 GMT+0100,160.98,160.928,0.0143,0.0209
03.11.2021 05:18:27.159 GMT+0100,160.97299999999998,160.92700000000002,0.0143,0.0209
03.11.2021 05:20:19.605 GMT+0100,160.97299999999998,160.93,0.0143,0.0209
03.11.2021 05:22:08.443 GMT+0100,160.975,160.928,0.0143,0.0209
03.11.2021 05:24:53.414 GMT+0100,160.98,160.929,0.0143,0.0209
03.11.2021 05:29:21.560 GMT+0100,160.977,160.928,0.0143,0.0209
03.11.2021 05:32:51.961 GMT+0100,160.98,160.929,0.0143,0.0209
03.11.2021 05:35:01.778 GMT+0100,160.978,160.93,0.0143,0.0209
03.11.2021 05:37:36.441 GMT+0100,160.976,160.931,0.0143,0.0209
03.11.2021 05:40:10.047 GMT+0100,160.97299999999998,160.928,0.0143,0.0209
03.11.2021 05:41:22.144 GMT+0100,160.977,160.931,0.0143,0.0209
03.11.2021 05:42:59.553 GMT+0100,160.97299999999998,160.92700000000002,0.0143,0.0209
03.11.2021 05:43:57.484 GMT+0100,161.006,160.96,0.0143,0.0209
03.11.2021 05:46:43.884 GMT+0100,161.039,160.99200000000002,0.0143,0.0209
03.11.2021 05:48:06.124 GMT+0100,161.042,160.993,0.0143,0.0209
03.11.2021 05:50:55.888 GMT+0100,161.037,160.991,0.0143,0.0209
03.11.2021 05:53:29.115 GMT+0100,161.041,160.993,0.0143,0.0209
03.11.2021 05:54:08.551 GMT+0100,161.073,161.024,0.0143,0.0209
03.11.2021 05:55:40.707 GMT+0100,161.039,160.989,0.0143,0.0209
03.11.2021 05:56:12.880 GMT+0100,161.05700000000002,161.006,0.0143,0.0209
03.11.2021 05:56:13.010 GMT+0100,161.072,161.02200000000002,0.0143,0.0209
03.11.2021 05:56:13.274 GMT+0100,161.039,160.99,0.0143,0.0209
03.11.2021 05:56:18.878 GMT+0100,161.05700000000002,161.005,0.0143,0.0209
03.11.2021 05:56:28.043 GMT+0100,161.069,161.023,0.0143,0.0209
03.11.2021 05:56:28.237 GMT+0100,161.053,161.011,0.0143,0.0209
03.11.2021 05:56:38.695 GMT+0100,161.07,161.02,0.0143,0.0209
03.11.2021 05:56:39.203 GMT+0100,161.05100000000002,161.007,0.0143,0.0209
03.11.2021 05:56:42.174 GMT+0100,161.069,161.02100000000002,0.0143,0.0209
03.11.2021 05:57:20.721 GMT+0100,161.039,160.991,0.0143,0.0209
03.11.2021 05:59:02.490 GMT+0100,161.03799999999998,160.993,0.0143,0.0209
03.11.2021 06:00:04.545 GMT+0100,161.039,160.995,0.0143,0.0209
03.11.2021 06:01:49.210 GMT+0100,161.008,160.96200000000002,0.0143,0.0209
03.11.2021 06:01:49.467 GMT+0100,161.035,160.99200000000002,0.0143,0.0209
03.11.2021 06:02:00.164 GMT+0100,161.01,160.959,0.0143,0.0209
03.11.2021 06:02:00.368 GMT+0100,161.041,160.993,0.0143,0.0209
03.11.2021 06:02:15.862 GMT+0100,161.01,160.96,0.0143,0.0209
03.11.2021 06:03:18.793 GMT+0100,161.007,160.958,0.0143,0.0209
03.11.2021 06:03:54.973 GMT+0100,161.039,160.99,0.0143,0.0209
03.11.2021 06:04:30.293 GMT+0100,161.007,160.964,0.0143,0.0209
03.11.2021 06:04:30.573 GMT+0100,161.041,160.991,0.0143,0.0209
03.11.2021 06:06:02.392 GMT+0100,161.008,160.958,0.0143,0.0209
03.11.2021 06:06:02.672 GMT+0100,161.039,160.988,0.0143,0.0209
03.11.2021 06:06:03.427 GMT+0100,161.01,160.961,0.0143,0.0209
03.11.2021 06:06:56.467 GMT+0100,161.042,160.991,0.0143,0.0209
03.11.2021 06:07:33.555 GMT+0100,161.011,160.958,0.0143,0.0209
03.11.2021 06:11:39.164 GMT+0100,161.008,160.96,0.0143,0.0209
03.11.2021 06:11:44.822 GMT+0100,161.035,160.991,0.0143,0.0209
03.11.2021 06:11:45.454 GMT+0100,161.011,160.964,0.0143,0.0209
03.11.2021 06:11:46.539 GMT+0100,161.02200000000002,160.975,0.0143,0.0209
03.11.2021 06:11:46.684 GMT+0100,161.035,160.99200000000002,0.0143,0.0209
03.11.2021 06:12:20.726 GMT+0100,161.009,160.96200000000002,0.0143,0.0209
03.11.2021 06:15:01.949 GMT+0100,161.004,160.964,0.0143,0.0209
03.11.2021 06:19:57.433 GMT+0100,161.007,160.95700000000002,0.0143,0.0209
03.11.2021 06:21:58.391 GMT+0100,160.98,160.92700000000002,0.0143,0.0209
03.11.2021 06:25:38.547 GMT+0100,160.98,160.929,0.0143,0.0209
03.11.2021 06:27:24.624 GMT+0100,160.994,160.941,0.0143,0.0209
03.11.2021 06:27:24.725 GMT+0100,160.98,160.933,0.0143,0.0209
03.11.2021 06:29:16.520 GMT+0100,160.94299999999998,160.894,0.0143,0.0209
03.11.2021 06:29:35.859 GMT+0100,160.98,160.928,0.0143,0.0209
03.11.2021 06:29:47.094 GMT+0100,161.004,160.96,0.0143,0.0209
03.11.2021 06:33:02.907 GMT+0100,160.98,160.928,0.0143,0.0209
03.11.2021 06:33:06.001 GMT+0100,161.007,160.964,0.0143,0.0209
03.11.2021 06:34:10.491 GMT+0100,160.98,160.929,0.0143,0.0209
03.11.2021 06:34:12.396 GMT+0100,161.01,160.959,0.0143,0.0209
03.11.2021 06:35:47.901 GMT+0100,161.023,160.977,0.0143,0.0209
03.11.2021 06:35:48.009 GMT+0100,161.035,160.989,0.0143,0.0209
03.11.2021 06:35:52.708 GMT+0100,161.025,160.98,0.0143,0.0209
03.11.2021 06:35:52.976 GMT+0100,161.006,160.96,0.0143,0.0209
03.11.2021 06:41:40.374 GMT+0100,161.011,160.964,0.0143,0.0209
03.11.2021 06:41:54.807 GMT+0100,161.041,160.993,0.0143,0.0209
03.11.2021 06:42:00.089 GMT+0100,161.02200000000002,160.975,0.0143,0.0209
03.11.2021 06:42:00.190 GMT+0100,161.009,160.961,0.0143,0.0209
03.11.2021 06:43:06.614 GMT+0100,161.009,160.959,0.0143,0.0209
03.11.2021 06:46:02.307 GMT+0100,161.009,160.961,0.0143,0.0209
03.11.2021 06:50:40.243 GMT+0100,161.004,160.959,0.0143,0.0209
03.11.2021 06:54:59.492 GMT+0100,161.008,160.96200000000002,0.0143,0.0209
03.11.2021 06:58:10.295 GMT+0100,161.007,160.964,0.0143,0.0209
03.11.2021 07:00:40.246 GMT+0100,161.037,160.99,0.0143,0.0209
03.11.2021 07:02:06.735 GMT+0100,161.008,160.959,0.0143,0.0209
03.11.2021 07:08:20.381 GMT+0100,161.006,160.964,0.0143,0.0209
03.11.2021 07:09:28.256 GMT+0100,160.97299999999998,160.93,0.0143,0.0209
03.11.2021 07:10:59.396 GMT+0100,160.94299999999998,160.89600000000002,0.0143,0.0209
03.11.2021 07:11:03.508 GMT+0100,160.978,160.92600000000002,0.0143,0.0209
03.11.2021 07:14:24.704 GMT+0100,160.979,160.92600000000002,0.0143,0.0209
03.11.2021 07:17:16.597 GMT+0100,160.964,160.91,0.0143,0.0209
03.11.2021 07:17:16.854 GMT+0100,160.948,160.901,0.0143,0.0209
03.11.2021 07:17:54.125 GMT+0100,160.975,160.928,0.0143,0.0209
03.11.2021 07:18:02.378 GMT+0100,160.941,160.899,0.0143,0.0209
03.11.2021 07:18:53.798 GMT+0100,160.96,160.91,0.0143,0.0209
03.11.2021 07:18:54.556 GMT+0100,160.978,160.931,0.0143,0.0209
03.11.2021 07:19:29.612 GMT+0100,160.948,160.898,0.0143,0.0209
03.11.2021 07:22:10.626 GMT+0100,160.978,160.92600000000002,0.0143,0.0209
03.11.2021 07:23:05.370 GMT+0100,160.944,160.89600000000002,0.0143,0.0209
03.11.2021 07:23:29.204 GMT+0100,160.975,160.92600000000002,0.0143,0.0209
03.11.2021 07:23:50.404 GMT+0100,160.948,160.901,0.0143,0.0209
03.11.2021 07:36:07.360 GMT+0100,160.941,160.89600000000002,0.0143,0.0209
03.11.2021 07:38:00.686 GMT+0100,160.979,160.929,0.0143,0.0209
03.11.2021 07:38:01.163 GMT+0100,160.993,160.948,0.0143,0.0209
03.11.2021 07:38:01.271 GMT+0100,161.011,160.961,0.0143,0.0209
03.11.2021 07:38:22.435 GMT+0100,160.979,160.928,0.0143,0.0209
03.11.2021 07:40:20.787 GMT+0100,161.006,160.96200000000002,0.0143,0.0209
03.11.2021 07:43:41.967 GMT+0100,161.007,160.96200000000002,0.0143,0.0209
03.11.2021 07:44:59.596 GMT+0100,161.037,160.99,0.0143,0.0209
03.11.2021 07:54:46.098 GMT+0100,161.007,160.96,0.0143,0.0209
03.11.2021 07:54:53.972 GMT+0100,161.02700000000002,160.975,0.0143,0.0209
03.11.2021 07:55:00.351 GMT+0100,161.041,160.99200000000002,0.0143,0.0209
03.11.2021 07:57:42.782 GMT+0100,161.073,161.026,0.0143,0.0209
03.11.2021 07:58:00.208 GMT+0100,161.035,160.989,0.0143,0.0209
03.11.2021 07:58:34.861 GMT+0100,161.054,161.006,0.0143,0.0209
03.11.2021 07:58:35.099 GMT+0100,161.04,160.99200000000002,0.0143,0.0209
03.11.2021 07:58:48.236 GMT+0100,161.06799999999998,161.023,0.0143,0.0209
03.11.2021 07:59:00.898 GMT+0100,161.03799999999998,160.99,0.0143,0.0209
03.11.2021 08:00:12.243 GMT+0100,161.073,161.023,0.0143,0.0209
03.11.2021 08:00:14.386 GMT+0100,161.037,160.993,0.0143,0.0209
03.11.2021 08:00:14.488 GMT+0100,161.06799999999998,161.026,0.0143,0.0209
03.11.2021 08:00:21.248 GMT+0100,161.101,161.054,0.0143,0.0209
03.11.2021 08:01:30.174 GMT+0100,161.133,161.08200000000002,0.0143,0.0209
03.11.2021 08:01:36.086 GMT+0100,161.09799999999998,161.05200000000002,0.0143,0.0209
03.11.2021 08:01:59.847 GMT+0100,161.136,161.089,0.0143,0.0209
03.11.2021 08:02:09.206 GMT+0100,161.165,161.11700000000002,0.0143,0.0209
03.11.2021 08:02:14.210 GMT+0100,161.197,161.144,0.0143,0.0209
03.11.2021 08:02:19.678 GMT+0100,161.213,161.165,0.0143,0.0209
03.11.2021 08:02:19.895 GMT+0100,161.19299999999998,161.14700000000002,0.0143,0.0209
03.11.2021 08:02:23.216 GMT+0100,161.20700000000002,161.162,0.0143,0.0209
03.11.2021 08:02:23.346 GMT+0100,161.225,161.183,0.0143,0.0209
03.11.2021 08:02:26.356 GMT+0100,161.21200000000002,161.161,0.0142,0.0211
03.11.2021 08:02:26.501 GMT+0100,161.198,161.144,0.0142,0.0211
03.11.2021 08:02:30.014 GMT+0100,161.229,161.181,0.0142,0.0211
03.11.2021 08:02:36.274 GMT+0100,161.196,161.14600000000002,0.0142,0.0211
