,Sentences,Speaker
29,"As we have emphasized throughout the pandemic, the outlook for the economy is extraordinarily uncertain and will depend in large part on the course of the virus.",CHAIR POWELL.
30,Recent news on vaccines has been very positive.,CHAIR POWELL.
31,"However, significant challenges and uncertainties remain with regard to the timing, production, and distribution of vaccines as well as their efficacy across different groups.",CHAIR POWELL.
32,It remains difficult to assess the timing and scope of the economic implications of these developments.,CHAIR POWELL.
33,"The ongoing surge in new COVID-19 cases, both here in the United States and abroad, is particularly concerning, and the next few months are likely to be very challenging.",CHAIR POWELL.
34,All of us have a role to play in our nation’s response to the pandemic.,CHAIR POWELL.
35,Following the advice of public health professionals to keep appropriate social distances and to wear masks in public will help get the economy back to full strength.,CHAIR POWELL.
36,A full economic recovery is unlikely until people are confident that it is safe to engage—reengage in a broad range of activities.,CHAIR POWELL.
37,"As we previously announced, we are now releasing the entire package of our SEP materials at the same time as our FOMC statement.",CHAIR POWELL.
38,Included in these materials are two new exhibits that show how the balance of participants’ assessments of uncertainty and risks have evolved over time.,CHAIR POWELL.
39,"Since the onset of the pandemic, nearly all participants continue to judge the level of uncertainty about the economic outlook as elevated.",CHAIR POWELL.
40,"In terms of risks to the outlook, fewer participants see the balance of risks as weighted to the downside than in September.",CHAIR POWELL.
41,"While a little more than half of participants now judge risks to be broadly balanced for economic activity, a similar number continue to see risks weighted to the downside for inflation.",CHAIR POWELL.
42,"The Fed’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",CHAIR POWELL.
43,"As noted in our Statement on Longer-Run Goals and Monetary Policy Strategy, we view maximum employment as a broad-based and inclusive goal.",CHAIR POWELL.
44,Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent.,CHAIR POWELL.
45,"As we reiterated in today’s statement, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",CHAIR POWELL.
46,We expect to maintain an accommodative stance of monetary policy until these employment and inflation outcomes are achieved.,CHAIR POWELL.
47,"With regard to interest rates, we continue to expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessment of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.",CHAIR POWELL.
48,"In addition, as we noted in today’s policy statement, we will continue to increase our holdings of Treasury securities by at least $80 billion per month and of agency mortgage-backed securities by at least $40 billion per month until substantial further progress has been made toward our maximum-employment and price-stability goals.",CHAIR POWELL.
49,We believe the increase in our balance sheet this year has materially eased financial conditions and is providing substantial support to the economy.,CHAIR POWELL.
50,"Combined with our forward guidance for the federal funds rate, our enhanced balance sheet guidance will ensure that the stance of monetary policy remains highly accommodative as the recovery progresses.",CHAIR POWELL.
51,Our guidance is outcome based and is tied to progress toward reaching our employment and inflation goals.,CHAIR POWELL.
52,"Thus, if progress toward our goals were to slow, the guidance would convey our intention to increase policy accommodation through a lower expected path of the federal funds rate and a higher expected path of the balance sheet.",CHAIR POWELL.
53,"Overall, our interest rate and balance sheet tools are providing powerful support to the economy and will continue to do so.",CHAIR POWELL.
54,"The Federal Reserve has also been taking broad and forceful actions to more directly support the flow of credit in the economy for households, for businesses large and small, and for state and local governments.",CHAIR POWELL.
55,Preserving the flow of credit is essential for mitigating damage to the economy and promoting a robust recovery.,CHAIR POWELL.
56,"Many of our programs rely on emergency lending powers that require the support of the Treasury Department and are available only in very unusual circumstances, such as those we find ourselves in today.",CHAIR POWELL.
57,These programs serve as a backstop to key credit markets and have helped to restore the flow of credit from private lenders through normal channels.,CHAIR POWELL.
58,"We have deployed these lending powers to an unprecedented extent, enabled in large part by financial backing and support from Congress and the Treasury.",CHAIR POWELL.
59,"Although funds from the CARES Act will not be available to support new loans or new purchases after—of assets after December 31, the Treasury could authorize support for emerging lending facilities, if needed, through the Exchange Stabilization Fund.",CHAIR POWELL.
60,"When the time comes, after the crisis has passed, we will put these emergency tools back in the box.",CHAIR POWELL.
61,"As I have emphasized before, these are lending powers, not spending powers.",CHAIR POWELL.
62,The Fed cannot grant money to particular beneficiaries.,CHAIR POWELL.
63,We can only create programs or facilities with broad-based eligibility to make loans to solvent entities with the expectation that the loans will be repaid.,CHAIR POWELL.
64,"Many borrowers are benefiting from these programs, as is the overall economy.",CHAIR POWELL.
65,"But for many others, getting a loan that may be difficult to repay may not be the answer.",CHAIR POWELL.
66,"In these cases, direct fiscal support may be needed.",CHAIR POWELL.
67,"Elected officials have the power to tax and spend and to make decisions about where we, as a society, should direct our collective resources.",CHAIR POWELL.
68,"The fiscal policy actions that have been taken thus far have made a critical difference to families, businesses, and communities across the country.",CHAIR POWELL.
69,"Even so, the current economic downturn is the most severe of our lifetimes.",CHAIR POWELL.
70,"It will take a while to get back to the levels of economic activity and employment that prevailed at the beginning of this year, and it may take continued support from both monetary and fiscal policy to achieve that.",CHAIR POWELL.
71,"To conclude, we understand that our actions affect communities, families, and businesses across the country.",CHAIR POWELL.
72,Everything we do is in service to our public mission.,CHAIR POWELL.
73,We are committed to using our full range of tools to support the economy and to help assure that the recovery from this difficult period will be as robust as possible.,CHAIR POWELL.
74,Thank you.,CHAIR POWELL.
75,I look forward to your questions.,CHAIR POWELL.
76,Thank you.,MICHELLE SMITH.
77,Rich Miller.,MICHELLE SMITH.
78,"Thank you very much, Mr. Chairman.",RICH MILLER.
79,"Thank you, Michelle.",RICH MILLER.
80,"I wonder if I could start with the, the SEP.  We have—unemployment now is at 6.7, the SEP median sees, sees it falling to 5.",RICH MILLER.
81,"Headline inflation is one time 1.2, the SEP median sees it rising to 1.8.",RICH MILLER.
82,"And core inflation is 1.4, and the SEP sees it rising to 1.8 likewise.",RICH MILLER.
83,Would that constitute “substantial further progress” toward the Committee’s maximum-employment and price-stability goals?,RICH MILLER.
84,Yes.,CHAIR POWELL.
85,"Well, so we’re not—we’re not going to be identifying specific—associating that test with, with specific numbers at this point.",CHAIR POWELL.
86,"So, really, the question is, what do we mean by, by that language?",CHAIR POWELL.
87,"And, really, the overarching message, Rich, is that our guidance for both interest rates and asset purchases will keep monetary policy accommodative until our maximum-employment and price-stability goals are achieved, and that’s, that’s a powerful message.",CHAIR POWELL.
88,So “substantial further progress” means what it says.,CHAIR POWELL.
89,It means we’ll be looking for employment to be substantially closer to assessments of its maximum level and inflation to be substantially closer to our 2 percent longer-run goal before we start making adjustments to our purchases.,CHAIR POWELL.
90,"I would also point out that by increasing our asset holdings, we see ourselves as adding policy accommodation.",CHAIR POWELL.
91,There will come a time when the economy does not require increasing amounts of policy accommodation.,CHAIR POWELL.
92,"And when that time comes—and that will be uncertain and, in any case, is, is some ways off.",CHAIR POWELL.
93,So I can’t give you an exact set of numbers.,CHAIR POWELL.
94,"We will—of course, as we approach that point, we’ll be evaluating that.",CHAIR POWELL.
95,"And when we see ourselves on a path to achieve that goal, then we will—we will say so undoubtedly well in advance of any time when we would actually consider gradually tapering the pace of purchases.",CHAIR POWELL.
96,"Very quickly on, on that.",RICH MILLER.
97,"You, you mentioned the next couple months are going to be very challenging.",RICH MILLER.
98,"And regarding asset purchases, why not increase the duration of the asset purchases at this time, given what you see as a very challenging period ahead?",RICH MILLER.
99,"So, you know, again, I would start with what we actually did at the meeting, which, which was, we provided this, this guidance about the path of asset purchases.",CHAIR POWELL.
100,"And I just went through what, what they—what they—the guidance that we put forward.",CHAIR POWELL.
101,"And, you know, so I guess since September we’ve now adopted a flexible average inflation-targeting framework.",CHAIR POWELL.
102,We have provided rate guidance that is tightly linked to the goals as expressed in that new framework.,CHAIR POWELL.
103,"And now we’ve done the same for, for asset purchases.",CHAIR POWELL.
104,"So, you know, we’ve, we’ve been sort of—as, as the future has become clearer and as we’ve absorbed new developments in medical—in the medical sphere and also in, in the economy, we have—began to be able to see further.",CHAIR POWELL.
105,"So we’ve, we’ve started to be able to provide further important guidance.",CHAIR POWELL.
106,"And we think that the—that the asset purchase guidance, guidance is very important.",CHAIR POWELL.
107,"We think that the, the prior language of “in coming months” was obviously temporary.",CHAIR POWELL.
108,"This links that guidance, those purchases, to actual “substantial further progress” toward our, our mandated goals.",CHAIR POWELL.
109,We think that’s important.,CHAIR POWELL.
110,And we think that that is important to have done.,CHAIR POWELL.
111,"I, I would just add, though, that we also continue to think that our current policy stance is appropriate.",CHAIR POWELL.
112,We think it’s providing a great deal of support for the economy.,CHAIR POWELL.
113,Financial conditions are highly accommodative.,CHAIR POWELL.
114,"And, you know, we monitor a range of financial condition indexes.",CHAIR POWELL.
115,"There are many of them, and they’ll, they’ll all pretty much tell you that.",CHAIR POWELL.
116,"You can—you can also look at the interest sensitive parts of the economy—for example, housing, durable sales, vehicle sales—those parts of the economy are, are performing very, very well.",CHAIR POWELL.
117,The parts of the economy that are weak are the service-sector businesses that involve close contact.,CHAIR POWELL.
118,"Those are not being held back by financial conditions, but rather by the spread of the virus.",CHAIR POWELL.
119,"And I’ll close by, by just saying, we do have the flexibility to provide more accommodation through the channel you mentioned and through other channels.",CHAIR POWELL.
120,"And we recognize that circumstances could shift in a way that warrants our, our doing that, including by adjusting purchases.",CHAIR POWELL.
121,We are committed to using our full range of tools to support the U.S. economy to achieve our goals.,CHAIR POWELL.
122,We will continue to use our tools to support the economy for as long as it takes until the job is well and truly done.,CHAIR POWELL.
123,No one should doubt that.,CHAIR POWELL.
124,Thank you.,RICH MILLER.
125,Thank you.,MICHELLE SMITH.
126,Nick Timiraos.,MICHELLE SMITH.
127,Thank you.,NICK TIMIRAOS.
128,"Nick Timiraos, the Wall Street Journal.",NICK TIMIRAOS.
129,"Chair Powell, a two-part question.",NICK TIMIRAOS.
130,"What, if anything, would prompt the Fed to shift Treasury purchases toward the longer end of the curve as you did with your prior QE programs?",NICK TIMIRAOS.
131,"And does your guidance today on asset purchases foreclose the possibility that you could, at some point, lengthen maturities while simultaneously tapering the monthly purchase amounts?",NICK TIMIRAOS.
132,"Well, Nick, I—on, on the first part of the question, I, I don’t—I wouldn’t want to sort of talk about hypothetical situations.",CHAIR POWELL.
133,"You know, we, we look at our overall stance of policy, we look at overall financial conditions, we look at what’s going on in the economy—different parts of the economy, and we ask ourselves, should we change our policy stance?",CHAIR POWELL.
134,We do that at every meeting.,CHAIR POWELL.
135,"And we look at where financial conditions are now, and, and we, we feel that they are appropriate for now.",CHAIR POWELL.
136,"Anytime we feel like the economy could, could use stronger accommodation, we would be prepared to provide it.",CHAIR POWELL.
137,"We—but right now, we’re providing a great deal, and we think—we happen to think it’s the right amount.",CHAIR POWELL.
138,"And, you know, you, you mentioned—I think you’re referring to the idea of maintaining the duration but, but reducing the quantity, which is sort of what the Bank of Canada did.",CHAIR POWELL.
139,"And that, that is something that we—you know, that we talked about in the last meeting and was addressed in the minutes.",CHAIR POWELL.
140,"And I would say, the views on that were mixed:  Some thought it was an interesting idea, others not so much.",CHAIR POWELL.
141,"I, I wouldn’t say that that’s something that’s, that’s high on our list of, of possibilities.",CHAIR POWELL.
142,Thank you.,NICK TIMIRAOS.
143,Thank you.,MICHELLE SMITH.
144,Victoria.,MICHELLE SMITH.
145,"Hi, Victoria Guida with Politico.",VICTORIA GUIDA.
146,I wanted to ask about the 13(3) facilities.,VICTORIA GUIDA.
147,"Chair Powell, you’ve said that you accept Treasury Secretary Mnuchin’s interpretation of the statute of the CARES Act on, on what should happen with those programs.",VICTORIA GUIDA.
148,"So, first of all, I’m curious whether under a new Treasury Secretary you will accept whatever legal interpretation they put forward for those programs.",VICTORIA GUIDA.
149,"And then, also, given that there isn’t a statutory requirement for you to have financial backing from Treasury for 13(3) facilities, do you have any plans for any future facilities that don’t require Treasury backing?",VICTORIA GUIDA.
150,"So on your—on your first question, we really have not thought about that.",CHAIR POWELL.
151,"We’re, we’re very focused on—we have a lot to do now.",CHAIR POWELL.
152,"We, we have not focused on, on that question, and I, I really have nothing to add on that.",CHAIR POWELL.
153,Your second question is—sorry.,CHAIR POWELL.
154,"Oh, if there were no—yes.",CHAIR POWELL.
155,"No, we, we would have the ability—certainly, we would have the ability to do facilities under 13(3) in some cases with no backing.",CHAIR POWELL.
156,"But we can’t do any 13(3) facilities without the approval of the Treasury Secretary, right?",CHAIR POWELL.
157,But we did some facilities—I think one of our facilities this time didn’t have any Treasury backing.,CHAIR POWELL.
158,And I think some in the—in the round of—during the Global Financial Crisis also didn’t have any.,CHAIR POWELL.
159,"So do you have any plans—like, would you consider doing more facilities if that became necessary without Treasury backing?",VICTORIA GUIDA.
160,"I would say that we are—you know, we’re—we have the authorities we have.",CHAIR POWELL.
161,"We will use them if, if they’re needed and if—and if the law permits us to do so.",CHAIR POWELL.
162,We would—we would always do that.,CHAIR POWELL.
163,"We, we do not have any plans for, for the future about this.",CHAIR POWELL.
164,"We—we’re very focused on, on getting through year-end.",CHAIR POWELL.
165,"We’ve been very focused on, on the issues that are right in front of us.",CHAIR POWELL.
166,"And, honestly, we’re not—we’re not planning on anything or having any discussions about what we might do down the road.",CHAIR POWELL.
167,Thank you.,VICTORIA GUIDA.
168,Thank you.,MICHELLE SMITH.
169,Steve Liesman.,MICHELLE SMITH.
170,"Thank you, Mr. Chairman, and happy New Year.",STEVE LIESMAN.
171,"I know how much you enjoy talking about fiscal stimulus, so let me ask you directly about fiscal stimulus.",STEVE LIESMAN.
172,There’s talk right now of a $900 billion fiscal stimulus program in Congress.,STEVE LIESMAN.
173,"Is, is that sufficient?",STEVE LIESMAN.
174,Is that what you’re looking for?,STEVE LIESMAN.
175,Do you think that’ll be sufficient for helping the economy?,STEVE LIESMAN.
176,"Finally, you talked about the idea of how concerning the recent surge is.",STEVE LIESMAN.
177,I wonder if you can put some detail on that.,STEVE LIESMAN.
178,"How much concern do you have in terms of, where could employment go?",STEVE LIESMAN.
179,What could happen to GDP in the first quarter as a result of this surge?,STEVE LIESMAN.
180,Thank you.,STEVE LIESMAN.
181,Okay.,CHAIR POWELL.
182,"So on, on fiscal policy, I would just say a couple of things.",CHAIR POWELL.
183,"The case for fiscal policy right now is, is very, very strong.",CHAIR POWELL.
184,"And I think that is widely understood, I would say, now.",CHAIR POWELL.
185,The details of it are entirely up to Congress.,CHAIR POWELL.
186,"But with the expiration of unemployment benefits—some of the unemployment benefits, the expiration of eviction moratoriums with the virus spreading the way it is, there’s a need for households and businesses to have, have fiscal support.",CHAIR POWELL.
187,"And I do think that—again, I think that is widely understood.",CHAIR POWELL.
188,"So I think it would be—I, I certainly would welcome the work that Congress is doing right now.",CHAIR POWELL.
189,It’s not up to us to judge that work.,CHAIR POWELL.
190,"It’s really, really theirs.",CHAIR POWELL.
191,"And I, I don’t have a view for you on, on the size of it.",CHAIR POWELL.
192,"It’s—you know, it’s obviously a substantial bill.",CHAIR POWELL.
193,"On the surge, you know, so it’s a really interesting question.",CHAIR POWELL.
194,"We have, and others too, have consistently expected there to be more economic—that, that cases would hold—growth in cases would hold back the economy more than it actually has.",CHAIR POWELL.
195,"So we’ve overestimated the, the effects on the economy of, of these spikes we’ve been having.",CHAIR POWELL.
196,"Now, this spike is so much larger that I think—and I think forecasters generally do think that there—that this will have an effect on suppressing activity, particularly activity that involves people getting together in bars and restaurants, on airplanes and hotels and things like that.",CHAIR POWELL.
197,And you’re starting to see that.,CHAIR POWELL.
198,"In the—in the high-frequency data, you’re now beginning to see that show up.",CHAIR POWELL.
199,"And I think if this is—the case numbers are so high and so widespread across the country that that, that seems like it must happen.",CHAIR POWELL.
200,"Now, how big will it be?",CHAIR POWELL.
201,We don’t—we don’t really know.,CHAIR POWELL.
202,"You know, there are—there are a lot of estimates.",CHAIR POWELL.
203,"The general expectation is, you’re seeing some slowing now.",CHAIR POWELL.
204,"And you’ll see the first quarter could well be—what, what we said is that coming months are going to be challenging.",CHAIR POWELL.
205,"The first quarter will, will certainly show significant effects from this.",CHAIR POWELL.
206,"At the same time, people are getting vaccinated now.",CHAIR POWELL.
207,They’re getting vaccinated.,CHAIR POWELL.
208,"And by the end of the first quarter into the second quarter, you’re going to be seeing significant numbers of people vaccinated.",CHAIR POWELL.
209,And so then what will be—how will that play into economic activity?,CHAIR POWELL.
210,"Again, we don’t have any experience with this.",CHAIR POWELL.
211,"You have to think that sometime in the middle of next year, you will—you will see people feeling comfortable going out and engaging in a broader range of activities.",CHAIR POWELL.
212,And some people will be probably quick to do that.,CHAIR POWELL.
213,Some are doing it now without a vaccine—right?—in many parts of the country.,CHAIR POWELL.
214,"So, nonetheless, my expectation—and I think many people have the expectation that the second half of next year should—the economy should be performing strongly.",CHAIR POWELL.
215,"We should be—you know, we should be getting people back to work.",CHAIR POWELL.
216,Businesses should be reopening and that kind of thing.,CHAIR POWELL.
217,"The issue is more the next four or five months—getting through the next four, five, six months.",CHAIR POWELL.
218,That is key.,CHAIR POWELL.
219,"And, and, you know, clearly there’s going to be need for help there.",CHAIR POWELL.
220,"And, and, you know, my sense and hope is that we’ll be getting that.",CHAIR POWELL.
221,Thank you.,MICHELLE SMITH.
222,Jeanna Smialek.,MICHELLE SMITH.
223,"Hi, Chair Powell.",JEANNA SMIALEK.
224,Thank you for taking our questions.,JEANNA SMIALEK.
225,I was wondering if you could talk a little bit about house prices.,JEANNA SMIALEK.
226,"They were mentioned in the most recent minutes as, you know, potentially a valuation concern, especially as it related to your mortgage-backed security purchases.",JEANNA SMIALEK.
227,And you mentioned earlier today that the housing market looks more or less fully healed.,JEANNA SMIALEK.
228,"And so I guess I wonder, are you worried about valuation pressures there?",JEANNA SMIALEK.
229,"And, if so, what can the Fed do to contain those?",JEANNA SMIALEK.
230,"You know, so we monitor basically just about every asset price in the economy, and housing prices are something that we’ve been monitoring.",CHAIR POWELL.
231,And you see them moving up.,CHAIR POWELL.
232,You see very high demand.,CHAIR POWELL.
233,"This, this is the housing market that people have been expecting since, you know, 2010.",CHAIR POWELL.
234,"And, and then, you know, not many, when the—when the pandemic hit, thought, “Oh, this is what—this is what will produce that housing market,” but it has.",CHAIR POWELL.
235,"Now, I would say, from a financial stability standpoint, housing prices are not—are not of a level of concern right now.",CHAIR POWELL.
236,That’s just reflective of a lot of demand.,CHAIR POWELL.
237,"And, you know, builders are going to bring forth supply.",CHAIR POWELL.
238,"There’s also a sense that this—some of this may be pent-up demand from when the economy was closed, which would imply that demand—once that demand is met, that the real level of demand will be more manageable.",CHAIR POWELL.
239,So it’s a—it’s a healthy economy now.,CHAIR POWELL.
240,"We, we met recently with a bunch of homebuilders, and many of them in the business 30, 40 years said they’ve never seen the likes of it.",CHAIR POWELL.
241,"But, no, housing prices themselves are not—are not a financial stability concern at the moment.",CHAIR POWELL.
242,We will watch that carefully.,CHAIR POWELL.
243,"But in the near term, I wouldn’t think that that’s an issue that we’d be concerned about.",CHAIR POWELL.
244,Thanks.,JEANNA SMIALEK.
245,Thank you.,MICHELLE SMITH.
246,Edward Lawrence.,MICHELLE SMITH.
247,"Thank you for the question, Mr. Chairman.",EDWARD LAWRENCE.
248,"So with the actions that you’ve currently taken, how do you—how do you further fight a slowdown that you’re seeing?",EDWARD LAWRENCE.
249,"We’ve talked about the retail sales numbers are a little bit sluggish this month, the unemployment, the job growth has slowed down.",EDWARD LAWRENCE.
250,Is there more the Fed can do to fight this?,EDWARD LAWRENCE.
251,Or is it now squarely in the Congress’s realm?,EDWARD LAWRENCE.
252,"There is more that we can do, certainly.",CHAIR POWELL.
253,"We can—we can expand our, our asset purchase programs.",CHAIR POWELL.
254,We can focus them more on the longer end.,CHAIR POWELL.
255,There are a number of options we would have to provide more support to the economy.,CHAIR POWELL.
256,"So I would—I would say, though, that in the near term, the help that people need isn’t just from low interest rates that stimulates demand over time and works with long and variable lags.",CHAIR POWELL.
257,It’s really support.,CHAIR POWELL.
258,"As the—as—we’ve, we’ve talked about this as all of these government policies trying to work together to create a bridge across this chasm, economic chasm that was created by the pandemic.",CHAIR POWELL.
259,"And for many Americans, that bridge is there and, and they’re across it.",CHAIR POWELL.
260,"But there’s a group for, for which they, they don’t have a bridge yet.",CHAIR POWELL.
261,And that’s who we’re talking about here.,CHAIR POWELL.
262,"It’s, it’s the 10 million people who lost their jobs.",CHAIR POWELL.
263,It’s people who may lose their homes.,CHAIR POWELL.
264,"It’s—you know, you see the, the—many, many millions of Americans are, are waiting in food lines in their cars these days all over the country.",CHAIR POWELL.
265,So we know there’s need out there.,CHAIR POWELL.
266,"We know there are small businesses all over the country that, that have been basically unable to really function, and they’re just hanging on.",CHAIR POWELL.
267,"So—and, and they’re, they’re so critical to our economy.",CHAIR POWELL.
268,"So—and, by the way, now that we can—we can kind of see the light at the end of the tunnel, it would be—it would be bad to see, you know, people losing their business, their life’s work in many cases, or even generations’ worth of work, because they couldn’t last another few months, which is what it amounts to.",CHAIR POWELL.
269,So we have more we can do.,CHAIR POWELL.
270,"And we’ll—I, I think more the issue is, we’re going to need to continue to provide support to this economy for quite a period of time, because the, the economy will be growing in expectation.",CHAIR POWELL.
271,We should be growing at a fairly healthy clip by the second half of next year.,CHAIR POWELL.
272,"But it’s going to be a while before we really are back to the levels of, of labor market—the, the sort of conditions in the labor market that we had in early this year and for much of the last couple of years.",CHAIR POWELL.
273,So that’s how I think about it.,CHAIR POWELL.
274,Thank you.,EDWARD LAWRENCE.
275,Thank you.,MICHELLE SMITH.
276,Howard Schneider.,MICHELLE SMITH.
277,"Hi, Chair Powell.",HOWARD SCHNEIDER.
278,Thanks for doing this.,HOWARD SCHNEIDER.
279,"And thanks, Michelle.",HOWARD SCHNEIDER.
280,"Two, two quick questions.",HOWARD SCHNEIDER.
281,"One, on the vaccine, do you have, or has the Fed modeled, sort of a working estimate of when the U.S. might reach something approaching herd immunity?",HOWARD SCHNEIDER.
282,"And, secondly, if you could, please connect with me the lack of movement on the decision to maintain the current pace and quantities of bond purchases with the fact that the SEPs are showing three years with inflation not reaching 2 percent.",HOWARD SCHNEIDER.
283,"Some might argue that you need to do more to start fixing those expectations, and to let this drift and say “We’re going to miss our target for another three years” doesn’t show a very firm commitment to the new framework.",HOWARD SCHNEIDER.
284,"So, in terms of the vaccine, yes, you know, we do estimates of, of when the United States would reach herd immunity, and they’re, they’re going to be similar to what other people think.",CHAIR POWELL.
285,"You know, it depends on your assumptions, such as how many people will actually take the vaccine and how fast will the rollout be.",CHAIR POWELL.
286,So it’s assumption based on assumption based on assumption.,CHAIR POWELL.
287,"But, you know, sometime—it’s possible sometime in the middle or second half of next year.",CHAIR POWELL.
288,"I’m not going to try to be precise, because it’s just another estimate.",CHAIR POWELL.
289,"You know, our people are very good, but they’re looking at, at the same data as other people are.",CHAIR POWELL.
290,"And so, you know, all the estimates are—it depends on what your assumptions are.",CHAIR POWELL.
291,"But under a normal set of assumptions, it could happen as, as soon as the middle of next year.",CHAIR POWELL.
292,"In terms of the, you know, inflation, a couple things—your second question.",CHAIR POWELL.
293,"You know, we’re—I think you have to be honest with yourself about, about inflation these days.",CHAIR POWELL.
294,"There are—there are significant disinflationary pressures around the world, and there have been for a while, and they persist today.",CHAIR POWELL.
295,"It’s, is not going to be easy to have inflation move up.",CHAIR POWELL.
296,And it isn’t going to be just a question—it’s going to take some time.,CHAIR POWELL.
297,It took a long time to get inflation back to 2 percent in the last crisis.,CHAIR POWELL.
298,"And, you know, we’re, we’re honest with ourselves and with you in the SEP that even with the very high level of accommodation that we’re providing both through low rates and very high levels of asset purchases, it will take some time, because that’s what we believe the underlying inflation dynamics are in our economy.",CHAIR POWELL.
299,And that’s sort of why we’re—one reason why we’re concerned about inflation is that we see that.,CHAIR POWELL.
300,"And, and that’s why we have adopted the flexible average inflation-targeting framework.",CHAIR POWELL.
301,That’s why we’re aiming for an overshoot.,CHAIR POWELL.
302,"But we’re, we’re honest with ourselves and with the public that it will take some time to get there.",CHAIR POWELL.
303,"In terms of, you know, would, would it really speed it up a lot to, to move asset purchases, you know, I don’t think that would really be—I think it’s going to take a long time however you do it.",CHAIR POWELL.
304,"And, you know, we’ve been having very long expansions since—in, in the last several decades because inflation has not—really, the old model was, inflation would come along and the Fed would tighten, and we’d have a recession.",CHAIR POWELL.
305,"Now inflation has been low, and we haven’t had that dynamic.",CHAIR POWELL.
306,"And the result has been three of the four longest expansions in, in modern history, in recorded history.",CHAIR POWELL.
307,"So, you know, we’re, we’re thinking that this could be another long expansion, and that we’ll keep our—what we’re saying is, we’re going to keep policy highly accommodative until the expansion is well down the tracks.",CHAIR POWELL.
308,And we’re not going to preemptively raise rates until we see inflation actually reaching 2 percent and being on track to exceed 2 percent.,CHAIR POWELL.
309,"That’s a very strong commitment, and we think that’s the right place to be.",CHAIR POWELL.
310,Thank you.,HOWARD SCHNEIDER.
311,Thank you.,MICHELLE SMITH.
312,Chris Rugaber.,MICHELLE SMITH.
313,"I’m sorry, Mr.",MICHELLE SMITH.
314,Chair.,MICHELLE SMITH.
