,Sentences,Speaker
66,"The purpose of the adjustments has been to assure that our policy is transmitted smoothly to the federal funds rate, which requires well-functioning money markets.",CHAIR POWELL.
67,It doesn’t mean we’re trying to eliminate all volatility in the repo markets.,CHAIR POWELL.
68,We know that some volatility is normal and expected in well-functioning markets.,CHAIR POWELL.
69,"And, as I mentioned, these adjustments have been successful in supplying an ample quantity of reserves.",CHAIR POWELL.
70,"Money markets operated smoothly, including right through year-end, and the fed funds rate has remained in our target range.",CHAIR POWELL.
71,"So we know—we will know when these adjustments have run their course when reserves are durably at on reserves and reverse repo, without the need for frequent use of open market operations.",CHAIR POWELL.
72,"Based on current projections, we expect that the bill purchases will durably bring the underlying level of reserves to the ample level sometime in the second quarter of this year.",CHAIR POWELL.
73,"And when we see that we’ve reached that level, we’ll begin to gradually reduce our asset purchases to the level of the underlying trend growth of demand for our liabilities.",CHAIR POWELL.
74,"As our bill purchases bring the underlying level of reserves up to an ample level on a sustained basis, the necessary quantity of overnight and term repo will gradually decline.",CHAIR POWELL.
75,"We’ve already begun the gradual reduction in the quantity of repo, and we’ll continue to reduce those offering amounts gradually as conditions permit.",CHAIR POWELL.
76,"At some point, we’ll also raise the minimum bid rate.",CHAIR POWELL.
77,"Even after we reach an ample level of reserves, it’s possible that repo operations might play a role as a backstop and support effective control of the federal funds rate.",CHAIR POWELL.
78,And we’ll continue to discuss that issue and review it under our implementation framework.,CHAIR POWELL.
79,"Coming to your question, in terms of the actually desired reserve level, we know that reserves will continue to move up and down over the course of the calendar year in a wide range depending on volatility in nonreserve liabilities, particularly the Treasury General Account, or TGA.",CHAIR POWELL.
80,"In particular, reserve levels will need to be at a level high enough to remain ample even when the TGA peaks during the April tax season.",CHAIR POWELL.
81,"Effectively, what that means is that we need reserves at all times to be no lower than they were in early September—and, I would say, around $1½ trillion, subject to learning more.",CHAIR POWELL.
82,"Reserves are going to move in a broad range, as I mentioned, and we want to be clear, that will be the bottom end of the range.",CHAIR POWELL.
83,We want $1½ trillion or thereabouts to be the bottom end of the range.,CHAIR POWELL.
84,"So, most of the time, reserves will be moving in a range substantially higher than that but not going below $1½ trillion.",CHAIR POWELL.
85,reserves will fluctuate and be substantially higher than that most of the time.,CHAIR POWELL.
86,We also want interest on excess reserves and the fed funds rate to be well within the FOMC’s target range.,CHAIR POWELL.
87,And we think that’ll be the case now that we made our technical adjustment.,CHAIR POWELL.
88,Last points—we’re committed to making this adjustment process a smooth one.,CHAIR POWELL.
89,"We’ll provide more details as we go, and we expect to learn as we go, as we always have.",CHAIR POWELL.
90,And we’re prepared to adjust the details of the plan as necessary to foster efficient and effective monetary policy implementation.,CHAIR POWELL.
91,"Steve Liesman, CNBC.",STEVE LIESMAN.
92,"Mr. Chairman, thank you for the question.",STEVE LIESMAN.
93,"Following up on Nick’s question, I know you said it’s not QE, but it’s $390 billion over five months, which is a lot to expand the balance sheet.",STEVE LIESMAN.
94,I guess I’d ask one more time on Nick’s question—is there a number that you have in mind?,STEVE LIESMAN.
95,"Secondly, a lot of people in the market are sort of concerned that it looks like QE, and they’re trading that way.",STEVE LIESMAN.
96,"Are you concerned that the market is embracing this like a QE program, and that the rise in the stock market is linked to it, and you may then experience something of a “taper tantrum” the way Chairman Bernanke did when he tried to roll it off?",STEVE LIESMAN.
97,"So I’ll just—I’ll repeat that—we think that the—we think we need to continue purchases until the—until reserves are at a level at which they will not go below $1½ trillion, roughly, during the course of the calendar year.",CHAIR POWELL.
98,And we know that the TGA will move up and down there.,CHAIR POWELL.
99,"So they’ll be much higher than that some of the time, but that’s kind of the number, and we think we’ll reach that sometime in the second quarter.",CHAIR POWELL.
100,That’s our estimate.,CHAIR POWELL.
101,But we will—we’ll know it when we get there.,CHAIR POWELL.
102,We’ll know it because we’ll be able to market operations.,CHAIR POWELL.
103,"You know, our intention of these—for these adjustments is just to raise the level of reserves and to allow us to conduct monetary policy in an efficient and effective manner.",CHAIR POWELL.
104,And that’s—that is our sole intention.,CHAIR POWELL.
105,"I pointed out on other occasions, more than once, the differences—the really specific differences between this and the large-scale asset purchase programs.",CHAIR POWELL.
106,We’ve been over that.,CHAIR POWELL.
107,"In terms of what affects markets, you know, I think many things affect markets.",CHAIR POWELL.
108,It’s very hard to say with any precision at any time what is affecting markets.,CHAIR POWELL.
109,What I can tell you is that you know what our intention is.,CHAIR POWELL.
110,It is to return reserves to an ample level.,CHAIR POWELL.
111,We expect that to happen during the second quarter.,CHAIR POWELL.
112,"And our plan as we do that is, as those purchases get to that level, we believe we can gradually reduce them, and we believe we can also gradually reduce repo as—as we reach an ample level, as we’re satisfying demand now more from underlying reserves from bill purchases rather than from repo.",CHAIR POWELL.
113,"And, again, the last thing I’ll say is, we’re prepared to adjust the details of this plan as we’ve shown ourselves willing to do depending on conditions.",CHAIR POWELL.
114,"Hi, Chair Powell.",JEANNA SMIALEK.
115,Jeanna Smialek from the New York Times.,JEANNA SMIALEK.
116,I was hoping that you could talk a little bit about the labor market.,JEANNA SMIALEK.
117,"We’ve recently seen wages moderating a little bit by some measures, maybe even declining a little bit by others.",JEANNA SMIALEK.
118,"As you mentioned, at the lower end of the sort of talent pool, it seems like we are seeing those wages climb up a little bit, but it doesn’t seem to be consistent across the entire sort of average.",JEANNA SMIALEK.
119,"I was wondering if you’d talk a little bit about whether you guys are noticing any cracks, or whether you’re worried about that, or how you’re thinking about it.",JEANNA SMIALEK.
120,continues to be strong.,JEANNA SMIALEK.
121,We see strong job creation.,JEANNA SMIALEK.
122,We see low unemployment.,JEANNA SMIALEK.
123,"Very importantly, we see labor force participation continuing to move up, really, against expectations.",JEANNA SMIALEK.
124,"If you go back a few years, you will not find a lot of forecasts suggesting that we could have been at 63.2 percent overall labor force participation or the levels of employment to population that we’re seeing now, let alone the unemployment level.",JEANNA SMIALEK.
125,"So I think we’ve learned quite a lot of good things about the labor market, good things suggesting that there’s been more room to run.",JEANNA SMIALEK.
126,"The performance of wages, I think, has to be seen in that context.",JEANNA SMIALEK.
127,"We saw—if you go back four or five years, the four or five major wage statistics that we track were running at around 2 percent, and now they’re running at around 3 percent, which is theoretically about where they might be at full employment.",JEANNA SMIALEK.
128,It would consist of inflation plus—plus productivity growth.,JEANNA SMIALEK.
129,"The—it’s a bit surprising that, with sustained levels of historically low unemployment, we haven’t seen wages moving up above that level as we have in other long expansions and other periods of low unemployment.",JEANNA SMIALEK.
130,"So you asked, what can be explaining that?",JEANNA SMIALEK.
131,"You know, one thing can be that the natural rate of unemployment is still lower than we think, that the labor market is not as tight as it would appear just from the 3½ percent number.",JEANNA SMIALEK.
132,"And the other can be, I think, that—as I mentioned, the sort of supply-side shock or surprise that we’re receiving from higher labor force participation.",JEANNA SMIALEK.
133,"People are coming in to the labor market and providing more labor supply, and that is—that’s a great thing.",JEANNA SMIALEK.
134,That’s a very healthy thing.,JEANNA SMIALEK.
135,"We’re a country that has low labor force participation compared to essentially all of our advanced-economy peers, and it’s a very good, positive thing.",JEANNA SMIALEK.
136,"Nonetheless, it represents more labor supply, and it may be holding down wages.",JEANNA SMIALEK.
137,"of the framework review and a little bit on Chris’s question earlier, there is a general feeling now in the markets and among analysts that you’re basically setting us up for some form of inflation-target averaging where you let the inflation rate run above the 2 percent target for some time to make up for the time that it has spent below that.",JEANNA SMIALEK.
138,Is that a fair or reasonable assessment of where you think you’re going to end up?,JEANNA SMIALEK.
139,"What would you, Chairman Powell, think of that idea personally?",JEANNA SMIALEK.
140,"And, as long as I’m asking, do you have any more details on when we can expect the results of the review?",JEANNA SMIALEK.
141,Thanks.,CHAIR POWELL.
142,"I’ll just say that we undertook the review because we felt, and I felt, that it was time to incorporate the realities of what we could call the “new normal” into our policy framework.",CHAIR POWELL.
143,"And some aspects of that new normal would include ongoing powerful global disinflationary trends, which have led to lower-than-target inflation many places in the world; secondly, a flat Phillips curve, by which I mean low levels of sensitivity of inflation to resource utilization—for example, low unemployment; and, thirdly, a much lower neutral real interest rate here and around the world.",CHAIR POWELL.
144,"So those are challenging conditions for monetary policy to deliver on our statutory goals of maximum employment and stable prices, although I would say that, under our existing framework, we’ve been able to succeed or get close to succeeding it for most of the time lately to achieve those goals, although we do struggle, as other central banks do, with the inflation goal.",CHAIR POWELL.
145,"So this is about reviewing our strategy, tools, and communications to assure that they’re the best that we can do to achieve those goals in this environment on a sustained basis.",CHAIR POWELL.
146,And we continued our discussions at this meeting.,CHAIR POWELL.
147,"I’m very, very pleased at the process so far.",CHAIR POWELL.
148,"It’s included the 14 Fed Listens events around the country, at which we’ve engaged with a full range think we learned a lot.",CHAIR POWELL.
149,"We’ve now had a series of—a number of FOMC meetings at which we’ve reviewed what we’ve learned and also dug deeply into strategy, tools, and communications.",CHAIR POWELL.
150,I expect that we will conclude the review and announce our conclusions around the middle of the year.,CHAIR POWELL.
151,"Right now, we are just at the point of coming together to put all that together.",CHAIR POWELL.
152,So I think I’m not the person who should be telling you my personal preferences right now.,CHAIR POWELL.
153,I’m trying to—and we were trying to come together as a group around a set of answers.,CHAIR POWELL.
154,"I feel very positive about—that we’re going to come up with some good results, and I’m just going to have to wait until we get to that point to announce them.",CHAIR POWELL.
155,Donna Borak with CNN.,DONNA BORAK.
156,"Going back to your outlook for global growth, we’ve seen some significant headwinds, as you mentioned earlier, with the easing—with the partial U.S.–China trade deal, but now that there’s some new concern following the outbreak of the coronavirus—that it might shake global growth.",DONNA BORAK.
157,We’re already seeing reports from Ford and Toyota that they’re planning to shut down their assembly plants for an extra week.,DONNA BORAK.
158,Apple is rerouting their supply chains.,DONNA BORAK.
159,Starbucks is shutting down close to thousands of stores.,DONNA BORAK.
160,"Are you worried at all about what the impact would be on the U.S. economy, and do you see that as a significant risk—excuse me—to the outlook at this point?",DONNA BORAK.
161,"So let me talk about the coronavirus specifically, and then I’ll turn more to global growth more generally.",CHAIR POWELL.
162,"First, it’s a—it’s a very serious issue, and I want to start by acknowledging the significant and considerable human suffering that the virus is already causing.",CHAIR POWELL.
163,There is likely to be some disruption to activity in China and possibly globally based on been imposed.,CHAIR POWELL.
164,"Of course, the situation is really in its early stages, and it’s very uncertain about how far it will spread and what the macroeconomic effects will be in China and its immediate trading partners and neighbors and around the world.",CHAIR POWELL.
165,"So, in light of that uncertainty, I’m not going to speculate about it at this point.",CHAIR POWELL.
166,"I will just tell you that, of course, we are very carefully monitoring the situation.",CHAIR POWELL.
167,"And, you know, as you suggested, our framework ultimately is, what are the potential ramifications for the U.S. economy and for the achievement of our dual mandate?",CHAIR POWELL.
168,"More broadly, though, if I can talk about the global economy for a second—and if you look at the backdrop, you know, if you go back to 2017, that was the year of synchronized growth that lasted into the middle of 2018, and then you saw slowing in growth, which lasted right through the end of last year.",CHAIR POWELL.
169,"The fourth-quarter growth globally was quite weak last year, and a number of factors played into that.",CHAIR POWELL.
170,It wasn’t any one factor.,CHAIR POWELL.
171,"There was trade policy uncertainty, absolutely, but also there was the decision by the Chinese authorities to try to rein in leverage and financial excesses.",CHAIR POWELL.
172,There was a turn—downturn in the global high-tech manufacturing cycle in global auto production.,CHAIR POWELL.
173,"There were some idiosyncratic strains in some countries like Argentina, Turkey.",CHAIR POWELL.
174,"And then, later, in Hong Kong and Chile, you had social unrest.",CHAIR POWELL.
175,"So, all of those things were playing into that cycle of weakening growth over the course of 2019 and the last half of ’18.",CHAIR POWELL.
176,"I would say, now there are grounds for what I would call “cautious optimism” about the outlook now for the global economy.",CHAIR POWELL.
177,"Many analysts are predicting a pickup in growth this year, although still to relatively modest growth rates.",CHAIR POWELL.
178,"And I would—people are pointing to, and we hard Brexit.",CHAIR POWELL.
179,"The high-tech manufacturing industry does appear to be rebounding well in Asia, including in China.",CHAIR POWELL.
180,"The latest indicators—manufacturing PMIs, for example—suggest that manufacturing may have bottomed out, that they’re still below 50 in many jurisdictions, but they have moved up off of their lows.",CHAIR POWELL.
181,"I would—I would just say, none of this is assured.",CHAIR POWELL.
182,"As I mentioned, we saw the fourth quarter of last year came in quite weak—weaker than expected.",CHAIR POWELL.
183,"We are not at all assured of a global rebound, but there are signs and reasons to expect it.",CHAIR POWELL.
184,"And then comes the coronavirus, which, again, it’s too early to say what the effects will be.",CHAIR POWELL.
185,"Of course, we’re, as I mentioned, monitoring it carefully.",CHAIR POWELL.
186,"There will clearly be implications, at least in the near term, for Chinese output and, I would guess, for some of their close-in neighbors, and we’ll just have to see what the effect is globally.",CHAIR POWELL.
187,Brendan Greeley with the Financial Times.,BRENDAN GREELEY.
188,"As recently as 2018, interest on excess reserves was at the top of the band, sort of dragging the fed funds rate up.",BRENDAN GREELEY.
189,"Over the course of the adjustments since last year, it’s moved steadily down, closer to the bottom of the band.",BRENDAN GREELEY.
190,"So, if you’re moving it back up, how high do you want to get it?",BRENDAN GREELEY.
191,Are we looking to get interest on excess reserves at the top of the band again as the fed funds rate moves to the middle of the band?,BRENDAN GREELEY.
192,And should we see movements in IOER as an indicator that we’re approaching “ample”?,BRENDAN GREELEY.
193,So our stated goal is to keep IOER and the federal funds rate well within the range.,CHAIR POWELL.
194,That’s it.,CHAIR POWELL.
195,Well within the range.,CHAIR POWELL.
196,"And that, clearly, you know—5 basis points from the bottom or from the top isn’t that.",CHAIR POWELL.
197,So that’s why we moved back up.,CHAIR POWELL.
198,You’re right.,CHAIR POWELL.
199,Last year we were—we saw some tightness as reserves were draining out of the system.,CHAIR POWELL.
200,"We saw reserves, we see—we see that it’s possible to bring the interest on reserves rate up to 10 basis points.",CHAIR POWELL.
201,"So now we’re—now we are well within the range, I would say.",CHAIR POWELL.
202,We are.,BRENDAN GREELEY.
203,"So you don’t think that, as the fed funds goes back up towards the center of the range, that IOER is going to end up at the top?",BRENDAN GREELEY.
204,Don’t know that.,CHAIR POWELL.
205,We want it to be well within the range.,CHAIR POWELL.
206,I think we’ll continue to adjust it to the extent it’s appropriate.,CHAIR POWELL.
207,"Ultimately, what we’re trying to do is deliver a federal funds rate that’s well within the range.",CHAIR POWELL.
208,IOER is just a tool to do that.,CHAIR POWELL.
209,"If we—if we need to make changes to keep it well within the range, we’ll do that.",CHAIR POWELL.
210,"It just means—I mean, the thing that matters for the economy is that we keep the federal funds rate—which is the rate that, of course, transmits into other money market rates, which ultimately transmit into all kinds of financial conditions—that’s what we care about.",CHAIR POWELL.
211,"So, ultimately, we will—we will use that tool to keep it well within the range.",CHAIR POWELL.
212,Thank you.,HOWARD SCHNEIDER.
213,Howard Schneider with Reuters.,HOWARD SCHNEIDER.
214,"Just to sort of close the loop on one thing, where do discussions stand on a standing repo facility?",HOWARD SCHNEIDER.
215,Because what you’ve said so far sort of implies that there won’t be one or that it will be a limited one.,HOWARD SCHNEIDER.
216,"So if you could just, you know, let us know where that discussion stands.",HOWARD SCHNEIDER.
217,And also— UNIDENTIFIED SPEAKER.,HOWARD SCHNEIDER.
218,Can you turn mic over?,HOWARD SCHNEIDER.
219,Turn the mic over.,HOWARD SCHNEIDER.
220,Sorry about that.,HOWARD SCHNEIDER.
221,Sorry about that.,HOWARD SCHNEIDER.
222,Did you get the question?,HOWARD SCHNEIDER.
223,Did you hear the question okay?,HOWARD SCHNEIDER.
224,I did.,CHAIR POWELL.
225,I don’t think—I’m not sure your colleagues did.,CHAIR POWELL.
226,[Laughter] HOWARD SCHNEIDER.,CHAIR POWELL.
227,Where do the discussions stand on standing repo?,CHAIR POWELL.
228,[Aside]  That was great.,CHAIR POWELL.
229,"purchases—Treasury bill purchases, as you enter this new regime later in the second quarter or later in the year, will that be preannounced by amounts?",CHAIR POWELL.
230,"Will there be preset amounts like you’re doing now, or will that just be something that people will have to sort of intuit and figure out as you go along?",CHAIR POWELL.
231,So I’ll go in reverse order.,CHAIR POWELL.
232,"When we—when we make decisions about the steps we’re going to be taking in that adjustment process that I described at some length, we’ll be making them as early as we can and as transparently as we can—and specifically.",CHAIR POWELL.
233,But we’re not at that stage.,CHAIR POWELL.
234,"It’s January, and we’re several months away from—from that.",CHAIR POWELL.
235,"In terms of the standing repo facility, as I mentioned in, I guess, in my answer to an earlier question, there may well be a role for repo in this system even after we’re at an ample-reserves level.",CHAIR POWELL.
236,"Now, we haven’t decided what that role is, we have not decided—we haven’t at all made a decision on a standing repo facility.",CHAIR POWELL.
237,We haven’t.,CHAIR POWELL.
238,"We’ve had a couple of discussions about it, as you know, back in, I guess, June and October.",CHAIR POWELL.
239,And there’s a range of views.,CHAIR POWELL.
240,"We’re going to return, I would say, fairly soon to this question.",CHAIR POWELL.
241,"And I think it was wise to wait, because we’re still getting a better sense of what that—what that world looks like.",CHAIR POWELL.
242,"And, you know, it’s really going to be a question of, how useful will it be?",CHAIR POWELL.
243,What will be the costs and benefits?,CHAIR POWELL.
244,"And my thinking is, we will return to that fairly soon, and I wouldn’t assume a decision one way or the other.",CHAIR POWELL.
245,"Really, we haven’t made one, because we haven’t had to.",CHAIR POWELL.
246,"And I think you—when you delay, you get more information by waiting.",CHAIR POWELL.
247,It’s good to wait.,CHAIR POWELL.
248,"We don’t have any urgency in making that decision, because we’re still trying to find that sort of stable equilibrium where we’re in an ample-reserves regime.",CHAIR POWELL.
249,think that there is a financial stability risk from climate change?,CHAIR POWELL.
250,"You’ve spoken several times that you think severe weather events are happening more often and that the Fed is monitoring what that could physically do to a bank or a financial institution, but that’s sort of one institution.",CHAIR POWELL.
251,Do you think there’s a systemwide risk that may—that could develop from climate change?,CHAIR POWELL.
252,"So that’s an interesting question—the question being, is there a systemwide financial stability risk?",CHAIR POWELL.
253,"I’d say, over—over the longer term, it’s certainly possible, and I would say that sort of feeds into the way we’re thinking about climate change as an institution.",CHAIR POWELL.
254,"So, as I’ve mentioned, climate change is an important issue, a very important issue, but it’s essentially assigned to many other agencies in the federal government and state governments for leadership on that.",CHAIR POWELL.
255,"And, importantly, society’s overall response to climate change needs to be decided by elected officials and not by the Fed.",CHAIR POWELL.
256,"All of that said, if you look at our mandate, we’ve got a monetary policy mandate and, more immediately perhaps, a supervisory mandate where we’re supervising financial markets, utilities, and financial institutions, banks.",CHAIR POWELL.
257,And we haven’t—we share overall responsibility for financial stability with a number of agencies.,CHAIR POWELL.
258,And that latter part—I think the public has every right to expect and will expect that we will assure that the financial system is resilient and robust against the risks from climate change.,CHAIR POWELL.
259,"Now, I think that’s got to be right.",CHAIR POWELL.
260,"We are in the very early stages, as are other central banks, in understanding just what that means.",CHAIR POWELL.
261,"And there’s quite a lot of work going on around the world at other central banks and at the Fed, too, to think that through.",CHAIR POWELL.
262,"But I do think it’s—in that sense, it has to be part of our role, and—but not the overall response of society to climate change.",CHAIR POWELL.
263,That’s not us.,CHAIR POWELL.
264,on to the Network for Greening the Financial System like 40 other central banks have?,CHAIR POWELL.
265,"So we’ve attended all of their meetings and taken part in them, and we’ve been looking at joining in one form or another and talking to them about that.",CHAIR POWELL.
266,We probably will do that at some point.,CHAIR POWELL.
267,So that’s—that’s an ongoing question.,CHAIR POWELL.
268,But we’re very much attending those meetings and taking part in them.,CHAIR POWELL.
269,"Thank you, Mr. Chairman.",EDWARD LAWRENCE.
270,Edward Lawrence from Fox Business Network.,EDWARD LAWRENCE.
271,So there was a signing of a ratified USMCA at the White House today.,EDWARD LAWRENCE.
272,"Mid-February, the phase-one China deal gets—goes into effect.",EDWARD LAWRENCE.
273,Have you seen business investment pick up at all?,EDWARD LAWRENCE.
274,"If not, what will it take to get that business investment going as this uncertainty is—is being cleared up?",EDWARD LAWRENCE.
275,Yes.,CHAIR POWELL.
276,So I guess I’d start by saying that the fact that we’ve reached a phase-one deal with China and the fact that we’ve moved ahead closer to getting USM[C]A agreed—those are potentially positive things for the economy without question.,CHAIR POWELL.
277,Without question.,CHAIR POWELL.
278,And financial markets—the reaction of financial markets is very consistent with that perception.,CHAIR POWELL.
279,"A sustained reduction in uncertainty over time should improve business sentiment, investment, which would provide some additional support for the economy.",CHAIR POWELL.
280,"It’s important, though, to bear in mind a couple of things.",CHAIR POWELL.
281,"First, trade policy uncertainty remains elevated.",CHAIR POWELL.
282,Businesses continue to identify it as an ongoing risk.,CHAIR POWELL.
283,We still have two or even three active trade discussions that are going on in the public square right now.,CHAIR POWELL.
284,"So it hasn’t gone away, and we’ve just come through a round of talking to our vast network of comments—sorry, contacts in the business world.",CHAIR POWELL.
285,"And I think, clearly, these are seen as positive developments going forward, but there’s a bit of a wait-and-see attitude—is this going to be would say, we need to be a little bit patient about the effect on the economy.",CHAIR POWELL.
286,There’s also the global economy.,CHAIR POWELL.
287,"You could—you could well see manufacturing—as I mentioned, manufacturing PMIs have started to tick up consistently among both advanced economies and emerging market economies.",CHAIR POWELL.
288,"We do not see a decisive recovery, but it’s possible that this mix of positive developments and also accommodative financial conditions could spur further growth.",CHAIR POWELL.
