,Start Time,End Time,Sentence,Speaker,Local Start Time,Rounded Start Local Time,Rounded End Local Time,Closest EURUSD End Close Delayed,Closest EURUSD Start Close non Delayed,EURUSD Close Difference,Closest USA500.IDXUSD End Close Delayed,Closest USA500.IDXUSD Start Close non Delayed,USA500.IDXUSD Close Difference
55,464.880,465.320,Thank you.,CHAIR POWELL.,2022-01-26 19:37:44.880000+00:00,2022-01-26 19:37:45+00:00,2022-01-26 19:37:45+00:00,1.1282100000000002,1.12829,-7.999999999985796e-05,4408.24,4407.751,0.488999999999578
56,465.320,475.960,I look forward to your questions.,CHAIR POWELL.,2022-01-26 19:37:45.320000+00:00,2022-01-26 19:37:45+00:00,2022-01-26 19:37:56+00:00,1.12828,1.12829,-1.0000000000065512e-05,4408.448,4407.751,0.6970000000001164
57,475.960,477.120,Associated Press.,CHAIR POWELL.,2022-01-26 19:37:55.960000+00:00,2022-01-26 19:37:56+00:00,2022-01-26 19:37:57+00:00,1.1282100000000002,1.12819,2.0000000000131024e-05,4408.048,4408.342000000001,-0.2940000000007785
58,477.120,478.280,"Thanks, Michelle.",CHRISTOPHER RUGABER.,2022-01-26 19:37:57.120000+00:00,2022-01-26 19:37:57+00:00,2022-01-26 19:37:58+00:00,1.12819,1.12823,-4.0000000000040004e-05,4408.342000000001,4408.399,-0.056999999999789
59,478.280,481.800,"And thank you, Chair Powell.",CHRISTOPHER RUGABER.,2022-01-26 19:37:58.280000+00:00,2022-01-26 19:37:58+00:00,2022-01-26 19:38:02+00:00,1.12824,1.12823,9.999999999843467e-06,4407.948,4408.433,-0.4849999999996726
60,481.800,492.280,"So it’s expected that the Fed will hike rates perhaps every other meeting, but certainly in the past, the Fed has hiked at every meeting.",CHRISTOPHER RUGABER.,2022-01-26 19:38:01.800000+00:00,2022-01-26 19:38:02+00:00,2022-01-26 19:38:12+00:00,1.12839,1.12829,9.999999999998899e-05,4409.842000000001,4411.448,-1.6059999999997672
61,492.280,496.680,"So I just wanted to ask, you know, are rate hikes at consecutive meetings on the table this year?",CHRISTOPHER RUGABER.,2022-01-26 19:38:12.280000+00:00,2022-01-26 19:38:12+00:00,2022-01-26 19:38:17+00:00,1.12828,1.1283,-2.0000000000131024e-05,4412.048,4411.336,0.7119999999995343
62,496.680,499.880,Is every meeting a live—a live meeting?,CHRISTOPHER RUGABER.,2022-01-26 19:38:16.680000+00:00,2022-01-26 19:38:17+00:00,2022-01-26 19:38:20+00:00,1.12836,1.1283,5.999999999994898e-05,4414.033,4411.536,2.4970000000002983
63,499.880,508.840,"And, on that note, would the Fed consider front-loading some of its rate hikes, even if it doesn’t raise at every meeting?",CHRISTOPHER RUGABER.,2022-01-26 19:38:19.880000+00:00,2022-01-26 19:38:20+00:00,2022-01-26 19:38:29+00:00,1.1282100000000002,1.12818,3.0000000000196536e-05,4420.539000000001,4414.2390000000005,6.300000000000182
64,508.840,509.400,Thank you.,CHRISTOPHER RUGABER.,2022-01-26 19:38:28.840000+00:00,2022-01-26 19:38:29+00:00,2022-01-26 19:38:29+00:00,1.1282100000000002,1.12819,2.0000000000131024e-05,4420.539000000001,4420.033,0.5060000000003129
65,509.400,509.880,Thanks.,CHAIR POWELL.,2022-01-26 19:38:29.400000+00:00,2022-01-26 19:38:29+00:00,2022-01-26 19:38:30+00:00,1.1282200000000002,1.12819,3.0000000000196536e-05,4420.336,4420.033,0.3029999999998836
66,509.880,520.800,"So, as I—as I referred to in my opening statement, it’s—it is not possible to predict with much confidence exactly what path for our policy rate is going to prove appropriate.",CHAIR POWELL.,2022-01-26 19:38:29.880000+00:00,2022-01-26 19:38:30+00:00,2022-01-26 19:38:41+00:00,1.12834,1.12818,0.00015999999999993797,4424.333,4420.399,3.933999999999287
67,520.800,524.960,"And so, at this time, we haven’t made any decisions about the path of policy.",CHAIR POWELL.,2022-01-26 19:38:40.800000+00:00,2022-01-26 19:38:41+00:00,2022-01-26 19:38:45+00:00,1.12841,1.12836,4.999999999988347e-05,4424.342000000001,4424.833,-0.49099999999907595
68,524.960,528.320,And I stress again that we’ll be humble and nimble.,CHAIR POWELL.,2022-01-26 19:38:44.960000+00:00,2022-01-26 19:38:45+00:00,2022-01-26 19:38:48+00:00,1.12847,1.12848,-9.999999999843467e-06,4424.854,4426.033,-1.1790000000000873
69,528.320,532.760,We’re going to have to navigate crosscurrents and actually two-sided risks now.,CHAIR POWELL.,2022-01-26 19:38:48.320000+00:00,2022-01-26 19:38:48+00:00,2022-01-26 19:38:53+00:00,1.12853,1.12851,2.0000000000131024e-05,4426.054,4424.851,1.2030000000004293
70,532.760,538.200,"So—and, and I’ll say also that we’re going to be guided by the data.",CHAIR POWELL.,2022-01-26 19:38:52.760000+00:00,2022-01-26 19:38:53+00:00,2022-01-26 19:38:58+00:00,1.12843,1.12856,-0.00012999999999996348,4428.399,4425.833,2.566000000000713
71,538.200,552.880,"In fact, what I’ll say is that we’re going to be led by the incoming data and the evolving outlook, which we’ll try to communicate as clearly as possible, moving steadily and transparency—transparently.",CHAIR POWELL.,2022-01-26 19:38:58.200000+00:00,2022-01-26 19:38:58+00:00,2022-01-26 19:39:13+00:00,1.12874,1.12829,0.00045000000000006146,4425.845,4426.836,-0.9909999999999854
72,552.880,560.280,"So more to your question, we know that the economy is in a very different place than it was when we began raising rates in 2015.",CHAIR POWELL.,2022-01-26 19:39:12.880000+00:00,2022-01-26 19:39:13+00:00,2022-01-26 19:39:20+00:00,1.12878,1.1285500000000002,0.00022999999999973042,4431.848,4424.536,7.311999999999898
73,560.280,563.600,"Specifically, the economy is now much stronger.",CHAIR POWELL.,2022-01-26 19:39:20.280000+00:00,2022-01-26 19:39:20+00:00,2022-01-26 19:39:24+00:00,1.12881,1.12876,5.0000000000105516e-05,4434.254,4434.442,-0.18800000000010186
74,563.600,566.400,The labor market is far stronger.,CHAIR POWELL.,2022-01-26 19:39:23.600000+00:00,2022-01-26 19:39:24+00:00,2022-01-26 19:39:26+00:00,1.12869,1.12869,0.0,4432.339,4432.339,0.0
75,566.400,570.840,"Inflation is running well above our 2 percent target, much higher than it was at that time.",CHAIR POWELL.,2022-01-26 19:39:26.400000+00:00,2022-01-26 19:39:26+00:00,2022-01-26 19:39:31+00:00,1.12825,1.12849,-0.00024000000000001798,4433.399,4433.399,0.0
76,570.840,576.840,And these differences are likely to have important implications for the appropriate pace of policy adjustments.,CHAIR POWELL.,2022-01-26 19:39:30.840000+00:00,2022-01-26 19:39:31+00:00,2022-01-26 19:39:37+00:00,1.12833,1.12827,5.999999999994898e-05,4429.597000000001,4427.442,2.155000000000655
77,576.840,582.680,"Beyond that, we haven’t made any decisions.",CHAIR POWELL.,2022-01-26 19:39:36.840000+00:00,2022-01-26 19:39:37+00:00,2022-01-26 19:39:43+00:00,1.1282,1.12841,-0.00020999999999982144,4427.736,4429.845,-2.1090000000003783
78,582.680,587.960,Thank you.,MICHELLE SMITH.,2022-01-26 19:39:42.680000+00:00,2022-01-26 19:39:43+00:00,2022-01-26 19:39:48+00:00,1.12779,1.12813,-0.00034000000000000696,4427.743,4428.551,-0.8079999999999927
79,587.960,590.200,Let’s go to Victoria Guida at Politico.,MICHELLE SMITH.,2022-01-26 19:39:47.960000+00:00,2022-01-26 19:39:48+00:00,2022-01-26 19:39:50+00:00,1.12776,1.12776,0.0,4427.933,4427.933,0.0
80,590.200,592.240,health of the labor market.,MICHELLE SMITH.,2022-01-26 19:39:50.200000+00:00,2022-01-26 19:39:50+00:00,2022-01-26 19:39:52+00:00,1.1274700000000002,1.1274700000000002,0.0,4427.839,4427.839,0.0
81,592.240,596.240,And I’m curious whether you would characterize where we’re at right now as maximum employment.,MICHELLE SMITH.,2022-01-26 19:39:52.240000+00:00,2022-01-26 19:39:52+00:00,2022-01-26 19:39:56+00:00,1.12731,1.12743,-0.00011999999999989797,4424.539000000001,4425.848,-1.308999999999287
82,596.240,613.120,"And also, along those same lines, obviously rate hikes [are] on the table this year, do you think that the Fed can raise rates, bring inflation under control without hurting jobs and wages?",MICHELLE SMITH.,2022-01-26 19:39:56.240000+00:00,2022-01-26 19:39:56+00:00,2022-01-26 19:40:13+00:00,1.12711,1.12763,-0.0005199999999998539,4427.799,4425.851,1.9480000000003201
83,613.120,613.200,Sorry.,CHAIR POWELL.,2022-01-26 19:40:13.120000+00:00,2022-01-26 19:40:13+00:00,2022-01-26 19:40:13+00:00,1.12711,1.12701,9.999999999998899e-05,4427.799,4428.345,-0.5460000000002765
84,613.200,616.640,"Just getting both, both parts of your question written down.",CHAIR POWELL.,2022-01-26 19:40:13.200000+00:00,2022-01-26 19:40:13+00:00,2022-01-26 19:40:17+00:00,1.12704,1.12701,2.999999999997449e-05,4426.936,4428.345,-1.4090000000005602
85,616.640,634.600,So I would say—and this view is widely held on the Committee—that both sides of the mandate are calling for us to move steadily away from the very highly accommodative policies we put in place during the challenging economic conditions that the economy faced earlier in the pandemic.,CHAIR POWELL.,2022-01-26 19:40:16.640000+00:00,2022-01-26 19:40:17+00:00,2022-01-26 19:40:35+00:00,1.12675,1.12701,-0.000260000000000149,4418.445,4427.246,-8.801000000000386
86,634.600,644.560,And I would say that most FOMC participants agree that labor market conditions are consistent with maximum employment in the sense of the highest level of employment that is consistent with price stability.,CHAIR POWELL.,2022-01-26 19:40:34.600000+00:00,2022-01-26 19:40:35+00:00,2022-01-26 19:40:45+00:00,1.12695,1.12674,0.00020999999999982144,4419.836,4419.945,-0.10899999999946886
87,644.560,647.000,And that is—that is my personal view.,CHAIR POWELL.,2022-01-26 19:40:44.560000+00:00,2022-01-26 19:40:45+00:00,2022-01-26 19:40:47+00:00,1.1270600000000002,1.1270600000000002,0.0,4421.099,4421.099,0.0
88,647.000,655.640,"And, and, again, very broad support on the Committee for the judgment that it will soon be appropriate to raise the target range for the federal funds rate.",CHAIR POWELL.,2022-01-26 19:40:47+00:00,2022-01-26 19:40:47+00:00,2022-01-26 19:40:56+00:00,1.12687,1.1271,-0.00022999999999995246,4420.736,4420.951,-0.21500000000014552
89,655.640,662.880,"The other thing is, maximum employment will, will evolve over time and through the course of the business cycle.",CHAIR POWELL.,2022-01-26 19:40:55.640000+00:00,2022-01-26 19:40:56+00:00,2022-01-26 19:41:03+00:00,1.12667,1.1268200000000002,-0.0001500000000000945,4418.342000000001,4422.236,-3.8939999999993233
