,Sentences,Speaker
42,"Thus, we always emphasize that the interest rate projections in the SEP are not a Committee decision.",CHAIR POWELL.
43,They are not a Committee plan.,CHAIR POWELL.
44,"As Chair Yellen noted some years ago, the FOMC statement, rather than the dot plot, is the device that the Committee uses to express its opinions about the likely path of rates.",CHAIR POWELL.
45,Today the Committee released Balance Sheet Normalization Principles and Plans—revised Balance Sheet Normalization Principles and Plans.,CHAIR POWELL.
46,We have long said that the size of the balance sheet will be considered normalized when the balance sheet is once again at the smallest level consistent with conducting monetary policy efficiently and effectively.,CHAIR POWELL.
47,"We have sought to make the normalization process transparent, predictable, and gradual in order to minimize disruption and risks to our dual-mandate objectives.",CHAIR POWELL.
48,Today’s announcement is the result of discussions over the past four FOMC meetings about how best to achieve these goals.,CHAIR POWELL.
49,"The plans have many technical details, and I’ll be happy to answer questions on those details.",CHAIR POWELL.
50,"But, for now, I’ll summarize the key elements.",CHAIR POWELL.
51,"Since October 2017, we have been allowing our asset holdings to decline by not reinvesting all of the payments we receive as securities matured or were prepaid.",CHAIR POWELL.
52,Today we announced that we intend to slow the runoff of our assets starting in May and to cease runoff entirely in September of this year.,CHAIR POWELL.
53,"In September, reserve balances may still be somewhat above the level required to conduct policy efficiently and effectively.",CHAIR POWELL.
54,"If this is so, we may hold the size of our asset holdings roughly constant for a time.",CHAIR POWELL.
55,"During this time, ongoing gradual increases in currency and our other nonreserve liabilities would imply very gradual declines in reserve balances.",CHAIR POWELL.
56,"When the Committee judges that reserves should not decline further, securities holdings will again begin to rise, as dictated by the growth of demand for our reserve and nonreserve liabilities.",CHAIR POWELL.
57,"We believe that these plans will facilitate a predictable, transparent, and smooth process, and we will make additional adjustments if conditions warrant.",CHAIR POWELL.
58,"The Committee will soon turn to a few remaining normalization topics, including the desired maturity composition of our portfolio of Treasury securities.",CHAIR POWELL.
59,We maintain our long-stated intention to return to a portfolio consisting mainly of Treasury securities.,CHAIR POWELL.
60,Thank you.,CHAIR POWELL.
61,And I will be glad to take your questions.,CHAIR POWELL.
62,Heather Long from the Washington Post.,HEATHER LONG.
63,"On the broader economy, can you clarify how worried the FOMC is about a steep slowdown?",HEATHER LONG.
64,Some of the actions today look like there is more worry.,HEATHER LONG.
65,"And on the balance sheet, can you clarify:  Does the FOMC see the runoff as a form of monetary tightening?",HEATHER LONG.
66,"So, on the outlook, our outlook is a positive one.",CHAIR POWELL.
67,"So, as I mentioned, FOMC participants continue to see growth this year of around 2 percent, just a bit below what we saw back in—at the end of last year.",CHAIR POWELL.
68,And part of that is seeing that economic fundamentals—underlying economic fundamentals are still very strong.,CHAIR POWELL.
69,You have a strong labor market by most measures.,CHAIR POWELL.
70,You have rising incomes.,CHAIR POWELL.
71,You’ve got very low unemployment.,CHAIR POWELL.
72,"You have confidence surveys for households and also for businesses that are at attractive levels, and you also have financial conditions that are more accommodative than they were a couple of months ago.",CHAIR POWELL.
73,So we see the outlook as a positive one.,CHAIR POWELL.
74,"As far as balance sheet—the balance sheet plan, the answer to that is, you asked whether that’s related to our monetary policy, in effect, and the answer is really “no.”  We are—we still—we think of the interest rate tool as the principal tool of monetary policy, and we think of ourselves as returning the balance sheet to a normal level over the course of the next six months.",CHAIR POWELL.
75,And we’re not really thinking of those as two different tools of monetary policy.,CHAIR POWELL.
76,"Steve Liesman, CNBC.",STEVE LIESMAN.
77,"Mr. Chairman, can you talk about how global developments are affecting the U.S.?",STEVE LIESMAN.
78,What’s the cause of the weakness over there?,STEVE LIESMAN.
79,How much is it responsible for the downgrade in GDP over here?,STEVE LIESMAN.
80,"And what impact are tariffs, both in the United States and retaliatory tariffs, having on both the U.S. and the global economies?",STEVE LIESMAN.
81,Thank you.,STEVE LIESMAN.
82,So the global economy was a tailwind for the United States in 2017.,CHAIR POWELL.
83,That was the year of synchronized global growth.,CHAIR POWELL.
84,And we began 2018 expecting and hoping for more of the same.,CHAIR POWELL.
85,"What happened instead is that the global economy started to gradually slow, and now we see a situation where the European economy has slowed substantially—and so has the Chinese economy, although the European economy more.",CHAIR POWELL.
86,"And just as strong global growth was a tailwind, weaker global growth can be a headwind to our economy.",CHAIR POWELL.
87,How big is that effect?,CHAIR POWELL.
88,"It’s hard to be precise about it, but, clearly, we will feel that.",CHAIR POWELL.
89,"It is an integrated global economy, and global financial markets are integrated as well.",CHAIR POWELL.
90,"In terms of what’s causing it, it seems to be a range of different things.",CHAIR POWELL.
91,"In China, you have, you know, factors that are very specific to China.",CHAIR POWELL.
92,"The main point, though, is that, I would say, the outlook—let’s look at the outlook.",CHAIR POWELL.
93,"Chinese authorities have taken many steps since the middle of last year to support economic activity, and I think the base case is that, ultimately, Chinese activity will stabilize at an attractive level.",CHAIR POWELL.
94,"And in Europe, you know, we see some weakening, but, again, we don’t see—we don’t see recession, and we do see positive growth still.",CHAIR POWELL.
95,You ask about tariffs.,CHAIR POWELL.
96,"I would say, tariffs may be a factor in China.",CHAIR POWELL.
97,I don’t think they’re the main factor.,CHAIR POWELL.
98,I think the main factors are the delevering campaign that the government undertook a couple of years ago and also just the longer-term slowing to a more sustainable pace of growth that economies find as they mature.,CHAIR POWELL.
99,"In terms of our own economy, the level of tariffs is relatively small in the size of our economy—relative to the size of our economy.",CHAIR POWELL.
100,"We have, since the beginning of the year—and before, really—been hearing from our extensive network of business contacts a lot of concerns about tariffs, concerns about material costs on imported products, and the loss of markets and things like that, depending on which industry, so there’s a fair amount of uncertainty.",CHAIR POWELL.
101,It’s hard to say how much of an effect that’s having on our economy.,CHAIR POWELL.
102,It’s very hard to tease that apart.,CHAIR POWELL.
103,"But I will say, it’s been a prominent concern among our business contacts for some time now.",CHAIR POWELL.
104,Hi.,JAMES PUZZANGHERA.
105,"Thank you, Chairman.",JAMES PUZZANGHERA.
106,I want to switch gears temporarily to Wells Fargo.,JAMES PUZZANGHERA.
107,"Wells Fargo last week announced that its chief executive received a 5 percent pay raise last year, and this comes among continued settlements by the bank of various consumer abuse and reports that new consumer-unfriendly sales incentives are returning.",JAMES PUZZANGHERA.
108,"Do you have concerns about Wells Fargo’s efforts to fix its problems, and do you expect the asset cap to remain in place beyond this year?",JAMES PUZZANGHERA.
109,Wells Fargo.,CHAIR POWELL.
110,"So what happened at Wells Fargo really was a remarkably widespread series of breakdowns, really, in their risk-management apparatus, which resulted in significant consumer abuses, let’s say.",CHAIR POWELL.
111,"And as it’s gone on and on, it’s become clear that—I think some time ago it became clear that these are deep problems that needed to be addressed in a fundamental kind of a way.",CHAIR POWELL.
112,So there’s a lot of work to do on that.,CHAIR POWELL.
113,"And we put in place, really, an unprecedented sanction in the form of an asset growth cap, and we will not lift that until Wells Fargo gets their arms around this, comes forward with plans, implements those plans, and we’re satisfied with what they’ve done.",CHAIR POWELL.
114,And that’s not where we are right now.,CHAIR POWELL.
115,"Do you believe it’s appropriate—do you believe it’s appropriate for the CEO to be getting a pay raise in light of those conditions, in terms of corporate governance?",JAMES PUZZANGHERA.
116,"You know, our main supervisory focus is on the company fixing its risk-management approach and fundamentally rebuilding that approach.",CHAIR POWELL.
117,We don’t approve individual pay packages.,CHAIR POWELL.
118,"We do supervise boards of directors for, you know, for having a set of compensation practices that don’t reward short-term risk-taking and that sort of thing.",CHAIR POWELL.
119,And we will supervise based on that.,CHAIR POWELL.
120,Michael McKee with Bloomberg Radio and Television.,MICHAEL MCKEE.
121,I wonder if you could discuss the balance of risks.,MICHAEL MCKEE.
122,"I know you said that the outlook among the Committee members is a positive one, but since the end of the meeting, the 3-month–10-year Treasury spread has fallen to 7 basis points, and now, according to fed funds futures trading, there’s a 50 percent chance of a rate cut by next January.",MICHAEL MCKEE.
123,How far off are the markets?,MICHAEL MCKEE.
124,What do you think the risks actually are?,MICHAEL MCKEE.
125,"Well, first, the data are not currently sending a signal that we need to move in one direction or another, in my view.",CHAIR POWELL.
126,"I would say it this way:  We see a positive outlook for this year, a favorable outlook for this year, as I mentioned.",CHAIR POWELL.
127,"So, in our SEP projections, Committee members, participants, generally see growth of around 2 percent.",CHAIR POWELL.
128,They see unemployment remaining below 4 percent.,CHAIR POWELL.
129,They see inflation remaining close to target.,CHAIR POWELL.
130,"And they see growth, as I said, around 2 percent.",CHAIR POWELL.
131,"So, you know, that’s a positive outlook.",CHAIR POWELL.
132,It’s a favorable outlook.,CHAIR POWELL.
133,"We’re also very mindful—and we have been, of course, all along—of what the risks are.",CHAIR POWELL.
134,And you see—you mentioned some of them.,CHAIR POWELL.
135,"You know, you see slowing global growth.",CHAIR POWELL.
136,You still have—there’s no resolution of Brexit.,CHAIR POWELL.
137,"There’s no resolution, really, of the trade talks.",CHAIR POWELL.
138,These are ongoing risks.,CHAIR POWELL.
139,We’re also carefully monitoring what’s happening with U.S. growth.,CHAIR POWELL.
140,We called that out in our statement.,CHAIR POWELL.
141,"You know, the limited data that we have do show a slowdown.",CHAIR POWELL.
142,"On the other hand, as I mentioned, we see the underlying economic fundamentals for growth this year as still very positive.",CHAIR POWELL.
143,So that’s really how we’re thinking about it.,CHAIR POWELL.
144,"Hi, Mr. Chairman.",JIM TANKERSLEY.
145,"Jim Tankersley, New York Times.",JIM TANKERSLEY.
146,"I’m curious, you’re now a full percentage point—actually, more than a percentage point—below the White House in your projections for growth this year.",JIM TANKERSLEY.
147,"By my calculations, that’s the largest spread we’ve seen since the end of the recession between the White House and the Fed.",JIM TANKERSLEY.
148,"Why, for one, do you see—do you think you see the economy so differently than they do, and do you worry at all about implications for policy from that?",JIM TANKERSLEY.
149,I haven’t—I haven’t seen their projection.,CHAIR POWELL.
150,I wouldn’t comment on their projection.,CHAIR POWELL.
151,I would take it this way.,CHAIR POWELL.
152,You can think of growth as being composed of two things.,CHAIR POWELL.
153,And one is really growth in the workforce—more hours worked.,CHAIR POWELL.
154,And the other is productivity—it’s output per hour.,CHAIR POWELL.
155,You can really think of growth as those two things.,CHAIR POWELL.
156,And I’ve been calling—often mentioning these days that it would be great if we had national-level policies to support higher labor force participation.,CHAIR POWELL.
157,"The United States is now one of the lowest countries among the advanced economies, in terms of our labor force participation by prime-age workers.",CHAIR POWELL.
158,And that’s a place where we can grow faster.,CHAIR POWELL.
159,"If we can bring more people into the labor force and give them a chance to contribute to and benefit from our overall prosperity, that will be a great thing for the country.",CHAIR POWELL.
160,So I would like to see that.,CHAIR POWELL.
161,Productivity is much harder.,CHAIR POWELL.
162,It’s very difficult to project productivity over long stretches of time.,CHAIR POWELL.
163,It’s a function of evolving technology.,CHAIR POWELL.
164,"So, I guess I would say, what is the potential growth rate?",CHAIR POWELL.
165,"It’s quite hard to know with any precision, and I just would like to see us, you know, undertake an effort to make it be as high as it can sustainably be.",CHAIR POWELL.
166,A quick follow-up on that.,JIM TANKERSLEY.
167,Do you see the tax cuts—the 2017 tax cuts as having provided a large boost to labor force participation as the White House does?,JIM TANKERSLEY.
168,I would say so.,CHAIR POWELL.
169,I think it’s clear that the tax and spending policies that were adopted early last year supported demand in a significant way last year.,CHAIR POWELL.
170,"And it’s also the case, I think, that they should have some supply-side effects.",CHAIR POWELL.
171,"I think it’s hard to know, it’s hard to identify those with any precision, and we hope they’re—we hope they’re very large.",CHAIR POWELL.
172,"You know, the idea would be that lowering corporate taxes would spur more corporate investment, which would spur more productivity, and lowering individual taxes would spur greater labor force participation.",CHAIR POWELL.
173,"I wouldn’t want to be handing—you know, assigning credit or blame for that, but I do think that the performance of labor force participation over the last, really, three or four years has been an upside surprise that most people didn’t see coming, and it’s extremely welcome.",CHAIR POWELL.
174,Marty Crutsinger with the Associated Press.,MARTIN CRUTSINGER.
175,"With the new dot plot today, you’ve gone from two rate hikes in 2019 to zero.",MARTIN CRUTSINGER.
176,You still have one showing for next year.,MARTIN CRUTSINGER.
177,"The fed funds futures trading, as has been alluded to, is showing rate cuts at the end of this year.",MARTIN CRUTSINGER.
178,"Are they—is that a possibility in your mind, given the sharp change you’ve made at this meeting?",MARTIN CRUTSINGER.
179,"As I mentioned, the data that we’re seeing are not currently sending a signal which suggests moving in either direction for me, which is really why we’re being patient.",CHAIR POWELL.
180,We feel our policy rate is in the range of neutral.,CHAIR POWELL.
181,The economy is growing at about trend.,CHAIR POWELL.
182,Inflation is close to target.,CHAIR POWELL.
183,Unemployment is under 3 percent.1  It’s a great time for us to be patient and watch and wait and see how things evolve.,CHAIR POWELL.
184,Hi.,VICTORIA GUIDA.
185,Victoria Guida with Politico.,VICTORIA GUIDA.
186,"On stress testing, I wanted to ask, how do you respond to criticism that the Fed’s recent move to remove the qualitative objection from CCAR makes it less transparent to the general public?",VICTORIA GUIDA.
187,"And then, also, Governor Brainard dissented on that decision, and she’s dissented on some other decisions as well regulatorily recently.",VICTORIA GUIDA.
188,"Does it concern you, given that the Fed has traditionally been a consensus-                                                 based organization, if you keep having these decisions where, you know, a Board member is not onboard with them?",VICTORIA GUIDA.
189,So you mentioned the qualitative aspect of CCAR.,CHAIR POWELL.
190,And U.S.—the large U.S. financial institutions have made significant progress there and are now much better at the capital planning process.,CHAIR POWELL.
191,"And for, really, some time now, for a couple of years, we’ve talked about moving supervision of that process—moving to a supervisory approach to that rather than having a pass/fail in the stress tests.",CHAIR POWELL.
192,We’ve been talking about that for quite a while.,CHAIR POWELL.
193,"And I think, given the level that the banks have moved to in capital planning, we did that.",CHAIR POWELL.
194,It shouldn’t be a big surprise—something we’ve been talking about doing for a couple of years.,CHAIR POWELL.
195,"For banks that are newer to CCAR and haven’t made that kind of progress, then they’re still going to be part of—they’re still going to have a qualitative test until they can reach similar levels of achievement.",CHAIR POWELL.
196,"In terms of having disparate views, I—look, we try—we are very much a consensus-driven organization.",CHAIR POWELL.
197,We try very hard to reach consensus on things.,CHAIR POWELL.
198,"In the end, it’s very healthy to have disparate views and to state them publicly and put them on the record.",CHAIR POWELL.
199,It’s nothing but healthy from my standpoint.,CHAIR POWELL.
200,"We’ll always be trying to reach consensus, and, you know, I’m committed to that.",CHAIR POWELL.
201,Trevor Hunnicutt from Reuters.,TREVOR HUNNICUTT.
202,"Just—you mentioned that you have, kind of, a positive outlook as it regards the economy but also see slower growth on the household side and the business side.",TREVOR HUNNICUTT.
203,"Given how big of a part of the U.S. economy that is, what gives you, kind of, confidence that both the slowdown we’re seeing is temporary?",TREVOR HUNNICUTT.
204,"So on the household side, what we saw was a very weak reading on retail sales in December and then a bounceback in the January reading.",CHAIR POWELL.
205,"And, you know, it was a surprise, I would say, and inconsistent with a significant amount of other data.",CHAIR POWELL.
206,"We’re not dismissing it in any way, but I would go back to, what is it that supports consumer spending?",CHAIR POWELL.
207,"It’s 70 percent of the economy, as you point out.",CHAIR POWELL.
208,"It’s strong economic underlying fundamentals, so, rising wages, high levels of employment, low levels of unemployment, high levels of job creation, confidence.",CHAIR POWELL.
209,The household confidence surveys have moved back up to where they were last summer.,CHAIR POWELL.
210,"So we look at those fundamentals, and we think that looks like a setting in which consumption will have support from underlying economic fundamentals.",CHAIR POWELL.
211,And that’s really what we’re thinking there.,CHAIR POWELL.
212,"So, you know, we’re also patiently watching and waiting and not assuming.",CHAIR POWELL.
213,We’re not taking no signal from the incoming data; that’s why we called it out in our statement.,CHAIR POWELL.
214,So I think our eyes are open on this.,CHAIR POWELL.
215,Nick Timiraos of the Wall Street Journal.,NICK TIMIRAOS.
216,"Chair Powell, in 1998 the Fed eased policy in a way that some say may have avoided a recession, others say may have helped fuel the NASDAQ tech stock bubble.",NICK TIMIRAOS.
217,And financial conditions have eased considerably this year since the policy pivot that you made clear in January.,NICK TIMIRAOS.
218,"The S&P, for example, is just 3 percent below last summer’s peak.",NICK TIMIRAOS.
219,"And so, I wonder, does this episode from 20 years ago bear at all on your thinking today about the risks posed by rising asset values in an environment of a shallower policy path?",NICK TIMIRAOS.
220,"We’re in a very different world today and post-crisis, because we now very carefully monitor financial conditions and financial stability concerns on an ongoing basis, and we publish a report twice a year, and we have quarterly Board meetings and briefings where we look deeply into these things.",CHAIR POWELL.
221,So this is something we have very much on our radar screen.,CHAIR POWELL.
222,"And I would say, overall, we don’t see financial stability vulnerabilities as high.",CHAIR POWELL.
223,"There are some aspects of the financial markets that we’re carefully monitoring, and those are in the nature of things that might be amplifiers to a downturn—as opposed to a financial stability concern, which might lead to a financial crisis and that kind of thing, which we don’t see.",CHAIR POWELL.
224,So we do monitor that.,CHAIR POWELL.
225,"And I would also say, you know, that the whole question of monetary policy and financial stability is an unsettled and difficult one in our world.",CHAIR POWELL.
226,"We do think that the principal tools for, you know, for managing financial stability are regulation, supervision, macroprudential tools, and those sorts of things as opposed to changing the interest rate.",CHAIR POWELL.
227,But we’re certainly very mindful of financial conditions and those risks.,CHAIR POWELL.
228,"If I could ask a follow-up—if it’s the case that we’re in a lower neutral interest rate world where you could have more asset price appreciation, do you think the Fed needs more macroprudential tools so that it doesn’t have to lean on monetary policy to do so much?",NICK TIMIRAOS.
229,It’s a very difficult question with a long answer.,CHAIR POWELL.
230,"We—in our system, we mainly rely on “through the cycle” tools like high capital and stress tests.",CHAIR POWELL.
231,"Our financial stability system is built on those tools:  high capital, high liquidity, resolution planning, stress testing.",CHAIR POWELL.
232,So those are always on.,CHAIR POWELL.
233,"We also have some tools, like the countercyclical capital buffer, which we can deploy at times when vulnerabilities are meaningfully above normal.",CHAIR POWELL.
234,But we do rely on those tools.,CHAIR POWELL.
235,"And I would say, our banks are well capitalized.",CHAIR POWELL.
236,They’re far better capitalized and better aware of their risks and more liquid than they were before the financial crisis.,CHAIR POWELL.
237,"So they’ll be more resilient in, you know, in difficult states of the economy.",CHAIR POWELL.
238,Donna Borak with CNN.,DONNA BORAK.
239,"Included in the President’s fiscal 2020 budget is a new estimate that the nation’s debt will balloon to more than $31 trillion over the next decade, by 2029.",DONNA BORAK.
240,You’ve previously said that the country is on an unsustainable fiscal path.,DONNA BORAK.
241,How alarming is that number to you?,DONNA BORAK.
242,"And, while the United States might not be quite there yet, when do you begin to worry about a possible credit crisis?",DONNA BORAK.
243,"I do think that deficits matter, and I do think—I think it’s not really controversial to say that our debt can’t grow faster than our economy indefinitely and that’s what it’s doing now.",CHAIR POWELL.
244,"So this is something we will have to deal with, and I think we can’t really lose sight of that, and I’d like to see a greater focus on that over time.",CHAIR POWELL.
245,"It’s not in the nature of a near-term debt crisis or anything like that, and I wouldn’t want to try to predict when that would happen, but it is something that it’s important that the public discussion really come back to, if I can say that.",CHAIR POWELL.
246,And we will have to deal with it eventually.,CHAIR POWELL.
247,James Politi of the Financial Times.,JAMES POLITI.
248,There’s huge uncertainty at the moment over the fate of the Brexit negotiations.,JAMES POLITI.
249,"How much of a factor has this been for the Fed in turning towards a kind of patient approach to monetary policy, and what’s your base case on that?",JAMES POLITI.
250,"And on the size of the balance sheet, what’s your—do you have a numerical estimate for where it will be at the end of September once the runoff is complete?",JAMES POLITI.
251,"So, of course, we’re watching Brexit carefully and hoping that it can be resolved in an orderly way.",CHAIR POWELL.
252,"From our standpoint, the part of it that we can control is that we’ve been involved with supervising our financial institutions that are active either in the United Kingdom or the European Union or both to make sure that they’re ready for the full range of possible outcomes to the—to Brexit.",CHAIR POWELL.
253,"So—and in doing so, we’ve also had—we’ve also worked alongside regulators from the United Kingdom and the EU.",CHAIR POWELL.
254,"So we do, again, hope that that can be resolved well, but we know that our banks are well capitalized and resilient to different kinds of events.",CHAIR POWELL.
255,"In terms of the size of the balance sheet, the balance sheet will be of a size of approximately 17 percent of GDP around the end of this year, down from 25 percent of GDP at the end of 2014—so, significantly smaller relative to GDP than it was.",CHAIR POWELL.
256,"I’m guessing you’re looking for a dollar number, though, probably, and that would be—so, for the size of the balance sheet, it looks like it’ll be a bit above $3.5 trillion then.",CHAIR POWELL.
257,Greg Robb from MarketWatch.,GREG ROBB.
258,"Chairman Powell, could you talk through your outlook for inflation this year?",GREG ROBB.
259,Aren’t—you’re not concerned about it?,GREG ROBB.
260,And rising—why aren’t rising wages feeding into inflation?,GREG ROBB.
261,"Let me take wages first, if I can.",CHAIR POWELL.
262,"So wages have moved up in the last couple of years and are now running at healthier, higher levels, and that’s a good thing.",CHAIR POWELL.
263,"In fact, a lot of the wage gains have been going to lower-paid workers, as can happen late in the cycle, which is also a good thing.",CHAIR POWELL.
264,"So—but that’s not price inflation, that’s wage inflation.",CHAIR POWELL.
265,"Our mandate, sorry, is price inflation.",CHAIR POWELL.
266,So what I see is inflation that’s close to 2 percent but that sort of keeps bumping up against 2 percent and then maybe moving back down a little bit.,CHAIR POWELL.
267,And I don’t feel that we have kind of convincingly achieved our 2 percent mandate in a symmetrical way.,CHAIR POWELL.
268,"Now, what do we mean by “symmetrical”?",CHAIR POWELL.
269,"What we really mean is that we would look at—we know that inflation will move around on both sides of the target, and what we say is that we would be equally concerned with inflation persistently above as persistently below the target.",CHAIR POWELL.
270,So that’s really our framework.,CHAIR POWELL.
271,"And I don’t think we’ve quite achieved that yet, because we’re really 10 years deep in this—almost 10 years—in this expansion, and inflation is still kind of, I’d say, not, you know, clearly meeting our target.",CHAIR POWELL.
272,So that’s one of the reasons why we’re being patient.,CHAIR POWELL.
273,"I think, as I’ve said before, I think inflation that is a little bit below our target—particularly headline inflation this year will be, you know, meaningfully below our target for most of the year because of lower oil prices, but we project that core will be too—that gives us the ability to be patient and not move until we see that our target goals are being achieved.",CHAIR POWELL.
274,"I just wanted to press a little bit about, what is the story the Committee—you know, when you get in the discussion today and yesterday about inflation, what kind of is the story that emerges?",GREG ROBB.
275,So there are a bunch of different stories.,CHAIR POWELL.
276,There’s no real easy answer.,CHAIR POWELL.
277,One of them is just that the natural rate of unemployment is lower than people think.,CHAIR POWELL.
278,"That’s one way to think about it, that there’s still more slack in the economy.",CHAIR POWELL.
279,"Another is that expectations play a very—inflation expectations play a very key role in our framework and other frameworks, and, you know, there is the possibility that some people discuss of expectations being anchored but below 2 percent.",CHAIR POWELL.
280,"And so, either way, inflation itself has kind of bounced around a little below 2 percent.",CHAIR POWELL.
281,That’s the record.,CHAIR POWELL.
282,"Hi, Chairman Powell.",PAUL KIERNAN.
283,Thanks for the question.,PAUL KIERNAN.
284,Paul Kiernan from Dow Jones Newswires.,PAUL KIERNAN.
285,"I’m just kind of curious—I mean, this below-target inflation is a global phenomenon, at least across advanced economies, and I’d just like to kind of hear your thoughts about what kind of challenges that poses to policymakers like yourself and the global economy in general.",PAUL KIERNAN.
286,"Yes, thanks.",PAUL KIERNAN.
287,It’s a major challenge.,CHAIR POWELL.
288,"It’s one of the major challenges of our time, really, to have inflation—you know, downward pressure on inflation, let’s say.",CHAIR POWELL.
289,"It gives central banks less room to, you know, to respond to downturns, right?",CHAIR POWELL.
290,"So if inflation expectations are below 2 percent, they’re always going to be pulling inflation down, and we’re going to be paddling upstream in trying to, you know, keep inflation at 2 percent, which gives us some room to cut, you know, when it’s time to cut rates when the economy weakens.",CHAIR POWELL.
291,"And, you know, that’s something that central banks face all over the world, and we certainly face that problem too.",CHAIR POWELL.
292,It’s one of the—one of the things we’re looking into as part of our strategic monetary policy review this year.,CHAIR POWELL.
293,"The proximity to the zero lower bound calls for more creative thinking about ways we can, you know, uphold the credibility of our inflation target, and, you know, we’re open minded about ways we can do that.",CHAIR POWELL.
294,Edward Lawrence from Fox Business Network.,EDWARD LAWRENCE.
295,So I counted five downgrades in the first paragraph of the FOMC statement.,EDWARD LAWRENCE.
296,What conditions do you need to see in order for a rate cut or a rate hike on the other side of that then?,EDWARD LAWRENCE.
297,"Well, we—I think we were—we wanted to be careful to go ahead and acknowledge the things.",CHAIR POWELL.
