,Sentences,Speaker
26,"As we have emphasized throughout the pandemic, the outlook for the economy is extraordinarily uncertain and will depend in large part on our success in keeping the virus in check.",CHAIR POWELL.
27,All of us have a role to play in our nation’s response to the pandemic.,CHAIR POWELL.
28,Following the advice of public health professionals to keep appropriate social distances and to wear masks in public will help get the economy back to full strength.,CHAIR POWELL.
29,A full economic recovery is unlikely until people are confident that it is safe to reengage in a broad range of activities.,CHAIR POWELL.
30,The path forward will also depend on the policy actions taken across all parts of the government to provide relief and to support the recovery for as long as needed.,CHAIR POWELL.
31,"The Federal Reserve’s response to this crisis has been guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",CHAIR POWELL.
32,We remain committed to using our full range of tools to support the economy in this challenging time.,CHAIR POWELL.
33,"The changes we made in today’s policy statement reflect our strategy to achieve our dual-mandate goals by seeking to eliminate shortfalls from maximum employment and achieve inflation that averages 2 percent over time, as we articulated in our Statement on Longer-Run Goals and Monetary Policy Strategy.",CHAIR POWELL.
34,We view maximum employment as a broad-based and inclusive goal and do not see a high level of employment as posing a policy concern unless accompanied by signs of unwanted increases in inflation or the emergence of other risks that could impede the attainment of our goals.,CHAIR POWELL.
35,And we believe that achieving inflation that averages 2 percent over time helps ensure that longer-term inflation expectations remain well anchored at our longer-run 2 percent objective.,CHAIR POWELL.
36,"In turn, well-anchored inflation expectations enhance our ability to meet both our employment and inflation objectives, particularly in the new normal in which interest rates are closer to their effective lower bound even in good times.",CHAIR POWELL.
37,"Hence, as we say in our statement, with inflation running persistently below 2 percent, we “will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.”  We expect “to maintain an accommodative stance of monetary policy until these outcomes”—including maximum employment—“are achieved.”  With regard to interest rates, we now indicate that we expect it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate “until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.” In addition, over coming months we will continue to increase our “holdings of Treasury securities and agency mortgage-backed securities at least at the current pace.”  These asset purchases are intended “to sustain smooth market functioning and help foster accommodative financial conditions, thereby supporting the flow of credit to households and businesses.” We believe the strong policy guidance we are providing today will serve the economy well by promoting our goals through the many possible paths the recovery may take.",CHAIR POWELL.
38,"Of course, as we note in our policy statement, we “would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of our [the Committee’s] goals.” The Federal Reserve has also been taking broad and forceful actions to more directly support the flow of credit in the economy for households, for businesses large and small, and for state and local governments.",CHAIR POWELL.
39,Preserving the flow of credit is essential for mitigating the damage to the economy and promoting a robust recovery.,CHAIR POWELL.
40,"Many of our programs rely on emergency lending powers that require the support of the Treasury Department and are available only in very unusual circumstances, such as those we find ourselves in today.",CHAIR POWELL.
41,These programs serve as a backstop to key credit markets and appear to have restored the flow of credit from private lenders through normal channels.,CHAIR POWELL.
42,"We have deployed these lending powers to an unprecedented extent, enabled, in large part, by financial backing and support from Congress and the Treasury.",CHAIR POWELL.
43,"When the time comes, after the crisis has passed, we will put these emergency tools back in the toolbox.",CHAIR POWELL.
44,"As I have emphasized before, these are lending powers, not spending powers.",CHAIR POWELL.
45,The Fed cannot grant money to particular beneficiaries.,CHAIR POWELL.
46,We can only create programs or facilities with broad-based eligibility to make loans to solvent entities with the expectation that the loans will be repaid.,CHAIR POWELL.
47,"Many borrowers are benefiting from these programs, as is the overall economy.",CHAIR POWELL.
48,"But for many others, getting a loan that may be difficult to repay may not be the answer.",CHAIR POWELL.
49,"In these cases, direct fiscal support may be needed.",CHAIR POWELL.
50,"Elected officials have the power to tax and spend and to make decisions about where we, as a society, should direct our collective resources.",CHAIR POWELL.
51,"The fiscal policy actions that have been taken thus far have made a critical difference to families, businesses, and communities across the country.",CHAIR POWELL.
52,"Even so, the current economic downturn is the most severe in our lifetimes.",CHAIR POWELL.
53,"It will take a while to get back to the levels of economic activity and employment that prevailed at the beginning of this year, and it may take continued support from both monetary and fiscal policy to achieve that.",CHAIR POWELL.
54,"We understand that our actions affect communities, families, and businesses across the country.",CHAIR POWELL.
55,Everything we do is in service to our public mission.,CHAIR POWELL.
56,We are committed to using our full range of tools to support the economy and to help assure that the recovery from this difficult period will be as robust as possible.,CHAIR POWELL.
57,"Finally, I would like to take a moment to recognize the passing of our friend and colleague, Thomas Laubach.",CHAIR POWELL.
58,His outstanding analysis and advice have been indispensable to the FOMC and have played a key role in the policy decisions that will define this era of the Federal Reserve.,CHAIR POWELL.
59,"He will be remembered for his intellect, but also his kindness, his equanimity, and his dedication to achieving our mission on behalf of the American people.",CHAIR POWELL.
60,We will miss him.,CHAIR POWELL.
61,Thank you.,CHAIR POWELL.
62,I’ll now be glad to take your questions.,CHAIR POWELL.
63,Thank you.,MICHELLE SMITH.
64,Nick Timiraos.,MICHELLE SMITH.
65,"Good afternoon, Chair Powell.",NICK TIMIRAOS.
66,Nick Timiraos from the Wall Street Journal.,NICK TIMIRAOS.
67,"You’ve been very clear about the Committee’s intention on rates, not even thinking about thinking about raising rates, and today showing low rates even as unemployment falls to 4 percent and inflation rises to 2 percent.",NICK TIMIRAOS.
68,My question is about asset purchases.,NICK TIMIRAOS.
69,Does the guidance today apply to the current asset purchase pace?,NICK TIMIRAOS.
70,Are there any macroeconomic conditions under which you would favor increasing the monthly pace of Treasury and MBS purchases?,NICK TIMIRAOS.
71,And under what conditions would a decrease in the monthly pace of purchases be appropriate?,NICK TIMIRAOS.
72,Thank you.,NICK TIMIRAOS.
73,Thank you.,CHAIR POWELL.
74,"So we say in our postmeeting statement that we’ll continue to increase our securities holdings “at least at the current pace” over coming months “to sustain smooth market functioning and help foster accommodative financial conditions.”  That latter part is an updating of our guidance to reflect what I’ve been saying in these press conferences for some time and what other central banks have acknowledged, which is that the purchases are fostering accommodative financial conditions as well.",CHAIR POWELL.
75,That amounts to roughly $80 billion a month of Treasuries and $40 billion net per month for MBS.,CHAIR POWELL.
76,"So we do—we do think that these purchases have been effective in, in restoring orderly market conditions and have supported the flow of credit to households and businesses, including by fostering more accommodative financial conditions, which, of course, we think is a good thing.",CHAIR POWELL.
77,"So, in terms of going forward, I would just say this:  There are various ways and margins that we can adjust our tools going forward, and we’ll continue to monitor developments.",CHAIR POWELL.
78,And we’re prepared to adjust our plans as appropriate.,CHAIR POWELL.
79,"If I could—if I could follow up, I suppose the question I have is, why give guidance on one policy tool but not give guidance on the other policy tool when the Fed has talked about those two policy tools working together?",NICK TIMIRAOS.
80,"So we, we think our—we think our policy stance is appropriate today, and we’re prepared to adjust it going forward as we, as we see appropriate.",CHAIR POWELL.
81,And today we believe that particularly this very strong forward guidance—very powerful forward guidance that we’ve announced today will provide strong support for the economy.,CHAIR POWELL.
82,"Effectively, we’re saying that rates will remain highly accommodative until the economy is far along in its recovery, and that, that should be a very powerful statement in supporting economic activity.",CHAIR POWELL.
83,Now we’re buying $120 billion in securities per month across the—across the Treasury curve.,CHAIR POWELL.
84,That’s also adding to accommodation.,CHAIR POWELL.
85,"We do have the flexibility to adjust that tool and, and the rate tool and, and other tools as well.",CHAIR POWELL.
86,"But as for right now, we think—we think that our policy setting is appropriate to support the expansion.",CHAIR POWELL.
87,"We did—we said from the beginning that we would first try to provide some support and stability and relief in the first phase of the crisis, the acute phase, and then we would support the expansion when it came.",CHAIR POWELL.
88,"Well, it’s here.",CHAIR POWELL.
89,And it’s well along.,CHAIR POWELL.
90,"And so that’s why we changed our guidance today, and we do have the flexibility to do more when we think it’s appropriate.",CHAIR POWELL.
91,Thank you.,NICK TIMIRAOS.
92,Thank you.,MICHELLE SMITH.
93,Jeanna.,MICHELLE SMITH.
94,"Hi, Chair Powell.",JEANNA SMIALEK.
95,Thanks for taking my question.,JEANNA SMIALEK.
96,"Jeanna Smialek, New York Times.",JEANNA SMIALEK.
97,"I was wondering, you beefed up your language on financial stability in the long-run statement that you unveiled with your Jackson Hole speech last month.",JEANNA SMIALEK.
98,I’m wondering if you could kind of walk us through how you think about financial stability concerns as a factor in guiding and interpreting increases.,JEANNA SMIALEK.
99,"You know, would financial stability concerns on their own be enough to merit changes in the fed funds rate?",JEANNA SMIALEK.
100,Or would they have to come in conjunction with an overheating on inflation or some sort of dramatic drop in the unemployment rate?,JEANNA SMIALEK.
101,"If you could, sort of, give us an outline of your thinking there, please.",JEANNA SMIALEK.
102,"So what we said in our Statement on Longer-Run Goals and Monetary Policy Strategy was that the Committee’s policy decisions reflect “its longer-run goals, its medium-term outlook, and its assessment[s] of the balance of risks, including risks to the financial system that could impede the attainment of the Committee’s goals.”  So that’s what we said about financial stability.",CHAIR POWELL.
103,"And today we said that we’d “be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of our [the Committee’s] goals.” But you asked specifically about, about financial stability.",CHAIR POWELL.
104,One thing I would say is that financial—that monetary policy should not be the first line of defense—is not the first line of defense on financial stability.,CHAIR POWELL.
105,"We look to more appropriate tools in the first instance as a first line of defense, and those would be regulation, supervision, high capital, high liquidity, stress testing—all of those things, macroprudential tools.",CHAIR POWELL.
106,"All of those things are, are really the first line of defense on financial stability.",CHAIR POWELL.
107,"But we always leave open the idea that we will not ignore those kinds of risks and other kinds of risks, more broadly, that could impede the attainment of our goals in, in setting monetary policy.",CHAIR POWELL.
108,"So that’s, that’s really how we think about it, but principally that, you know, other tools are the—are the frontline, as I mentioned.",CHAIR POWELL.
109,"Just to follow up quickly, if, if other tools aren’t forthcoming, would financial stability concerns in and of themselves be enough to warrant a rate hike?",JEANNA SMIALEK.
110,"So, you know, what we said again in the [Statement on] Longer-Run [Goals and Monetary Policy Strategy]—you know, in our consensus statement is that we, you know—“policy decisions reflect … the balance of risks, including risks to the financial system that could impede the attainment of the Committee’s goals.”  So the test would be, you know, does a majority of the Committee feel that, that monetary policy is, is triggering that?",CHAIR POWELL.
111,"And that, that would be—that would be the test.",CHAIR POWELL.
112,"And, you know, it’s not something that we’ve done.",CHAIR POWELL.
113,"We do monitor financial stability concerns, of course, intensely and regularly.",CHAIR POWELL.
114,"We try to use our other tools on them, but we, we do keep them in mind as we think about monetary policy.",CHAIR POWELL.
115,Thank you.,MICHELLE SMITH.
116,Steve Liesman.,MICHELLE SMITH.
117,"Mr. Chairman, I wonder if you could help me understand how the projections of the Committee line up with the goals of the Committee.",STEVE LIESMAN.
118,You’ve now altered the projections to—the statement to aim for inflation above 2 percent.,STEVE LIESMAN.
119,"But when I look at the SEP, I don’t see the Committee believing a single year in the next four years that you are ever above 2 percent.",STEVE LIESMAN.
120,"In fact, for each year, you are below it until 2023, which is the first time that you actually hit 2 percent.",STEVE LIESMAN.
121,"So do you think—are, are you confident—is this just the Committee is not confident that not only can it not hit its 2 percent goal, but that now it can’t hit its goal of being above 2 percent?",STEVE LIESMAN.
122,Not at all.,CHAIR POWELL.
123,"And, you know, you don’t—you also don’t see people, by and large, lifting off or raising interest rates above zero.",CHAIR POWELL.
124,I guess there are 4 exceptions out of a Committee of 17 during that—during the forecast period.,CHAIR POWELL.
125,"So we don’t reach 2 percent, but we get very close to it in the forecast.",CHAIR POWELL.
126,We reach 2 percent—I guess the median is 2 percent at the end of 2023.,CHAIR POWELL.
127,"So, you know, you know what the guidance says.",CHAIR POWELL.
128,"It says that we expect that the current setting of, of our rates will be—what we expect [is] that it will be appropriate until such time as we reach 2 percent inflation, that we feel that labor market conditions are consistent with our assessment of maximum employment, and that we’re on track to achieve inflation moderate—inflation moderately above.",CHAIR POWELL.
129,So that’s the test.,CHAIR POWELL.
130,"So I don’t think there’s any conflict between those two because, you know, the, the way they’re set up, the projections don’t show the out years.",CHAIR POWELL.
131,"You asked about confidence, and I would say that this, this very strong, very powerful guidance shows both our confidence and our determination.",CHAIR POWELL.
132,It shows our confidence that we can reach this goal and our determination to do so.,CHAIR POWELL.
133,"I’m sorry, if I could just follow up without being simplistic about this.",STEVE LIESMAN.
134,"But why wouldn’t—if the Committee was confident that it could reach its new goal of aiming for inflation above 2 percent, why wouldn’t one of those years at least show inflation being above 2 percent on the median forecast?",STEVE LIESMAN.
135,"Because it—we think, looking at everything we know about inflation dynamics in the United States and around the world over recent decades, we expect it will take some time.",CHAIR POWELL.
136,"We expect that the economy will recover quickly now, but that that pace will slow as, as people go back to work.",CHAIR POWELL.
137,And we’ll still have an area of the economy—a big area of the economy—that struggles.,CHAIR POWELL.
138,There will be slack in the economy.,CHAIR POWELL.
139,"The economy will be below maximum employment, below full demand.",CHAIR POWELL.
140,And that will tend to wear—to put downward pressure on inflation.,CHAIR POWELL.
141,"So we think that once we get up closer to maximum employment, we think that inflation will come back, generally.",CHAIR POWELL.
142,"And, I mean, that’s sort of what happened during the last long expansion.",CHAIR POWELL.
143,"It’s a slow process, but—but there is a process there.",CHAIR POWELL.
144,Inflation does move up over time.,CHAIR POWELL.
145,"We do expect that will continue today, and we expect that our, our guidance is powerful and will help that outcome.",CHAIR POWELL.
146,We think that—that effectively saying that policy will remain highly accommodative until the economy is very far along in its recovery should provide strong support for the economy and get us there sooner rather than later.,CHAIR POWELL.
147,Thank you.,STEVE LIESMAN.
148,Thank you.,MICHELLE SMITH.
149,Rachel Siegel.,MICHELLE SMITH.
150,"Hi, Chair Powell.",RACHEL SIEGEL.
151,Thanks very much for taking my question.,RACHEL SIEGEL.
152,"I wanted to ask if you anticipate a slowing in the pace of the recovery if there is not another stimulus package and, specifically, if there are particular holes still remaining in the economy that you think could be helped by more aid from Congress.",RACHEL SIEGEL.
153,Thanks very much.,RACHEL SIEGEL.
154,Sure.,CHAIR POWELL.
155,"So, first, if you look at the Summary of Economic Projections that my colleagues and I filed for this meeting, what you’ll see is an expectation that the recovery will continue—that it will continue at a reasonable pace through 2021, ’22, and ’23.",CHAIR POWELL.
156,"We do expect that that pace will slow just because you would expect that the, the pace would be fastest right at the beginning of the—right at the beginning of the recovery, because you had such a sharp decline.",CHAIR POWELL.
157,"You would expect that the third quarter should be the fastest gains, and that, after that, the pace should slow down to a more normal pace.",CHAIR POWELL.
158,So we do expect that.,CHAIR POWELL.
159,In terms of fiscal policy—you asked about fiscal policy.,CHAIR POWELL.
160,"So, you know, one thing—I guess I would start by saying that the initial response from fiscal authorities was rapid.",CHAIR POWELL.
161,It was forceful and pretty effective.,CHAIR POWELL.
162,"And we’re seeing the results of that in—today in income and household spending data, in the labor market data, in the construction data, in the data for business equipment spending, and the fact that businesses are staying in business, and, you know, the pace of default and things like that has really slowed.",CHAIR POWELL.
163,So there’s been a really positive effect.,CHAIR POWELL.
164,"That said, my sense is that more fiscal support is likely to be needed.",CHAIR POWELL.
165,"Of course, the details of that are for Congress, not for the Fed.",CHAIR POWELL.
166,"But I would just say, there are still roughly 11 million people still out of work due to the pandemic, and a good part of those people were working in industries that are likely to struggle.",CHAIR POWELL.
167,"Those people may need additional, additional support as they try to find their way through what will be a difficult time for them.",CHAIR POWELL.
168,"We’ve also got struggling small businesses, especially those in the business of facing directly to the public.",CHAIR POWELL.
169,"And we have state and local governments dealing with a drop in revenue at the same time spending has gone up, much of it related to the pandemic and economic effects.",CHAIR POWELL.
170,"So, again, I would say, the fiscal support has been essential in, in the good progress we see now.",CHAIR POWELL.
171,"And, finally, I’ll note that just about all—the overwhelming majority of, of private forecasters who, who project an ongoing recovery are assuming there will be substantial additional fiscal support.",CHAIR POWELL.
172,Thank you.,MICHELLE SMITH.
173,Mike Derby.,MICHELLE SMITH.
174,[Inaudible] taking my question.,MICHAEL DERBY.
175,"Should we expect any further evolutions in forward guidance, say, maybe an adoption of something akin to the Evans rule that we had a few years ago?",MICHAEL DERBY.
176,Or is there something else that the Fed might be considering in the future?,MICHAEL DERBY.
177,"Well, so we think that the forward guidance we adopted today is appropriate and, as I mentioned, powerful.",CHAIR POWELL.
178,"Effectively, what it says is that we’ll, we will keep policy where it is now—keep the rate policy where it is now until unemployment reaches the Committee’s assessments or levels that are—sorry, not unemployment, labor market conditions reach levels that are consistent with the Committee’s assessments of maximum employment, until inflation reaches 2 percent, and until it’s on track to go above 2 percent moderately for some time.",CHAIR POWELL.
179,"So that’s very strong forward guidance, and we think that that will be durable guidance that will provide significant support to the economy in coming years.",CHAIR POWELL.
180,"So that’s, that’s really our thinking on, on forward guidance on rates.",CHAIR POWELL.
181,Thank you.,MICHELLE SMITH.
182,Howard Schneider.,MICHELLE SMITH.
183,Thanks.,HOWARD SCHNEIDER.
184,"Thanks, Chair Powell, for doing this.",HOWARD SCHNEIDER.
185,"So to follow up on Mike’s question there, since you described this guidance as durable, you—you’ve set up a three-part test here for rate hikes:  levels consistent with assessments of maximum employment, inflation has risen to 2 percent, and you’re on track to moderately exceed 2 percent for some time.",HOWARD SCHNEIDER.
186,"Each of these have modifiers, and I wonder if you could explain them a little bit more.",HOWARD SCHNEIDER.
187,How do we pin down assessments of maximum employment?,HOWARD SCHNEIDER.
188,"When you say that “inflation has risen to 2 percent,” does that mean 2 percent for a day, a month, six months?",HOWARD SCHNEIDER.
189,"And when you say “on track to moderately exceed,” how should we define “moderately”?",HOWARD SCHNEIDER.
190,And how should we define “for some time”?,HOWARD SCHNEIDER.
191,"So, as you know, maximum employment is not—is not something that can be reduced to a number the way inflation can.",CHAIR POWELL.
192,It’s a broad range of factors.,CHAIR POWELL.
193,"It really always has been and, really, a substantial number of factors that we’ve indicated we would look at.",CHAIR POWELL.
194,"So it’s broader labor conditions, consistent with our Committee’s assessment of maximum employment.",CHAIR POWELL.
195,"So that would certainly mean low unemployment, it would mean high labor force participation, it would mean wages—it would be a whole range of things.",CHAIR POWELL.
196,And we’re not looking at a rule.,CHAIR POWELL.
197,"We’re looking at a judgmental assessment, which I think we’ll be very transparent about as we—as we go forward.",CHAIR POWELL.
198,"In terms of inflation, you know, this is a Committee that is both confident and committed to—and determined to reach our goals.",CHAIR POWELL.
199,"And the idea that we would look for the, the quickest way out is just—it’s just not who we are.",CHAIR POWELL.
200,It’s not that—there’s no message of that here.,CHAIR POWELL.
201,We would not be looking for one month of 2 percent inflation; we said return to 2—to achieve 2 percent inflation.,CHAIR POWELL.
202,Okay.,CHAIR POWELL.
203,"So just understand that, you know, we’re strongly committed to achieving our goals and the overshoot.",CHAIR POWELL.
204,So that should tell you about that.,CHAIR POWELL.
205,"Oh, in terms of—okay, in terms of—so, what does “moderate” mean?",CHAIR POWELL.
206,It means not large.,CHAIR POWELL.
207,It doesn’t—it means not very high above 2 percent.,CHAIR POWELL.
208,It means moderate.,CHAIR POWELL.
209,I think that’s a fairly well-understood word.,CHAIR POWELL.
210,"In terms of—in terms of “for a time,” what it means is not permanently and not for a sustained period.",CHAIR POWELL.
211,"You know, we’re, we’re resisting the urge to try to create some sort of a rule or a formula here.",CHAIR POWELL.
212,"And I think the, the public will understand pretty well what we want.",CHAIR POWELL.
213,It’s actually pretty straightforward.,CHAIR POWELL.
214,We want to achieve inflation that averages 2 percent over time.,CHAIR POWELL.
215,"And if we do that, inflation expectations will be right at 2 percent, and that’ll help us achieve 2 percent inflation over time and avoid the situation where the central bank loses its ability to support the economy.",CHAIR POWELL.
216,Thank you.,MICHELLE SMITH.
217,James Politi.,MICHELLE SMITH.
218,Thanks for taking the question.,JAMES POLITI.
219,James Politi with the Financial Times.,JAMES POLITI.
220,Do you consider today’s enhanced forward guidance to have actual accommodation to the—to the U.S. economy from a monetary perspective and sort of deliver further support for the economy?,JAMES POLITI.
221,Or is it just a tweak to your existing policy stance?,JAMES POLITI.
222,"And, in terms of fiscal support, do you assume in your own projections—not just, you know, private forecasters—that additional fiscal support will be forthcoming?",JAMES POLITI.
223,Or do you expect weaker growth or a—or a larger contraction rather this year if no fiscal support is forthcoming?,JAMES POLITI.
224,"So, in terms of the effects, so I think what we’ve done is—is more or less aligned with the consensus statement today.",CHAIR POWELL.
225,"So it’s, it’s in line with what, what might have been expected.",CHAIR POWELL.
226,"As I mentioned, I think over time it will provide very powerful support for this economy as we move forward.",CHAIR POWELL.
227,"In a sense, it’s consistent with expectations, so I don’t—I’m not looking for a big reaction right now.",CHAIR POWELL.
228,"But I think, over time, again, guidance that we expect to retain the current stance until the economy is—has moved very far toward our goals is a strong and powerful thing.",CHAIR POWELL.
229,And I think that will be supportive of the economy over time.,CHAIR POWELL.
230,"In terms of additional fiscal support, I guess your question is, what would happen if—yes, so, people have different assessments, and, and different participants in the FOMC made different assessments on their own.",CHAIR POWELL.
231,"I think broadly, though, there is an expectation among private forecasters and among FOMC participants that there will be some further fiscal action.",CHAIR POWELL.
232,And there does seem to be an appetite on the part of all the relevant players to doing something.,CHAIR POWELL.
233,"The question is, how much and when?",CHAIR POWELL.
234,And so I would just say that if—and it’s very hard to say.,CHAIR POWELL.
235,"So, so far the economy has proven resilient to the—to the lapsing of the—to the, of the CARES Act unemployment—enhanced unemployment benefits.",CHAIR POWELL.
236,"But there’s, there’s certainly a risk, though, that, that those who are unemployed have saved—appear to have saved some of those benefits, and they’ll, they’ll now spend them, and that, as the months pass, if, if there’s no follow-up on that, if there isn’t additional support and there isn’t a job for the—some of those people who are, are from industries where, where it’s going to be very hard to find new work, then you’ll—that will start to show up in economic activity.",CHAIR POWELL.
237,"It’ll also show up in things like evictions and foreclosures and, and, you know, things that will scar and damage the economy.",CHAIR POWELL.
238,So that’s a downside risk.,CHAIR POWELL.
239,"So I, I think the real question is, is, when and how much and what will be the—what will be the contents?",CHAIR POWELL.
240,"And, you know, no one—no one has any certainty around that, but, broadly speaking, if we don’t get that, then there would certainly be downside risks through the—certainly through the channel I mentioned.",CHAIR POWELL.
241,Thank you.,MICHELLE SMITH.
242,"Anneken, CNN.",MICHELLE SMITH.
243,Thanks for taking my question.,ANNEKEN TAPPE.
244,"Chairman Powell, given the recent update to the policy framework and repeated calls for this in the Fed Listens events, is the Fed open to other measures of the economy, such as income inequality and affordability of housing?",ANNEKEN TAPPE.
245,"So we—you know, we monitor everything we think is important in the U.S. economy.",CHAIR POWELL.
246,"And in that—in a broad sense, all of it goes into thinking about monetary policy.",CHAIR POWELL.
247,You mentioned inequality.,CHAIR POWELL.
248,"So, you know, disparities in, in income and in financial well-being by various demographic and racial categories is something we monitor carefully.",CHAIR POWELL.
249,"Inequality, which I would point to—it’s a multifaceted thing.",CHAIR POWELL.
250,But I would point to the relative stagnation of incomes for people at the lower end of the income spectrum and also lower mobility.,CHAIR POWELL.
251,So those are things that hold back our economy.,CHAIR POWELL.
252,They are.,CHAIR POWELL.
253,"The thing is, we don’t really have the tools to address those.",CHAIR POWELL.
254,"We, we have interest rates and bank supervision and financial stability policy and things like that, but we can’t—we can’t get at those things through our tools.",CHAIR POWELL.
255,"When we lower the federal funds rate, that supports the economy across a broad range of, of people and activities, but we can’t—we don’t have the ability to target particular groups.",CHAIR POWELL.
256,"Notwithstanding that, we, we do talk about it, because these are important features of our economy.",CHAIR POWELL.
257,"And we—you know, I, I think those are—those distributional issues are, are issues that are really for our elected officials.",CHAIR POWELL.
258,"And I would say, I take them seriously as holding back our economy.",CHAIR POWELL.
259,"The productive capacity of the economy is limited when not everyone has the opportunity, has the educational background and, and the health care and all the things that you need to be an active participant in our workforce.",CHAIR POWELL.
260,"So I think we can—if we want to have the, the highest potential output and the—and the best output for our economy, we need that prosperity to be very broadly spread in the longer run.",CHAIR POWELL.
261,"And I—again, I would just say, the Fed—you know, we can talk about those things a lot.",CHAIR POWELL.
262,"And in, in—when we think about maximum employment in particular, we do look at individual groups.",CHAIR POWELL.
263,"So high unemployment in a particular racial group like African Americans when—you know, we would look at that as we think about whether we’re really at maximum employment.",CHAIR POWELL.
264,We would look—we would look at that along with a lot of other data.,CHAIR POWELL.
265,"So the answer is, we do look at all those things and, and do what we can with our tools.",CHAIR POWELL.
266,"But, ultimately, these are issues for elected representatives.",CHAIR POWELL.
267,Thank you.,MICHELLE SMITH.
268,Edward Lawrence.,MICHELLE SMITH.
269,"Yes, thank you, Chairman Powell, for the question.",EDWARD LAWRENCE.
270,I just wanted some clarity here.,EDWARD LAWRENCE.
271,"At what point do you think it’s prudent to shift the bond purchases from market stability—as you had said, from the shorter-term maturities to more longer-term, more stimulus-related?",EDWARD LAWRENCE.
272,"So, you know, we think our—we think that our asset purchases are doing both the thing—both those things today.",CHAIR POWELL.
273,"We think, clearly, there’s been great progress, in terms of market function.",CHAIR POWELL.
274,"If you remember, early in the spring when the acute phase of the pandemic hit, market function was very low.",CHAIR POWELL.
275,"And it’s improved rapidly and, and in many respects is, is in a good place now.",CHAIR POWELL.
276,"We also, though, think that these asset purchases, which total $120 billion a month—you know, which is much larger than, for example, the last asset purchase program during the Global Financial Crisis and the recovery therefrom—we think that that’s also providing accommodative financial conditions and supporting growth.",CHAIR POWELL.
277,And we think that’s fine.,CHAIR POWELL.
