,Sentences,Speaker
30,"As noted in our Statement on Longer-Run Goals and Monetary Policy Strategy, we view maximum employment as a “broad-based and inclusive goal.”  Our ability to achieve maximum employment in the years ahead depends importantly on having longer-term inflation expectations well anchored at 2 percent.",CHAIR POWELL.
31,"As we said in September and again today, with inflation running persistently below 2 percent, we will aim to achieve inflation moderately above 2 percent for some time so that inflation averages 2 percent over time and longer-term inflation expectations remain well anchored at 2 percent.",CHAIR POWELL.
32,We expect to maintain an accommodative stance of monetary policy until these employment and inflation outcomes are achieved.,CHAIR POWELL.
33,"With regard to interest rates, we continue to expect that it will be appropriate to maintain the current 0 to ¼ percent target range for the federal funds rate until labor market conditions have reached levels consistent with the Committee’s assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.",CHAIR POWELL.
34,"In addition, over coming months we will continue to increase our holdings of Treasury securities and agency mortgage-backed securities at least at the current pace.",CHAIR POWELL.
35,"These asset purchases are intended to sustain smooth market functioning and help foster accommodative financial conditions, thereby supporting the flow of credit to households and businesses.",CHAIR POWELL.
36,"At this meeting, my colleagues and I discussed our asset purchases and the role they are playing in supporting the recovery.",CHAIR POWELL.
37,"At the current pace, our holdings of securities are rising at a substantial rate of $120 billion per month—$80 billion per month of Treasuries and $40 billion per month of agency MBS.",CHAIR POWELL.
38,"We believe these purchases, along with the very large purchases made to preserve financial stability in the depths of the crisis, have materially eased financial conditions and are providing substantial support to the economy.",CHAIR POWELL.
39,"Looking ahead, we will continue to monitor developments and assess how our ongoing asset purchases can best support our maximum-employment and price-stability objectives as well as market functioning and financial stability.",CHAIR POWELL.
40,"The Federal Reserve has also been taking broad and forceful actions to more directly support the flow of credit in the economy for households, for businesses large and small, and for state and local governments.",CHAIR POWELL.
41,Preserving the flow of credit is essential for mitigating damage to the economy and promoting a robust recovery.,CHAIR POWELL.
42,"Many of our programs rely on emergency lending powers that require the support of the Treasury Department and are available only in very unusual circumstances, such as those we find ourselves in today.",CHAIR POWELL.
43,These programs serve as a backstop to key credit markets and have helped to restore the flow of credit from private lenders through normal channels.,CHAIR POWELL.
44,"We have deployed these lending powers to an unprecedented extent, enabled in large part by financial backing and support from Congress and the Treasury.",CHAIR POWELL.
45,"When the time comes, after the crisis has passed, we will put these emergency tools back in the toolbox.",CHAIR POWELL.
46,"As I have emphasized before, these are lending powers, not spending powers.",CHAIR POWELL.
47,The Fed cannot grant money to particular beneficiaries.,CHAIR POWELL.
48,We can only create programs or facilities with broad-based eligibility to make loans to solvent entities with the expectation that the loans will be repaid.,CHAIR POWELL.
49,"Many borrowers are benefiting from these programs, as is the overall economy.",CHAIR POWELL.
50,"But for many others, getting a loan that may be difficult to repay may not be the answer.",CHAIR POWELL.
51,"In these cases, direct fiscal support may be needed.",CHAIR POWELL.
52,"Elected officials have the power to tax and spend and to make decisions about where we, as a society, should direct our collective resources.",CHAIR POWELL.
53,"The fiscal policy actions that have been taken thus far have made a critical difference to families, businesses, and communities across the country.",CHAIR POWELL.
54,"Even so, the current economic downturn is the most severe in our lifetimes.",CHAIR POWELL.
55,"It will take a while to get back to the levels of economic activity and employment that prevailed at the beginning of this year, and it may take continued support from both monetary and fiscal policy to achieve that.",CHAIR POWELL.
56,I’d like to mention a couple of changes that we plan on making to our Summary of Economic Projections beginning in December.,CHAIR POWELL.
57,"First, we will release the entire package of SEP materials at the same time that the FOMC statement comes out.",CHAIR POWELL.
58,"Previously, some of these materials were released three weeks after the meeting as part of the minutes.",CHAIR POWELL.
59,"This step will make more information available at the time of our policy announcements, including the distributions of forecasts and how participants judge the uncertainty and risks that attend their projections.",CHAIR POWELL.
60,"Second, we will add two new graphs that show how the balance of participants’ assessments of uncertainty and risks have evolved over time.",CHAIR POWELL.
61,"These changes to the SEP will provide a timely perspective on the risks and uncertainties that surround the modal or baseline projections, thereby highlighting some of the risk-management considerations that are relevant for monetary policy.",CHAIR POWELL.
62,"To conclude, we understand that our actions affect communities, families, and businesses across the country.",CHAIR POWELL.
63,Everything we do is in service to our public mission.,CHAIR POWELL.
64,We are committed to using our full range of tools to support the economy and to help assure that the recovery from this difficult period will be as robust as possible.,CHAIR POWELL.
65,Thank you.,CHAIR POWELL.
66,I look forward to your questions.,CHAIR POWELL.
67,Rachel.,MICHELLE SMITH.
68,"Hi, Chair Powell.",RACHEL SIEGEL.
69,It’s Rachel Siegel from the Washington Post.,RACHEL SIEGEL.
70,Thanks very much for taking my question.,RACHEL SIEGEL.
71,"I’m wondering if you can speak specifically about what indicators you’re seeing that suggest the pace of improvement has moderated, including in the labor market, and how correlated those indicators are to the recent rise in COVID cases that we’ve seen going into flu season.",RACHEL SIEGEL.
72,Thank you.,RACHEL SIEGEL.
73,Sure.,CHAIR POWELL.
74,"So, of course.",CHAIR POWELL.
75,Let’s start with February.,CHAIR POWELL.
76,"In February, we had an economy that was performing well.",CHAIR POWELL.
77,"Then the pandemic hit, and we had a record decline in activity in March and April, and then we had a record bounceback in May and June.",CHAIR POWELL.
78,"And so as I think would have been expected and was expected, the pace of improvement from May and June has now moderated, so it’s not unexpected.",CHAIR POWELL.
79,"And I think if you look at just about anything, you know, for example, the payroll readings, the payroll job gains in May and June were just outsized.",CHAIR POWELL.
80,"And they’re certainly still very large, but they’ve—but the pace of improvement has moderated.",CHAIR POWELL.
81,"That’s the case for, for all different measures in the labor force—in the labor market, rather.",CHAIR POWELL.
82,Another would be claims.,CHAIR POWELL.
83,Just about all the data were—showed a big bounceback.,CHAIR POWELL.
84,"But then, as you would expect, when, when you sort of had people—a lot of people go back to work at once, the pace will moderate.",CHAIR POWELL.
85,Same thing with economic activity.,CHAIR POWELL.
86,"Most forecasts call for, you know, still a significant growth in the fourth quarter but not at the 33 percent annualized pace that we had in the third quarter.",CHAIR POWELL.
87,"So, in a sense, that would be—that would be as expected.",CHAIR POWELL.
88,"We have been concerned that the downside risks, though, are, are prevalent now, which are—which are really the risk of the further spread of the disease and also the risk that, that households will run through the savings they’ve managed to accumulate on their balance sheet and that that could weigh on activity.",CHAIR POWELL.
89,"But what we see up to the present, really, is, continued growth, continued expansion, but at, at a gradually moderating pace.",CHAIR POWELL.
90,Thank you.,MICHELLE SMITH.
91,"Marty Crutsinger, Associated Press.",MICHELLE SMITH.
92,Thank you.,MARTIN CRUTSINGER.
93,"Could you talk a little bit about where you think the stimulus package that is being debated in Congress is and how severe a threat that could be to the economy if it does not get passed, say, before January?",MARTIN CRUTSINGER.
94,"So it is—obviously, it’s for Congress to decide the timing, size, and components of further fiscal support for the economy, and I will say that the support provided by the CARES Act was absolutely essential in supporting the recovery that we’ve seen so far, which has generally exceeded expectations.",CHAIR POWELL.
95,And I do think it’s likely that further support is likely to be needed for monetary policy and fiscal policy.,CHAIR POWELL.
96,"I just mentioned the two risks that I think we, we face, and those would be well addressed through more fiscal policy.",CHAIR POWELL.
97,"One is the further spread of the virus, and the other is the lapsing of the CARES Act benefits and the savings on people’s balance sheets that will dwindle.",CHAIR POWELL.
98,"But I, you know, I think it’s appropriate for us not to try to prescribe for Congress exactly what they should do or what the timing of it should be or what the size of it should be and leave it at that.",CHAIR POWELL.
99,Nick Timiraos.,MICHELLE SMITH.
100,"Thanks, Chair Powell.",NICK TIMIRAOS.
101,Nick Timiraos at the Wall Street Journal.,NICK TIMIRAOS.
102,"To follow on Marty’s question, you really have been saying since April that more is needed on the fiscal policy front, and yet we don’t seem to be that much closer than we were in the spring or the summer to additional spending.",NICK TIMIRAOS.
103,"Two questions:  Would the lack of fiscal support compel the Fed to provide additional accommodation, and are you and your colleagues being more vocal about the need for fiscal support because the capacity for monetary policy to support growth is diminished here, given the low level of short- and long-term rates?",NICK TIMIRAOS.
104,Thank you.,NICK TIMIRAOS.
105,"So on your first question, you know, we’ll take into account all external factors and, and do what we think we need to do with the tools that we have to pursue our goals.",CHAIR POWELL.
106,That’s what we will do.,CHAIR POWELL.
107,And I’ve said it on a couple of occasions that that will go better and move more quickly if we have a broad set of policies from across the government.,CHAIR POWELL.
108,"And we’ve said this in the very beginning:  It’s really, first and foremost, health-care policy, getting the—getting the spread of the virus under control and working on therapeutics and vaccines and that kind of thing, getting—so that—those are absolutely critical to the economy.",CHAIR POWELL.
109,"Now, those are important, as well as health policies.",CHAIR POWELL.
110,"They’re, they’re going to be critical to the economy.",CHAIR POWELL.
111,"Fiscal policy can do what we can’t, which is to replace lost incomes for people who are out of work through no fault of their own.",CHAIR POWELL.
112,"And then we—what we can do is, we can obviously support financial stability through our lending programs, and, and we can support demand through, through interest rates and asset purchases and that sort of thing.",CHAIR POWELL.
113,"So we’re, we’re going to take the economy as it comes, including all external factors.",CHAIR POWELL.
114,So I think all of us lived through the experience of the—of the years after the Global Financial Crisis.,CHAIR POWELL.
115,"And for a number of years there, in the middle of the recovery, fiscal policy was pretty tight.",CHAIR POWELL.
116,And.,CHAIR POWELL.
117,"and I think I just would say that I think we’ll have a stronger recovery if we can just get at least some more fiscal support when it’s appropriate, you know, when it’s appropriate and in the size Congress thinks is appropriate.",CHAIR POWELL.
118,"I do think that that will likely—and, by the way, you see, you know, a lot of discussion on both sides of the aisle, on both sides of the Hill that suggests generally that there will be something.",CHAIR POWELL.
119,Thank you.,MICHELLE SMITH.
120,"Steve Liesman, CNBC.",MICHELLE SMITH.
121,Thank you.,STEVE LIESMAN.
122,"Mr. Chairman, also to follow up on sort of what Nick was talking about, two questions about quantitative easing.",STEVE LIESMAN.
123,"The first is, if the market is functioning better, as you and other Fed officials have said, and QE right now is designed for smooth market functioning, why haven’t you reduced QE that you’re doing if the market is functioning better already?",STEVE LIESMAN.
124,"The second question I have is, what good, for the broader economy, would additional QE do at this point, given that interest rates are already low and don’t seem to be rising even above 1 percent?",STEVE LIESMAN.
125,Thank you.,STEVE LIESMAN.
126,"So, on the first—the first question, it’s—our asset purchases are serving both purchases, both—sorry, both purposes:  financial market function and support for economic activity.",CHAIR POWELL.
127,"So—and that’s really been true—I think in the very beginning of the crisis, the main focus was, obviously, financial, financial market function, particularly in, in, you know, some of the major markets.",CHAIR POWELL.
128,"But after that period, we’ve, we’ve understood all along that our purchases are also supporting economic activity, and that’s important.",CHAIR POWELL.
129,And that need hasn’t dwindled at all.,CHAIR POWELL.
130,"So, so we haven’t looked at reducing purchases.",CHAIR POWELL.
131,"So in terms of what they can do, first I would just say, the purchases that we have in place are providing strong support to economic activity still.",CHAIR POWELL.
132,"And, by the way, they’re sustaining the gains we’ve made in financial stability.",CHAIR POWELL.
133,"You know, we don’t—we don’t take anything for granted.",CHAIR POWELL.
134,"We, we don’t expect that things will deteriorate.",CHAIR POWELL.
135,"But, nonetheless, we have a habit of keeping things in place for a while.",CHAIR POWELL.
136,"So we’re not taking our gains in financial market function for granted, although, admittedly, they’ve been very large.",CHAIR POWELL.
137,So the asset purchases are just another very important piece of the accommodative policy stance that we have.,CHAIR POWELL.
138,"And, you know, as you know, these—we’re buying $120 billion a month.",CHAIR POWELL.
139,"That’s $1.44 trillion, if I remember my times tables.",CHAIR POWELL.
140,"And it’s just providing a lot of support for, for economic activity and, by the way, removing just about the same amount of duration risk from private hands as QE3 did.",CHAIR POWELL.
141,"So this is a big program, and it’s doing a lot of good.",CHAIR POWELL.
142,"And we also, today, you know, we had a full discussion of the options around quantitative ease—not quantitative easing, the asset purchase program, and, you know, we understand the, the ways in which we can adjust the parameters of it to deliver more accommodation if it turns out to be appropriate.",CHAIR POWELL.
143,"Right now, we think that this very large, effective program is delivering about the right amount of accommodation and support for the markets, and so it continues.",CHAIR POWELL.
144,Thank you.,MICHELLE SMITH.
145,"Craig Torres, Bloomberg.",MICHELLE SMITH.
146,"Hi, Chair Powell.",CRAIG TORRES.
147,"First, it’s great to see you’re okay.",CRAIG TORRES.
148,"Chair Powell, what is the risk that we come out of this with lower productivity; weaker labor force attachment; slower growth; and, important for your tools, Chair Powell, a cycle of lower real interest rates?",CRAIG TORRES.
149,"And if you think this type of scarring is a risk, then I’m wondering, what’s stopping the Federal Reserve from having a more explicit dialogue with Congress about the particular types of fiscal support we might need to avoid this outcome to make sure that you push away from the zero boundary or that the economy does when we exit this?",CRAIG TORRES.
150,Thanks.,CRAIG TORRES.
151,Thank you.,CHAIR POWELL.
152,"So you did—you laid out nicely the, the risks of damage to the supply side of the economy, or “scarring,” as you put it.",CHAIR POWELL.
153,And we’ve been talking about those since the very beginning of the pandemic.,CHAIR POWELL.
154,"The risk is that, for example, people are out of the labor force for an extended period of time.",CHAIR POWELL.
155,"They lose their attachment to the labor force, and it’s harder to get back.",CHAIR POWELL.
156,Your skills atrophy.,CHAIR POWELL.
157,It’s harder to get back in.,CHAIR POWELL.
158,"And the record is, if you don’t get back in very fairly quickly, it can be harder to get back in.",CHAIR POWELL.
159,And that holds down the whole economy.,CHAIR POWELL.
160,"And, by the way, it also—it places enormous burdens on individuals who may have this happen to them at an important stage in their career.",CHAIR POWELL.
161,"So it’s, it’s, it’s important.",CHAIR POWELL.
162,"And, you know—so that is one of the reasons why our response was so strong and so urgent at the beginning and why we called this, this set of risks out.",CHAIR POWELL.
163,I don’t know how we could be much more vocal about it than we have been.,CHAIR POWELL.
164,"Fortunately, for—you know, the economic recovery has exceeded, certainly, the downside cases that we were very concerned about and even, even exceeded—sort of exceeded the baseline expectations.",CHAIR POWELL.
165,"Now, that’s so far.",CHAIR POWELL.
166,We are a long way from our goals.,CHAIR POWELL.
167,"And, you know, we’re, we’re sort of halfway there on the labor market recovery at best.",CHAIR POWELL.
168,"And, and there are parts of the economy where it’s going to be hard until there’s a vaccine—you know, the parts of the economy.",CHAIR POWELL.
169,"So, you know, that’s the supply-side damage.",CHAIR POWELL.
170,That’s sort of the third thing that we talk about.,CHAIR POWELL.
171,"The first, at the beginning, it was to provide relief and comfort.",CHAIR POWELL.
172,The second—then the second part was to provide support when—to the expansion when it came.,CHAIR POWELL.
173,"And the third was to avoid longer-run damage to the economy, and that’s, that’s all of these things.",CHAIR POWELL.
174,I think we have been vocal.,CHAIR POWELL.
175,"You know, we’ll, we’ll try to continue to do that.",CHAIR POWELL.
176,"And, and those are—that’s again—that goes to keeping this episode as short as it can be and avoiding unnecessary business bankruptcies, unnecessary household bankruptcies, and unnecessary long-term stays of unemployment or supporting people through them so that they can maintain their financial footing and their lives and be able to go back to work in a productive way.",CHAIR POWELL.
177,"It’s, it’s very important that—you know, there is a real threat here of those things, and, and, you know, we’re trying to do everything we can to minimize that threat.",CHAIR POWELL.
178,[Inaudible] JEANNA SMIALEK.,MICHELLE SMITH.
179,[Inaudible] —look like and whether you anticipate any consequences if they are not extended?,MICHELLE SMITH.
180,"Yes, thanks.",CHAIR POWELL.
181,"So, first, let me say, we do think that the facilities have, have generally served their purposes well, particularly in supporting the flow of credit, particularly acting as backstops to private markets.",CHAIR POWELL.
182,"So, overall, we think that the, the programs have, have gone well.",CHAIR POWELL.
183,"In terms of the extension, we are, we are just now turning to that question.",CHAIR POWELL.
184,"You know, we’ve had a lot of things to work our way through.",CHAIR POWELL.
185,"Right now we’re just in the process of turning to that question and, of course, not made any decisions.",CHAIR POWELL.
186,"And in terms of the process, this is a decision that, of course, we have to make and will make jointly with the Treasury Department.",CHAIR POWELL.
187,Thank you.,MICHELLE SMITH.
188,David Gura.,MICHELLE SMITH.
189,"[Inaudible]  IMF Chief Economist Gita Gopinath wrote—Gita Gopinath wrote a piece this week in which she said, unequivocally, we’re in a global liquidity trap and talked about the limits of monetary policy right now.",DAVID GURA.
190,"She said, “Fiscal policy will need to be the main game in town.”  And it’s been a busy week.",DAVID GURA.
191,"I don’t know if you were able to pick up the pink paper and read that piece, but she does say 97 percent of advanced economies have rates below 1 percent.",DAVID GURA.
192,"And I just wonder if you’d agree with her, in principle, that we are in a global liquidity trap, and what the consequences of that would be.",DAVID GURA.
193,"We’ve talked a lot about fiscal policy here domestically, and she talks about the need for sort of a global cohesive approach to, to fiscal policy.",DAVID GURA.
194,"My second question is, you talk about how you follow the epidemiology.",DAVID GURA.
195,"You’re, you’re looking [inaudible].",DAVID GURA.
196,And I wanted to ask you about how you look at [inaudible] Christine Lagarde laying out what the ECB plans to do.,DAVID GURA.
197,"As you lent an ear to what she had to say the dire warnings that she was making this morning as she looks at the situation that Europe’s i,n , what can you and your colleagues learn about the second wave or the third wave that you’ve talked about and, and we’ve all feared when it comes to a, a policy response?",DAVID GURA.
198,"Okay, thanks.",CHAIR POWELL.
199,So two questions.,CHAIR POWELL.
200,"First, I, I take the sense of your first question to be, is monetary policy out of power or out of ammo?",CHAIR POWELL.
201,"And the answer to that would be “no,” I don’t think that.",CHAIR POWELL.
202,"I think—I think that we are strongly committed to using these powerful tools that we have to support the economy during this difficult time for as long as needed, and no one should have any doubt about that.",CHAIR POWELL.
203,"And we do not doubt the power of the things that we’ve already done or the things that we may, may do in the future.",CHAIR POWELL.
204,I do think there’s more that can be done.,CHAIR POWELL.
205,"And I also think, if you look at the stock of assets that we’ve bought, if you look at the facilities and, and the way we’ve been able to keep accommodative financial—financial conditions accommodative, I think we’ve been able to do a lot of things that are providing very strong support for the economy.",CHAIR POWELL.
206,And we’re going to—we’re going to keep at that.,CHAIR POWELL.
207,"I’ve said—we’ve said from the very beginning, though, that this is particular—that the particular situation we find ourselves in is one where there is a sudden loss of income on, on the part of millions and tens of millions of people.",CHAIR POWELL.
208,"It’s not so much a typical recession where demand weakens, the Fed cuts interest rates, interest rates stimulate demand, and the economy recovers.",CHAIR POWELL.
209,It’s a sudden shock where tens of millions of people are out of work.,CHAIR POWELL.
210,"And the fiscal response was, was frankly, I think, very good and very robust in the United States.",CHAIR POWELL.
211,And it’s certainly one of the main reasons why the recovery has been as good as it’s been so far.,CHAIR POWELL.
212,So I do think fiscal policy is absolutely essential here.,CHAIR POWELL.
213,"You know, stimulating aggregate demand is one thing, but where there’s a part of the economy that kind of will be resistant to that, you also need fiscal policy.",CHAIR POWELL.
214,"And, of course, you need health-care policy too.",CHAIR POWELL.
215,"I didn’t see Madame Lagarde’s comments this morning, but I, I took the sense of that question to be the spread of the disease in Europe, and what do we think about that?",CHAIR POWELL.
216,Yes.,CHAIR POWELL.
217,"So, as I mentioned in my—in my opening remarks, it’s a concern.",CHAIR POWELL.
218,"We have a widespread spike in cases across the country, more in some regions than others.",CHAIR POWELL.
219,"And even if we don’t have—and I don’t expect that we would—sort of government-imposed restrictions, it does seem likely, though, that people who have maybe begun to engage in activities that they had in flying, staying in a hotel, going to restaurants, going to bars, and, and things like that, that they may pull back in a situation where suddenly the cases are everywhere in your city, your state, your community.",CHAIR POWELL.
220,"So I do think that that’s a risk that we have as we go into the fall now and, and the cases spike.",CHAIR POWELL.
221,"That, that could weigh on economic activity.",CHAIR POWELL.
222,One would expect that it would.,CHAIR POWELL.
223,"We thought the same thing, in fairness, about the wave we had this summer in the South and the West.",CHAIR POWELL.
224,"And the economy, you know, seemed to move right through that.",CHAIR POWELL.
225,This one seems to be larger and more widespread.,CHAIR POWELL.
226,"In any case, it’s a risk, is what I would characterize it—I would characterize it as a risk, as I did in my—in my comments.",CHAIR POWELL.
227,"Can I ask a quick follow-up, just about the passions of the Fed Chairman?",DAVID GURA.
228,"We’ve listened to your rhetoric over the course of this pandemic, and you talked about what the Fed was doing, the reasons for doing it at first.",DAVID GURA.
229,You talked about the balance between monetary and fiscal policy.,DAVID GURA.
230,"I think in your recent comments and in Governor Brainard’s comments, certainly, there’s been more passion yet about the need for Congress to do more—I know that you’re limited in what you can say or the degree to which you’d want to advise Congress, but a simple question:  Do you feel that you’re being heard?",DAVID GURA.
231,"As you look at the prospects for this economy and potential need for more fiscal policy, do you feel like those who are crafting that policy, or could be, are listening to you and have a firm grasp of what you’re saying about how that might affect or improve the economy going forward?",DAVID GURA.
232,"So let me—let me say, in the first instance, our, our main focus is on doing our job, and that is really what we’re, we’re focused on is using the tools that Congress has given us and the assignment they’ve given us.",CHAIR POWELL.
233,"And I think we’re, we’re—that is the thing that we think about night and day.",CHAIR POWELL.
234,"I just know from, from the experience of the last cycle, it helps to have the whole government working on these things, and this one is particularly that way.",CHAIR POWELL.
235,"And I, I don’t—I think—you know, I, I don’t want to say whether I feel like I’m being heard or not.",CHAIR POWELL.
236,"But, sure, I think there are plenty of people on Capitol Hill who, on both sides of the aisle, on both sides of the Hill, who see a need for further fiscal action and understand perfectly why that might be the case.",CHAIR POWELL.
237,Thank you.,DAVID GURA.
238,Thank you.,MICHELLE SMITH.
239,"Edward Lawrence, Fox Business.",MICHELLE SMITH.
240,"Thank you, Mr. Chairman, for taking the question.",EDWARD LAWRENCE.
241,So what would cause the Federal Reserve to shift more of its asset purchases towards the long-term securities and Treasuries and change the amount of spending there also?,EDWARD LAWRENCE.
242,"And as a second point onto that, you know, would—if there’s no fiscal stimulus package, would that then trigger buying of more long-term assets or change the asset purchases?",EDWARD LAWRENCE.
243,So I don’t really have a specific hypothetical I would—I would put to you.,CHAIR POWELL.
244,"I would just say that we, we understand that there are a number of parameters that we have where we can shift the composition, the duration, you know, the size, the life, life cycle of the program.",CHAIR POWELL.
245,"All of those things are, are available to us as ways to deliver addition—you know, more accommodation if we think that’s appropriate.",CHAIR POWELL.
246,"Right now, we, we like the amount of accommodation the program is, is delivering.",CHAIR POWELL.
247,And it will just depend on the—on the facts and circumstances.,CHAIR POWELL.
248,We may reach a view at some point that we need to do more on that front.,CHAIR POWELL.
249,"Today’s meeting was about analyzing the—one of the things it was about was about analyzing the various ways and having a, you know, good discussion about how to think about those, those various parameters, which I, I thought was quite a useful discussion.",CHAIR POWELL.
250,Thank you.,MICHELLE SMITH.
251,Victoria Guida.,MICHELLE SMITH.
252,"Hi, Chair Powell.",VICTORIA GUIDA.
253,Thanks for taking the question.,VICTORIA GUIDA.
254,I wanted to ask about climate change.,VICTORIA GUIDA.
255,"FHFA Director Mark Calabria recently said that financial regulators need to account for financial change—climate change, I’m sorry.",VICTORIA GUIDA.
256,"What are you all thinking of doing on that front beyond what you’re already doing, and do you have any plans for joining the network for greening the financial system?",VICTORIA GUIDA.
257,Yes.,CHAIR POWELL.
258,"So I, I do think that the public, public will expect and has every right to expect that we—that in our oversight of the financial system, we will account for all material risks and try to protect the economy and the public from those risks.",CHAIR POWELL.
259,"Climate change is, is one of those risks.",CHAIR POWELL.
260,"It’s a relatively—the science and art of incorporating climate change into our thinking about financial regulation is relatively new, as you know.",CHAIR POWELL.
261,"And we are, you know, very actively, in the early stages of this, getting up to speed, working with our central bank colleagues and other colleagues around the world to try to think about how this can be part of our framework.",CHAIR POWELL.
262,And we’re watching what other—what other countries are doing.,CHAIR POWELL.
263,"We’re active participants, as you know, in the CG—no, the greening the financial system.",CHAIR POWELL.
264,"And, you know, we haven’t, we hadn’t actually formally joined, but we’re there.",CHAIR POWELL.
265,"We’re in the working groups, and we’re doing all of that.",CHAIR POWELL.
266,So we’re very much working with and monitoring the things other central banks are doing.,CHAIR POWELL.
267,"You hear—you know, there’s lots of research going on at the various Reserve Banks and here at the Board in trying to understand this.",CHAIR POWELL.
268,These tend to be longer-term risks.,CHAIR POWELL.
269,"But, of course, the longer term does arrive over time.",CHAIR POWELL.
270,"And, you know, we take it as our obligation to—you know, to understand these risks and incorporate them into our—into the way we supervise and, and think about the, the overall financial system and the economy.",CHAIR POWELL.
271,Thank you.,MICHELLE SMITH.
272,"Howard Schneider, Reuters.",MICHELLE SMITH.
273,"Quick follow-up from Gina’s question:  Have you gotten a commitment from Secretary Mnuchin to extend the 13(3) facilities if you decide it’s necessary, and are you concerned what a lame-duck Trump Administration might do in that regard?",HOWARD SCHNEIDER.
274,"And then, more broadly, on the state of the economy, are you comfortable now that the tail risk for worst-case outcomes has been kind of swept aside and minimized at this point?",HOWARD SCHNEIDER.
275,"Are we down, in other words, to kind of household-level problems among a large set of households, perhaps, but that the financial crisis, double-dip recession sort of scenarios are, are off the table?",HOWARD SCHNEIDER.
276,"So, on your first question, we, we really are just turning to this issue now, and we have not made any decisions.",CHAIR POWELL.
277,"We, we are just getting started on it, and, and it’s a decision that we’ll make jointly with the Treasury Department.",CHAIR POWELL.
278,"And that’s, that’s really all I can say today.",CHAIR POWELL.
279,That’s all I have for you on that today.,CHAIR POWELL.
280,"In terms of the tail risks, I mean, I think clearly the tail risks that we were worried about have, have subsided.",CHAIR POWELL.
281,"And, you know, we were worried about very negative potential outcomes.",CHAIR POWELL.
282,"And that—you know, that’s, that’s—what is to be expected of us is, is to think about how things can go wrong as well as the way things that can go right.",CHAIR POWELL.
283,"But we, we have to—we do make policy from a risk-management standpoint.",CHAIR POWELL.
284,We don’t just look at the most likely case.,CHAIR POWELL.
285,"We, we ask, “How do you make policy in light of the risks?” and often it’s downside risks in a situation like this.",CHAIR POWELL.
286,"I would not say that anybody’s feeling comfortable about this, though.",CHAIR POWELL.
