,Sentences,Speaker
25,These developments underscore for us the importance of sustaining the expansion so that the strong job market reaches more of those left behind.,CHAIR POWELL.
26,We expect the job market to remain strong.,CHAIR POWELL.
27,The median of participants’ projections for the unemployment rate remains below 4 percent over the next several years.,CHAIR POWELL.
28,Inflation continues to run below our symmetric 2 percent objective.,CHAIR POWELL.
29,"Over the 12 months through October, total PCE inflation was 1.3 percent, and core inflation—which excludes volatile food and energy prices and is a better indicator of future inflation—was 1.6 percent.",CHAIR POWELL.
30,"While low and stable inflation is certainly a good thing, inflation that runs persistently below our objective can lead to an unhealthy dynamic in which longer-term inflation expectations drift down, pulling actual inflation even lower.",CHAIR POWELL.
31,"In turn, interest rates would be lower as well and closer to their effective lower bound.",CHAIR POWELL.
32,"As a result, the scope for interest rate reductions to support the economy in a future downturn would be diminished, resulting in worse economic outcomes for American families and businesses.",CHAIR POWELL.
33,"Against the backdrop of a strong economy and supportive monetary policy, we expect inflation will rise to 2 percent.",CHAIR POWELL.
34,The median of participants’ projection rises to 1.9 percent next year and 2 percent in 2021.,CHAIR POWELL.
35,We’re strongly committed to achieving our symmetric 2 percent inflation goal.,CHAIR POWELL.
36,"Over the course of the past year, our views about the path of interest rates that would best achieve our employment and inflation objectives changed significantly, as the economy faced some important challenges from weaker global growth and trade developments.",CHAIR POWELL.
37,"As the year progressed, we adjusted the stance of monetary policy to cushion the economy from these developments and to provide some insurance against the associated risks.",CHAIR POWELL.
38,"In addition, inflation pressures were unexpectedly muted, strengthening the case for a more supportive stance of policy.",CHAIR POWELL.
39,"Rather than modestly increasing the target rate for the federal funds rate this year, as seemed appropriate a year ago, we reduced it by ¾ percentage point.",CHAIR POWELL.
40,This shift has helped support the economy and has kept the outlook on track.,CHAIR POWELL.
41,"The medians of participants’ projections for economic growth, the unemployment rate, and inflation are little changed from a year ago, aside from a lower inflation projection for 2019.",CHAIR POWELL.
42,"Of course, that is the function of monetary policy—to adjust interest rates to promote employment and price stability in response to forces acting on the economy.",CHAIR POWELL.
43,"We believe that the current stance of monetary policy will support sustained growth, a strong labor market, and inflation near our symmetric 2 percent objective.",CHAIR POWELL.
44,"As long as incoming information about the economy remains broadly consistent with this outlook, the current stance of monetary policy likely will remain appropriate.",CHAIR POWELL.
45,"Looking ahead, we will be monitoring the effects of our recent policy actions, along with other information bearing on the outlook, as we assess the appropriate path of the target range for the federal funds rate.",CHAIR POWELL.
46,"Of course, if developments emerge that cause a material reassessment of our outlook, we would respond accordingly.",CHAIR POWELL.
47,Policy is not on a preset course.,CHAIR POWELL.
48,"Finally, I wanted to note that we’ve been purchasing Treasury bills and conducting repurchase operations, consistent with the plan we announced in December.1  These technical operations are aimed at maintaining an ample level of reserves and addressing money market pressures that could adversely affect the implementation of monetary policy.",CHAIR POWELL.
49,Our operations have gone well so far; pressures in money markets over recent weeks have been subdued.,CHAIR POWELL.
50,"To address possible pressures in money markets over the year-end, we’ve been conducting term repo operations spanning year-end.",CHAIR POWELL.
51,We stand ready to adjust the details of our operations as appropriate to keep the federal funds rate in the target range.,CHAIR POWELL.
52,"Thank you, and I’ll be happy to take your questions.",CHAIR POWELL.
53,[Inaudible remark]  Sorry—Howard Schneider with Reuters.,HOWARD SCHNEIDER.
54,Sorry about that.,HOWARD SCHNEIDER.
55,"So I was struck by the, sort of, disconnect that exists here between the behavior of unemployment and inflation.",HOWARD SCHNEIDER.
56,"You seem to have unemployment penciled in here now for three years running—more—underneath the longer-run level, yet inflation never really accelerates.",HOWARD SCHNEIDER.
57,So what are we to make of that?,HOWARD SCHNEIDER.
58,"Well, that’s—what’s happening there is the fact that the relationship between resource utilization, or unemployment, and inflation has just gotten weaker and weaker over the years.",CHAIR POWELL.
59,"If you go back 50 years, you would have seen that, when there was—when labor markets were tight and unemployment was low, inflation moved right up.",CHAIR POWELL.
60,"And then as the Fed got control of inflation, the connection got weaker and weaker and weaker, to the point where there’s still a connection, but it’s—it’s a very faint one.",CHAIR POWELL.
61,And I—what that suggests is that you                                                  would need to keep policy somewhat accommodative.,CHAIR POWELL.
62,"And we believe that policy is somewhat accommodative, and we think that that’s the appropriate place for policy to be in order to drive up inflation.",CHAIR POWELL.
63,"If I could follow up on that—I mean, it’s faint to nonexistent, though, it seems to me, so this suggests that, really, your policy lever as it exists now isn’t really influencing prices at all.",HOWARD SCHNEIDER.
64,"So, in that case, what do you do to reach your target?",HOWARD SCHNEIDER.
65,"You know, I don’t think that’s right.",CHAIR POWELL.
66,"I mean, we—the—again, the relationship between slack in the economy and inflation is weak, has been weak.",CHAIR POWELL.
67,The coefficient is something like 0.1.,CHAIR POWELL.
68,"So it’s much, much lower than it used to be, but I don’t know that it’s gone down any more in the last decade.",CHAIR POWELL.
69,It just is quite faint.,CHAIR POWELL.
70,But it’s still there.,CHAIR POWELL.
71,"I mean, you can see it.",CHAIR POWELL.
72,"If you look—look at where wages were three or four years ago, they were running around 2 percent.",CHAIR POWELL.
73,"And now the whole group of different wage measures that we monitor has moved up to 3 and 3½ percent, and that suggests tightening.",CHAIR POWELL.
74,"The same thing is true, but much less true, of inflation, the relationship between—in a way, the wage Phillips curve has a higher coefficient than the price Phillips curve does.",CHAIR POWELL.
75,"But we do still see some relationship, and that’s what you’re seeing in those numbers.",CHAIR POWELL.
76,"Mr. Chairman, Steve Liesman CNBC.",STEVE LIESMAN.
77,"You’ve used the analogy to 1998 to describe the rate cuts we just went through, and I’m wondering if we can sort of continue the analogy.",STEVE LIESMAN.
78,"Within seven months of those ’98 rate cuts, the Fed took them back and then some.",STEVE LIESMAN.
79,"So, were these those kind of rate cuts, the kind that you need to take back, or are we at a place now where we’re at a neutral rate—“take back,” I mean if those risks that you say we’re cushioning from don’t materialize in the way you think—or is this now a new sort of steady state for the economy at this rate, this is the right rate for the economy that you see going forward and don’t need to take those rate cuts back?",STEVE LIESMAN.
80,"So there’s similarities, conceptual similarities, I think, between the two instances during that long expansion, I guess in ’95 and ’98, when the Fed cut three times only to resume raising rates.",CHAIR POWELL.
81,"And the notion just is that it’s a—the economy needed slightly more accommodative policy, but it wasn’t the end of the expansion, right?",CHAIR POWELL.
82,And that’s the same situation we believe we’re in here.,CHAIR POWELL.
83,"So this is that we did, in fact, turn out to do three rate cuts.",CHAIR POWELL.
84,"That wasn’t in the plan, you know, in any kind of specific way at the beginning.",CHAIR POWELL.
85,So that’s the same.,CHAIR POWELL.
86,"What’s different is, you have a very different—you have very different structural characteristics in the economy, particularly around inflation.",CHAIR POWELL.
87,"So now, as you can see, inflation is barely moving up, notwithstanding that unemployment is at 50-year lows and expected to remain there.",CHAIR POWELL.
88,So the need for rate increases is less.,CHAIR POWELL.
89,"And, by the way, this is—it’s a good thing that, you know, we think we can—I think we’ve learned that unemployment can remain at quite low levels for an extended period of time without unwanted upward pressure on inflation.",CHAIR POWELL.
90,"In fact, we need some upward pressure on inflation to get back to 2 percent.",CHAIR POWELL.
91,It’s quite different in ’95 and ’98 when there were those two adjustments.,CHAIR POWELL.
92,"So, I would say, similarities and differences.",CHAIR POWELL.
93,The BIS concluded in—I did the same thing as Howard.,MICHAEL MCKEE.
94,"Michael McKee, Bloomberg radio and television.",MICHAEL MCKEE.
95,The BIS concluded in September that the repo spike was not a one-off confluence of random events but reflected structural and regulatory issues that could lead to a recurrence.,MICHAEL MCKEE.
96,I’d like to ask you if you agree with the BIS findings.,MICHAEL MCKEE.
97,"And, given that we’re approaching year-end for the markets, will you be taking any extra steps to ensure that funding is available in the repo and FX swaps markets?",MICHAEL MCKEE.
98,"There was a report yesterday from Credit Suisse suggesting there’s a good chance that we will see disruptions, and one of the reasons they put for it is that the Fed is at this point buying only T-bills, and the market wants to sell coupons.",MICHAEL MCKEE.
99,Do you have any plans to sell coupons?,MICHAEL MCKEE.
100,"So I’m going to take a little step back, and I will—I will get to your specific questions on the year-end and on T-bills.",CHAIR POWELL.
101,So I guess I want to start by stressing that these are very important operational matters but that are not likely to have any macroeconomic implications.,CHAIR POWELL.
102,"We’d decided back in January to remain an ample-reserves regime, and that means we will be setting the federal funds rate—the range for the federal funds rate through our administered rates and not through active management of the level of reserves.",CHAIR POWELL.
103,"We’re committed to robustly implementing that framework, as you can see by our actions.",CHAIR POWELL.
104,"And the purpose of all this, let’s remember, is to assure that our monetary policy decisions will be transmitted to the federal funds rate, which in turn affects other short-term rates.",CHAIR POWELL.
105,"We have the tools to accomplish that, and we will use them.",CHAIR POWELL.
106,"The purpose of all this is not to eliminate all volatility, particularly in the repo market.",CHAIR POWELL.
107,"So, taking you back, this—as you know, we had very gradually allowed the balance sheet to shrink, we slowed that gradual pace by half in March, and then we ended it in July.",CHAIR POWELL.
108,"Meanwhile, we had surveyed all of the banks, and particularly the large banks who hold a lot of the reserves, and said, “What’s your lowest comfortable level of reserves?”  We got those numbers, we added them up, we added a buffer, and it came out sort of at a level that was well below where we were in September.",CHAIR POWELL.
109,"And yet we saw, actually, in September that reserves—the markets acted as though reserves had become scarce.",CHAIR POWELL.
110,"So what had happened was that liquidity, which actually existed, didn’t flow into the repo market, and that had effects on the federal funds rate.",CHAIR POWELL.
111,"So the question is, why did that happen?",CHAIR POWELL.
112,And we’ve been very carefully looking at the reasons why that might have happened.,CHAIR POWELL.
113,"There are—there are payments issues, there have been a number of supervisory and regulatory issues raised—we’re looking carefully at those.",CHAIR POWELL.
114,"We’re open to ideas for modifying supervisory and regulatory practice in ways that don’t undermine safety and soundness, and a number of ideas are under—under examination there.",CHAIR POWELL.
115,"To go through it sort of by—in time, we started off, really, on September 17 with overnight operations.",CHAIR POWELL.
116,By October 11 we had created and put into effect a plan.,CHAIR POWELL.
117,That plan is in effect.,CHAIR POWELL.
118,It’s working.,CHAIR POWELL.
119,"I think, for the last couple of months, repo markets have been functioning well, short-term rates are stable, markets are functioning.",CHAIR POWELL.
120,So you asked about year-end.,CHAIR POWELL.
121,Temporary upward pressures on short-term money market rates are not unusual around year-end.,CHAIR POWELL.
122,And our—both our repo operations and Treasury bill purchases are intended to mitigate the risks that such pressures pose to our control of the federal funds rate.,CHAIR POWELL.
123,"We think that the pressures appear manageable, and we stand ready to adjust the details of our operations as necessary to keep the federal funds rate in the target range.",CHAIR POWELL.
124,"Our strategy has been—essentially, the key to our strategy is to supply reserves in the near term through—through both overnight and term repo, and, at the same time, we’re raising the underlying level of reserves through bill purchases.",CHAIR POWELL.
125,I’ll take that now.,CHAIR POWELL.
126,We’ve said bills—bill purchases.,CHAIR POWELL.
127,We’ve also said that we were willing to adapt our strategy.,CHAIR POWELL.
128,"We’re not at this place, but if it does become appropriate for us to purchase other short-term coupon securities, then we would be prepared to do that if—if the need arises.",CHAIR POWELL.
129,So—but we don’t—we don’t—we’re not in that place.,CHAIR POWELL.
130,"It looks—it very much looks like the bill—so those bill purchases are going well, just according to expectations.",CHAIR POWELL.
131,"I mean, the other thing I’ll say is that we’re in, you know, very regular contact with market participants all the time.",CHAIR POWELL.
132,"We’ll be providing—we’ll be continuing that, and we’re prepared to adjust our tactics.",CHAIR POWELL.
133,We’re—we’re focused on—on year-end as well and prepared to adjust our operations as appropriate.,CHAIR POWELL.
134,"The follow-up to that would be, where are we with the possibility of a standing repo facility?",MICHAEL MCKEE.
135,"So, on the standing repo facility, as you know, we’ve actually had a couple of meetings where we’ve discussed that.",CHAIR POWELL.
136,I think the standing repo facility is something that’ll take some time to evaluate and create the parameters of and put into place.,CHAIR POWELL.
137,"At the moment what we’re focused on is, you know—we’re now focused on year-end.",CHAIR POWELL.
138,"I should also mention that after the year-end, the sense of it is that as the underlying level of reserves moves up because of bill purchases, as that happens, there will come a time when it will be appropriate for overnight and term repo to gradually decline.",CHAIR POWELL.
139,"We don’t know—we can’t know today what the timing of that will be, but that’s the way—that’s the way we see it going over time.",CHAIR POWELL.
140,Heather Long from the Washington Post.,HEATHER LONG.
141,A number of your colleagues have said explicitly that they do not think the FOMC should raise interest rates until core inflation is back at 2 percent.,HEATHER LONG.
142,They think there should be a rule.,HEATHER LONG.
143,Where do you personally stand on that?,HEATHER LONG.
144,"Well, as I mentioned, actually, at the last press conference, we think our policy rate is appropriate and will remain appropriate as long as incoming data are broadly in keeping with our—with our outlook.",CHAIR POWELL.
145,"And in order to move rates up, I would want to see inflation that’s persistent and that’s significant—a significant move-up in inflation that’s also persistent before raising rates to address inflation concerns.",CHAIR POWELL.
146,That’s my view.,CHAIR POWELL.
147,So is this de facto policy of the Committee then?,HEATHER LONG.
148,I guess I’m wondering why it’s not sort of codified in a statement.,HEATHER LONG.
149,"We haven’t—we haven’t tried to turn it into some sort of, you know, official forward guidance.",CHAIR POWELL.
150,It happens to be my view that that’s what it would take to want to move interest rates up in order to deal with inflation.,CHAIR POWELL.
151,"Hi, Chair Powell.",JEANNA SMIALEK.
152,Jeanna Smialek with the New York Times.,JEANNA SMIALEK.
153,"Just following up on Heather’s question—so if you look at the SEP today, it looks like inflation is never overshooting 2 percent and is only getting up to 2 percent by the end of 2021, yet rates are increasing in 2021.",JEANNA SMIALEK.
154,"So, I guess, how do we square that circle, with interest rates increasing before inflation ever really moves up in some meaningful overshooting way?",JEANNA SMIALEK.
155,"I think what you’re seeing is, you’ve got a full year of the median being flat, which is, we think, accommodative, modestly accommodative, and inflation not moving up very much, as we’ve discussed.",CHAIR POWELL.
156,"And that underscores, I think, the challenge of getting inflation to move up.",CHAIR POWELL.
157,"The Committee has wanted inflation to be at 2 percent, squarely at 2 percent, for—ever since I arrived in 2012.",CHAIR POWELL.
158,"And it hasn’t happened, and it’s just—it’s because there are disinflationary forces around the world, and they’ve been stronger than, I think, people understood them to be.",CHAIR POWELL.
159,"In terms of those out-year rate increases, what’s you’re—you’re looking at rate increases more than a year into the future, and, you know, people will have their own explanations for why they do that, but we—really, none of us have much of a sense of what the economy will be like in 2021.",CHAIR POWELL.
160,"So I think what may be behind some of that is just the thought that, over time, it would be appropriate—if you believe that the neutral rate is 2½ percent, it would be appropriate for your rates to move up in that direction.",CHAIR POWELL.
161,"I will also say to you that a number of people wrote down, and you can’t see this at this level of detail, but—today—but a number of people did write down overshoots of inflation as appropriate—under appropriate policy.",CHAIR POWELL.
162,Brendan Greeley from the Financial Times.,BRENDAN GREELEY.
163,"Given that inflation—whichever measure you choose—has either sort of remained where it is or not increased over the past year as you’ve been dropping the policy rate, what is it that gives you confidence that the Fed has the tools to get inflation back up to target or even overshoot as you just indicated that some people are considering doing?",BRENDAN GREELEY.
164,"Well, it’s just that there is still, empirically, by many, many different—by the work of many different analysts, there is a relationship between resource utilization, by which I mean unemployment, and inflation.",CHAIR POWELL.
165,It’s just relatively weak.,CHAIR POWELL.
166,"And, by the way, that’s not a bad thing.",CHAIR POWELL.
167,That means that we can run at low levels of unemployment and have a historically good—in some dimensions—labor market without having to worry about inflation.,CHAIR POWELL.
168,"It also means, though, that it’s not easy to move inflation up.",CHAIR POWELL.
169,"Now, you say, why is there confidence?",CHAIR POWELL.
170,"I mean, I would say there’s more humility than there is confidence in this at this point.",CHAIR POWELL.
171,It’s been very challenging to get inflation to be at target.,CHAIR POWELL.
172,"If you look around the world, the United States, of all major economies, has been closest to it but still hasn’t quite been able to achieve it.",CHAIR POWELL.
173,"And I would also point out that this year, which has been a good year for the economy, inflation—core inflation is actually running at 1.6 percent, whereas it ran close to 2 percent most of last year.",CHAIR POWELL.
174,"So it’s—it’s a real challenge, and—but I think we’re using our tools as best we can to meet that challenge.",CHAIR POWELL.
175,"Nick Timiraos, the Wall Street Journal.",NICK TIMIRAOS.
176,"So, Chair Powell, I want to ask about the framework review, which obviously entails some kind of debate around allowing an overshoot of the 2 percent target.",NICK TIMIRAOS.
177,"And in that—in that context, is merely saying that you want inflation to rise above 2 percent a sufficient strategy for getting inflation to stay at the target, or would it compel some kind of policy action beyond deferring future rate increases to achieve that outcome if that’s the direction in which the Committee goes?",NICK TIMIRAOS.
178,"In other words, it’s one thing to accept inflation rising on its own opportunistically.",NICK TIMIRAOS.
179,"But if inflation does not materialize, would a change in the framework necessarily make it easier to generate higher inflation?",NICK TIMIRAOS.
180,"Well, I—you know, I think the answer to the question of whether saying it is enough to create credibility, the answer to that is “no.”  And I think you have to back that up with policy that supports the outcome, and that’s what we’re trying to do.",CHAIR POWELL.
181,"And so the—the changes that we’re looking at to the framework are—I think they take all of that on board, and—but they’re—what they’re—what they are designed to do is to strengthen the credibility of that—of that inflation target, but only if followed by policy.",CHAIR POWELL.
182,"Ultimately, it will take time to establish—to move inflation expectations up from where they are, which appears to be a bit below 2 percent, will not happen overnight.",CHAIR POWELL.
183,It’ll have to happen over time as credibility is built.,CHAIR POWELL.
184,"You know, the Fed has great inflation credibility, but inflation expectations are anchored at about their 25-year average, which is a few ticks below 2 percent.",CHAIR POWELL.
185,We talked a lot about inflation—Edward Lawrence from Fox Business Network.,EDWARD LAWRENCE.
186,We talked a lot about inflation.,EDWARD LAWRENCE.
187,I want to ask you about uncertainty.,EDWARD LAWRENCE.
188,"With the House announcing that they will ratify USMCA and Canada and Mexico signing off on it, do you see that uncertainty easing now so the business investment could pick up, or are the trade tensions with China just that big elephant in the room where you might not see those business investments pick up?",EDWARD LAWRENCE.
189,"Well, I did see the news today that it appears there’s an agreement to move forward to vote on USMCA, and, of course, it’s not our role to comment on particular trade policies or criticize them one way or the other or evaluate them.",CHAIR POWELL.
190,"I will say, though, that getting—if the deal were to be enacted, then it would certainly remove some of the trade policy uncertainty, and that would be, I believe, a positive for the economy.",CHAIR POWELL.
191,"And I’ll say the same thing about the negotiations with China, which haven’t reached that point yet.",CHAIR POWELL.
192,"We’ve been hearing from our people that we talked to—the many, many people and businesses that we talked to in—through the Reserve Banks that wind up being written up in the Beige Book, and they’ve been telling us all year—for a year and a half, really, that trade policy uncertainty is weighing on the outlook.",CHAIR POWELL.
193,"And I do think that, again, without commenting on it—in any way on the process or the content of the agreement, I think that uncertainty—removal of uncertainty around that would be a positive for the economy as well.",CHAIR POWELL.
194,Is one uncertainty bigger than the other?,EDWARD LAWRENCE.
195,"Is—do you see—not commenting on the deals themselves, is one uncertainty— CHAIR POWELL.",EDWARD LAWRENCE.
196,"Well, I think you can—you know, it’s—I think you can see that what’s been moving—one way to look at it is, what’s been moving financial markets?",EDWARD LAWRENCE.
197,"It’s been news about the negotiations with China, not so much USMCA.",EDWARD LAWRENCE.
198,"I think the difference between NAFTA and USMCA is—is smaller than the difference between current, you know, arrangements with China and what’s being negotiated.",EDWARD LAWRENCE.
199,"Hi, Matthew Boesler at Bloomberg.",MATTHEW BOESLER.
200,"Chair Powell, the Fed policy review this year has largely been discussed in terms of the inflation side of the mandate and the need to shore up inflation expectations.",MATTHEW BOESLER.
201,"But it seems like the message you’ve been getting from the Fed Listens events and also something else you’ve recently acknowledged is that, you know, the Fed has also been systematically overestimating labor utilization throughout this expansion.",MATTHEW BOESLER.
202,So I’m wondering if you could talk a little bit about the extent to which the review is looking at the employment side of the mandate as well.,MATTHEW BOESLER.
203,"Are there any possibilities, you know, for perhaps systematizing a more asymmetric reaction function with regard to unemployment?",MATTHEW BOESLER.
204,Thank you.,MATTHEW BOESLER.
205,Yes.,CHAIR POWELL.
206,"So the—you know, the focus really is on how to use our strategies, tools, and communications to achieve both sides of the mandate.",CHAIR POWELL.
207,"And you’re right, though, that we’ve talked here a lot about inflation.",CHAIR POWELL.
208,"And I think that the—I think, more broadly, over a period of years—many years—we’ve been learning that the natural rate of unemployment is lower.",CHAIR POWELL.
209,"It’s just been—it’s in estimates not just at the Fed, but among—broadly among economists—labor economists have seen that the connection—that we can sustain much lower levels of unemployment than had been thought.",CHAIR POWELL.
210,"And, as I mentioned, that’s a good thing because that means we—we don’t have to worry so much about inflation.",CHAIR POWELL.
211,And that’s—and you see the benefits of that in today’s labor market.,CHAIR POWELL.
212,"I—you know, the Fed Listens events are about inflation to a much lesser extent than they are about maximum employment.",CHAIR POWELL.
213,"If you’ve—if you’ve listened to or attended any of those, the discussion—we always focus on inflation as well, but the discussion is really around what’s happening in low- and moderate-income communities and among small businesses.",CHAIR POWELL.
214,"And I think you—you get a perspective, which—you know, we were already getting that from our extensive outreach to community groups and such.",CHAIR POWELL.
215,But it was help to get—helpful to get it in the context of a monetary policy review.,CHAIR POWELL.
216,And I think that the fact that these communities have so much—such high levels of unemployment and low levels of labor force participation tells you that there is slack out there.,CHAIR POWELL.
217,"And I think that does also inform our understanding of what we mean by “maximum employment.” And it’s been a very positive—I would say that the Fed Listens events have been—have been extraordinarily positive, and they’re certainly something we’ll repeat.",CHAIR POWELL.
218,"You also see from the business perspective that companies are taking all kinds of measures to—you know, to look through things on people’s résumés that would have perhaps disqualified them in other kinds of environments, training is moving up—you hear just a lot—there are a lot of things going on that suggest that people at the margins of the labor force are being pulled in and being given chances, which is a great thing.",CHAIR POWELL.
219,Thanks.,MATTHEW BOESLER.
220,"Sorry, if I could just follow up briefly—is there any way to sort of systematize these insights, do you think, with, you know, in terms of—we talk a lot about, for example, makeup strategies on the inflation side.",MATTHEW BOESLER.
221,Is there anything similar you could do on the employment side?,MATTHEW BOESLER.
222,"You know, I—I think we have kind of internalized—and this isn’t—this isn’t news for today, this is something we’ve been saying for, you know, for several years—you’ve seen us moving down our estimates of the—of maximum employment.",CHAIR POWELL.
223,"In fact, it’s already—it’s already understood, I think, that—that there’s more—even though we’re at 3½ percent unemployment, there’s actually more slack out there, in a sense.",CHAIR POWELL.
224,"And—and the risks of, you know, using accommodative monetary policy, our tool, to explore that are relatively low.",CHAIR POWELL.
225,"And I think we know that, and I think the review certainly underscores that, but that’s—that’s a very important insight.",CHAIR POWELL.
226,"Hi, Victoria Guida with Politico.",VICTORIA GUIDA.
227,I wanted to ask more about the—the repo issues and what you all are doing beyond open market operations.,VICTORIA GUIDA.
228,"Are you currently, for example, telling examiners not to prefer reserves over Treasuries for supervisory purposes?",VICTORIA GUIDA.
229,Are you talking to the Treasury Department about maybe reducing the level of volatility in their account at the Fed?,VICTORIA GUIDA.
230,"And on the standing repo facility, is it, you know, that you would be inclined to do it, but you need to figure out the details?",VICTORIA GUIDA.
231,Or—or what would kind of drive the decision on whether or not to do that?,VICTORIA GUIDA.
232,"So, on Treasuries versus reserves, we’ve done a ton of work on that.",CHAIR POWELL.
233,"We’ve talked to supervisors, and—it’s interesting, if you look at the banks, they’re all over the place on the composition of their—of their buffer.",CHAIR POWELL.
234,"So you have to have—you have a business model, and that business model suggests what your stress outflows will be, and that suggests what your buffer should be.",CHAIR POWELL.
235,And you see them making quite different choices.,CHAIR POWELL.
236,"Some of them have lots of reserves and, you know, fewer Treasuries, and then they change their mind and they switch, so it’s not obvious that there’s one thing happening there.",CHAIR POWELL.
237,"Notwithstanding that, we have—we’ve gone out to try to understand that, talking to supervisors.",CHAIR POWELL.
238,"In terms of the—the TGA, you know, we have not tried to pull the TGA into this yet; we’ve taken it as exogenous.",CHAIR POWELL.
239,"I don’t know that at some point we won’t have those discussions, but, you know, Treasury—we want Treasury to be able to have the cash that it needs.",CHAIR POWELL.
240,And then we should—we are essentially taking that as exogenous to our—to our work.,CHAIR POWELL.
241,"And, you know, there may come a time when we—when we talk about that, but we haven’t done much of that.",CHAIR POWELL.
242,"Standing repo facility—so your question on that is, what are we thinking about it?",CHAIR POWELL.
243,"What are we—I mean, I—so I think we’re—we are more focused, frankly, on the T—the bill purchases, the year-end, and also the review of supervisory and regulatory issues that we’re digging into, and—because we think, you know, there’s—these are structural things—right?—where you could, without sacrificing safety and soundness, just allow the—allow the liquidity that is already there to flow more freely, perhaps by making fairly straightforward, noncontroversial changes.",CHAIR POWELL.
244,"And we think there is some of that, though—and so we’re working hard and fast.",CHAIR POWELL.
245,"But those are things, you know, the—if they take rule changes, it’ll take, you know, a notice of public rulemaking—it’ll take three months and things like that.",CHAIR POWELL.
246,Those things take time.,CHAIR POWELL.
247,"These things that we’re working on now, though—like, you know, going through year-end with the overnight facilities and the bill purchases and the term repo—those are—those are things we have to do right now and are doing.",CHAIR POWELL.
248,"Hi, Chris Rugaber at Associated Press.",CHRISTOPHER RUGABER.
249,"I wanted to ask, the only change in the statement was a drop in the reference to uncertainties around the economy.",CHRISTOPHER RUGABER.
250,You seem very confident that—or it implies there’s a lot of confidence that those uncertainties have gone away.,CHRISTOPHER RUGABER.
251,What caused you to make that change for the statement?,CHRISTOPHER RUGABER.
252,What were you looking at that seemed to be so much lower?,CHRISTOPHER RUGABER.
253,"Well, we did, actually—if you look at the statement, you’ll notice that we—we did call out global developments and muted inflation pressures later in the statement.",CHAIR POWELL.
254,And why did we do that?,CHAIR POWELL.
255,"You know, those are the things that we’ve been monitoring all year.",CHAIR POWELL.
256,"We’ve put now in place policies that we think are appropriate to address those things, so we’re not revisiting that.",CHAIR POWELL.
257,"But those are—those are just key things, and they haven’t gone away, so we thought it was appropriate to mention them there—still subject to the idea that, for us to change our stance, we would want to see a material reassessment of the outlook.",CHAIR POWELL.
258,"Well, just to follow real quick, on the material—material reassessment aspect, are you worried that that has set too high a bar for potential cuts next year?",CHRISTOPHER RUGABER.
259,"We were talking about rate hikes, but no—no Fed policymaker seems to foresee any cuts next year.",CHRISTOPHER RUGABER.
260,Some economists do.,CHRISTOPHER RUGABER.
261,Does a material reassessment mean you need to see data actually worsen?,CHRISTOPHER RUGABER.
262,"Does it reduce your ability to act preemptively the way, arguably, you did this year?",CHRISTOPHER RUGABER.
