,Sentences,Speaker
110,"So looking at all the different channels of effect, we think it does have impact on the economy.",CHAIRMAN BERNANKE.
111,"It will have impact on the labor market, but, as again, the way I would describe it is a meaningful effect, a significant effect, but not a panacea, not a solution for the whole issue.",CHAIRMAN BERNANKE.
112,"We’re just trying to get the economy moving in the right direction, to make sure that we don’t stagnate at high levels of unemployment, that we’re making progress towards more acceptable levels of unemployment.",CHAIRMAN BERNANKE.
113,Robin Harding from the Financial Times.,ROBIN HARDING.
114,"Mr. Chairman, is this the limit of what the Fed could do?",ROBIN HARDING.
115,You refer in your statement to other policy tools.,ROBIN HARDING.
116,"If the unemployment situation doesn’t improve, then what other measures do you have available?",ROBIN HARDING.
117,Thank you.,ROBIN HARDING.
118,"Well, there’s a variety of possibilities, and we continue to look at all different options.",CHAIRMAN BERNANKE.
119,"But the two primary types of tools, as I’ve discussed, are balance sheet actions—and, of course, we can restructure those, change those in various ways; the other type of tool is communication tools.",CHAIRMAN BERNANKE.
120,And we could—we continue to work on how best to communicate with the public and how best to assure the public that the Fed will remain provide accommodation.,CHAIRMAN BERNANKE.
121,Pedro da Costa from Reuters.,PEDRO DA COSTA.
122,"My question is—I want to go back to the transmission mechanism because, speaking to people on the sidelines of the Jackson Hole conference, that seemed to be the concern about the remarks that you made is that they could clearly see the effect on rates and they could see the effect on the stock market, but they couldn’t see how that had helped the economy.",PEDRO DA COSTA.
123,"So I think there’s a fear that, over time, this has been a policy that’s helping Wall Street but not doing that much for Main Street.",PEDRO DA COSTA.
124,"So could you describe, in some detail, how does it really different—differ from trickle-down economics, where you just pump money into the banks and hope that they lend?",PEDRO DA COSTA.
125,"Well we are—this is a Main Street policy, because what we’re about here is trying to get jobs going.",CHAIRMAN BERNANKE.
126,"We are trying to create more employment, we are trying to meet our maximum employment mandate, so that’s the objective.",CHAIRMAN BERNANKE.
127,"Our tools involve—I mean, the tools we have involve affecting financial asset prices, and that’s—those are the tools of monetary policy.",CHAIRMAN BERNANKE.
128,"There are a number of different channels—mortgage rates, I mentioned other interest rates, corporate bond rates, but also the prices of various assets, like, for example, the prices of homes.",CHAIRMAN BERNANKE.
129,"To the extent that home prices begin to rise, consumers will feel wealthier, they’ll feel more disposed to spend.",CHAIRMAN BERNANKE.
130,"If house prices are rising, people may be more willing to buy homes because they think that they’ll, you know, make a better return on that purchase.",CHAIRMAN BERNANKE.
131,So house prices is one vehicle.,CHAIRMAN BERNANKE.
132,Stock prices—many people own stocks directly or indirectly.,CHAIRMAN BERNANKE.
133,The issue here is whether or not improving asset prices generally will make people more willing to spend.,CHAIRMAN BERNANKE.
134,"One of the main concerns that firms have is there is not enough demand, there’s not more, they are more willing to go out and spend, and that’s going to provide the demand that firms need in order to be willing to hire and to invest.",CHAIRMAN BERNANKE.
135,Jon Hilsenrath from the Wall Street Journal.,JON HILSENRATH.
136,"Mr. Chairman, the statement says—we’ve come back to this a couple of times— “If the outlook for the labor market does not improve substantially, the Committee will continue its purchases of agency mortgage-backed securities, … additional asset purchases, and employ … other policy tools.”  Can you define and describe more specifically what “improve substantially” means?",JON HILSENRATH.
137,And what do you—what is the Committee referring to when it says “additional asset purchases” and “other … tools.”  CHAIRMAN BERNANKE.,JON HILSENRATH.
138,"Well, again, we’re looking for ongoing sustained improvement in the labor market.",JON HILSENRATH.
139,There’s not a specific number we have in mind.,JON HILSENRATH.
140,But what we’ve seen in the last six months isn’t it.,JON HILSENRATH.
141,"We’re looking for something that involves unemployment coming down in a sustained way, not necessarily a rapid way, because I don’t know if our tools are that strong, but we’d like to see an economy which is strong enough that it will support improving labor market conditions and unemployment that’s declining gradually over time.",JON HILSENRATH.
142,That’s essentially what we’re looking for.,JON HILSENRATH.
143,"In terms of the tools that we have, we have the mortgage-backed security purchases, which we can continue or expand or change in any—you know, in various ways.",JON HILSENRATH.
144,"We could also purchase, of course, Treasuries; we’ve retained that capacity.",JON HILSENRATH.
145,"And in terms of other policies, again, there are a number of possibilities, but the one I mentioned to Zach in particular is our communication policies, finding ways to better explain our announcement today has created a good deal of confusion about how long you’ll keep buying assets, judging from the questions in this room and outside of it.",JON HILSENRATH.
146,Why did you choose not to adopt a specific target?,JON HILSENRATH.
147,Did the Committee consider specific targets—there have been a number of proposals—and why did you choose not to do that?,JON HILSENRATH.
148,"Well, we—the problem is that, for this purpose, that what we’re looking for is a general improvement in labor market conditions.",CHAIRMAN BERNANKE.
149,"We want to see the unemployment rate come down, but that’s not the only indicator, obviously, of labor market conditions.",CHAIRMAN BERNANKE.
150,The unemployment rate came down last month because participation fell.,CHAIRMAN BERNANKE.
151,That’s not necessarily a sign of improvement.,CHAIRMAN BERNANKE.
152,So we want to see more jobs.,CHAIRMAN BERNANKE.
153,We want to see lower unemployment.,CHAIRMAN BERNANKE.
154,We want to see a stronger economy that can cause the improvement to be sustained; it’s not just a one-month or two-month phenomenon.,CHAIRMAN BERNANKE.
155,We’re not going to be looking for little wiggles in the numbers that are going to cause us to radically shift our policy.,CHAIRMAN BERNANKE.
156,"So, we, at least at this point, have decided to define it qualitatively.",CHAIRMAN BERNANKE.
157,I hope I am giving you at least a little color in terms of what we’ll be looking for.,CHAIRMAN BERNANKE.
158,"We’ll be looking for, again, an economy which is quickening, that gives signs of continued improvement, that allows labor markets to be stronger, and that will be the type of qualitative criteria that we look at.",CHAIRMAN BERNANKE.
159,"We don’t—again, we don’t have a single number that captures that, but we anticipate that we’ll have to do more, and we’ll do enough to make sure that the economy gets on the right track.",CHAIRMAN BERNANKE.
160,"Hi, Mr. Chairman.",CRAIG TORRES.
161,Someone told me that less than 1 percent of all mortgages originated in the past 18 months went to borrowers with impaired credit history.,CRAIG TORRES.
162,"So when we talk about people and a Main Street policy, it seems like you’re struggling, like many fragile balance sheets.",CRAIG TORRES.
163,"So, given that’s the case—I mean, you guys got involved in markets when they were dysfunctional in the crisis.",CRAIG TORRES.
164,"What’s your appetite for doing more-targeted credit programs if, post-election, you had a Treasury Secretary and a Congress that was willing to underwrite some of the credit risk?",CRAIG TORRES.
165,"Well, now you’re talking about congressional programs, and I don’t, you know, I don’t advocate specific programs.",CHAIRMAN BERNANKE.
166,It’s up to them to make those decisions.,CHAIRMAN BERNANKE.
167,I think we’re seeing modest improvement in mortgage markets.,CHAIRMAN BERNANKE.
168,One thing that’s helping is a stronger housing market.,CHAIRMAN BERNANKE.
169,One reason that lenders have been very constrained is they are worried about further house price declines that will make the collateral worth less than the loan.,CHAIRMAN BERNANKE.
170,"As house prices have begun to rise, as the economy has gotten a little stronger, lending standards have eased just a bit.",CHAIRMAN BERNANKE.
171,There’s also been other changes which are useful.,CHAIRMAN BERNANKE.
172,"I note, for example, that the FHFA and the GSEs have recently changed their policy on putbacks so that banks will have more certainty about under what conditions a mortgage will be put back to them if it defaults.",CHAIRMAN BERNANKE.
173,"So I think there’s number of things in train that will make the mortgage markets a little bit more open, and that is one factor, actually, that could make our policy more effective rather than less effective over time—if more people have access to mortgage credit, more people can take advantage of the low rates that we’re providing.",CHAIRMAN BERNANKE.
174,Greg Ip of the Economist.,GREG IP.
175,"Mr. Chairman, one of the innovations of your statement today is that you have for the first time explicitly predicated your monetary policy action on the achievement of explicit economic goals, in this case a substantial improvement in the labor market.",GREG IP.
176,Could you give us some explanation of how that conditioning will make your anticipate adjusting the size of your asset purchases in order to maintain the $85 billion monthly flow of long-term asset purchases?,GREG IP.
177,"On the latter, when Operation Twist ends, we will be looking at the whole set of asset purchases in order to make decisions.",CHAIRMAN BERNANKE.
178,"We’ll be looking at the state of the economy, as we described in the statement.",CHAIRMAN BERNANKE.
179,"In particular, what’s the state of the labor market, what’s the state of the outlook for economic growth?",CHAIRMAN BERNANKE.
180,"On conditioning, our policies have always been conditional in that we’ve always been clear that our asset purchases, for example, were reviewed periodically to see if they were still necessary, if they needed to be expanded.",CHAIRMAN BERNANKE.
181,"We did extend the maturity extension program, for example, when we thought that more support was needed for the economy, so our policies have always had a significant element of conditionality.",CHAIRMAN BERNANKE.
182,"But the idea here is to make that more explicit, more transparent to the public, make it more obvious that the Fed will do what’s needed to provide the support for the economy.",CHAIRMAN BERNANKE.
183,"And we hope that what that will do is provide a bit more assurance, maybe a bit more confidence, that the Fed will be there to do what it can.",CHAIRMAN BERNANKE.
184,"Again, we’re not promising, you know, a cure to all these ills.",CHAIRMAN BERNANKE.
185,"But what we can do is provide some support, and by assuring the public that we will be prepared to take action if the economy falters, we’re hopeful that that will increase confidence and make people more willing to invest, hire, and spend.",CHAIRMAN BERNANKE.
186,"Sir, just to follow up on—Peter Barnes with Fox Business—to follow up on Darren’s questions, a question about getting back to full employment.",PETER BARNES.
187,It looks like there’s a lot more work to do here.,PETER BARNES.
188,And so I wanted to ask you about your plans as Fed Chairman—your term expires in January of 2014.,PETER BARNES.
189,"Governor Romney’s comments notwithstanding, what are any concern or was there any discussion within the Committee about whether or not your actions today might be perceived as helping President Obama, helping the economy, and thus helping President Obama get reelected and hurting Governor Romney’s chances in the presidential contest?",PETER BARNES.
190,Thank you.,PETER BARNES.
191,"Well, on the former, I’m—I have a lot to do.",CHAIRMAN BERNANKE.
192,"I am very focused on my work, and I don’t have any decision or any information to give you on my personal plans.",CHAIRMAN BERNANKE.
193,"On the politics, we have tried very, very hard—and I think we’ve been successful—at the Federal Reserve to be nonpartisan and apolitical.",CHAIRMAN BERNANKE.
194,We make our decisions based entirely on the state of the economy and the needs of the economy for policy accommodation.,CHAIRMAN BERNANKE.
195,"So we just don’t take those factors into account, and we think that’s the best way to maintain our independence and maintain the trust of the public.",CHAIRMAN BERNANKE.
196,"Chairman, Donna Borak with American Banker.",DONNA BORAK.
197,My question pertains to Basel III.,DONNA BORAK.
198,"Community bankers, as you know, have been very worried about the impact that these rules will have on their banks, especially given the fact that there’s been some industry consolidation, and some have even questioned whether or not the Fed has actually looked at the impact that the rules would have on smaller-sized institutions.",DONNA BORAK.
199,"So my question for you is, will there be relief for the smaller institutions, and can you provide any assurance that this will not be a one-size-fits-all regulation?",DONNA BORAK.
200,Certainly.,CHAIRMAN BERNANKE.
201,We are very interested in and very focused on community banks at the Fed.,CHAIRMAN BERNANKE.
202,We believe they play a very important role in our economy and in our communities.,CHAIRMAN BERNANKE.
203,We have a number of ways of communicating with community banks.,CHAIRMAN BERNANKE.
204,It views.,CHAIRMAN BERNANKE.
205,I speak regularly to conventions and the like and talk to various groups.,CHAIRMAN BERNANKE.
206,"In terms of Basel III, of course, it’s not one-size-fits-all.",CHAIRMAN BERNANKE.
207,"Many—and, indeed, many of the most difficult, complex regulations apply only to the largest and most complex institutions—for example, the capital surcharge that the largest banks have to hold, the complex rules applying to trading books and derivatives, the extra supervision under section 165, the orderly liquidation authority, the liquidity rules—the whole range of things that apply only to the largest, most complex, and internationally active banks.",CHAIRMAN BERNANKE.
208,"For the smaller banks, what our proposed rule does is try to strengthen their capital, and many small banks will already meet those capital requirements.",CHAIRMAN BERNANKE.
209,Smalls banks tend to be very well capitalized.,CHAIRMAN BERNANKE.
210,"But, of course, it’s important for small banks to be well capitalized as well as large banks.",CHAIRMAN BERNANKE.
211,And there’s a leverage requirement.,CHAIRMAN BERNANKE.
212,"But, again, most of the rules, most of the—particularly the most complex rules in Basel III will not apply to the smaller banks.",CHAIRMAN BERNANKE.
213,"Indeed, banks under $500 million have special exemptions from these rules.",CHAIRMAN BERNANKE.
214,"Having said all of that, I remind you that what we have now is a proposed rule, and we’re receiving comment on that.",CHAIRMAN BERNANKE.
215,"We have a subcommittee of our supervision committee with two experienced—one community banker, one community bank supervisor on it from our Board who are particularly interested in making sure that the rules are not excessively onerous, and we will be looking at the comments and trying to make sure that we take into account the needs of community banks when we put out the final rule.",CHAIRMAN BERNANKE.
216,"Thank you, Mr. Chairman.",GREG ROBB.
217,Yesterday former Fed Governor Larry Meyer at a conference in Washington said he’d never seen such a divided Fed.,GREG ROBB.
218,"And we see it, we who cover the Fed see it in the speeches, in the run-up to today’s decision.",GREG ROBB.
219,Some people said that it officials who don’t support QE would keep their—keep their fears to themselves?,GREG ROBB.
220,Thank you.,GREG ROBB.
221,"Well, as you know, we are living in a very complex time and dealing with a complex economic situation and a variety of novel and different issues, including new policies that haven’t been used in the same way in the past, and so naturally we have a range of views, a range of opinions.",CHAIRMAN BERNANKE.
222,I think on the whole that’s probably a good thing.,CHAIRMAN BERNANKE.
223,"It’s good to hear different points of view, and it’s good to make sure that the points of view that are outside the Fed are reflected in the discussion around the table inside the Fed.",CHAIRMAN BERNANKE.
224,"So we have a very collaborative and collegial discussion process, that, again—that spans a range of views.",CHAIRMAN BERNANKE.
225,"We were, however, able to come to a pretty good consensus—as you know, the vote on this was 11 to 1—and that’s a sign that the broad center of the Committee does support these actions and will continue to support them going forward.",CHAIRMAN BERNANKE.
226,Does the negative commentary hurt QE?,GREG ROBB.
227,"Could it, if people in the market don’t think it will work?",GREG ROBB.
228,There’s going to be negative commentary whether it comes from Fed officials or not.,CHAIRMAN BERNANKE.
229,"Again, because there’s a range of views—some people think it’s more effective than others.",CHAIRMAN BERNANKE.
230,"I discussed some of the evidence in my speech in Jackson Hole, and I talked about the fact that, you know, different researchers have gotten different estimates of the impact.",CHAIRMAN BERNANKE.
231,"Virtually all of them find that there is some beneficial impact, but they disagree on how much.",CHAIRMAN BERNANKE.
232,"So, there’s going to be disagreement.",CHAIRMAN BERNANKE.
233,"And again, I personally don’t think that it’s a panacea, I personally don’t think it’s going to solve the problem.",CHAIRMAN BERNANKE.
234,But I do think it has enough enough tools to deal with the unemployment problem.,CHAIRMAN BERNANKE.
235,I was curious to know what policy actions you’d like to see outside the Fed to try and address this.,CHAIRMAN BERNANKE.
236,"And, secondly, also on the “fiscal cliff,” the expected spending cuts and tax increases, how concerned are you about that?",CHAIRMAN BERNANKE.
237,"And what ammunition do you have to deal with that, if that becomes a problem?",CHAIRMAN BERNANKE.
238,"Well there’s, again, a range of areas where actions could be taken, and I can’t really prescribe all those possible responses.",CHAIRMAN BERNANKE.
239,"I would focus, I think, on the fiscal side.",CHAIRMAN BERNANKE.
240,We currently have the so-called fiscal cliff.,CHAIRMAN BERNANKE.
241,"If no action is taken, there’s going to be a very substantial increase in taxes and cut in spending on January 1 of the coming year.",CHAIRMAN BERNANKE.
242,"The CBO has suggested that if that’s allowed to take place, that it would cause unemployment to begin to rise, and it might throw the economy back into recession.",CHAIRMAN BERNANKE.
243,"So I think one very basic thing that could be done to help address the recovery—the weakness of the recovery and the need for more employment—would be to address the fiscal cliff while simultaneously addressing longer-term fiscal sustainability issues which remain, of course, very serious.",CHAIRMAN BERNANKE.
244,So that’s one area where there is a lot of potential benefit.,CHAIRMAN BERNANKE.
245,"If the fiscal cliff isn’t addressed, as I’ve said, I don’t think our tools are strong enough to offset the effects of a major fiscal shock, so we’d have to think about what to do in that contingency.",CHAIRMAN BERNANKE.
246,"So I think it’s really important for the fiscal policymakers to, you know, work together and try to find a solution for that.",CHAIRMAN BERNANKE.
247,"Mr. Chairman, my name is Patrick Welter with the German newspaper Frankfurter Allgemeine Zeitung.",PATRICK WELTER.
248,"I have two questions, if I may.",PATRICK WELTER.
