,Sentences,Speaker
20,"Over the next two years, the projections for real GDP growth remain somewhat above the estimates of longer-run normal growth.",CHAIR YELLEN.
21,"Finally, FOMC participants continue to see inflation moving only gradually back toward 2 percent over time as the economy expands.",CHAIR YELLEN.
22,"The central tendency of the inflation projections is 1.5 to 1.7 percent in 2014, rising to 1.6 to 2 percent in 2016.",CHAIR YELLEN.
23,"As I noted at the outset, the Committee decided today to make another measured reduction in the pace of asset purchases.",CHAIR YELLEN.
24,"Starting next month, we will be purchasing $35 billion of securities per month, down $10 billion per month from our current rate.",CHAIR YELLEN.
25,"Even after today’s action takes effect, we will continue to expand our holdings of longer-term securities, and we will also continue to roll over maturing Treasury securities and reinvest principal payments from the FOMC’s holdings of agency debt and agency mortgage-backed securities in agency mortgage-backed securities.",CHAIR YELLEN.
26,"These sizable and still-increasing holdings will continue to put downward pressure on longer-term interest rates, support mortgage markets, and make financial conditions more accommodative, helping to support job creation and a return of inflation to the Committee’s objective.",CHAIR YELLEN.
27,Today’s announced reduction in the pace of asset purchases reflects the Committee’s expectation that progress toward its economic objectives will continue.,CHAIR YELLEN.
28,"If incoming information broadly supports the Committee’s expectation of ongoing improvement in labor markets and inflation moving back over time toward its longer-run objective, the Committee will likely continue to reduce the pace of asset purchases in measured steps at future meetings.",CHAIR YELLEN.
29,"However, as I have emphasized before, purchases are not on a preset course, and the Committee’s decisions about the pace of purchases remain contingent on its outlook for jobs and inflation as well as its assessment of the likely efficacy and costs of such purchases.",CHAIR YELLEN.
30,Let me now turn to the framework we will be applying as we consider interest rate policy.,CHAIR YELLEN.
31,"In determining how long to maintain the current 0 to ¼ percent target range for the federal funds rate, the Committee will assess progress—both realized and expected—toward its objectives of maximum employment and 2 percent inflation.",CHAIR YELLEN.
32,"This broad assessment will not hinge on any one or two indicators, but will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial developments.",CHAIR YELLEN.
33,"Based on its current assessment of these factors, the Committee anticipates that it likely will be appropriate to maintain the current target range for the federal funds rate, for a considerable time after the asset purchase program ends, especially if projected inflation continues to run below the Committee’s 2 percent longer-run goal, and longer-term inflation expectations remain well anchored.",CHAIR YELLEN.
34,"Further, once we begin to remove policy accommodation, it’s the Committee’s current assessment that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.",CHAIR YELLEN.
35,"This guidance is consistent with the paths for appropriate policy as reported in the participants’ projections, which show the federal funds rate for most participants remaining well below longer-run normal values at the end of 2016.",CHAIR YELLEN.
36,"Although FOMC participants provide a number of explanations for the federal funds rate target remaining below its longer-run normal level, many cite the residual effects of the financial crisis.",CHAIR YELLEN.
37,"These include restrained household spending, reduced credit availability, and diminished expectations for future growth in output and incomes, consistent with the view that the potential growth rate of the economy may be lower for some time.",CHAIR YELLEN.
38,"Let me reiterate, however, that the Committee’s expectation for the path of the federal funds rate target is contingent on the economic outlook.",CHAIR YELLEN.
39,"If the economy proves to be stronger than anticipated by the Committee, resulting in a more rapid convergence of employment and inflation to the FOMC’s objectives, then increases in the federal funds rate target are likely to occur sooner and to be more rapid than currently envisaged.",CHAIR YELLEN.
40,"Conversely, if economic performance disappoints, resulting in larger and more persistent deviations from the Committee’s objectives, then increases in the federal funds rate target are likely to take place later and to be more gradual.",CHAIR YELLEN.
41,"Before taking your questions, I’d like to provide an update on the Committee’s ongoing discussions on the mechanics of normalizing the stance and conduct of monetary policy.",CHAIR YELLEN.
42,"To be clear, these discussions are in no way intended to signal any imminent change in the stance of monetary policy.",CHAIR YELLEN.
43,"Rather, they represent prudent planning on the part of the Committee and reflect the Committee’s intention to communicate its plans to the public well before the first steps in normalizing policy become appropriate.",CHAIR YELLEN.
44,"The Committee is confident that it has the tools it needs to raise short-term interest rates when it becomes appropriate to do so and to control the level of short-term interest rates thereafter, even though the Federal Reserve will continue to have a very large balance sheet for some time.",CHAIR YELLEN.
45,"The Committee’s recent discussions have centered on the appropriate mix of tools to employ during the normalization process and the associated implications for the degree of control over short-term interest rates, the functioning of the federal funds market, and the extent to which the Federal Reserve transacts with financial institutions outside the banking sector.",CHAIR YELLEN.
46,"The Committee is constructively working through the many issues related to normalization and will continue its discussions in upcoming meetings, with the expectation of providing additional details later this year.",CHAIR YELLEN.
47,Thank you.,CHAIR YELLEN.
48,I’ll be happy to take your questions.,CHAIR YELLEN.
49,"Steve Liesman, CNBC.",STEVE LIESMAN.
50,"There is every reason to expect, Madam Chair, that the PCE inflation rate, which is followed by the Fed, looks likely to exceed your 2016 consensus forecast next week.",STEVE LIESMAN.
51,Does this suggest that the Federal Reserve is behind the curve on inflation?,STEVE LIESMAN.
52,And what tolerance is there for higher inflation at the Federal Reserve?,STEVE LIESMAN.
53,"And if it’s above the 2 percent target, then how is that not kind of blowing through a target the same way you blew through the 6½ percent unemployment target in that they become these soft targets?",STEVE LIESMAN.
54,Thanks.,STEVE LIESMAN.
55,"Well, thanks for the question.",CHAIR YELLEN.
56,"So I think recent readings on, for example, the CPI index have been a bit on the high side, but I think it’s—the data that we’re seeing is noisy.",CHAIR YELLEN.
57,"I think it’s important to remember that, broadly speaking, inflation is evolving in line with the Committee’s expectations.",CHAIR YELLEN.
58,"The Committee, it has expected a gradual return in inflation toward its 2 percent objective.",CHAIR YELLEN.
59,"And I think the recent evidence we have seen, abstracting from the noise, suggests that we are moving back gradually over time toward our 2 percent objective, and I see things roughly in line with where we expected inflation to be.",CHAIR YELLEN.
60,"I think if you look at the SEP projections that were submitted this time, you see very little change in inflation projections of the Committee.",CHAIR YELLEN.
61,What about the tolerance for higher inflation?,STEVE LIESMAN.
62,"Well, the Committee has emphasized that we have the 2 percent objective for, as a longer-term matter, for PCE inflation and we would not willingly see a prolonged period in which inflation persistently runs below our objective or above our objective, and that remains true.",CHAIR YELLEN.
63,So that hasn’t changed at all in terms of the Committee’s tolerance for permanent deviations from our objective.,CHAIR YELLEN.
64,"And we continue to see the data coming in, abstracting from the noise, in line with what we had expected, and continue to see a gradual pickup over the next several years toward our 2 percent objective.",CHAIR YELLEN.
65,Robin Harding from the Financial Times.,ROBIN HARDING.
66,"Madam Chair, could you comment a little bit more on the decline in the long-run interest rate projection?",ROBIN HARDING.
67,Is that more to do with temporary headwinds from the recovery or is it something more permanent about the economy?,ROBIN HARDING.
68,"And is this it, this decline to 3.75 percent?",ROBIN HARDING.
69,Or do you think there’s potential for this rate to go lower yet?,ROBIN HARDING.
70,Thank you.,ROBIN HARDING.
71,"Well, you do see a very slight decline this time in the Committee’s longer-term normal rate of interest projections.",CHAIR YELLEN.
72,"You know, I would caution you, however, we’ve had turnover in the Committee—two new participants who joined and are submitting projections and two who departed—and that can create changes in the projections, small changes that are difficult to interpret.",CHAIR YELLEN.
73,But I think it’s fair to say there has been a slight decline.,CHAIR YELLEN.
74,"And I think, you know, the most likely reason for that is there has been some slight decline, as I mentioned in my opening statement, of projections pertaining to longer-term growth, and typically estimates of the longer-run normal federal funds rate or short-term interest rates would move in line with growth projections.",CHAIR YELLEN.
75,"Hi, Ylan from the Washington Post.",YLAN MUI.
76,"My question is sort of the flip side of Steve’s, and it’s about your outlook for unemployment.",YLAN MUI.
77,"Your predecessor has said that the Fed has been consistently too pessimistic about the level of the unemployment rate, and today, you guys lowered your outlook again.",YLAN MUI.
78,Can you tell me a little bit more about how you see the unemployment rate evolving to meet your forecast?,YLAN MUI.
79,Why you believe the rate of decline will start to level off?,YLAN MUI.
80,And what an unexpected drop might mean for the first rate hike.,YLAN MUI.
81,"So, it’s true that unemployment has declined by more than the Committee expected and you do see a small downward revision in the Committee’s projections, at least the central tendency for the unemployment rate.",CHAIR YELLEN.
82,"Now, first of all, I mean, the labor market, I think, has continued to broadly improve.",CHAIR YELLEN.
83,We have seen continued job growth at a pace that is certainly sufficient to be diminishing labor market slack over time.,CHAIR YELLEN.
84,"Over the last three months, for example, employment—payroll employment—has been rising around 230,000 jobs per month and we’re running close to 200,000 over the last year.",CHAIR YELLEN.
85,"So, it’s in no way surprising to see a decline in the unemployment rate.",CHAIR YELLEN.
86,"That said, many of my colleagues and I would see a portion of the decline in the unemployment rate as perhaps not representing a diminution of slack in the labor market.",CHAIR YELLEN.
87,We have seen labor force participation rate decline.,CHAIR YELLEN.
88,"And while I think most of us would agree that there has been and will continue to be secular decline in the labor force participation rate for demographic reasons, I think a portion of the decline we’ve seen in the unemployment rate probably reflects a kind of shadow unemployment or discouragement, a cyclical part of labor force participation.",CHAIR YELLEN.
89,"Now, if that’s correct, we may see that as the economy picks up steam and we see further recovery in the labor market, that those, let’s call them discouraged workers, will return either to unemployment or to employment.",CHAIR YELLEN.
90,"And as labor force participation begins to stabilize, the unemployment rate will come down less quickly.",CHAIR YELLEN.
91,"And I think for a number of people, that’s a component of the forecast.",CHAIR YELLEN.
92,"You asked about implications for the path of policy and I would just say, the guidance that we’ve given, our forward guidance, states that the timing of liftoff will depend on actual progress we see and the progress we expect to see going forward in terms of achieving both of our goals, namely maximum employment and our 2 percent inflation objective.",CHAIR YELLEN.
93,"So, we’re not going to look at any single indicator like the unemployment rate to assess how we’re doing on meeting our employment goal; we will look at a broad range of indicators.",CHAIR YELLEN.
94,"That said, as I tried to emphasize in my opening statement, there is uncertainty about monetary policy.",CHAIR YELLEN.
95,"The appropriate path of policy, the timing in pace of interest rate increases, ought to and I believe will respond to unfolding economic developments.",CHAIR YELLEN.
96,"If those were to prove faster than the Committee expects, it would be logical to expect a more rapid increase in the fed funds rate.",CHAIR YELLEN.
97,But the opposite also holds true.,CHAIR YELLEN.
98,"If we don’t see the improvement that’s projected in the baseline outlook, that the opposite would be true and the pace of the timing and pace of interest rate increases would be later and more gradual.",CHAIR YELLEN.
99,Jon Hilsenrath from the Wall Street Journal.,JON HILSENRATH.
100,"Chair Yellen, some Fed officials and some market commentators have noted that market conditions recently have looked a little bit like they did last spring before a period of turbulence.",JON HILSENRATH.
101,Volatility is very low in stock and bond markets.,JON HILSENRATH.
102,"Risk premiums are very low, and in particular, the market expectations for interest rates, for short-term interest rates look below even the Fed’s own projections as laid out in your dot plot.",JON HILSENRATH.
103,I wanted to ask two questions related to that.,JON HILSENRATH.
104,"One, what is your read on these—on market activity, and are you at all concerned about a sense of complacency in markets?",JON HILSENRATH.
105,"And, two, what is your view on market expectations for the rate hike cycle that the Fed has laid out in its dot plot?",JON HILSENRATH.
106,"Or, is the market where you think the Fed is on that?",JON HILSENRATH.
107,"Well, I mean, I’d start by saying that volatility, both actual and expected, in markets is at low levels.",CHAIR YELLEN.
108,The FOMC has no target for what the right level of volatility should be.,CHAIR YELLEN.
109,"But to the extent that low levels of volatility may induce risk-taking behavior that, for example, entails excessive buildup in leverage or maturity extension, things that can pose risks to financial stability later on, that is a concern to me and to the Committee.",CHAIR YELLEN.
110,I don’t know whether a number of reasons have been cited for what we’re seeing in the marketplace.,CHAIR YELLEN.
111,I don’t know if overconfidence or complacency is one of those reasons.,CHAIR YELLEN.
112,"But I guess I would say, it is important, as I emphasized in my opening statement, for market participants to recognize that there is uncertainty about what the path of interest rates—short-term rates—will be.",CHAIR YELLEN.
113,And that’s necessary because there’s uncertainty about what the path of the economy will be.,CHAIR YELLEN.
114,"And I want to emphasize, as I have, that the FOMC will adjust policy to what it actually sees unfolding in the economy over time, and that necessarily gives rise to a certain level of uncertainty about what the path of rates will be.",CHAIR YELLEN.
115,And it is important for market participants to factor that into their decisionmaking.,CHAIR YELLEN.
116,"You asked me about the dot plot—our forecast, or our projections, for the fed funds rate—and you do see a range of disagreement among the participants there, so by the time you get to 2016, there is a considerable range of opinion, and I think, in part, that reflects the uncertainty that I’m talking about—that participants do see different pace of recovery, different trajectories for inflation, and it’s appropriate for them to adjust their thinking about what the path of policy should be to their own view of how the economy will evolve over time.",CHAIR YELLEN.
117,"And around each of those dots, I think every participant who’s filling out that questionnaire has a considerable band of uncertainty around their own individual forecast.",CHAIR YELLEN.
118,"Binya Appelbaum, New York Times.",BINYAMIN APPELBAUM.
119,You’ve spoken about the sense that the recession has done permanent damage to the economic output and you’ve reduced gradually over time your forecast of long-term growth.,BINYAMIN APPELBAUM.
120,I am curious to know to what extent you think stronger monetary and/or fiscal policy could reverse those trends.,BINYAMIN APPELBAUM.
121,Are we stuck with slower growth?,BINYAMIN APPELBAUM.
122,Is there something that you can do about it?,BINYAMIN APPELBAUM.
123,"If so, what?",BINYAMIN APPELBAUM.
124,"If not, why?",BINYAMIN APPELBAUM.
125,"Well, I think part of the reason that we are seeing slower growth in potential output may reflect the fact that capital investment has been very weak during the downturn in the long recovery that we’re experiencing.",CHAIR YELLEN.
126,"So, a diminished contribution from capital formation to growth does make a negative contribution to growth.",CHAIR YELLEN.
127,"And as the economy picks up, I certainly would hope to see that contribution restored.",CHAIR YELLEN.
128,"So, I think that’s one of the factors that’s been operative.",CHAIR YELLEN.
129,"Of course, we’ve had unusually long duration unemployment.",CHAIR YELLEN.
130,A very large fraction of those unemployed have been unemployed for more than six months.,CHAIR YELLEN.
131,"And there is the fear that those individuals find it harder to gain employment, that their attachment to the labor force may diminish over time and the networks of contacts that are—they have that are helpful in gaining employment can begin to erode over time.",CHAIR YELLEN.
132,"We could see what’s known as hysteresis, where individuals, because they haven’t had jobs for a long time, find themselves permanently outside the labor force.",CHAIR YELLEN.
133,"My hope would be that as—and my expectation is that as the economy recovers, we will see some repair of that, that many of those individuals who were long-term unemployed or those who are now counted as out of the labor force would take jobs if the economy is stronger and would be drawn back in again, but it is conceivable that there is some permanent damage there to them, to their own well-being, their family’s well-being, and the economy’s potential.",CHAIR YELLEN.
134,"Thank you, Madam Chair.",CRAIG TORRES.
135,"I believe you mentioned in your opening remarks tighter credit, and I’m wondering what you think of the possibility that the Federal Reserve itself, with the regulations it has to impose under Dodd-Frank, is partly responsible for that.",CRAIG TORRES.
136,"And, second, the current trend toward litigation.",CRAIG TORRES.
137,"I recently read something where just the three largest banks in the U.S. have paid $51 billion dollars in fines so far, and obviously, the number is rising.",CRAIG TORRES.
138,"So, why would anybody loan to a near-prime borrower?",CRAIG TORRES.
139,"And, in fact, if you look at Federal Reserve Bank of New York research, here we are, five years into the expansion, and people below FICO of 700 are having worse credit experiences.",CRAIG TORRES.
140,"So it probably isn’t because, you know, unemployment’s declining.",CRAIG TORRES.
141,It’s probably because banks simply don’t want to take the risk.,CRAIG TORRES.
142,"So, as the nation’s top bank regulator, what can you do to fix that?",CRAIG TORRES.
143,"So, I first would start by saying that I really think it’s essential in the aftermath of this crisis to strengthen financial regulation and to make the financial system more robust and to reduce systemic risk.",CHAIR YELLEN.
144,We can see what the costs of the financial crisis were and I don’t think any of us should want to see that repeated.,CHAIR YELLEN.
145,"So, I think the regulations that we’ve put in place, most of which follow from Dodd-Frank, are highly appropriate to create a more robust financial system that will be a safer and sounder one for our economy going forward, and I think we’re making progress on doing that.",CHAIR YELLEN.
146,"In putting regulations into place, we have tried to phase them in, in a way that gives long enough lead times to make sure that in strengthening the financial system, we don’t produce a credit crunch.",CHAIR YELLEN.
147,"And by and large, my own assessment is that credit is broadly available in the economy, but there are some exceptions, and I would agree with much of what you said when it comes to mortgage credit.",CHAIR YELLEN.
148,"I think banks, at this point, are reluctant to lend to borrowers with lower FICO scores.",CHAIR YELLEN.
149,"They mention in meetings with us consistently their concerns about putback risk, and I think they are—it is difficult for any homeowner who doesn’t have pristine credit these days to get a mortgage.",CHAIR YELLEN.
150,I think that is one of the factors that is causing the housing recovery to be slow.,CHAIR YELLEN.
151,"It’s not the only one, but I would agree with that assessment.",CHAIR YELLEN.
152,"And of course, you know, there were a lot of practices in connection with mortgage lending that really needed to be changed, we don’t want to go back to those days, but it is important to clarify—for us to work to clarify the rules around mortgage lending to create an environment of greater certainty for lenders to be willing to extend mortgage credit.",CHAIR YELLEN.
153,"Good afternoon, Jason Lange with Reuters.",JASON LANGE.
154,"Chair Yellen, the Fed has slashed its growth projections for this year, and you’ve gone to pains to explain that there is uncertainty in the path of interest rates in the economy, and yet the Fed central tendency projections for 2015 and 2016 remain quite strong.",JASON LANGE.
155,Are you confident that the U.S. economy has entered a period of sustained above-trend economic growth?,JASON LANGE.
156,Thank you.,JASON LANGE.
157,"Well, when you say “confident,” I suppose the answer is “no” because there is uncertainty, but I think there are many good reasons why we should see a period of sustained growth in excess of the economy’s potential.",CHAIR YELLEN.
158,We have a highly accommodative monetary policy.,CHAIR YELLEN.
159,We have diminishing fiscal drag.,CHAIR YELLEN.
160,We have easing credit conditions.,CHAIR YELLEN.
161,"We have households who are becoming more comfortable with their debt levels and more able to service that debt, an improving job market.",CHAIR YELLEN.
162,"We have rising home prices and rising equity prices and an improving global economy, at least in my estimation.",CHAIR YELLEN.
163,So I think all of those things ought to be working to produce above-trend growth and I think that’s what’s reflected in the forecast.,CHAIR YELLEN.
164,"But, nevertheless, as I said, of course there is uncertainty around that projection.",CHAIR YELLEN.
165,"You know, nevertheless, the labor market has continued to improve, and over a number of years in which, admittedly, growth has come in at a disappointing level, we’ve still seen the labor market broadly improve, and I expect that to continue.",CHAIR YELLEN.
166,"Steve Beckner with MNI, Madam Chair.",STEVEN BECKNER.
167,"You mentioned that there were discussions of the mechanics of normalization, as you put it.",STEVEN BECKNER.
168,I assume that that involved some review of the—it was the third anniversary of the June 2011 exit principles.,STEVEN BECKNER.
169,I wonder if I could get you to elaborate.,STEVEN BECKNER.
170,"In particular, is the Committee reaching a consensus about the reinvestment and rollover policies, the timing of discontinuing those policies?",STEVEN BECKNER.
171,And I’d be interested in your personal view on that.,STEVEN BECKNER.
172,"Well, reinvestment policy was included in our 2011 exit principles, and it’s one of the things that we are discussing and reconsidering.",CHAIR YELLEN.
173,"We have not yet reached— we’ve made quite a lot of progress in our discussion, but we’ve not yet reached conclusions about that or other aspects of our package.",CHAIR YELLEN.
174,"There are a couple of things Chairman Bernanke indicated, in contrast to our 2011 principles, that we would be very unlikely to sell mortgage-backed securities, and that remains the case.",CHAIR YELLEN.
175,"Broadly speaking, some of the principles that were incorporated in those—in that 2011 package, the notion that we fully expect our balance sheet to shrink considerably over time back toward more normal levels, toward levels that would be consistent with efficiently conducting monetary policy, that’s still an expectation.",CHAIR YELLEN.
176,"I believe it’s an expectation that eventually our portfolio will be—consist largely of Treasuries, eventually, but there are quite a number of details.",CHAIR YELLEN.
177,"We have a number—as you know, a number of tools that we can deploy as we move to normalize policy:  interest on excess reserves, our overnight RRP facility, term repurchase agreements with the markets, our Term Deposit Facility, and exactly how to deploy that set of tools to meet our objective of raising short—the general level of short-term rates when the time becomes appropriate, and how best to communicate to the public and to markets how we are conducting policy and what our objectives are.",CHAIR YELLEN.
178,"Those are things we’re discussing and hope we will be able to come back with a full description, or let’s think of it as a revised set of exit principles, later this year.",CHAIR YELLEN.
179,"Madam Chair, Donna Borak with American Banker.",DONNA BORAK.
180,One of the outstanding reform issues on the plate of the Fed is to handle the risk related to short-term wholesale funding.,DONNA BORAK.
181,"You’ve been very supportive of this issue, but we’ve really heard little progress so far on where things stand.",DONNA BORAK.
182,Can you please explain to us why it’s taken so long to get this proposal out?,DONNA BORAK.
183,"What are some of the aspects that the Fed is considering in their approach to how they roll out this rule, and where we may be in that process?",DONNA BORAK.
184,Thank you.,DONNA BORAK.
185,So I’m afraid that I can’t give you a detailed timetable for when we will move forward with that rule.,CHAIR YELLEN.
186,"I’ve been supportive, Governor Tarullo and others have been supportive, of taking some action to diminish the incentives for heavy reliance on short-term funding.",CHAIR YELLEN.
187,We still see that as one of the risks to the financial system that wasn’t really addressed in the risk-based capital requirements that we put out or in the liquidity coverage ratio that’s out for proposal.,CHAIR YELLEN.
188,"Governor Tarullo has suggested one approach could be to impose a capital requirement that’s related to reliance on wholesale funding, and in my own past comments, I’ve been supportive, but I’m afraid at this point—and this remains very much on the table to take some action to address this—it certainly remains on the table as an unfinished agenda item, but I don’t have a detailed timetable for you.",CHAIR YELLEN.
189,"Would it be at some point before the end of the year, at least?",DONNA BORAK.
190,Can you say that much?,DONNA BORAK.
191,I’m not—I’m just not certain.,CHAIR YELLEN.
192,"I’m—I just don’t have a detailed timetable for you, I’m sorry.",CHAIR YELLEN.
193,"Madam Chair, Greg Ip of the Economist.",GREG IP.
194,This is partly a follow-up to Steve Liesman’s question.,GREG IP.
195,How would the Committee respond if inflation did temporarily move above target in the near term before you achieve full employment?,GREG IP.
196,"Your colleague John Williams and the IMF have both suggested that the Committee might consider allowing inflation to temporarily overshoot because that might achieve a faster, larger improvement in employment.",GREG IP.
197,Second question is:  Will financial stability considerations play a role in when and how fast the Committee normalizes interest rates?,GREG IP.
198,"So with respect to the question of overshooting, let me start by saying that inflation continues to run well below our objective, and we’re still some ways away from maximum employment.",CHAIR YELLEN.
199,"And for the moment, I don’t see any tradeoff whatsoever in achieving our two objectives.",CHAIR YELLEN.
200,"They both call for the same policy—namely, a highly accommodative monetary policy.",CHAIR YELLEN.
201,"So, at best, overshooting of inflation or the thought that we will reach our inflation objective before we have attained maximum employment, I suppose I would see, at most, as a risk that we could face somewhere down the road.",CHAIR YELLEN.
202,"Symmetrically, it’s also conceivably a risk that we would reach our maximum employment objective before we’ve actually attained our inflation objective.",CHAIR YELLEN.
203,So there are different ways in which we could conceivably—or there could conceivably arise policy conflicts or tradeoffs somewhere down the road.,CHAIR YELLEN.
204,"Now, quite some time ago, the FOMC adopted, and we reaffirmed just in January, a statement on our longer-run goals and policy strategy.",CHAIR YELLEN.
205,"And what that statement said is that, first of all, whenever either inflation or employment are away from their preferred or mandate-consistent levels, it will always be the FOMC’s policy to make sure that we get back to those target levels over the medium term.",CHAIR YELLEN.
206,But a principle that’s embodied in that statement is that the Committee will follow a so-called balanced approach in deciding on its policies.,CHAIR YELLEN.
207,"And, essentially, that means that when we see some conflict between achieving the two objectives, that we would consider in deciding on a policy just how far we are from achieving each of the objectives.",CHAIR YELLEN.
208,"And if the distance from achieving an objective is particularly large, it would be consistent with a balanced approach that we would tolerate some movement in the opposite direction on the other objective.",CHAIR YELLEN.
209,But balanced approach is the general policy strategy I think we’d follow.,CHAIR YELLEN.
210,Michael McKee from Bloomberg Television and Radio.,MICHAEL MCKEE.
211,I’d like to ask you about your signaling mechanism going forward.,MICHAEL MCKEE.
212,At this point you haven’t decided on reinvestments.,MICHAEL MCKEE.
213,"You’ve told people, don’t pay any attention to the dot plot, and your two mandates, inflation and unemployment, are backward-looking lagging indicators.",MICHAEL MCKEE.
214,"So, if something should surprise in the economy with only four SEPs and press conferences a year, how do you signal to the markets what the Fed is doing so that you don’t run the risk of an event like last September when people were surprised, or some sort of credibility problem where people feel you’re falling behind the economy?",MICHAEL MCKEE.
215,"Well, you know, again, we are very attentive to unfolding economic developments and understand that there can be surprises and twists and turns in the road, so that the forecasts that we’ve made become no longer appropriate and we need to respond to unfolding developments.",CHAIR YELLEN.
216,I’m personally committed to communicating with the public whenever communication is appropriate.,CHAIR YELLEN.
217,"We have four press conferences, but I would feel it appropriate for me to either have additional communications meetings with the press or to give speeches or to, in a variety of opportunities I have, to make clear what the Committee’s thinking is, and my colleagues as well, I think, would feel it entirely appropriate to communicate changes—changes in our views.",CHAIR YELLEN.
218,"Hi, I’m Pedro da Costa from Dow Jones Newswires.",PEDRO DA COSTA.
219,Thank you very much.,PEDRO DA COSTA.
220,"Since we are currently having a World Cup, I thought it would be valid to ask a question about the world.",PEDRO DA COSTA.
221,"And I’m surprised—a little surprised at the optimism of your forecast given some, you know, the darkening outlook overseas.",PEDRO DA COSTA.
222,"You’ve got conflict in the Ukraine, escalation of war in Iraq with implications for oil prices that potentially have global economic impact.",PEDRO DA COSTA.
223,"You have—excuse me—a European recovery that’s still fairly weak, and emerging markets that are slowing down sharply.",PEDRO DA COSTA.
224,Do you think the U.S. can be a lone engine of economic recovery globally?,PEDRO DA COSTA.
225,"And if I could just follow up very quickly on Greg’s question, because you talked about the two sides of the mandate, but you didn’t quite answer the financial stability part.",PEDRO DA COSTA.
226,Do you think—is financial stability currently preventing the Fed from being more accommodative than it would like?,PEDRO DA COSTA.
227,"And if not, when do you expect that to happen, if at all?",PEDRO DA COSTA.
228,Thank you.,PEDRO DA COSTA.
229,"So, let me—I’m sorry I didn’t answer the last part of Greg’s question and the last part of yours.",CHAIR YELLEN.
230,Let me start there.,CHAIR YELLEN.
231,"With respect to financial stability, we monitor potential threats to financial stability very, very carefully, and we have spoken about some—I’ve spoken in recent congressional testimonies and speeches about some threats to financial stability that are on our radar screen, that we are monitoring.",CHAIR YELLEN.
232,"Trends in leveraged lending and the underwriting standards there, diminished risk spreads in lower-grade corporate bonds—high-yield bonds—have certainly caught our attention.",CHAIR YELLEN.
233,There is some evidence of reach-for-yield behavior.,CHAIR YELLEN.
234,"That’s one of the reasons I mentioned that this environment of low volatility is very much on my radar screen and would be a concern to me if it prompted an increase in leverage or other kinds of risk-taking behavior that could unwind in a sharp way and provoke a sharp, for example, jump in interest rates.",CHAIR YELLEN.
235,"And we’ve seen what effect that can have on the global economy, and I think it’s something that it’s important to avoid.",CHAIR YELLEN.
236,"But broadly speaking, if the question is, to what extent is monetary policy, at this time, being driven by financial stability concerns, I would say that—well, I would never take off the table that monetary policy should—could, in some circumstances, respond.",CHAIR YELLEN.
237,I don’t see them shaping monetary policy in an important way right now.,CHAIR YELLEN.
